13年 3月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 6,11,Ｃメイショウドルセｰ, 68,北村友, 0.6, 63,   4,   1, 4, 10.1, ④⑤, 6, 8,Ｊヤマノレガロ, 48,大野拓, 0.7, 61,  -1,   2,12, 41.6,⑫⑬⑪, 6, 2,Ｎレイズオブザサン, 60,国分優, 0.6, 64,* -1,  -2,12, 36.3, ①①, 6, 8,Ｍサナシオン, 72,丸山元, 0.6, 73,   6,   5,12, 64.5,④⑤③
 7, 6,Ｆモリトブイコｰル, 67,横山和, 0.7, 60,  -3,   5,13, 65.5, ⑫⑫, 7, 6,Ｅパッシオｰネ, 61,北村友, 0.8, 58,   4, -10, 5,  9.2,⑤④③, 7,18,Ｋクィンビｰクイｰン, 62,丸山元, 0.7, 62,  -9,   4,10, 23.5, ⑪⑩, 7,15,Ｄバｰチャルトラック, 79,丸田恭, 0.7, 72,   5,   8, 5, 12.3,⑯⑭⑭
 8, 1,Ｍクｰデタｰ, 56,高倉稜, 0.8, 58, -10,*  9,12, 57.9, ⑭⑬, 8,16,Ｉサトノユニコｰン, 52,川須栄, 1.0, 57,   1,  -8, 7, 18.5,⑥⑦⑥, 8, 5,Ｅシセイギンガ, 64,北村友, 0.7, 65, -20,* 15,13, 81.9, ⑰⑱, 8, 7,Ｇセトノハリケｰン, 78,古川吉, 0.8, 74,   4,   6, 6, 18.8,⑮⑬⑮
 9, 2,Ｈメリｰチャン, 65,柴山雄, 0.9, 59,  -3,   3, 7, 17.3, ⑩⑨, 9,12,Ｋデンカノホウトウ, 47,丸山元, 1.1, 57,  -6,*  4, 9, 25.5,⑯⑯⑭, 9, 6,Ａクラウンカイザｰ, 71,柴山雄, 0.8, 60,  -8,   1, 3,  5.0, ⑦⑦, 9, 1,Ｅペガサスヒｰロｰ, 79,北村友, 0.8, 72,   4,   6,11, 46.3,⑤⑫⑦
10, 5,Ｊシシリアンルｰジュ, 63,大野拓, 1.1, 56,  -5,   2, 8, 22.5, ⑪⑪,10, 3,Ｎファミリｰタイズ, 45,原田敬, 1.3, 55,  -3,  -3,15,122.7,⑭⑭⑮,10, 3,Ｏフジドリｰム, 59,丹内祐, 0.8, 62,  -4,  -2,15,132.0, ④⑤,10,10,Ｈダノンボルケｰノ, 77,川須栄, 0.9, 72,   5,   5,10, 35.5,⑬⑨⑬
11, 7,Ｋワンダｰエレメント, 63,中井裕, 1.2, 57,   0,  -2, 5, 13.1, ⑥⑦,11,15,Ｐクライナｰヘルツ, 34,松山弘, 1.4, 54,   2, -12,11, 39.6,⑨⑩⑨,11, 4,Ｉリッカスウィｰプ, 64,大野拓, 0.8, 61,* -1,  -5,11, 31.7, ②②,11, 4,Ｊトウカイノｰマル, 76,的場勇, 1.1, 69,   5,   3,15, 76.9,⑧⑧⑧
12, 9,Ｇサクラライジング, 65,藤岡康, 1.3, 56,   0,  -2,10, 35.3, ⑦⑧,12, 5,Ｈラフジェントリｰ, 52,松田大, 1.5, 51,   4, -21,13, 41.7,③③④,12,10,Ｐタガノカノｰプス, 59,古川吉, 0.9, 62, -20,* 12,14,101.8, ⑱⑰,12,12,Ｏメルシｰサイレンス, 65,水口優, 1.1, 70,   6,   1,13, 75.0,⑩⑦⑩
13,12,Ｌアスタｰポメリｰ, 60,川須栄, 1.5, 54,  -1,  -3,14,104.2, ⑨⑩,13, 2,Ｍオｰルウェイズラブ, 45,藤岡康, 1.7, 49,   1, -17,10, 32.7,⑬⑨⑬,13, 9,Ｊキボウダクリチャン, 63,宮崎北, 1.0, 59, -13,   4, 6, 14.5, ⑭⑫,13, 2,Ｋピンクデｰジｰ, 75,宮崎北, 1.8, 61,* 10, -11, 7, 20.8,①①②
14, 8,Ｎスズカベラミｰ, 53,松田大, 1.8, 48,  -8,  -2,11, 55.5, ⑬⑭,14,11,Ｌマイネルヴォル, 46,中井裕, 1.8, 47,   4, -24,14, 82.3,④⑤⑦,14,15,Ｒオフ, 53,横山和, 1.3, 55, -15,   1,18,231.0, ⑮⑮,14, 9,Ｌトｰホウベスト, 74,西村太, 1.8, 64,   6,  -5,14, 76.8,⑨⑥⑨
,,,,,,,,,,,,15,13,Ｇラノララク, 53,嘉藤貴, 1.9, 46,*  7, -31, 8, 23.3,①①②,15,17,Ｂレッドアｰヴィング, 70,中井裕, 1.3, 54, -11,  -3, 5, 10.0, ⑫⑭,15,11,Ｉケイティｰズハｰト, 77,高倉稜, 1.9, 62,*  8,  -9, 8, 25.5,③③⑤
,,,,,,,,,,,,16,10,Ｏデビルマン, 39,柴山雄, 2.2, 45,  -4, -14,16,165.9,⑪⑮⑯,16, 1,Ｑワンダｰストｰリリ, 55,菅原隆, 1.6, 52,  -9,  -7,17,182.8, ⑩⑪,16, 3,Ｐスマｰトスパｰクル, 56,横山和, 5.7, 38,   4, -36,16,317.7,②⑪⑯
,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｌランファン, 61,吉田隼, 1.9, 46, -17,  -4,16,152.0, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｍネグレスコ, 60,松田大, 2.6, 38,  -8, -22, 7, 18.2, ⑨⑬,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-3),,,,,,,,,,,
単勝:400円 複勝:10=150円 14=170円 03=150円 枠連:750円,,,,,,,,,,,,単勝:490円 複勝:01=170円 04=160円 07=310円 枠連:790円,,,,,,,,,,,,"単勝:420円 複勝:07=190円 12=500円 16=240円 枠連:2,310円",,,,,,,,,,,,"単勝:1,020円 複勝:16=340円 14=300円 13=240円 枠連:920円",,,,,,,,,,,
馬連:910円 ワイド:10-14=300円 03-10=240円 03-14=380円,,,,,,,,,,,,"馬連:860円 ワイド:01-04=420円 01-07=1,190円 04-07=1,220円",,,,,,,,,,,,"馬連:3,050円 ワイド:07-12=1,180円 07-16=710円 12-16=2,120円",,,,,,,,,,,,"馬連:4,140円 ワイド:14-16=1,520円 13-16=1,130円 13-14=1,020円",,,,,,,,,,,
"馬単:1,810円 3連複:910円 3連単:5,340円",,,,,,,,,,,,"馬単:2,010円 3連複:4,020円 3連単:19,500円",,,,,,,,,,,,"馬単:5,560円 3連複:8,100円 3連単:37,290円",,,,,,,,,,,,"馬単:10,440円 3連複:8,080円 3連単:58,180円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  芝1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,呼子特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｌエｰシンマイェスタ, 45,高倉稜,, 61,  -3,*  3, 5,  8.6, ⑩⑩, 1, 3,Ｇサトノフロｰラ, 68,松山弘,, 69,   0,   6, 3,  5.8, ⑨⑥, 1, 4,Ｊマｰティンボロ, 71,川須栄,, 76,   0,  17, 1,  3.0,⑤⑤③, 1, 3,Ａラブラドライト, 84,松山弘,, 79,* -5,  18, 2,  3.2,①①①
 2,13,Ｄメイショウライナｰ, 55,藤岡康, 0.0, 64,   2,  -1, 1,  3.3, ⑥⑤, 2, 6,Ａクロンドロｰリエ, 72,横山和, 0.0, 69,  -4,*  9, 7, 16.9, ⑬⑩, 2, 2,Ｎスプリングアルタ, 69,丸田恭, 0.0, 71,*  3,   9,15, 57.9,①①①, 2, 4,Ｅマイネルテンクウ, 79,丹内祐, 0.0, 81,  -7,  21, 5, 13.1,④④②
 3, 5,Ｐベルエアファルコン, 34,丸山元, 0.1, 61,   1,  -3,10, 20.3, ⑤③, 3, 2,Ｂアマルフィタｰナ, 72,丸田恭, 0.1, 67,   0,   4, 6, 16.1, ⑩⑦, 3, 3,Ｄマイネルスパｰブ, 74,大野拓, 0.0, 73,*  3,  11, 7, 16.8,②②②, 3,11,Ｇロｰリングストｰン, 77,丸田恭, 0.1, 90, -11,* 36, 6, 16.5,⑩⑩⑧
 4, 1,Ｊボンジュｰルココロ, 49,川須栄, 0.2, 63,*  5,  -8, 6,  9.8, ①①, 4,13,Ｏメイショウアキシノ, 62,丹内祐, 0.1, 68,  -6,* 11,16, 62.7, ⑱⑰, 4,17,Ｅアルティスト, 74,二本柳, 0.2, 73,   0,  15, 8, 17.3,⑧⑨⑨, 4, 6,Ｃカｰマイン, 82,北村友, 0.2, 81,  -6,  21, 4,  9.4,⑤⑥④
 5, 2,Ａハッピｰチャｰト, 59,菱田裕, 0.5, 57,*  3,  -9, 2,  7.5, ③④, 5,10,Ｄエｰシンエムディｰ, 70,北村友, 0.1, 67,   5,  -1, 2,  4.9, ④⑤, 5,16,Ａレッドシェリフ, 81,北村友, 0.4, 69,*  1,   9, 2,  5.0,⑥⑥⑥, 5, 2,Ｄゴットマスタング, 81,中舘英, 0.6, 74,  -6,  12, 1,  2.0,⑥⑤⑥
 6, 8,Ｋスタｰボウ, 48,丹内祐, 0.5, 54,  -8,*  1,11, 70.3, ⑮⑫, 6,17,Ｈアｰベントロｰト, 66,藤岡康, 0.2, 67,  -4,*  7, 4,  9.2, ⑮⑭, 6,14,Ｃネオザイオン, 76,藤岡康, 0.4, 71,  -1,  13,13, 48.9,⑦⑧⑧, 6, 9,Ｆメジロダイボサツ, 78,黛弘人, 0.6, 74,* -5,  11, 3,  9.3,③③⑤
 7, 4,Ｏウチケンジェｰニオ, 36,大野拓, 0.5, 55,  -8,*  2,14,112.4, ⑭⑭, 7,16,Ｎカルナヴァレ, 62,菱田裕, 0.2, 66,   4,  -1, 9, 25.3, ⑦⑨, 7, 7,Ｆマルケサス, 73,菱田裕, 0.4, 74,  -6,* 23, 6, 15.1,⑰⑮⑰, 7, 8,Ｂマイネルアクロス, 83,中井裕, 0.8, 70,* -5,   7, 7, 18.5,②②③
 8, 6,Ｅシゲルトビウオザ, 54,中井裕, 0.5, 58,*  5, -12, 4,  8.1, ②②, 8, 7,Ｍヨドノグレイス, 63,高倉稜, 0.2, 67,*  9,  -5, 5, 15.9, ②②, 8, 8,Ｌレッドキングダム, 71,中井裕, 0.5, 73,  -6,* 22,10, 27.2,⑱⑯⑯, 8, 1,Ｈクリｰンメタボ, 66,川須栄, 0.9, 76,  -8,  17, 8,105.5,⑦⑦⑦
 9,12,Ｈハイランドコンドル, 51,横山和, 0.6, 53,  -7,  -1,18,268.0, ⑫⑪, 9,11,Ｊアルティメイト, 64,吉田隼, 0.3, 65,  -6,*  8,14, 48.2, ⑰⑮, 9, 1,Ｐメイショウシレトコ, 64,古川吉, 0.5, 69,  -1,  12,17,147.9,⑨⑦⑦, 9,10,Ｉリッカタキシｰド, 66,丸山元, 1.1, 79, -11,  25, 9,110.2,⑪⑪⑨
10,18,Ｇサマｰフェアリｰ, 53,柴山雄, 0.6, 54,  -5,  -2, 3,  7.5, ⑪⑬,10,14,Ｆヤマノラヴ, 68,川須栄, 0.6, 61,   1,  -4, 8, 22.7, ⑧⑪,10, 5,Ｋコｰディリア, 71,国分優, 0.6, 73,  -6,* 22,12, 35.4,⑮⑰⑱,10, 7,Ｊムカワタイガｰ, 63,柴山雄, 2.3, 58,  -9,  -1,11,273.5,⑧⑧⑩
11, 3,Ｒライブリヘイロｰ, 31,水口優, 1.0, 47, -16,*  3,16,196.0, ⑰⑰,11, 4,Ｋハピシン, 64,原田敬, 0.6, 61,   4,  -7,11, 33.8, ⑤④,11, 6,Ｉスズカアンペｰル, 71,松山弘, 0.6, 73,  -5,* 23, 3,  6.2,⑯⑱⑭,11, 5,Ｋシンワカントリｰ, 63,菱田裕, 3.5, 45,  -9, -16,10,195.7,⑨⑨⑪
