13年 8月17日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月17日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,手稲山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄプレッシャｰリッジ, 40,田中博,, 53,   0,*  3, 5, 10.8, ③③, 1, 4,Ｊウォｰタｰシュｰト, 53,小林徹,, 67,* -2,   9,12,116.7,④③②, 1, 2,Ａブルｰモントレｰ, 72,内田博,, 70,*  5,   3, 1,  2.6, ①①, 1, 5,Ｆファインスマッシュ, 67,荻野琢,, 71,  -2,*  9,11, 58.5, ⑪⑪
 2, 4,Ｃミカルベウス, 43,内田博, 0.6, 48,*  4,  -6, 3,  5.0, ①①, 2,13,Ａエルフショット, 67,古川吉, 0.1, 66,  -5,* 10, 1,  3.8,⑨⑦⑥, 2, 3,Ｄバｰニｰズ, 70,三浦皇, 0.0, 69,  -1,   7, 2,  4.2, ④②, 2, 7,Ｋフリｰアズアバｰド, 60,丹内祐, 0.0, 76,   8,  -1,10, 51.0, ③③
 3,10,Ａマイネルボルソｰ, 52,丹内祐, 0.6, 48,  -4,   0, 1,  2.0, ⑥⑤, 3, 3,Ｄノボサイボｰグ, 64,三浦皇, 0.1, 64,  -4,   8, 3,  4.7,②④③, 3,12,Ｇクレバｰデステニｰ, 68,村田一, 0.3, 67,  -9,* 10, 4,  8.2, ⑨⑨, 3, 6,Ｉサウンドマンデュロ, 62,内田博, 0.1, 76,* 11,  -5, 6, 15.9, ①①
 4, 6,Ｅコパノハリｰ, 40,柴山雄, 0.6, 45, -11,*  5, 2,  4.8, ⑧⑦, 4,12,Ｋマテリアライズ, 50,内田博, 0.1, 63,* -4,   6,10, 59.0,①①①, 4, 4,Ｈマルイチワンダｰ, 65,古川吉, 0.3, 67,  -4,   7, 3,  6.0, ⑤⑤, 4, 2,Ｈセイウンヒマワリ, 63,柴山雄, 0.2, 72,   5,   1, 4,  8.9, ⑥⑥
 5, 1,Ｇコスモクラヴィス, 36,柴田大, 1.5, 36,  -6,  -7, 8, 59.2, ⑤⑥, 5, 9,Ｆベストブライアン, 63,村田一, 0.2, 65,  -6,* 10, 8, 18.4,⑩⑨⑧, 5, 8,Ｃトミケンスプリング, 70,勝浦正, 0.4, 65,  -7,   7, 7, 13.2, ⑧⑧, 5, 4,Ｊステラビアンカ, 62,小林徹, 0.7, 62,  -6,*  4,12,141.6, ⑬⑬
 6, 7,Ｂキングガンホｰ, 44,丸山元, 1.7, 35,  -3, -11, 6, 14.6, ④④, 6, 5,Ｂオリオンザミラクル, 66,丸山元, 0.3, 64,  -8,* 13, 4,  5.2,⑬⑬⑪, 6, 6,Ｉスペリオル, 60,柴田大, 0.6, 63,  -3,   3,10, 60.7, ⑥⑥, 6, 1,Ｌアルマドラｰゴ, 56,三浦皇, 0.8, 63,   1,  -5, 7, 18.2, ⑧⑩
 7, 9,Ｉレディｰインキモン, 24,上村洋, 2.5, 26, -26,  -2, 7, 50.6, ⑨⑨, 7, 8,Ｃテイエムダイトッパ, 66,松田大, 0.3, 62,  -5,   7, 2,  4.5,⑥⑤⑤, 7,11,Ｅコロカムイ, 69,小林徹, 0.8, 63,*  3,  -3, 8, 40.7, ②③, 7, 8,Ｄビップイシマツ, 70,松田大, 0.9, 62,   5, -10, 5,  9.5, ⑤⑤
 8, 2,Ｆルレｰヴドパピヨン, 40,城戸義, 2.9, 25,*  2, -24, 4,  8.9, ②②, 8, 2,Ｈメジャｰプレゼンス, 59,勝浦正, 0.7, 60,  -7,   8, 9, 30.7,⑧⑪⑩, 8, 5,Ｂゴｰルデンオブジェ, 72,伴啓太, 0.8, 61,  -7,   4, 6, 11.2, ⑦⑦, 8, 3,Ｇシゲルオレンジ, 64,村田一, 1.1, 60,   1,  -9, 8, 41.7, ⑨⑧
 9, 8,Ｊアスタｰブラン, 16,秋山真, 3.7, 11, -34,  -9, 9, 66.4, ⑩⑩, 9,11,Ｇハギノエルドラド, 59,岩田康, 0.9, 59,  -5,   3, 7, 18.1,⑦⑥⑦, 9, 7,Ｊウェルトレインド, 59,黛弘人, 1.2, 55, -22,* 10, 9, 55.0, ⑫⑫, 9,11,Ｂニシノニカ, 73,勝浦正, 1.3, 56,   0, -10, 1,  2.0, ⑩⑦
10, 5,Ｈボンジュｰルカンナ, 30,三浦皇, 4.2, 10,  -7, -31,10, 71.2, ⑦⑧,10,10,Ｅメイショウサンカン, 63,秋山真, 1.4, 54,  -6,   0, 6, 11.8,⑫⑩⑨,10,10,Ｆシゲルカリン, 69,川須栄, 1.3, 57,   0,  -5, 5,  9.4, ③④,10,10,Ａブルｰピアス, 75,丸田恭, 1.3, 59,*  9, -19, 2,  5.2, ②②
,,,,,,,,,,,,11, 6,Ｍヒミノコンドル, 41,城戸義, 1.5, 54,  -8,   2,11,100.1,⑪⑫⑬,11, 9,Ｋクリノロｰガン, 51,柴山雄, 1.7, 51, -21,   5,12,435.5, ⑪⑪,11, 9,Ｃジョｰラプタｰ, 70,吉田隼, 1.5, 52,  -4,  -9, 9, 48.4, ⑫⑫
,,,,,,,,,,,,12, 7,Ｌムジョウノカゼ, 44,竹之下, 2.0, 51,* -3,  -9,13,182.1,③②④,12, 1,Ｌスタｰボウ, 46,丹内祐, 1.8, 50, -18,   2,11,220.3, ⑩⑩,12,12,Ｅスｰパｰアｰス, 69,津村明, 1.7, 54,   8, -23, 3,  7.4, ④④
