13年11月30日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月30日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■10R  ダ1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 5,Ｉディアレクラン, 48,藤田伸, 2.4, 42,  -2, -22, 1,  3.9,⑩⑨⑧, 9,18,Ｌニシノチャステティ, 47,中井裕, 1.1, 54, -11,* -1, 7, 23.8, ⑰⑱, 9, 9,Ｈネオアレクサンドラ, 72,北村友, 1.5, 69,   3,   7, 7, 19.8,⑧⑩⑩, 9, 9,Ｄカシノインカロｰズ, 79,酒井学, 0.8, 72,   2,   9, 5,  9.4, ⑫⑬
10, 8,Ｃピンクプリンセス, 53,城戸義, 2.4, 41,  -4, -19, 3,  6.7,⑧⑪⑪,10, 2,Ｉカンタベリｰツルギ, 52,丸山元, 1.1, 53,  -7,  -6,11, 86.5, ⑪⑪,10, 2,Ｏソロデビュｰ, 68,藤田伸, 1.6, 71,   1,  10,12, 82.1,⑭⑮⑯,10,16,Ｋタングルジャングル, 75,丸山元, 0.8, 70,*  8,   0,10, 43.4, ③③
11, 4,Ｌキョウエイカプリス, 41,ルメｰ, 2.8, 36,*  0, -31, 6,  8.0,①①①,11, 7,Ｊアメノウズメ, 52,西田雄, 1.1, 53, -10,  -4,15,301.6, ⑭⑭,11, 1,Ｐジョウテンオリｰヴ, 66,西村太, 1.9, 68,   2,   5,16,142.7,⑪⑪⑪,11, 8,Ｌオｰシャンパワｰ, 75,武豊  , 0.9, 72,   0,  10, 7, 20.9, ⑮⑭
12,10,Ｎタイキエミリｰ, 25,村田一, 3.7, 35,*  0, -36,12,117.0,④⑥⑨,12,10,Ｍカシノワンダラｰ, 43,二本柳, 1.2, 52,  -9,  -6,17,362.3, ⑫⑫,12, 5,Ｄシｰズガレット, 75,古川吉, 2.0, 68,   2,   4, 9, 41.2,⑮⑬⑮,12, 4,Ｏタマモベルモット, 72,吉田隼, 1.0, 70,   0,   9,14, 50.9, ⑭⑯
13, 7,Ｈアイファｰメリｰ, 48,藤岡康, 7.4,  6,  -5, -60,13,140.0,⑪⑫⑫,13,12,Ｋオメガベントレｰ, 47,川須栄, 1.2, 53, -10,  -4,14,164.6, ⑮⑯,13,16,Ｋコスモレイラ, 70,丹内祐, 2.0, 67,   4,   0,14,108.1,⑩⑥⑦,13, 5,Ｍヒルノケアンズ, 74,田中健, 1.2, 67,* 10,  -5, 8, 21.5, ①①
,,,,,,,,,,,,14, 1,Ｎカフジホｰク, 41,岡田祥, 1.5, 49,  -7, -11,16,304.6, ⑩⑩,14, 8,Ｊラクリモｰサ, 71,岡田祥, 2.0, 67,   4,   2, 8, 23.5,⑥⑧⑧,14, 7,Ｇシニスタｰクイｰン, 77,菱田裕, 1.3, 67,   3,   3,12, 47.8, ⑩⑨
,,,,,,,,,,,,15,11,Ｑコンゴウサクラ, 37,藤岡康, 1.5, 47,*  0, -22,12,117.1, ①①,15, 7,Ｌコｰディリア, 69,国分優, 2.9, 61,   2,  -3,15,133.1,⑫⑭⑭,15,10,Ｐハンタｰワディ, 61,中井裕, 1.3, 69,   1,   5,15,136.5, ⑬⑫
,,,,,,,,,,,,16,17,Ｐバトルタラサ, 37,勝浦正, 1.8, 45, -10, -13,10, 58.2, ⑯⑮,16,15,Ｎサンデｰスイセイ, 68,川須栄, 3.1, 61,   1,  -4,11, 62.2,⑯⑯⑬,16, 6,Ｎティズトレメンダス, 73,藤岡康, 1.4, 66,   5,   0, 3,  5.0, ⑧⑦
,,,,,,,,,,,,17, 9,Ｏスガノマンボ, 39,古川吉, 1.9, 43,* -2, -23,18,406.1, ③④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,13,Ｈラストシャングリラ, 54,田中博, 2.1, 42, -13, -13, 8, 48.2, ⑱⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,
"単勝:750円 複勝:03=260円 12=420円 01=230円 枠連:2,110円",,,,,,,,,,,,単勝:180円 複勝:15=110円 04=170円 03=160円 枠連:310円,,,,,,,,,,,,"単勝:1,470円 複勝:06=540円 04=340円 11=1,100円 枠連:1,420円",,,,,,,,,,,,"単勝:430円 複勝:12=180円 03=260円 01=210円 枠連:2,160円",,,,,,,,,,,
"馬連:4,630円 ワイド:03-12=1,450円 01-03=740円 01-12=1,210円",,,,,,,,,,,,馬連:830円 ワイド:04-15=270円 03-15=280円 03-04=620円,,,,,,,,,,,,"馬連:4,750円 ワイド:04-06=1,770円 06-11=6,140円 04-11=4,970円",,,,,,,,,,,,"馬連:1,950円 ワイド:03-12=690円 01-12=530円 01-03=780円",,,,,,,,,,,
"馬単:8,490円 3連複:7,800円 3連単:61,720円",,,,,,,,,,,,"馬単:1,090円 3連複:1,480円 3連単:4,570円",,,,,,,,,,,,"馬単:12,110円 3連複:60,020円 3連単:287,800円",,,,,,,,,,,,"馬単:3,740円 3連複:3,560円 3連単:20,360円",,,,,,,,,,,
■ 2R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,金鯱賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａスランジバｰル, 82,デムｰ,, 75,   0,* 14, 1,  2.9, ⑫⑪, 1, 8, ワｰルドダンス,---,丸山元,, 57, -15,* 14, 4,  5.9,⑤⑤⑤, 1,16,Ａアドマイヤディｰプ, 85,デムｰ,, 87,   9,* 18, 1,  1.8,⑩⑨⑨, 1,11,Ｄカレンミロティック, 85,池添謙,, 90,* 20,   4, 3,  6.6,②②②
 2, 9,Ｄマッシヴヒｰロｰ, 75,柴山雄, 0.2, 74,*  8,   5, 4,  6.7, ①①, 2, 6, ツキミチャン,---,川島信, 0.3, 56,*-14,  10, 7, 15.5,④③③, 2, 4,Ｂサンライズタイセイ, 82,武豊  , 0.4, 85,   8,* 17, 3,  9.2,⑫⑪⑩, 2,13,Ｃラブリｰデイ, 86,蛯名正, 0.4, 86,  16,   7, 6,  9.4,③③③
 3, 5,Ｐキクノブレイン, 59,吉田隼, 0.2, 74,  -3,* 15, 8, 19.5, ⑬⑮, 3, 5, ヴォルスング,---,勝浦正, 0.3, 55, -15,  11, 8, 17.4,③④④, 3,14,Ｋトミケンスラｰヴァ, 69,丸山元, 0.5, 84,   5,* 21,14, 82.0,⑭⑭⑫, 3, 4,Ａウインバリアシオン, 89,藤岡康, 0.5, 89,  10,* 21, 8, 11.0,⑨⑨⑨
 4,10,Ｈラフジェントリｰ, 72,中舘英, 0.2, 73,*  8,   5, 6, 13.1, ②②, 4, 1, オｰミシャンクス,---,藤岡康, 1.1, 48,*-14,   1, 9, 60.3,①①①, 4, 7,Ｉグレｰトヴァリュｰ, 69,北村友, 0.7, 81,  10,   4,12, 46.7,⑧⑧⑧, 4,12,Ｈトゥザグロｰリｰ, 83,北村友, 0.8, 85,  11,  11, 5,  8.9,⑥⑥⑥
 5, 1,Ｅジェネシスロック, 75,ルメｰ, 0.4, 71,   5,   5, 5,  8.2, ④④, 5, 3, ヒラボクヒｰロｰ,---,北村友, 1.5, 46, -17,   4, 6, 13.5,⑦⑦⑥, 5,18,Ｐダンツクロノス, 67,藤田伸, 0.8, 82,   3,* 19, 9, 34.8,⑯⑯⑯, 5, 8,Ｆフラガラッハ, 84,高倉稜, 0.8, 87,   6,* 24, 7, 10.5,⑫⑬⑬
 6,12,Ｃヒラボクダッシュ, 76,菱田裕, 0.7, 69,  -2,  10, 7, 13.8, ⑮⑭, 6, 2, ウォｰヘッド,---,ルメｰ, 1.6, 45, -17,   4, 3,  5.4,⑩⑧⑦, 6, 8,Ｌプレミアムタイム, 68,蛯名正, 1.0, 75,* 14, -10, 2,  7.3,③③③, 6, 3,Ｅムスカテｰル, 85,デムｰ, 1.0, 85,   7,  18, 4,  8.0,⑬⑪⑪
 7, 3,Ｌサｰシスリｰフ, 65,川須栄, 0.9, 68,   1,   4,11, 49.8, ⑦⑦, 7, 4, スズカプリティｰ,---,武豊  , 1.6, 46,*-14,  -2, 5, 11.5,②②②, 7, 6,Ｏトｰセンツリｰ, 67,柴山雄, 1.5, 69,* 16, -20,10, 45.0,②②②, 7, 5,Ｇシャドウバンガｰド, 83,勝浦正, 1.2, 84,   8,  16, 9, 19.4,⑩⑩⑩
 8, 7,Ｋヒロノエンペラｰ, 65,藤岡康, 1.0, 67,  -5,  10, 9, 30.1, ⑯⑯, 8, 9, エノラブエナ,---,デムｰ, 1.9, 42, -18,   2, 1,  3.0,⑧⑩⑩, 8, 3,Ｅウェｰブオｰキッド, 76,西村太, 1.6, 73,   6,   4,11, 46.4,⑮⑮⑬, 8, 6,Ｍフミノヤマビコ, 75,国分優, 1.4, 78,  14,  -2,13,359.8,④④④
 9, 4,Ｆコランダム, 75,酒井学, 1.1, 66,   4,   0,10, 35.8, ⑥⑥, 9, 7, スプリングシラｰ,---,高倉稜, 2.0, 44, -17,   1,10,139.2,⑥⑨⑨, 9,12,Ｄディｰプウェｰブ, 80,川須栄, 1.7, 75,   1,  14, 5, 16.8,⑱⑱⑱, 9, 7,Ｌロｰドオブザリング, 78,藤田伸, 1.5, 78,  12,   3,10,100.3,⑤⑤⑤
10, 8,Ｏエｰルビスティｰ, 61,中井裕, 1.1, 67,  -3,   7,14, 98.9, ⑭⑬,10,11, ヒシエギｰユ,---,藤田伸, 6.0, 17, -16, -36, 2,  3.8,⑨⑥⑧,10,13,Ｇゲットハッピｰ, 71,杉原誠, 2.0, 66,* 17, -28,13, 74.7,①①①,10,10,Ｉオｰシャンブルｰ, 80,ルメｰ, 1.6, 80,   8,  12, 2,  4.7,⑪⑫⑫
11,15,Ｂロｰレルボルケｰノ, 78,藤田伸, 1.2, 65,   2,   1, 3,  6.7, ⑧⑨,,,,,,,,,,,,,11, 5,Ｆサクセスフェイト, 72,吉田隼, 2.1, 66,  11, -15, 6, 19.2,⑥⑥⑦,11, 2,Ｋウインドジャズ, 79,酒井学, 1.7, 75,  10,   3,11,186.3,⑦⑦⑦
12,13,Ｊステｰキ, 66,武豊  , 1.4, 64,*  7,  -5, 2,  6.1, ③③,,,,,,,,,,,,,12,17,Ｎマイネルグラｰド, 68,ルメｰ, 2.3, 63,  13, -24, 7, 19.5,④⑤⑤,12, 9,Ｎダノンスパシｰバ, 74,丸山元, 1.7, 76,  10,   4,14,362.0,⑧⑧⑧
13, 2,Ｍメイショウドルセｰ, 63,古川吉, 1.6, 62,   4,  -4,15,283.4, ⑤⑤,,,,,,,,,,,,,13,10,Ｃレッドクラｰケン, 81,伴啓太, 2.3, 62,* 14, -27, 4, 11.7,⑤④④,13,14,Ｊスピｰドリッパｰ, 79,杉原誠, 2.5, 71,   5,   4,12,277.7,⑭⑭⑭
14,14,Ｇタオ, 73,杉原誠, 1.7, 60,   0,  -2,12, 60.0, ⑩⑧,,,,,,,,,,,,,14, 1,Ｈマクベスバロｰズ, 69,菱田裕, 2.4, 65,   2,   0, 8, 23.0,⑰⑰⑰,14, 1,Ｂメイショウナルト, 87,武豊  , 2.8, 62,* 21, -39, 1,  3.4,①①①
15,16,Ｉクｰデタｰ, 68,丸山元, 1.9, 59,   2,  -4,13, 68.6, ⑨⑫,,,,,,,,,,,,,15,15,Ｒヒカルデザイアｰ, 52,中舘英, 2.5, 62,  12, -23,16,133.1,⑦⑦⑥,,,,,,,,,,,,
16, 6,Ｎサトシック, 63,中谷雄, 2.0, 57,  -2,  -3,16,401.1, ⑪⑩,,,,,,,,,,,,,16, 2,Ｍニシノレゾネ, 68,中井裕, 2.8, 61,   6, -15,17,329.2,⑨⑩⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,11,Ｊレッドバビロン, 69,高倉稜, 6.0, 36,   5, -55,15,112.3,⑪⑬⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 9,Ｑメイショウホマレ, 61,城戸義, 6.2, 36,   5, -58,18,455.4,⑬⑫⑭,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,
単勝:290円 複勝:11=140円 09=240円 05=560円 枠連:520円,,,,,,,,,,,,"単勝:590円 複勝:08=220円 06=420円 05=600円 枠連:1,260円",,,,,,,,,,,,単勝:180円 複勝:16=130円 04=220円 14=930円 枠連:670円,,,,,,,,,,,,"単勝:660円 複勝:11=240円 13=310円 04=360円 枠連:1,870円",,,,,,,,,,,
"馬連:1,140円 ワイド:09-11=440円 05-11=1,170円 05-09=1,940円",,,,,,,,,,,,"馬連:3,330円 ワイド:06-08=1,110円 05-08=1,310円 05-06=2,540円",,,,,,,,,,,,"馬連:820円 ワイド:04-16=460円 14-16=2,470円 04-14=6,970円",,,,,,,,,,,,"馬連:2,780円 ワイド:11-13=870円 04-11=1,390円 04-13=1,560円",,,,,,,,,,,
"馬単:1,990円 3連複:8,410円 3連単:38,330円",,,,,,,,,,,,"馬単:5,610円 3連複:15,190円 3連単:72,700円",,,,,,,,,,,,"馬単:1,360円 3連複:23,240円 3連単:75,450円",,,,,,,,,,,,"馬単:5,300円 3連複:10,810円 3連単:58,490円",,,,,,,,,,,
■ 3R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桑名特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｎグランデアモｰレ, 60,北村友,, 73,*  8,   3, 4, 11.3, ①①, 1,16,Ｂウエスタンムサシ, 73,原田敬,, 67,*  9,   0, 4,  6.9, ③③, 1,10,Ｊアイヴィｰリｰグ, 66,藤岡康,, 83, -10,* 23, 6, 20.7,④④④, 1, 4,Ｊケイアイウィルゴｰ, 70,藤岡康,, 82,  -7,  18, 9, 18.8, ⑧⑦
 2, 5,Ｃトｰワフォｰエバｰ, 71,藤田伸, 0.4, 72,  -1,* 10, 3,  9.6, ⑫⑪, 2,13,Ｃオｰネットサクセス, 73,大下智, 0.0, 67,   5,   4, 5, 12.0, ⑦⑧, 2, 7,Ａトウカイバイタル, 76,ルメｰ, 0.2, 83, -12,* 25, 1,  1.4,⑧⑧⑧, 2, 2,Ａユキノアイオロス, 78,蛯名正, 0.3, 80, -13,* 21, 2,  6.0, ⑮⑬
 3, 8,Ｇクレバｰパルマ, 70,丸山元, 0.5, 71,   1,   8, 7, 18.7, ⑪⑫, 3, 2,Ｈレディｰ, 64,田中健, 0.1, 67,   7,   2, 9, 28.3, ⑤⑤, 3,12,Ｅアンジュエ, 71,川須栄, 0.4, 75,  -8,  13, 4, 17.3,③③③, 3, 7,Ｂケイアイユニコｰン, 75,藤田伸, 0.3, 77,  -3,  10, 1,  3.5, ⑥④
 4, 4,Ｊドリｰムバラｰド, 65,杉原誠, 0.6, 70,  -3,* 11,14,250.0, ⑮⑬, 4, 7,Ｄデルマダイコク, 71,西村太, 0.3, 63,   1,   4, 1,  3.3, ⑧⑦, 4, 9,Ｈマウントビスティｰ, 68,西村太, 0.4, 66,* 11, -18,13, 99.1,①①①, 4, 8,Ｍスピｰドルｰラｰ, 67,西田雄, 0.5, 73,* -1,   6,12, 25.5, ③③
 5, 3,Ｆイルミナティ, 70,村田一, 0.7, 69,   6,  -1, 5, 15.3, ⑤④, 5,12,Ｇオリオンザプラズマ, 65,花田大, 0.3, 61,  -4,* 10,12, 64.5, ⑬⑬, 5, 4,Ｋポップアップハｰト, 66,丸山元, 0.7, 76, -16,* 21, 3, 13.9,⑮⑫⑬, 5, 3,Ｄダイワミストレス, 73,吉田隼, 0.5, 78, -19,* 23,10, 18.9, ⑰⑰
 6, 7,Ａタニセンヴォイス, 72,武豊  , 0.7, 69,*  7,  -2, 1,  1.9, ②②, 6,15,Ａシルクバｰニッシュ, 74,杉原誠, 0.3, 66,* 12,  -5, 2,  4.2, ①①, 6, 8,Ｄケンブリッジサン, 72,杉原誠, 0.8, 73, -13,  14, 2,  7.4,⑦⑥⑥, 6,18,Ｐクインスウィｰティ, 62,酒井学, 0.6, 75, -10,  15,16,144.3, ⑫⑩
 7,14,Ｌニシノモンクス, 64,デムｰ, 0.7, 67,   4,   1, 2,  5.3, ⑧⑨, 7,11,Ｋサンライズトｰク, 61,中井裕, 0.4, 66,* 11,  -5, 6, 12.3, ②②, 7,15,Ｇアニマトゥｰル, 69,北村友, 0.8, 75, -14,  17, 8, 31.5,⑩⑩⑨, 7,17,Ｆトップルビｰ, 72,菱田裕, 0.6, 74,  -9,  13,13, 42.1, ⑨⑨
 8, 2,Ｅフランスギャル, 70,勝浦正, 0.8, 68,  -3,* 10,12, 43.9, ⑯⑯, 8, 8,Ｆトウケイポイント, 70,伴啓太, 0.5, 61,   2,   2, 3,  5.5, ⑨⑨, 8,16,Ｂアンスポｰクン, 75,吉田隼, 0.8, 72, -13,  14, 5, 17.8,⑥⑦⑦, 8, 6,Ｃディザイラブル, 74,武豊  , 0.6, 77, -15,* 20, 8, 18.7, ⑭⑮
 9, 9,Ｂメテオレイン, 71,吉田隼, 1.0, 67,   3,   0,10, 35.8, ⑩⑦, 9,14,Ｅマッキンリｰ, 70,菱田裕, 0.8, 57,   0,   1, 8, 22.2, ⑩⑩, 9,14,Ｃマイネルナタリス, 72,丹内祐, 0.8, 76, -14,  19, 9, 35.6,⑨⑨⑪, 9,10,Ｉテイエムコウノトリ, 70,柴山雄, 0.7, 71,  -5,   8, 3,  6.7, ⑦⑤
10,12,Ｋツｰオブアス, 65,西村太, 1.1, 65,   6,  -5, 9, 31.4, ③③,10, 3,Ｐマイネルモｰヴ, 48,水口優, 1.1, 56,  -2,   1,15,198.4, ⑪⑪,10,13, グランデクロコ,---,上野翔, 1.0, 60,*  3, -14,15,295.4,②②②,10,16,Ｋベイビｰイッツユｰ, 69,杉原誠, 0.7, 74, -12,  14,15, 90.8, ⑪⑫
11,10,Ｄハネムｰンゴシップ, 71,藤岡康, 1.1, 65,   4,  -2, 6, 17.5, ⑦⑧,11, 5,Ｊマイネルテュｰル, 63,小野寺, 1.2, 52, -10,*  7,10, 50.7, ⑮⑮,11, 5,Ｍサクラオｰドシエル, 59,蛯名正, 1.1, 70, -14,  14, 7, 28.8,⑪⑪⑩,11, 1,Ｌハイキｰトｰン, 68,ルメｰ, 0.7, 74, -14,  17, 6, 13.9, ⑬⑭
12,15,Ｏマルモグリフィス, 54,岡田祥, 1.3, 64,  -2,   3,16,506.0, ⑭⑭,12, 4,Ｉロｰレルエナジｰ, 64,伊藤工, 1.3, 52,  -2,  -1, 7, 15.3, ⑫⑫,12, 2,Ｉレッドキングダム, 67,高倉稜, 1.1, 71, -17,  17,11, 61.0,⑬⑭⑭,12,14,Ｅアポロダイヤモンド, 73,中舘英, 0.8, 70,*  1,   0,14, 43.0, ②②
13,13,Ｍセイウンヒマワリ, 61,中井裕, 1.5, 65,   7,  -7, 8, 24.4, ④⑤,13, 6,Ｍプラチナエンジェル, 59,岩崎翼, 1.8, 50,   6, -13,13, 82.5, ⑥⑥,13, 6,Ｎメイショウオオゼキ, 58,池添謙, 1.1, 71, -15,  16,10, 54.7,⑫⑬⑫,13, 9,Ｏダイワカリエンテ, 66,川須栄, 0.8, 72, -12,  13, 5, 11.0, ⑩⑪
