13年 2月23日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月23日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■10R  ダ1700m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
 9,14,Ｅスマイルヴィジット, 67,丸田恭, 1.2, 52,  -4,  -5, 6, 14.9, ⑤⑦, 9, 4,Ｈメイショウユウヤケ, 54,横山和, 1.1, 53, -14,   5,16,379.1,⑪⑫⑭, 9,14,Ｆマイネルヴァルム, 71,丹内祐, 1.5, 66,   9, -10, 8, 26.6,⑩⑨⑦, 9, 7,Ａマイネイディｰル, 85,大野拓, 0.4, 73,   6,   9, 9, 18.3,⑨⑩⑩
10,13,Ｉプラッキｰエリｰナ, 63,横山和, 1.3, 50, -17,   2, 9, 23.4, ⑬⑬,10, 5,Ｏデンコウシラヌイ, 34,丸田恭, 1.3, 51, -16,   5,11,112.8,⑮⑬⑫,10, 8,Ｍドリｰムパワｰ, 64,西村太, 2.2, 59,* 12, -24,14, 96.7,②③③,10, 6,Ｇタガノイノセンス, 77,鮫島良, 0.4, 74,   5,* 13,13, 39.3,⑭⑭⑭
11, 5,Ｆナイトフライト, 67,松山弘, 1.4, 51,* -2,  -9, 4, 11.7, ②②,11,11,Ｊミラフロｰレス, 45,藤岡康, 1.5, 49, -16,   2,12,115.7,⑬⑭⑬,11,15,Ｌヒダカアルテミス, 65,柴山雄, 2.3, 57,   9, -20,13, 93.7,⑪⑩⑫,11, 8,Ｏショウナンマハ, 74,勝浦正, 0.4, 76,   4,* 16,11, 19.5,⑮⑮⑮
12, 6,Ｍノボプレシャス, 61,原田和, 1.6, 48,  -5,  -9, 8, 19.8, ④⑥,12, 9,Ｍニシノワン, 42,中井裕, 1.6, 45, -13,  -7, 9,101.2,⑧⑨⑪,12, 3,Ｎアプフェルヴァイン, 64,松山弘, 2.3, 59,   5, -12,11, 68.8,⑫⑮⑭,12,12,Ｂイイデステップ, 85,村田一, 0.6, 68,* 17, -16, 1,  4.9,①①①
13, 4,Ｎナｰゴナｰゴサユリ, 48,村田一, 1.9, 46, -21,   0,14,426.0, ⑭⑭,13,13,Ｎマイネルコイヌｰル, 42,丹内祐, 1.7, 40,* -9, -17, 8, 63.6,②②③,13,11,Ａリバｰハイランド, 82,菱田裕, 2.7, 53,  11, -29, 6, 11.0,⑧⑦⑪,13, 2,Ｆフレイムコｰド, 77,中舘英, 0.7, 67,* 16, -16, 3,  7.6,②②②
14, 2,Ｂナイキトリック, 69,大野拓, 2.5, 40,*  0, -20, 7, 16.7, ①①,14,14,Ｃポｰルシッタｰ, 63,川須栄, 1.9, 38,* -9, -18, 3,  4.8,④④⑦,14, 2,Ｐアグネスベネッセ, 33,上村洋, 3.1, 51,   5, -23,16,238.1,⑮⑯⑯,14,10,Ｈクイｰンキセキ, 77,松田大, 1.3, 63,  11, -11,15, 53.7,③④⑦
,,,,,,,,,,,,15,10,Ｌチョウダンディｰ, 43,西田雄, 1.9, 38, -10, -17,13,152.6,⑦⑤⑧,15, 7,Ｇブルｰスビスティｰ, 70,上野翔, 3.3, 48,  11, -37,10, 37.7,⑦⑥⑩,15,16,Ｋスペシャルピｰス, 76,松山弘, 1.6, 61,   1,   3,16,129.4,⑯⑯⑯
,,,,,,,,,,,,16,12,Ｐウインバｰス, 23,菱田裕, 3.3, 25, -16, -24,14,222.6,⑭⑮⑯,16,12,Ｅコスモマクスウェル, 71,伊藤工, 4.0, 41,   8, -42,15,130.4,⑬⑫⑮,16,15,Ｐリトルダｰリン, 74,菱田裕, 1.9, 58,   7, -11,12, 20.5,⑪⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,390円 複勝:01=280円 03=140円 10=150円 枠連:2,320円",,,,,,,,,,,,"単勝:390円 複勝:02=160円 01=260円 06=270円 枠連:1,730円",,,,,,,,,,,,"単勝:260円 複勝:10=150円 16=320円 01=190円 枠連:1,050円",,,,,,,,,,,,"単勝:760円 複勝:03=270円 01=1,090円 11=520円 枠連:1,620円",,,,,,,,,,,
"馬連:2,500円 ワイド:01-03=680円 01-10=730円 03-10=230円",,,,,,,,,,,,"馬連:1,830円 ワイド:01-02=590円 02-06=700円 01-06=1,780円",,,,,,,,,,,,"馬連:1,840円 ワイド:10-16=610円 01-10=440円 01-16=1,410円",,,,,,,,,,,,"馬連:18,550円 ワイド:01-03=6,480円 03-11=2,070円 01-11=10,250円",,,,,,,,,,,
"馬単:5,540円 3連複:2,470円 3連単:24,090円",,,,,,,,,,,,"馬単:3,750円 3連複:5,800円 3連単:30,410円",,,,,,,,,,,,"馬単:2,640円 3連複:3,880円 3連単:19,980円",,,,,,,,,,,,"馬単:32,570円 3連複:104,730円 3連単:584,270円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝2600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大牟田特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｅドラゴンサクラ, 54,勝浦正,, 57, -14,*  7, 3,  5.4, ⑬⑫, 1, 9,Ｆゴｰルウェイ, 71,丸田恭,, 68,  -3,* 14, 5, 12.3,⑥⑦⑤, 1, 6,Ａアクアブルｰフライ, 82,勝浦正,, 86,*-11,* 31, 2,  3.0,⑨②①, 1, 4,Ｂレディオブパｰシャ, 70,丸山元,, 72,  -9,* 13, 2,  4.7, ⑩⑩
 2, 9,Ａジャパンイモン, 64,黛弘人, 0.2, 54,* -5,  -5, 1,  4.0, ②②, 2,10,Ｉコｰラルビュｰ, 67,中舘英, 0.3, 65,* -1,   7, 8, 22.4,①①①, 2, 5,Ｃダノンフェニックス, 78,川須栄, 0.5, 85, -12,* 30, 1,  2.9,⑤⑧⑦, 2, 2,Ｌホットサマｰデイ, 62,勝浦正, 0.1, 71,  -8,  11, 6, 16.5, ⑧⑦
 3, 8,Ｄエイティグロｰリｰ, 56,丸山元, 0.2, 54,* -7,  -2, 8, 15.0, ④③, 3, 2,Ａリアライズクレア, 73,高倉稜, 0.6, 63,  -3,   7, 1,  2.6,④④②, 3, 3,Ｄロｰリングストｰン, 73,丸田恭, 0.7, 79, -13,  27, 5,  9.3,③⑦④, 3, 8,Ａサウスビクトル, 74,丸田恭, 0.1, 69,  -7,   9, 1,  2.2, ⑥⑥
 4,14,Ｃコアレスドラゴン, 56,藤岡康, 0.3, 52, -13,   1, 5,  9.1, ⑨⑧, 4,14,Ｄフェアリｰガｰデン, 71,宮崎北, 0.6, 63,  -3,   8, 3,  7.3,⑦⑥⑦, 4, 4,Ｂエルヴィスバロｰズ, 79,松山弘, 1.1, 79, -14,  27, 3,  6.1,⑧⑪⑪, 4,12,Ｎサウンドマンデュロ, 61,菱田裕, 0.2, 69,*  0,   2, 7, 18.1, ①①
 5,12,Ｌシゲルトビウオザ, 47,武幸四, 0.3, 52,* -7,  -5,12, 43.4, ③④, 5,11,Ｈカルトマリｰヌ, 69,西田雄, 0.6, 66,  -4,  11, 9, 23.7,⑨⑩⑨, 5,11,Ｈアメイジングアスク, 68,松田大, 1.2, 74,*-10,  18, 7, 22.4,②③③, 5,10,Ｍスピｰドルｰラｰ, 61,柴山雄, 0.3, 67,* -4,   4,10, 36.3, ③③
 6, 1,Ｈタニセンダイナスト, 52,吉田隼, 0.4, 51, -13,   0, 6, 11.8, ⑦⑦, 6,13,Ｊキョウエイヒドラ, 66,勝浦正, 0.7, 63,* -2,   4,10, 24.7,③③④, 6, 8,Ｆファｰマペニｰ, 72,大野拓, 1.3, 76, -13,  23,11, 82.6,⑪⑩⑩, 6, 1,Ｆクラウンエンビｰ, 66,西田雄, 0.4, 67, -12,  11, 5, 14.3, ⑫⑪
 7,16,Ｉキルト, 51,中井裕, 0.4, 52, -13,   1, 4,  6.7, ⑩⑨, 7, 5,Ｅオルレアンノオトメ, 71,黛弘人, 0.7, 62,  -3,   7,13, 76.7,⑤⑤⑥, 7, 1,Ｉセルリアンディンゴ, 67,菱田裕, 1.3, 70,*-11,  14, 8, 29.2,①①②, 7, 6,Ｇアラカメジョウ, 65,丹内祐, 0.4, 66,  -5,   4, 8, 24.9, ⑤⑤
 8,17,Ｎシゲルヘビザ, 43,松山弘, 0.4, 50, -11,  -2, 9, 19.0, ⑥⑥, 8,12,Ｂシンワウォッカ, 72,中井裕, 0.7, 67,  -4,   9, 6, 12.5,⑩⑧⑩, 8,12,Ｊジョビアｰレ, 63,吉田隼, 1.5, 68, -13,  14, 9, 44.7,④④⑤, 8,16,Ｅクレムリンシチｰ, 67,高倉稜, 0.5, 67, -22,* 18,13, 93.2, ⑱⑱
 8, 3,Ｆマリンルック, 54,丸田恭, 0.4, 51, -16,*  3,10, 29.3, ⑫⑬, 9, 1,Ｃシルクシンフォニｰ, 72,菱田裕, 0.9, 66,  -6,* 11, 2,  5.9,⑫⑫⑫, 9,10,Ｅマイネルイグアス, 72,丹内祐, 1.5, 69, -12,  14, 4,  7.8,⑥⑤⑥, 9,15,Ｉユキノサイレンス, 63,大野拓, 0.5, 65,* -4,   2, 9, 30.9, ④④
10,10,Ｋエイプリルメロディ, 48,大野拓, 0.6, 48,  -9,  -6,11, 35.6, ⑤⑤,10, 4,Ｇホワイトジュエル, 70,西村太, 1.0, 62,  -4,   6, 4,  7.7,⑬⑨⑧,10, 9,Ｌトｰセンモｰション, 49,伊藤工, 1.7, 70, -13,  17,10, 81.2,⑦⑨⑨,10,18,Ｃアンゲネｰム, 69,川須栄, 0.6, 64, -11,   7, 4,  9.7, ⑪⑬
11, 4,Ｂタニノセレナｰデ, 58,菱田裕, 0.8, 46, -16,  -2, 7, 14.8, ⑪⑩,11, 3,Ｌプレシャスペスカ, 63,古川吉, 1.1, 64,  -5,   7,11, 37.7,⑧⑪⑪,11, 2,Ｇトミケンプライム, 69,丸山元, 1.8, 67, -11,  12, 6, 21.8,⑩⑥⑧,11,17,Ｑフリｰアズアバｰド, 54,西村太, 0.7, 62,  -8,   3,11, 58.7, ⑨⑨
12, 6,Ｍラガｰライオン, 43,古川吉, 1.0, 42, -13,  -8,15,198.0, ⑧⑪,12, 7,Ｎエリザベｰトアスク, 52,大野拓, 1.2, 62,  -8,  11,14,118.6,⑭⑭⑭,12, 7,Ｋカシノアクセル, 58,水口優, 5.0, 33, -15, -25,12,190.5,⑫⑫⑫,12, 3,Ｋナムラシンシン, 62,村田一, 0.7, 63, -13,   8,17,178.0, ⑭⑭
13,13,Ｏマインユアｰズ, 41,横山和, 1.1, 43, -27,*  4,16,268.2, ⑱⑱,13, 6,Ｋアッパレオリュウ, 64,松山弘, 1.5, 59,  -6,   5,12, 44.1,⑪⑬⑬,,,,,,,,,,,,,13,14,Ｏメイショウセトウチ, 56,武幸四, 0.8, 62, -12,   6,12, 78.8, ⑬⑫
14, 2,Ｊライブリクリｰル, 49,北村友, 1.2, 40, -19,  -5, 2,  5.4, ⑭⑭,14, 8,Ｍラブリｰアリュｰル, 56,川須栄, 1.9, 56,* -2,  -6, 7, 14.3,②②③,,,,,,,,,,,,,14,13,Ｄミラクルベリｰ, 67,松山弘, 0.9, 59,*  0,  -8, 3,  8.7, ②②
