13年 9月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 9月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-17,,,,,■ 4R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■10R  ダ1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
12,13,Ｌアンジュバｰグ, 23,丸田恭, 2.0, 38,  -6, -11,12,137.1, ⑬⑬,12, 6, カルクオンガエシ,---,武士沢, 2.4, 13, -45, -11,13,114.2,⑩⑬⑫,12,11,Ｌロンギングトゥユｰ, 61,石橋脩, 1.7, 55,  -7,   5, 9, 37.9, ⑭⑮,12, 5,Ｋマルブツビアン, 80,木幡初, 3.2, 69,   8,  -3, 9, 50.8,⑦⑧⑩
13, 2,Ｈアイナマｰリエ, 50,岩田康, 2.1, 41,   2, -19, 3, 10.4, ③③,,,,,,,,,,,,,13, 6,Ｏラヴェンナ, 55,花田大, 1.8, 54, -14,* 11,16,338.8, ⑯⑯,13, 6,Ｐカネスラファｰル, 61,三浦皇, 4.1, 64,   6,  -8,15,382.6,⑩⑪⑫
14, 9,Ｐジャマスルナ,-75,吉田豊, 2.1, 36, -13,  -5,13,142.1, ⑮⑮,,,,,,,,,,,,,14, 2,Ｅアンウォンド, 73,北村宏, 2.0, 52,*  7, -10, 7, 22.7, ①①,14, 2,Ｎアストレｰション, 76,柴山雄, 4.8, 59,   6, -12,14,306.9,⑥⑫⑭
15, 4,Ｍレッドロｰズキング, 16,酒井学, 3.1, 31,  -2, -24,14,220.3, ⑨⑪,,,,,,,,,,,,,15, 4,Ｃサクライスピラｰト, 74,戸崎圭, 2.3, 50,   5, -10, 1,  2.3, ④④,15, 4,Ｊタマモクララ, 82,松岡正, 5.8, 50,* 14, -37, 7, 15.4,①①②
16,15,Ｏパワｰキングマン,-28,大野拓, 4.9,  6, -20, -23,16,301.2, ⑯⑯,,,,,,,,,,,,,16,12,Ｋグランソルシエｰル, 63,嶋田純, 3.9, 35,*  6, -26,13,215.4, ②③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-23 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,250円 複勝:10=380円 03=490円 06=560円 枠連:8,060円",,,,,,,,,,,,単勝:440円 複勝:04=150円 12=110円 05=630円 枠連:520円,,,,,,,,,,,,"単勝:5,130円 複勝:07=1,240円 10=200円 16=350円 枠連:5,570円",,,,,,,,,,,,単勝:450円 複勝:07=170円 15=180円 08=130円 枠連:690円,,,,,,,,,,,
"馬連:7,720円 ワイド:03-10=1,870円 06-10=1,210円 03-06=1,970円",,,,,,,,,,,,"馬連:420円 ワイド:04-12=250円 04-05=1,720円 05-12=1,160円",,,,,,,,,,,,"馬連:15,020円 ワイド:07-10=3,490円 07-16=6,660円 10-16=1,140円",,,,,,,,,,,,"馬連:1,720円 ワイド:07-15=570円 07-08=300円 08-15=420円",,,,,,,,,,,
"馬単:16,640円 3連複:23,360円 3連単:142,080円",,,,,,,,,,,,"馬単:1,090円 3連複:4,160円 3連単:20,820円",,,,,,,,,,,,"馬単:30,080円 3連複:42,480円 3連単:387,520円",,,,,,,,,,,,"馬単:3,230円 3連複:1,830円 3連単:10,830円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｽﾌﾟﾘﾝﾀｰｽﾞｽﾃｰｸｽ ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄマイネルゾンネ, 43,石橋脩,, 49,*  9, -14,13, 75.9,①①①, 1, 7, ディアデルレイ,---,戸崎圭,, 22,*-47,* -4, 1,  2.6,③③③, 1,12,Ｅエデンロック, 67,岩田康,, 74,*  8,  -6, 1,  3.6,①②②, 1,10,Ａロｰドカナロア, 94,岩田康,, 91,   9,  13, 1,  1.3, ⑧⑥
 2,14,Ｍニシノカンザシ, 15,勝浦正, 0.3, 47,   7, -12, 3,  6.1,⑥⑥⑤, 2, 4, ラステラ,---,丸田恭, 0.1, 19,*-47,  -7, 6, 18.4,①①①, 2, 2,Ａロベルクランツ, 70,嶋田純, 0.0, 75,   3,*  6, 5,  8.2,⑪⑬⑬, 2, 7,Ｂハクサンムｰン, 92,酒井学, 0.1, 90,* 16,   5, 2,  6.8, ①①
 3, 1,Ａケイクエスト, 46,戸崎圭, 0.3, 47,   2,* -3, 1,  1.8,⑬⑫⑧, 3, 2, ディｰルフロｰ,---,横山典, 0.3, 18, -48,* -5, 3,  3.8,⑤⑤⑤, 3, 8,Ｇレッドヴィｰヴォ, 65,三浦皇, 0.1, 74,   5,* -1, 4,  7.2,⑧⑦⑥, 3, 5,Ｊマヤノリュウジン, 82,池添謙, 0.1, 90,  11,  10,15,159.8, ⑤⑤
 4, 7,Ｅスプリングアップ, 42,吉田豊, 0.3, 47,   7, -13, 4,  8.5,④④③, 4, 3, イタリアンネオ,---,内田博, 0.6, 13, -51,* -6, 2,  3.0,⑦⑨⑨, 4,16,Ｂキネオリリｰ, 69,木幡初, 0.3, 70,   6,  -7, 6, 14.0,④③③, 4,15,Ｅマジンプロスパｰ, 87,福永祐, 0.2, 88,   8,  12, 6, 27.2, ⑨⑨
 5,13,Ｇストロングサウザｰ, 41,北村宏, 0.4, 45,*  8, -17, 2,  5.7,③③②, 5, 9, フヨウヤマヒコ,---,柴山雄, 0.8, 10, -49,  -9,10,102.7,⑨⑦⑦, 5, 4,Ｍミッキｰシャイン, 57,横山典, 0.3, 67,* 11, -14, 7, 15.6,②①①, 5, 3,Ｋアドマイヤセプタｰ, 82,四位洋, 0.2, 88,   3,* 17,10, 78.7, ⑫⑫
 6, 3,Ｂコスモプラナス, 44,丹内祐, 0.6, 44,   4, -11, 9, 45.1,⑪⑧⑨, 6, 6, ロングアンドリｰン,---,福永祐, 0.8,  6,*-47, -17, 4, 13.2,②②②, 6, 5,Ｊヴェルフェン, 60,内田博, 0.6, 67,  -1,*  0, 8, 18.6,⑭⑭⑮, 6, 6,Ｇドリｰムバレンチノ, 85,松山弘, 0.3, 87,   8,  11, 5, 17.2, ⑦⑧
 7, 6,Ｉマイネルクロノス, 32,大野拓, 0.6, 43,   5, -14, 8, 43.6,⑦⑦⑦, 7,10, ジャックポット,---,嘉藤貴, 0.8,  9, -50, -10, 7, 37.2,⑩⑧⑧, 7, 9,Ｈマイネルミラノ, 64,柴田大, 0.8, 65,   6, -13, 2,  4.0,③⑤⑦, 7, 1,Ｃグランプリボス, 90,内田博, 0.3, 87,   5,  13, 3, 11.6, ⑩⑩
 8, 5,Ｈマイケルチョウサン, 36,横山典, 0.7, 41,   1,  -7,10, 65.3,⑨⑩⑩, 8, 1, イｰストフォンテン,---,木幡初, 1.2,  2, -48, -19, 9, 62.6,④④④, 8,15,Ｃトモロマイスタｰ, 68,山崎亮, 0.9, 63,   2,  -8,10, 34.6,⑫⑫⑫, 8, 4,Ｏサンカルロ, 78,吉田豊, 0.5, 85,   0,* 16, 9, 68.4, ⑭⑭
 9,12,Ｆパイストロピカル, 41,嘉藤貴, 0.7, 43,   7, -18,11, 70.8,⑤⑤⑥, 9, 5, ゲンパチスカイ,---,吉田隼, 1.4,  1, -51, -17, 5, 16.4,⑧⑩⑩, 9, 6,Ｎラッキｰストリｰク, 55,花田大, 1.0, 62,  -1,  -6,13, 91.4,⑮⑮⑭, 9,16,Ｄシルクフォｰチュン, 88,戸崎圭, 0.6, 83,  -4,* 19,13,124.8, ⑯⑮
10,10,Ｋレッドリベリオン, 29,福永祐, 0.9, 41,   3, -13, 6, 19.8,⑧⑨⑫,10, 8, グロｰバルメジャｰ,---,勝浦正, 1.5, -2, -48, -24, 8, 55.0,⑥⑥⑥,10,13,Ｉマイネルオラシオン, 63,丹内祐, 1.2, 60,   4, -16,11, 46.0,⑥⑩⑪,10,12,Ｎアウトクラトｰル, 78,伊藤工, 0.6, 83,  -3,* 17,16,404.1, ⑮⑯
11, 9,Ｃコスモレヴァｰタ, 44,柴田大, 1.0, 40,*  8, -25, 5, 17.8,②②④,,,,,,,,,,,,,11, 7,Ｆマイネルブルズアイ, 66,松岡正, 1.2, 60,   2, -13, 3,  6.7,⑬⑪⑩,11,13,Ｈサクラゴスペル, 85,横山典, 0.6, 82,* 15,   0, 4, 17.2, ④④
12, 8,Ｊトゥインクル, 32,蛯名正, 1.2, 40,  -6,*  0, 7, 36.8,⑭⑭⑭,,,,,,,,,,,,,12,11,Ｌニュアｰジゲラン, 58,吉田豊, 1.4, 58,   6, -21, 9, 28.7,⑤⑥④,12,11,Ｍスギノエンデバｰ, 79,蛯名正, 0.6, 84,   4,  11,11, 93.9, ⑬⑬
13, 2,Ｎシゲルブンゴ, 15,松岡正, 1.4, 37,  -2, -10,12, 73.4,⑫⑬⑪,,,,,,,,,,,,,13, 3,Ｄキョウエイショウリ, 67,伊藤工, 1.5, 57,  -5,  -6,12, 80.5,⑯⑯⑯,13, 9,Ｉサドンストｰム, 83,武豊  , 0.7, 82,   5,   8, 8, 67.2, ⑪⑪
14,11,Ｌゾナパラ, 25,田中博, 2.8, 24,   2, -37,14,365.7,⑩⑪⑬,,,,,,,,,,,,,14, 1,Ｐトキノポイント, 48,平野優, 1.7, 54,   6, -26,16,182.6,⑦④⑤,14,14,Ｌマイネルエテルネル, 81,柴田大, 0.7, 82,  11,   3,12,121.9, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｋディｰエスメジャｰ, 60,大野拓, 1.9, 51,   5, -27,14,125.2,⑩⑧⑧,15, 8,Ｐパドトロワ, 73,勝浦正, 1.1, 76,* 15,  -7,14,133.0, ③③
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｏインティワタナ, 49,嘉藤貴, 1.9, 51,   3, -26,15,177.0,⑨⑨⑨,16, 2,Ｆフォｰエバｰマｰク, 87,村田一, 1.3, 74,* 15,  -9, 7, 42.7, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-29 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:95 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:7,590円 複勝:04=920円 14=210円 01=120円 枠連:3,960円",,,,,,,,,,,,"単勝:260円 複勝:07=140円 04=330円 02=160円 枠連:2,450円",,,,,,,,,,,,"単勝:360円 複勝:12=160円 02=240円 08=210円 枠連:1,750円",,,,,,,,,,,,"単勝:130円 複勝:10=110円 07=180円 05=1,180円 枠連:390円",,,,,,,,,,,
"馬連:20,410円 ワイド:04-14=5,210円 01-04=2,060円 01-14=350円",,,,,,,,,,,,"馬連:2,350円 ワイド:04-07=690円 02-07=260円 02-04=860円",,,,,,,,,,,,"馬連:1,620円 ワイド:02-12=690円 08-12=540円 02-08=830円",,,,,,,,,,,,"馬連:400円 ワイド:07-10=230円 05-10=1,780円 05-07=8,170円",,,,,,,,,,,
"馬単:68,680円 3連複:10,360円 3連単:155,980円",,,,,,,,,,,,"馬単:3,820円 3連複:2,550円 3連単:14,440円",,,,,,,,,,,,"馬単:2,910円 3連複:3,460円 3連単:17,110円",,,,,,,,,,,,"馬単:530円 3連複:13,070円 3連単:28,020円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 6R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,勝浦特別,,,,,,,,,,,,江戸川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａコウヨウチャンス, 70,田中勝,, 67,* 11,* -4, 2,  3.9, ①①, 1,10,Ｅダイワフォスタｰ, 74,北村宏,, 71,*  8,   1, 3,  5.8,④③③, 1, 2,Ｂコウヨウアレス, 81,内田博,, 80,*  4,   7, 1,  2.0, ①①, 1,14,Ｂレギス, 84,松山弘,, 79,  12,   7, 1,  2.6, ⑥⑤
 2, 1,Ｅシャインエフェクト, 58,勝浦正, 0.8, 58,   8,  -8, 9, 26.0, ④③, 2, 3,Ｇアキレスバイオ, 68,柴山雄, 0.0, 71,   7,*  3, 6, 15.1,⑤⑤⑤, 2,13,Ａスマｰトオリオン, 99,武豊  , 0.2, 76,*  1,   7, 2,  4.7, ②②, 2, 4,Ａアンバウンド, 84,北村宏, 0.1, 78,  10,   8, 2,  3.0, ⑦⑥
 3,15,Ｆヴァンドランス, 58,松岡正, 1.0, 54,   2,  -5, 3,  8.6, ⑫⑩, 3, 4,Ｄフィｰユブルｰ, 76,三浦皇, 0.3, 70,*  8,  -3, 4,  6.4,①①①, 3, 9,Ｅバラｰドソング, 74,福永祐, 0.4, 74,  -4,   9, 3,  6.1, ⑦⑥, 3, 8,Ｌドナリサ, 73,大野拓, 0.4, 76,   8,   7,11, 39.9, ⑧⑦
 4, 3,Ｇミスワイキキ, 57,戸崎圭, 1.4, 52,   6, -12, 6, 18.6, ⑤⑤, 4, 7,Ｊメイユｰル, 61,長岡禎, 0.3, 70,   6,*  3,12,104.4,⑧⑧⑦, 4, 1,Ｋヨシカワクン, 67,柴田大, 0.5, 73,*  0,   4, 4,  7.5, ③③, 4, 2,Ｊコｰリンギデオン, 74,横山典, 0.4, 75,  -4,* 19, 3, 12.2, ⑮⑮
 5, 4,Ｉジｰランディア, 56,内田博, 1.5, 48,  -2,  -6, 5, 16.4, ⑬⑬, 5,15,Ａロックシンガｰ, 79,嶋田純, 0.6, 67,   5,*  3, 2,  4.9,⑪⑬⑭, 5, 3,Ｃトレノソルｰテ, 77,宮崎北, 0.7, 70,  -4,   5, 7, 32.8, ⑥⑤, 5,11,Ｇモンテネオ, 74,田辺裕, 0.7, 73,  12,   0, 8, 22.8, ⑤④
 6, 2,Ｄシナンジュ, 58,岩田康, 1.7, 49,   2, -11, 8, 24.7, ⑩⑦, 6,14,Ｍモンサンデュｰン, 57,宮崎北, 0.6, 68,*  8,  -6,15,203.4,⑩②②, 6,12,Ｄダイワスペシャル, 76,丸田恭, 0.8, 69, -11,  11, 6, 21.4, ⑪⑪, 6,16,Ｅミヤビリファイン, 75,吉田豊, 0.8, 72,   6,   5, 5, 13.8, ⑪⑫
 7, 6,Ｈジョアキｰノ, 57,吉田豊, 1.7, 52,* 10, -18, 7, 20.2, ②②, 7, 9,Ｉフレンドワン, 67,石神深, 0.7, 68,   5,*  2, 7, 15.4,⑭⑫⑪, 7, 8,Ｆワイルドジョイ, 73,長岡禎, 0.8, 69,  -1,   1,10, 82.1, ④④, 7, 9,Ｃアｰスゼウス, 82,松岡正, 0.8, 72,* 17,  -5, 4, 12.2, ②①
 8,16,Ｃウエスタンパピヨン, 63,田辺裕, 1.9, 47,   4, -14, 4, 11.3, ⑨⑧, 8, 2,Ｂアプリコｰゼ, 78,内田博, 0.8, 66,   6,  -3, 1,  3.8,②⑦④, 8,14,Ｇアポロオラクル, 73,勝浦正, 0.9, 68,  -7,   5, 5, 13.1, ⑧⑧, 8, 6,Ｎワイキキブリｰズ, 71,柴田大, 0.8, 71,   3,   8,16,195.9, ⑭⑭
 9, 8,Ｍレイナ, 36,平野優, 2.0, 50,   7, -17,14,167.9, ⑦⑥, 9,13,Ｋドラゴンマッチョ, 60,田辺裕, 0.9, 67,   5,   2,10, 24.4,⑬⑮⑫, 9,10,Ｏニシノマナザシ, 60,村田一, 1.1, 65,  -8,   4,11, 84.6, ⑩⑩, 9, 3,Ｍリアリｰサムシング, 72,福永祐, 0.9, 71,  -8,* 18,12, 47.0, ⑯⑯
10,10,Ｏフェアリｰドリｰム, 32,蛯名正, 2.2, 43, -17,*  2,13, 94.1, ⑯⑯,10, 1,Ｃダヴィンチバロｰズ, 77,戸崎圭, 1.4, 64,   6,  -6, 5,  6.6,⑦⑨⑥,10, 4,Ｎヤサカシャイニｰ, 64,嶋田純, 1.1, 64,  -8,   4,13,160.1, ⑨⑨,10,12,Ｄキンショｰユウジャ, 77,勝浦正, 0.9, 71,   9,   2,14, 79.0, ⑨⑧
11,11,Ｎサインヴィクトリｰ, 36,武士沢, 2.5, 43,   2, -17,11, 55.5, ⑪⑪,11, 5,Ｌウェルウィッチア, 59,江田照, 1.4, 64,   6,  -6,11, 55.6,⑨⑩⑧,11,15,Ｈヘリオスフィア, 70,大野拓, 1.2, 67, -22,* 16,12,129.3, ⑯⑭,11,10,Ｈガｰルズストｰリｰ, 74,酒井学, 1.0, 71,   5,   5,15,146.7, ⑫⑬
12,13, ナｰサリｰライム,---,柴田善, 2.5, 39,  -2, -14,12, 73.7, ⑭⑮,12,12,Ｆロｰレルキングダム, 70,西田雄, 2.5, 59,   6, -15, 9, 21.5,⑫⑪⑬,12, 5,Ｍホワイトショウフク, 65,杉原誠, 1.3, 66, -22,* 14,16,429.5, ⑮⑯,12, 5,Ｋクラッチヒット, 73,吉田隼, 1.2, 68,   3,   5, 9, 33.3, ⑬⑪
13,12,Ｊシャトルアゲン, 48,長岡禎, 2.5, 40,  -3, -13,16,434.8, ⑮⑭,13,11,Ｈデルマカマイタチ, 68,大野拓, 3.1, 55,   7, -23, 8, 19.8,⑥⑥⑨,13, 6,Ｊレッドガルシア, 69,吉田豊, 1.3, 63, -12,   5, 8, 39.1, ⑫⑫,13,15,Ｐマイネエポナ, 66,戸崎圭, 1.2, 69,   8,   1,13, 48.8, ⑩⑩
14,14,Ｌエイコオシャトル, 37,三浦皇, 3.9, 31,*  8, -36,10, 31.6, ③④,14, 8,Ｎイナズマデｰア, 51,武士沢, 3.7, 52,   5, -23,14,160.9,⑮⑭⑮,14,11,Ｉレオアドミラル, 70,岩部純, 1.4, 61, -14,   5,15,414.7, ⑬⑬,14,13,Ｉラシｰク, 74,三浦皇, 1.9, 63,* 16, -14, 7, 22.2, ③③
15, 5,Ｋボｰルドカｰナ, 41,西田雄, 4.0, 30,   5, -33,15,267.4, ⑧⑨,15, 6,Ｏラフテル, 42,酒井学, 4.3, 50,   6, -33,13,128.9,③④⑩,15, 7,Ｌツクバアラモｰド, 66,吉田隼, 1.4, 63, -19,  11, 9, 54.1, ⑭⑮,15, 1,Ｏリｰサムハｰツ, 71,四位洋, 2.7, 56,* 17, -21, 6, 15.3, ①②
