13年11月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 2,11,Ａアｰスプレイ, 62,田中勝, 0.0, 68, -16,* 13, 6,  8.8, ⑧⑧, 2,11, リｰサルウェポン,---,戸崎圭, 0.3, 59, -20,*  9, 1,  3.6, ⑪⑩, 2, 7,Ａラスヴェンチュラス, 80,松岡正, 0.0, 76,   3,* 14, 1,  1.3,⑦⑦⑥, 2, 3,Ｅアドマイヤロイヤル, 91,四位洋, 0.1, 90,  12,* 17, 3,  6.2, ⑧⑧
 3, 2,Ｄマイネルゲｰル, 49,柴田大, 0.4, 65, -21,* 13, 7, 13.9, ⑩⑩, 3, 1, オウトラヴェス,---,石橋脩, 0.3, 56, -18,   3, 4,  6.0, ④④, 3, 2,Ｅストラスペイ, 73,四位洋, 0.1, 72,   3,   7, 4, 10.0,③③③, 3,13,Ｐベストウォｰリア, 84,戸崎圭, 0.1, 89,  13,  16, 7, 14.3, ⑦⑦
 4, 4,Ｂキョウエイマグマ, 61,戸崎圭, 0.6, 58, -16,   3, 3,  5.7, ⑥⑤, 4,13, ヤマニンキュルミネ,---,松山弘, 0.4, 54,*-16,  -1, 7, 26.0, ②②, 4, 1,Ｇブルｰバレット, 71,後藤浩, 0.2, 69,*  6,   0, 5, 14.9,①①①, 4,16,Ｄゴｰルスキｰ, 92,浜中俊, 0.3, 90,  11,* 18, 2,  4.5, ⑬⑬
 5, 3,Ｇトｰセンソユｰズ, 46,横山典, 0.8, 55, -16,   1, 5,  7.3, ⑤⑦, 5, 3, ダノンシュワｰ,---,横山典, 0.7, 50, -21,   1, 5,  8.9, ⑥⑥, 5, 4,Ｆインダクティ, 72,丸田恭, 0.3, 71,   3,   8, 6, 20.8,⑤⑤⑤, 5, 5,Ｎナイトフッド, 86,田中勝, 0.5, 86,  12,  15,15,168.2, ⑪⑩
 6, 1,Ｆシングンゴｰルド, 47,松岡正, 1.0, 55, -17,   0, 2,  5.6, ⑨⑨, 6, 4, マイネルファラオン,---,柴田大, 0.7, 54, -21,   3, 2,  3.7, ⑧⑧, 6, 5,Ｂニシノテキｰラ, 77,田辺裕, 0.4, 70,   2,   9, 3,  9.4,⑥⑥⑦, 6,10,Ｉアドマイヤサガス, 90,後藤浩, 0.6, 85,  13,  10, 6, 11.7, ⑥⑥
 7, 7,Ｅセンノイギダｰ, 47,宮崎北, 1.2, 50, -15,  -7,11,126.3, ③④, 7, 6, ポッシブルドリｰム,---,ムｰア, 1.3, 44, -22,  -5, 6,  9.1, ⑩⑫, 7, 3,Ｄカルマｰト, 75,戸崎圭, 0.6, 66,   3,   2, 7, 30.8,④④④, 7, 2,Ｊイジゲン, 87,ムｰア, 0.7, 85,* 14,   8, 4,  6.8, ③③
 8, 9,Ｈドスコイサｰファｰ, 41,松山弘, 1.3, 52, -20,   0, 9, 40.7, ⑪⑪, 8, 8, チリトテチン,---,大庭和, 1.4, 46, -23,  -2,14,161.5, ⑬⑭,,,,,,,,,,,,, 8, 8,Ｏカネトシイナｰシャ, 85,北村宏, 0.8, 84,  10,  15,13, 71.0, ⑫⑫
 9, 8,Ｃヒロシデラックス, 55,ムｰア, 1.3, 48, -16,  -7, 1,  3.0, ⑦⑥, 9,10, シャンパンビｰチ,---,四位洋, 1.6, 39, -19, -13, 9, 42.9, ⑨⑦,,,,,,,,,,,,, 9,11,Ｇクリｰルパッション, 91,丸田恭, 0.8, 83,   8,* 17,14, 90.4, ⑮⑮
10, 5,Ｊウェルカムレイン, 38,後藤浩, 1.3, 46,*-12, -13, 8, 28.9, ①①,10, 9, エンジェルキック,---,大野拓, 1.8, 33,*-15, -24,13,127.6, ①①,,,,,,,,,,,,,10, 9,Ｋサンライズブレット, 87,松山弘, 0.9, 85,  11,  13,11, 68.2, ⑭⑭
11, 6,Ｋイナカノホシ, 37,大庭和, 1.9, 40,*-12, -21,10, 75.1, ②②,11,12, コイサンコｰル,---,田中勝, 2.0, 36, -22, -13, 8, 35.3, ⑭⑬,,,,,,,,,,,,,11,15,Ｃシルクフォｰチュン, 95,横山典, 0.9, 83,   9,  16, 5, 10.0, ⑯⑯
,,,,,,,,,,,,12,15, セイカブレリア,---,松岡正, 2.2, 30,*-16, -26,11, 73.1, ③③,,,,,,,,,,,,,12, 4,Ｈメイショウマシュウ, 91,柴田大, 1.2, 82,  11,   9,10, 33.7, ⑨⑨
,,,,,,,,,,,,13, 5, マルタｰズポラリス,---,武士沢, 2.3, 28, -18, -27,10, 52.8, ⑤⑤,,,,,,,,,,,,,13, 1,Ａナムラタイタン, 96,津村明, 1.2, 81,* 14,   3, 8, 19.1, ④④
,,,,,,,,,,,,14, 7, ロｰツェ,---,西田雄, 2.5, 27, -21, -24,15,203.1, ⑦⑨,,,,,,,,,,,,,14, 7,Ｌツクバコガネオｰ, 86,松岡正, 1.5, 79,  12,   6,12, 70.1, ⑩⑪
,,,,,,,,,,,,15, 2, クリｰルバッカス,---,津村明, 3.3, 22, -29, -21,12, 98.9, ⑮⑮,,,,,,,,,,,,,15,14,Ｍティアップワイルド, 86,石橋脩, 1.7, 76,* 15,  -2,16,219.6, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｆグラッツィア, 91,田辺裕, 3.1, 65,* 16, -15, 9, 26.3, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,
"単勝:620円 複勝:10=190円 11=310円 02=360円 枠連:2,260円",,,,,,,,,,,,単勝:590円 複勝:14=180円 11=160円 01=190円 枠連:970円,,,,,,,,,,,,単勝:820円 複勝:06=250円 07=110円 枠連:0円,,,,,,,,,,,,"単勝:350円 複勝:06=160円 03=180円 13=380円 枠連:1,010円",,,,,,,,,,,
"馬連:2,900円 ワイド:10-11=910円 02-10=820円 02-11=1,500円",,,,,,,,,,,,"馬連:1,120円 ワイド:11-14=460円 01-14=650円 01-11=430円",,,,,,,,,,,,馬連:410円 ワイド:06-07=190円 02-06=480円 02-07=170円,,,,,,,,,,,,"馬連:1,010円 ワイド:03-06=360円 06-13=870円 03-13=960円",,,,,,,,,,,
"馬単:4,520円 3連複:11,470円 3連単:45,910円",,,,,,,,,,,,"馬単:2,260円 3連複:2,320円 3連単:11,770円",,,,,,,,,,,,"馬単:1,340円 3連複:610円 3連単:6,070円",,,,,,,,,,,,"馬単:1,920円 3連複:3,390円 3連単:14,010円",,,,,,,,,,,
■ 3R  ダ1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 6R  ダ1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ﾉﾍﾞﾝﾊﾞｰｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, タマモネイヴィｰ,---,田辺裕,, 55,* -2,  -6, 6, 14.3, ③③, 1, 2,Ｄスザク, 65,浜中俊,, 75,*  6,   7, 1,  1.7, ②②, 1, 6,Ｃスピルバｰグ, 86,北村宏,, 79,   4,* 16, 1,  1.4,⑨⑩⑫, 1,13,Ｅファントムライト, 77,戸崎圭,, 82,  12,* 13, 3,  6.0, ⑧⑩
 2,16, ショウナンマルシェ,---,大野拓, 0.0, 58,  -3,  -3, 3,  6.0, ⑦⑧, 2, 3,Ｂアンズチャン, 68,ルメｰ, 0.3, 69,  -2,* 14, 4,  8.1, ⑪⑪, 2, 5,Ｆクイｰンオリｰブ, 81,後藤浩, 0.0, 76,* 10,   4, 5, 13.2,①①①, 2, 4,Ｂレッドセシリア, 83,四位洋, 0.1, 81,  13,   9, 2,  5.9, ⑦⑥
 3,11, ノｰスファイヤｰ,---,津村明, 0.2, 56,  -6,*  0,16,195.5, ⑩⑪, 3, 7,Ａセイウンクロス, 72,後藤浩, 0.7, 69,   0,* 10, 3,  5.8, ⑩⑩, 3,13,Ｊバッドボｰイ, 77,戸崎圭, 0.2, 77,   3,* 16, 3, 12.6,⑬⑬⑬, 3, 8,Ｇチェリｰヒロイン, 76,ルメｰ, 0.2, 81,  14,   6, 6, 16.3, ⑥⑦
 4, 5, キネオフライト,---,北村宏, 0.3, 54,  -6,* -1, 4,  7.4, ⑫⑩, 4, 9,Ｅプリサイスエｰス, 64,田辺裕, 0.9, 66,   3,   2, 5, 19.7, ⑥⑥, 3,10,Ｇダイワズｰム, 81,ルメｰ, 0.2, 77,   7,   9, 2, 10.9,⑩⑤⑥, 4, 5,Ａベステゲシェンク, 84,北村宏, 0.4, 77,  12,   7, 1,  2.0, ⑨⑧
 5, 1, パナシュドｰル,---,丸田恭, 0.5, 52,  -2,  -8,12, 35.6, ④④, 5, 8,Ｉシャｰクベイ, 57,戸崎圭, 1.2, 64,  -3,   6, 2,  4.9, ⑫⑫, 5, 4,Ｍフルアクセル, 75,石橋脩, 0.4, 74,*  8,   3, 7, 22.8,③③③, 5, 2,Ｆシベリアンスパｰブ, 76,松岡正, 0.5, 76,  17,  -5, 7, 21.5, ④④
 6, 6, ファンレｰベン,---,柴田大, 0.5, 54,  -7,* -1, 2,  5.7, ⑬⑫, 6,12,Ｈオｰゴンボルト, 59,ムｰア, 1.5, 61,   0,   0, 8, 39.8, ⑨⑨, 6, 8,Ｈアｰデント, 81,横山典, 0.4, 75,   2,* 16, 4, 12.8,⑭⑭⑭, 6, 7,Ｍカグニザント, 71,後藤浩, 0.5, 76,  12,   6,12,126.7, ⑩⑨
 7,12, アイソレｰション,---,ルメｰ, 0.5, 50,  -4,  -6, 7, 14.7, ⑪⑨, 7,11,Ｌシゲルウシュウ, 53,丸田恭, 1.7, 60,*  5,  -7,12,263.6, ③③, 7, 7,Ｌキングズクエスト, 75,田辺裕, 0.5, 73,   7,   4,12, 96.8,⑥⑨⑤, 7, 1,Ｋマイネイディｰル, 72,田辺裕, 0.7, 72,  17,  -9,10, 53.5, ③③
 8,13, ダノンブレイブ,---,松山弘, 1.0, 49,  -3, -13, 1,  3.6, ⑤⑤, 8, 6,Ｇニシノイナズマ, 59,北村宏, 2.1, 57,   3,  -9, 9, 57.4, ⑤⑤, 8,11,Ｂヴィクトリｰスタｰ, 87,浜中俊, 0.6, 72,   6,   6, 6, 17.9,⑪⑦⑨, 8, 9,Ｃテンペル, 81,横山典, 0.8, 72,   5,* 12, 4,  8.4, ⑬⑬
 9, 9, メテオｰロ,---,後藤浩, 1.1, 48,* -1, -15,11, 30.5, ①①, 9,10,Ｃアイナマｰリエ, 68,石橋脩, 2.3, 56,*  6, -14, 6, 29.9, ①①, 9,12,Ａエスカナｰル, 88,四位洋, 0.6, 75,   2,* 14, 8, 26.3,⑮⑮⑮, 9, 3,Ｊマイネルスパイス, 73,ムｰア, 0.8, 75,  10,   7, 9, 38.1, ⑪⑪
10, 7, ヒラボクボｰノ,---,横山典, 1.5, 44,  -4, -15,10, 22.7, ⑥⑦,10, 5,Ｊウイングラビティ, 57,松岡正, 2.5, 54,   3, -12,11,187.6, ④④,10, 3,Ｅトｰセンジャガｰ, 82,武士沢, 0.6, 73,   4,   7, 9, 39.7,⑫⑫⑪,10,12,Ｌコスモソウタ, 71,津村明, 0.8, 74,   9,   6,11,125.3, ⑫⑫
11, 4, ボビンレｰス,---,田中勝, 1.6, 45,  -9,  -8, 8, 17.3, ⑮⑬,11, 4,Ｆブルｰボサノヴァ, 62,柴田大, 2.6, 53,   0, -10, 7, 32.6, ⑧⑧,11, 1,Ｉマｰブルデイビｰ, 78,宮崎北, 0.6, 73,   4,   7,14,181.6,⑧⑪⑩,11, 6,Ｄノウレッジ, 80,田中勝, 1.4, 64,  16, -16, 5, 11.5, ⑤⑤
12, 8, バレットトレイン,---,戸崎圭, 2.1, 42, -11,  -9, 9, 17.4, ⑯⑮,12, 1,Ｋウォッカマティｰニ, 54,松山弘, 4.7, 37,   1, -29,10,130.2, ⑦⑦,12, 2,Ｄジャングルハヤテ, 84,津村明, 0.6, 72,   6,   4,11, 67.8,④⑧⑦,12,11,Ｉコスモミレネｰル, 75,柴田大, 1.5, 64,* 24, -31, 8, 32.8, ②②
13, 2, ロｰドデュｰク,---,ムｰア, 2.9, 36,  -4, -27, 5,  9.4, ⑧⑥,,,,,,,,,,,,,13, 9,Ｏガチバトル, 74,田中勝, 0.7, 71,   6,   3,10, 44.4,⑦⑥⑧,13,10,Ｈロビンフット, 76,西田雄, 4.0, 38,* 25, -70,13,325.4, ①①
14,14, アンジュドボヌｰル,---,浜中俊, 3.3, 34, -11, -21,14, 92.3, ⑭⑯,,,,,,,,,,,,,14,14,Ｎマイネルグｰト, 74,松岡正, 1.2, 65,   7,  -8,13,127.0,⑤④④,,,,,,,,,,,,
15, 3, リックバナｰド,---,石橋脩, 3.3, 33,* -2, -34,13, 55.6, ②②,,,,,,,,,,,,,15,15,Ｋワｰルドブルｰ, 76,丸田恭, 2.5, 49,*  8, -30,15,398.2,②②②,,,,,,,,,,,,
16,15, ユメハマサユメ,---,松岡正, 4.6, 24,  -9, -35,15,107.9, ⑨⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,430円 複勝:10=420円 16=220円 11=4,120円 枠連:2,590円",,,,,,,,,,,,単勝:170円 複勝:02=110円 03=200円 07=140円 枠連:680円,,,,,,,,,,,,単勝:140円 複勝:06=110円 05=200円 10=150円 枠連:580円,,,,,,,,,,,,単勝:600円 複勝:13=200円 04=190円 08=380円 枠連:440円,,,,,,,,,,,
