13年 7月 7日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 7月 7日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9, 6,Ｇドリｰムアスリｰト, 31,菱田裕, 2.1, 26,  -8, -28, 5, 16.5, ⑤⑦, 9, 9,Ｆファインユニバｰス, 56,三浦皇, 2.2, 50,  -2,  -9, 4,  7.9,⑥⑦⑦, 9, 8,Ｊオオミカミ, 65,津村明, 1.1, 55,  -3,   0, 8, 41.8, ⑥⑦, 9, 4,Ｉヴァｰチュスタｰ, 66,川須栄, 0.3, 68,  -1,   1,11, 44.0,⑤⑤⑦
,,,,,,,,,,,,10, 8,Ｊスｰサンタイガｰ, 43,上村洋, 3.6, 42,  -2, -22, 9,114.3,⑨⑤⑩,10, 1,Ｅトウショウハマｰ, 69,松田大, 1.3, 54,   0,  -4, 6, 20.3, ④④,10, 7,Ｇニホンピロバロン, 68,柴山雄, 0.3, 72,  -4,   9, 6, 14.5,⑪⑪⑪
,,,,,,,,,,,,11, 6,Ｉリリｰゴｰゴｰ, 45,伴啓太, 3.6, 41,  -4, -18,11,188.9,④⑧⑧,11,10,Ｇビッグサンダｰ, 67,柴山雄, 1.6, 49, -13,   2, 9, 54.5, ⑩⑩,11, 9,Ｆキクタロウ, 69,菱田裕, 0.4, 70,  -2,   4, 7, 17.3,⑩⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12, 8,Ｌアドマイヤライン, 57,丸山元, 3.0, 39,*  1, -41,10, 35.4,④③⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,
単勝:270円 複勝:05=120円 09=120円 04=400円 枠連:340円,,,,,,,,,,,,単勝:220円 複勝:11=120円 04=210円 10=140円 枠連:760円,,,,,,,,,,,,単勝:220円 複勝:02=110円 06=130円 12=180円 枠連:230円,,,,,,,,,,,,単勝:510円 複勝:10=200円 05=380円 12=140円 枠連:910円,,,,,,,,,,,
馬連:340円 ワイド:05-09=170円 04-05=790円 04-09=810円,,,,,,,,,,,,馬連:980円 ワイド:04-11=350円 10-11=200円 04-10=630円,,,,,,,,,,,,馬連:290円 ワイド:02-06=170円 02-12=270円 06-12=440円,,,,,,,,,,,,"馬連:3,510円 ワイド:05-10=960円 10-12=360円 05-12=780円",,,,,,,,,,,
"馬単:750円 3連複:2,130円 3連単:7,730円",,,,,,,,,,,,"馬単:1,570円 3連複:1,120円 3連単:5,290円",,,,,,,,,,,,"馬単:540円 3連複:690円 3連単:2,150円",,,,,,,,,,,,"馬単:6,830円 3連複:3,840円 3連単:30,850円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1700m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,ﾏﾘｰﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａオｰルウェイズラブ, 67,菱田裕,, 63,* -2,*  0, 1,  2.6,⑥③②, 1, 1, サングラス,---,田中博,, 37,*-48,  13, 5, 26.2,①①①, 1, 7,Ｆマイネルバウンス, 72,松岡正,, 75,   6,* 12, 4,  7.0,⑦⑥④, 1,11,Ｂブライトライン, 92,丸山元,, 89,* 13,* 13, 1,  2.4,②②①
 2, 9,Ｃキセキノチャンス, 61,吉田隼, 0.0, 62,  -4,*  4, 2,  3.5,⑩⑨⑥, 2, 3, ルヴェソンヴェｰル,---,三浦皇, 0.2, 37,*-48,  12, 2,  3.7,②②②, 2,10,Ｃマヤノクレド, 73,柴山雄, 0.0, 73,*  6,   9, 7, 19.8,⑬③③, 2, 7,Ｇナリタシルクロｰド, 88,松田大, 0.7, 85,  11,* 13, 7, 18.3,⑩⑨⑧
 3, 5,Ｂシャトルダンサｰ, 62,木幡初, 0.7, 56,* -1,  -8, 4,  5.8,①①①, 3, 2, オイダシダイコ,---,荻野琢, 0.2, 36, -50,* 15, 3,  3.9,③③③, 3, 8,Ｊトミケンプレミオ, 69,横山和, 0.2, 72,*  7,   6, 6, 19.3,①①①, 3, 9,Ｅツクバコガネオｰ, 89,勝浦正, 0.7, 84,  12,   8, 5, 10.6,⑤④④
 4, 8,Ｄフィｰルザロマンス, 56,松岡正, 0.7, 56,  -3,  -4, 3,  5.1,⑤④③, 4, 5, ロサギガンティア,---,藤田伸, 0.5, 37, -51,  13, 1,  2.0,⑥⑥⑥, 4, 4,Ｉデルマエビス, 71,勝浦正, 0.4, 73,   3,* 12, 9, 36.7,⑨⑨⑨, 4, 5,Ｆチョイワルグランパ, 89,柴山雄, 0.9, 82,* 13,   6,10, 29.0,③③③
 5,11,Ｆソフトライム, 53,三浦皇, 1.1, 53,  -3,  -8, 5, 11.6,⑧⑤⑤, 5, 7, サンダラス,---,横山和, 0.5, 38, -52,* 16, 8, 65.0,⑦⑧⑧, 5,13,Ｂミッキｰスマホ, 74,川須栄, 0.4, 72,*  6,   6, 2,  4.1,②②②, 5, 2,Ｋクリｰルパッション, 87,津村明, 1.1, 82,  11,   9,12,126.3,⑧⑦⑥
 6, 2,Ｊデルマヤマンバ, 45,竹之下, 1.5, 52,  -4,  -9,11,113.5,⑦⑦⑦, 6, 6, ウインボナンザ,---,松岡正, 0.7, 30, -50,   6, 4,  9.4,④④④, 6, 5,Ａヴァンヘルシング, 77,菱田裕, 0.5, 74,   4,  11, 1,  2.2,⑤⑦⑧, 6, 4,Ａマカニビスティｰ, 93,吉田隼, 1.3, 82,   7,* 13, 3,  5.6,⑫⑫⑫
 7, 3,Ｌトゥザルミナス, 41,丸山元, 2.4, 45,  -5, -15,10,105.3,⑨⑩⑩, 7, 8, ビッププリマステラ,---,勝浦正, 1.8, 12, -52,  -4, 6, 27.4,⑧⑦⑦, 7,11,Ｍテンエイエンドレス, 64,荻野琢, 0.9, 68,   2,  10,13,267.3,⑫⑪⑩, 7, 6,Ｉトシギャングスタｰ, 87,松岡正, 1.4, 79,  12,   4,11, 86.1,⑥⑥⑤
 8, 4,Ｅサｰストンララア, 53,黛弘人, 3.0, 37,  -6, -19,12,120.3,⑪⑫⑪, 8, 4, ラクｰドｰル,---,丸山元, 1.9,  6, -51,  -8, 7, 42.7,⑤⑤⑤, 8, 9,Ｇヴァルディヴィア, 71,三浦皇, 1.0, 68,   4,   6,10, 71.7,⑩⑧⑦, 8,12,Ｊサイレントメロディ, 87,藤田伸, 1.6, 81,  11,   5, 6, 16.5,⑦⑧⑦
 9, 7,Ｈサイレントイン, 48,藤田伸, 3.4, 40,* -2, -29, 6, 17.8,②②④,,,,,,,,,,,,, 9, 6,Ｅメイショウオオカゼ, 72,松田大, 1.7, 62,   4,  -2, 5, 12.8,④⑤⑥, 9, 8,Ｈトウショウカズン, 87,大野拓, 1.7, 78,  10,   5, 8, 19.0,⑨⑩⑩
10, 1,Ｋミッションコｰド, 43,柴山雄, 3.5, 37,  -7, -22, 9, 94.5,⑫⑪⑨,,,,,,,,,,,,,10, 1,Ｌアドマイヤスパｰズ, 66,吉田隼, 1.8, 62,   5,  -3, 3,  6.6,③④⑤,10, 3,Ｃメダリアビｰト, 90,菱田裕, 1.9, 78,  12,   0, 9, 28.6,④⑤⑨
11,10,Ｉマルサンムテキ, 47,城戸義, 3.7, 36,  -4, -28, 7, 66.8,③⑧⑫,,,,,,,,,,,,,11, 2,Ｄチャｰムドライフ, 73,城戸義, 1.9, 63,   0,   5,12,158.0,⑧⑬⑪,11,10,Ｄオｰシャンフリｰト, 89,秋山真, 2.4, 71,* 13,  -8, 4,  9.2,①①②
12, 6,Ｇメイショウヒビキ, 49,松田大, 4.1, 36,  -2, -31, 8, 71.1,④⑥⑧,,,,,,,,,,,,,12,12,Ｈタマモデザイア, 71,丸田恭, 2.8, 54,   1,  -4, 8, 31.3,⑪⑫⑬,12, 1,Ｌロングロウ, 83,三浦皇, 2.8, 70,   8,  -2, 2,  5.2,⑪⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,13, 3,Ｋロｰドツイスタｰ, 68,秋山真, 4.0, 47,   2, -16,11,148.0,⑥⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-30 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-3),,,,,,,,,,,
単勝:260円 複勝:12=130円 09=140円 05=150円 枠連:400円,,,,,,,,,,,,"単勝:2,620円 複勝:01=380円 03=180円 02=160円 枠連:0円",,,,,,,,,,,,"単勝:700円 複勝:07=230円 10=390円 08=390円 枠連:1,910円",,,,,,,,,,,,"単勝:240円 複勝:11=140円 07=390円 09=290円 枠連:1,000円",,,,,,,,,,,
馬連:450円 ワイド:09-12=210円 05-12=260円 05-09=290円,,,,,,,,,,,,"馬連:3,160円 ワイド:01-03=780円 01-02=640円 02-03=260円",,,,,,,,,,,,"馬連:3,430円 ワイド:07-10=1,080円 07-08=1,510円 08-10=2,210円",,,,,,,,,,,,"馬連:1,990円 ワイド:07-11=770円 09-11=510円 07-09=1,550円",,,,,,,,,,,
"馬単:640円 3連複:750円 3連単:2,560円",,,,,,,,,,,,"馬単:10,240円 3連複:2,360円 3連単:34,120円",,,,,,,,,,,,"馬単:5,540円 3連複:14,070円 3連単:55,690円",,,,,,,,,,,,"馬単:2,890円 3連複:4,440円 3連単:17,290円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,かもめ島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅトドロック, 56,上村洋,, 71,*  6,   3, 3,  5.4, ①①, 1,15,Ｄニシノニカ, 58,勝浦正,, 60,  -8,   5, 1,  3.8, ④③, 1, 4,Ｄレッドガルシア, 68,松田大,, 72,  -4,  10, 9, 48.4, ⑧⑧, 1, 5,Ａキャトルフィｰユ, 85,藤田伸,, 83,   3,  16, 1,  2.3,④⑤④
 2, 8,Ｄケイリンチャンプ, 57,荻野琢, 0.0, 69,*  4,   4, 2,  4.0, ②②, 2, 6,Ａラブジョｰイ, 59,柴山雄, 0.2, 58,* -7,   1, 3,  6.3, ②②, 2, 6,Ａモエレフルｰル, 75,大野拓, 0.2, 70,*  5,  -2, 1,  1.5, ③③, 2, 1,Ｄエアジェルブロワ, 79,吉田隼, 0.1, 79,*  5,   9, 2,  4.3,①①①
 3, 4,Ａクラウンプルｰトゥ, 64,伴啓太, 0.9, 59,  -5,   2, 1,  3.2, ⑥⑤, 3,10,Ｊリュウノヒゲ, 49,藤田伸, 0.2, 60, -16,* 10, 5, 10.5, ⑪⑪, 3,13,Ｋハギノソフィア, 61,吉田隼, 0.3, 68,   0,   2, 3,  9.0, ⑤⑤, 3, 3,Ｉインダクティ, 69,木幡初, 0.1, 84,   2,* 19, 9, 23.5,⑦⑧⑧
 4,10,Ｈディアアスペン, 53,勝浦正, 1.0, 58,  -4,   0, 5,  8.2, ④④, 4, 7,Ｅプライマリｰカラｰ, 57,横山和, 0.4, 56, -13,   5, 2,  3.9, ⑧⑨, 4, 9,Ｃクロンドロｰリエ, 71,横山和, 0.4, 68,  -9,  10, 4, 10.2, ⑪⑩, 4, 4,Ｇヤマニンリップル, 75,三浦皇, 0.2, 81,   1,  16, 7, 20.1,⑥⑦⑦
 5, 3,Ｉブラックブッシュ, 52,丸田恭, 1.2, 53, -24,* 11, 9, 39.6, ⑨⑨, 5, 8,Ｉロココキャンドル, 49,秋山真, 0.5, 54,  -9,   0, 7, 12.6, ⑥⑤, 5,10,Ｆウェルトレインド, 64,黛弘人, 0.5, 67,  -7,   6,13,258.5, ⑩⑪, 5, 7,Ｃマイファｰストラヴ, 81,秋山真, 0.3, 80,  -1,* 19, 6, 18.1,⑩⑩⑩
 6,11,Ｃタオルチャン, 58,横山和, 1.2, 58,   3,  -6, 7, 19.5, ③③, 6, 9,Ｂティｰブラウニｰ, 58,黛弘人, 0.5, 54, -12,   2, 4,  8.1, ⑨⑦, 6,12,Ｌリネンヴィヴィッド, 60,木幡初, 0.5, 66, -14,* 12,11,100.2, ⑫⑫, 6, 2,Ｂニシノテキｰラ, 82,丸田恭, 0.4, 78,  -2,* 18, 3,  7.2,⑨⑨⑨
 7, 7,Ｊクリノアンデス, 48,菱田裕, 1.3, 57,  -7,   0,10,124.9, ⑤⑥, 7, 5,Ｇオリオンザレヴリ, 55,城戸義, 0.6, 54, -20,*  9,10, 39.6, ⑬⑬, 7, 1,Ｂヨドノグレイス, 73,菱田裕, 0.6, 66,*  8,  -9, 2,  6.4, ①①, 7, 6,Ｆコスモバタフライ, 76,黛弘人, 1.1, 68,*  5,  -5,10, 38.3,⑧③③
 8, 2,Ｂクリノバトゥｰラ, 62,城戸義, 1.3, 54, -16,   4, 6, 11.4, ⑧⑧, 8,14,Ｆアギャント, 56,竹之下, 0.6, 52,* -5,  -6, 6, 11.7, ①①, 8,11,Ｊクリノトルネｰド, 61,伴啓太, 0.6, 64, -14,* 11,12,111.7, ⑬⑬, 8,10,Ｅクイｰンリヴィエラ, 76,松田大, 1.1, 69,   3,   1, 5,  9.4,⑤⑥⑥
 9, 1,Ｆミスワイキキ, 55,田中博, 1.7, 51, -10,  -3, 8, 27.2, ⑦⑦, 9,13,Ｃテイエムプリンセス, 58,三浦皇, 0.6, 55, -20,*  8, 9, 16.8, ⑭⑭, 9, 2,Ｅブルｰスタｰ, 66,柴山雄, 0.8, 62,  -1,  -3,10, 59.8, ⑥⑥, 9, 8,Ｈハイタッチクイｰン, 74,津村明, 1.4, 65,*  6,  -9, 8, 22.7,②②②
10, 9,Ｇサブラタ, 54,津村明, 3.5, 31, -24, -10, 4,  5.8, ⑩⑩,10, 3,Ｈアルファメｰル, 54,村田一, 0.7, 54, -24,* 11, 8, 13.2, ⑮⑮,10, 7,Ｈエレガントタイム, 62,丸田恭, 0.9, 61,  -8,   2, 7, 36.2, ⑨⑨,10, 9,Ｊサクラディソｰル, 58,松岡正, 1.5, 65,   3,  -6, 4,  7.9,③④⑤
11, 6,Ｋハッピｰリｰス, 40,柴山雄, 4.6, 19, -53,  -1,11,153.1, ⑪⑪,11,11,Ｏレッドサｰガ, 29,菱田裕, 0.8, 50,  -8,  -6,12, 93.3, ⑤⑥,11, 8,Ｇエメラルハヤブサ, 64,勝浦正, 1.1, 58,   2, -11, 5, 12.2, ④④,,,,,,,,,,,,
,,,,,,,,,,,,12, 1,Ｍゴｰルデンリｰフ, 45,小林徹, 1.0, 47, -12,  -4,13,154.4, ⑦⑧,12, 3,Ｉレｰザｰインパクト, 62,三浦皇, 1.4, 56,  -1, -10, 6, 30.6, ⑦⑦,,,,,,,,,,,,
,,,,,,,,,,,,13, 4,Ｎブリス, 43,上村洋, 1.1, 46,  -8,  -9,15,239.9, ③④,13, 5,Ｍバヤル, 59,城戸義, 1.5, 53,*  8, -21, 8, 42.3, ②②,,,,,,,,,,,,
,,,,,,,,,,,,14,12,Ｋラフィットオフ, 46,丸田恭, 1.1, 46, -16,  -1,11, 60.0, ⑫⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 2,Ｌトウショウヴァｰス, 45,伴啓太, 1.4, 41, -18,  -5,14,235.8, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,
単勝:540円 複勝:05=150円 08=150円 04=130円 枠連:760円,,,,,,,,,,,,単勝:380円 複勝:15=160円 06=200円 10=310円 枠連:340円,,,,,,,,,,,,"単勝:4,840円 複勝:04=790円 06=110円 13=240円 枠連:1,770円",,,,,,,,,,,,単勝:230円 複勝:05=130円 01=160円 03=370円 枠連:540円,,,,,,,,,,,
"馬連:1,050円 ワイド:05-08=360円 04-05=290円 04-08=250円",,,,,,,,,,,,"馬連:1,130円 ワイド:06-15=400円 10-15=950円 06-10=1,260円",,,,,,,,,,,,"馬連:3,740円 ワイド:04-06=1,080円 04-13=5,110円 06-13=360円",,,,,,,,,,,,"馬連:570円 ワイド:01-05=270円 03-05=990円 01-03=1,130円",,,,,,,,,,,
"馬単:2,400円 3連複:930円 3連単:7,710円",,,,,,,,,,,,"馬単:2,070円 3連複:5,370円 3連単:21,950円",,,,,,,,,,,,"馬単:12,300円 3連複:9,770円 3連単:133,960円",,,,,,,,,,,,"馬単:990円 3連複:3,350円 3連単:11,030円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
