13年12月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年12月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 6,Ｊサンバデジャネイロ, 40,二本柳, 2.4, 36,  -9, -10,14,240.5, ⑫⑪, 9, 7, スキップコｰド,,五十嵐,203.5,,,, 9, 87.8,⑨⑨⑨, 9, 5,Ｋトゥインクリング, 60,松岡正, 1.4, 63,   2,  -2,12, 92.7,⑧⑦⑦, 9, 5,Ｇトｰセンジャガｰ, 76,北村友, 1.1, 70,   8,   7, 6, 32.1,⑦⑥⑦
10, 8,Ｇカイドウ, 44,木幡初, 2.6, 36,  -1, -20,12,202.1, ⑤⑧,,,,,,,,,,,,,10, 9,Ａヴァイスヴァｰサ, 72,北村友, 1.6, 61,*  4,  -7, 7, 25.1,⑥⑥⑥,10, 4,Ｈキングズクエスト, 75,柴山雄, 1.4, 66,   8,   1, 8, 65.4,⑤⑤⑥
11, 3,Ｍセイカブレリア, 31,柴田大, 2.6, 34,  -8, -13, 9,101.3, ⑪⑫,,,,,,,,,,,,,11, 4,Ｉテスティコ, 65,石橋脩, 1.7, 62,   0,   0,11, 50.6,⑬⑩⑪,,,,,,,,,,,,
12,10,Ｉチタノティアラ, 40,秋山真, 2.7, 36,  -1, -20, 8, 75.9, ⑥⑨,,,,,,,,,,,,,12, 2,Ｎエキマエ, 54,柴山雄, 1.8, 60,*  4,  -9,10, 45.5,③⑤⑩,,,,,,,,,,,,
13,15,Ｎメイショウサンタ, 28,小島太, 2.9, 32, -13, -11,11,182.2, ⑮⑮,,,,,,,,,,,,,13, 3,Ｍパブロワ, 56,三浦皇, 3.0, 51,*  5, -22, 5, 18.5,①①①,,,,,,,,,,,,
14, 2,Ｋダムキナ, 38,田中博, 2.9, 31, -11, -13,15,483.1, ⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 9,Ｐイスズヒメ, 25,原田和, 3.5, 28,  -5, -23,16,543.5, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 4,Ｆシゲルウゼン, 44,吉田豊, 3.7, 26,  -9, -22,13,226.6, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:5),,,,,,,,,,,
"単勝:1,210円 複勝:14=220円 07=110円 13=270円 枠連:380円",,,,,,,,,,,,"単勝:830円 複勝:02=260円 01=200円 08=160円 枠連:2,010円",,,,,,,,,,,,"単勝:2,270円 複勝:13=550円 08=160円 06=430円 枠連:870円",,,,,,,,,,,,単勝:150円 複勝:10=110円 06=120円 08=270円 枠連:230円,,,,,,,,,,,
馬連:700円 ワイド:07-14=320円 13-14=850円 07-13=400円,,,,,,,,,,,,"馬連:1,860円 ワイド:01-02=660円 02-08=600円 01-08=550円",,,,,,,,,,,,"馬連:2,590円 ワイド:08-13=1,140円 06-13=2,270円 06-08=1,050円",,,,,,,,,,,,馬連:220円 ワイド:06-10=140円 08-10=450円 06-08=540円,,,,,,,,,,,
"馬単:2,090円 3連複:1,790円 3連単:12,700円",,,,,,,,,,,,"馬単:3,960円 3連複:2,860円 3連単:21,740円",,,,,,,,,,,,"馬単:10,180円 3連複:10,500円 3連単:89,600円",,,,,,,,,,,,"馬単:330円 3連複:850円 3連単:2,090円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 5R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  ダ1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｶﾍﾟﾗｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｊアｰルプロセス, 51,横山典,, 62,  -1,*  2, 1,  3.8,⑦⑤⑤, 1, 5, クインズチャイルド,---,三浦皇,, 55, -18,*  3, 6, 15.3,⑥⑦⑦, 1,15,Ｅアップルハウス, 71,大野拓,, 72,   4,   6, 8, 23.9,⑦⑦⑧, 1, 1,Ｃノｰザンリバｰ, 92,柴田善,, 86,   3,  20, 6, 11.2, ④⑥
 2, 6,Ｍポッドジョｰカｰ, 46,北村宏, 0.2, 62,  -3,*  5, 7, 13.2,⑬⑪⑩, 2,11, スｰパｰハリケｰン,---,北村宏, 0.0, 52, -16,   1, 2,  4.2,④③⑤, 2,13,Ｃコウジョウ, 75,横山義, 0.2, 70,   1,*  8, 9, 46.9,⑬⑫⑩, 2, 7,Ｆスノｰドラゴン, 89,大野拓, 0.0, 87,  -3,* 25, 7, 11.2, ⑫⑬
 3,13,Ｄニシノゲンキマル, 62,柴田善, 0.3, 60,*  0,  -2, 4,  7.4,④③③, 3, 9, レッドレギオン,---,柴田善, 0.2, 52, -16,  -1, 1,  2.1,⑦⑥⑥, 3,10,Ｎホクレアポパイ, 61,三浦皇, 0.2, 73,   2,* 11,10, 52.1,⑭⑭⑫, 3, 4,Ｄシルクフォｰチュン, 90,横山典, 0.1, 85,  -7,* 28, 2,  4.2, ⑮⑮
 4, 1,Ｂアルスタｰサイクル, 63,田中勝, 0.8, 58,  -3,  -1, 5,  8.4,⑪⑩⑨, 4, 3, アムｰルスキｰ,---,内田博, 0.2, 51,*-15,  -4, 4,  7.9,⑨④③, 4,12,Ｆヤンキｰソヴリン, 70,石橋脩, 0.2, 69,*  5,   1, 3,  8.0,⑨④⑥, 4,13,Ａセイクリムズン, 95,北村宏, 0.3, 83,   0,  19, 3,  7.2, ⑨⑨
 5,15,Ｏジャックポット, 44,武士沢, 0.8, 60,  -3,  -1,12,142.0,⑧⑨⑪, 5, 7, ヒシニｰス,---,木幡初, 0.5, 51, -19,   1, 7, 34.9,⑧⑨⑧, 5, 5,Ｇバｰディｰイｰグル, 69,内田博, 0.3, 69,   4,   2, 2,  5.9,⑤⑤④, 5, 2,Ｂスリｰボストン, 94,秋山真, 0.4, 83,*  6,  13, 4,  8.2, ②②
 6, 2,Ｈエストゥペンド, 54,石橋脩, 0.9, 57,*  0,  -6, 6,  9.0,③④④, 6, 1, ニュｰティアラ,---,小島太, 0.7, 46, -19,  -4, 8, 44.8,⑤⑧⑨, 6, 1,Ｊネオヴァンデロア, 66,北村宏, 0.5, 68,   1,   7,11, 55.5,⑫⑬⑭, 6, 8,Ｋトキノエクセレント, 85,三浦皇, 0.4, 83,  -7,* 26,10, 59.5, ⑯⑫
 7,16,Ａアクシア, 64,内田博, 1.2, 55,*  1, -10, 2,  4.1,②②②, 7, 6, ラストカレンナ,---,田中勝, 1.0, 41, -16, -12, 3,  7.6,③⑤④, 7, 6,Ｐデイジｰバロｰズ, 59,津村明, 0.6, 68,   3,   2,14,117.9,⑩⑨⑨, 7,15,Ｌケビンドゥ, 84,吉田豊, 0.5, 83,   3,  15, 8, 21.5, ⑥⑤
 8,12,Ｃガラパゴス, 63,津村明, 1.7, 53,  -1, -12, 8, 16.4,⑩⑥⑦, 8,10, コスモセキトバ,---,柴田大, 1.1, 39,*-15, -17, 5,  8.0,②②②, 8, 3,Ｌトゥｰルモンド, 64,松岡正, 0.6, 66,   4,   0, 7, 21.9,③⑥⑤, 8,11,Ｍタイセイファントム, 84,武士沢, 0.6, 83,   3,  15,14,179.4, ⑤④
 9, 9,Ｇジャマスルナ, 56,北村友, 1.8, 52,  -2, -10,13,160.1,⑤⑦⑧, 9, 8, トｰアサムライ,---,田中博, 1.6, 32,*-15, -25, 9, 67.2,①①①, 9,11,Ｂエルヘイロｰ, 76,柴山雄, 0.8, 66,   3,   0, 6, 18.8,⑥⑧⑦, 9,14,Ｅスイｰトジュエリｰ, 90,北村友, 0.6, 81,  -3,  19, 1,  3.1, ⑬⑭
10, 4,Ｆマイネルラヴォｰロ, 56,柴田大, 1.8, 54,  -7,  -1,10, 36.9,⑫⑭⑬,10, 4, ホットボディｰ,---,武士沢, 1.9, 35, -22, -12,10, 90.4,⑩⑩⑩,10,16,Ｍヘイロｰフォンテン, 63,柴田善, 0.8, 64,*  6,  -5, 4, 11.6,④③③,10,12,Ｊトｰホウチェイサｰ, 85,田中勝, 0.7, 80,  -5,  21,12, 68.9, ⑭⑯
11, 8,Ｅジェイケイウィｰク, 56,三浦皇, 2.2, 49,  -2, -15, 9, 23.9,⑨⑧⑥,11, 2, ホウショウマスタｰ,---,大野拓, 3.5, 18, -23, -31,11, 94.1,⑪⑪⑪,11, 7,Ａモルダバイト, 77,田中勝, 1.0, 62,*  6,  -7, 1,  1.9,②②②,11, 5,Ｈマルカバッケン, 87,内田博, 0.7, 81,   2,  14, 5,  9.8, ⑦⑦
12,10,Ｎノックアバウト, 45,田中博, 3.0, 46,  -5, -14,16,277.6,⑭⑬⑭,,,,,,,,,,,,,12, 4,Ｏマスタｰプラチナム, 60,武士沢, 1.2, 67,  -3,*  8,15,150.9,⑮⑮⑮,12, 9,Ｇティアップワイルド, 88,石橋脩, 0.7, 81,   4,  13, 9, 22.1, ③③
13, 3,Ｌオルディネ, 49,大野拓, 3.2, 44,  -8, -11,11, 95.7,⑯⑮⑮,,,,,,,,,,,,,13,14,Ｉサンマルダｰム, 67,北村友, 1.4, 63,   3,  -3,16,276.3,⑪⑪⑬,13, 6,Ｉアドバンスウェイ, 86,木幡初, 0.8, 80,  -1,  16,15,198.6, ⑪⑩
14,14,Ｋカフェテキｰラ, 49,松岡正, 3.6, 39,*  0, -32, 3,  6.9,①①①,,,,,,,,,,,,,14, 2,Ｈリリコレッジェｰロ, 68,吉田豊, 1.6, 60,*  6, -12,13, 67.1,①①①,14, 3,Ｎトシキャンディ, 82,大庭和, 1.2, 76,*  7,   6,11, 68.2, ①①
15,11,Ｐグロｰバルメジャｰ, 38,嘉藤貴, 3.6, 39,  -3, -22,15,274.5,⑥⑫⑫,,,,,,,,,,,,,15, 8,Ｋミラクルミイクン, 65,嘉藤貴, 2.2, 55,   2, -10,12, 63.8,⑧⑩⑪,15,16,Ｐサマｰウインド, 66,松岡正, 1.3, 75,   1,  10,13,100.9, ⑩⑧
16, 7,Ｉフユハナビ, 54,大庭和, 3.7, 42,  -9, -12,14,172.3,⑮⑯⑯,,,,,,,,,,,,,16, 9,Ｄナスノシベリウス, 73,横山典, 2.4, 56,  -4,   1, 5, 12.0,⑯⑯⑯,16,10,Ｏエスケｰプマジック, 82,津村明, 1.5, 74,   1,   8,16,246.3, ⑧⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,
"単勝:380円 複勝:05=200円 06=430円 13=230円 枠連:2,930円",,,,,,,,,,,,"単勝:1,530円 複勝:05=310円 11=140円 09=110円 枠連:2,050円",,,,,,,,,,,,"単勝:2,390円 複勝:15=520円 13=730円 10=1,390円 枠連:6,520円",,,,,,,,,,,,"単勝:1,120円 複勝:01=320円 07=320円 04=200円 枠連:1,920円",,,,,,,,,,,
"馬連:2,010円 ワイド:05-06=790円 05-13=590円 06-13=1,500円",,,,,,,,,,,,"馬連:2,860円 ワイド:05-11=740円 05-09=530円 09-11=200円",,,,,,,,,,,,"馬連:29,660円 ワイド:13-15=4,520円 10-15=9,810円 10-13=14,460円",,,,,,,,,,,,"馬連:4,240円 ワイド:01-07=1,130円 01-04=880円 04-07=810円",,,,,,,,,,,
"馬単:4,030円 3連複:7,970円 3連単:35,830円",,,,,,,,,,,,"馬単:7,160円 3連複:1,730円 3連単:22,300円",,,,,,,,,,,,"馬単:51,010円 3連複:333,670円 3連単:2,602,530円",,,,,,,,,,,,"馬単:9,200円 3連複:5,650円 3連単:47,980円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1600m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,舞浜特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｊシｰロア, 53,北村宏,, 63,* -4,   4, 2,  4.6,②②②, 1, 7, フォワｰドカｰル,---,宮崎北,, 29, -35,  -6, 7, 25.8,③④④, 1,13,Ａタイセイマスタング, 86,三浦皇,, 77,  12,   6, 2,  4.2, ⑥⑤, 1,12,Ｃチャｰチクワイア, 78,北村宏,, 79,* -3,  16, 2,  3.9,③③③
 2,10,Ｇリｰサルウェポン, 55,三浦皇, 0.0, 68,  -8,* 13, 1,  3.6,⑨⑧⑤, 2, 6, ボデギｰタ,---,嘉藤貴, 0.2, 23,*-31, -15, 9, 44.6,②②②, 2, 7,Ｅミヤジエルビス, 78,石橋脩, 0.1, 76,   7,* 10, 1,  2.4, ⑨⑧, 2, 3,Ｂサクラディソｰル, 80,横山典, 0.1, 78,  -4,  17, 1,  2.8,④④④
 3, 8,Ｂデンセツ, 62,柴田善, 0.3, 62,  -6,   2, 5, 12.9,③④③, 3,12, トｰセンプリエｰル,---,横山典, 0.3, 27, -40,* -1, 4, 14.3,⑩⑨⑨, 3,10,Ｄマックスガイ, 81,柴田善, 0.2, 75,  14,   3, 3,  6.1, ⑤③, 3, 8,Ｈシャンボｰルフィズ, 73,秋山真, 0.3, 78,  -5,  17, 8, 15.4,⑥⑤⑤
 4, 6,Ｃバトルジェジェジェ, 60,吉田豊, 0.4, 63,  -7,   5, 3,  5.5,⑧⑥⑦, 4,13, アルミサエル,---,的場勇, 0.3, 26, -36,  -7,12,112.5,④⑦⑥, 4,11,Ｂエムエムアリオｰン, 83,吉田豊, 0.2, 76,* 15,   1, 4,  9.9, ②②, 4, 7,Ｄミナレット, 78,松岡正, 0.3, 76,* -3,  11, 4,  8.0,②②②
 5, 7,Ａアｰスプレイ, 66,田中勝, 0.4, 61,  -5,   3, 4,  5.6,⑤⑤⑥, 5, 4, リヴィダス,---,北村友, 0.4, 23, -35, -12, 8, 36.8,⑤③③, 5, 4,Ｇメイショウユメゴゼ, 77,柴田大, 0.3, 75,   5,* 10, 8, 25.2, ⑫⑩, 5, 5,Ｉコスモミレネｰル, 72,柴田大, 0.3, 75,* -1,   8, 6, 12.1,①①①
 6, 9,Ｋゴｰルドシェンロン, 52,柴山雄, 0.4, 59,* -3,  -5, 6, 14.6,①①①, 6,10, デピュティイモン,---,武士沢, 0.6, 23, -36, -10,14,149.4,⑦⑥⑤, 6, 5,Ｍテイクエイム, 72,武士沢, 0.3, 76,   9,   7,15,216.1, ⑦⑨, 6,10,Ｇチェリｰメドゥｰサ, 75,津村明, 0.4, 79,  -9,* 21, 5,  9.5,⑨⑧⑧
 7,15,Ｍエスティリリｰ, 48,秋山真, 0.6, 59,  -7,   2,10, 25.7,⑥⑦⑧, 7, 8, ビコｰズサンサン,---,柴田善, 0.8, 21, -39, -10, 3,  7.6,⑧⑧⑧, 7, 9,Ｏタマニュｰホｰプ, 70,津村明, 0.3, 75,   3,* 12,13,100.3, ⑬⑮, 7, 1,Ｊヤマニンシェリル, 71,三浦皇, 0.5, 76,  -7,  15, 7, 12.3,⑦⑥⑥
 8, 2,Ｅユズノカオリ, 57,津村明, 0.6, 58,  -6,  -2, 7, 15.6,④③④, 8, 9, コスモカナメ,---,柴田大, 0.8, 21, -36, -13,11, 50.2,⑥⑤⑦, 8, 2,Ｋミステリｰトレイン, 75,北村宏, 0.4, 73,   1,* 13,10, 34.1, ⑭⑫, 8, 9,Ａダノンルｰジュ, 82,田中勝, 0.6, 74,  -7,  15, 3,  6.3,⑤⑦⑦
 9,14,Ｌダノンシュワｰ, 52,横山典, 0.8, 56, -10,   4, 9, 23.7,⑪⑩⑪, 9, 1, ブルｰロｰタス,---,内田博, 0.9, 29, -49,*  6, 1,  1.8,⑮⑯⑩, 9,15,Ｆザストロンシチｰ, 77,松岡正, 0.4, 73,   7,   7,14,110.9, ⑩⑪, 9, 2,Ｅデプロマトウショウ, 77,大野拓, 0.8, 72, -10,  15, 9, 65.2,⑩⑨⑨
10, 1,Ｉラブウィスパｰ, 54,北村友, 0.8, 58,  -8,   3,12, 81.7,⑦⑨⑩,10,15, カフジウインド,---,石橋脩, 0.9, 23, -43,  -3, 6, 19.6,⑭⑫⑬,10, 1,Ｌフレイムヘイロｰ, 74,大庭和, 0.5, 73,   7,   7,12, 73.5, ⑧⑦,10, 6,Ｌアイティクイｰン, 65,吉田豊, 1.2, 69, -11,  12,10,129.4,⑧⑪⑪
11, 5,Ｆウインステｰジ, 55,嘉藤貴, 0.9, 60, -10,   7,13,215.5,⑩⑬⑭,11,16, ウインシンデレラ,---,三浦皇, 1.0, 21, -42,  -8,15,159.5,⑪⑪⑪,11,14,Ｈガｰルズストｰリｰ, 77,秋山真, 0.7, 72,   6,   6, 9, 33.0, ⑪⑬,11, 4,Ｋサクラトップクイン, 66,武士沢, 1.5, 63,  -8,   4,11,248.1,⑪⑩⑩
12, 3,Ｈマイネルファラオン, 55,柴田大, 1.1, 55, -10,  -1, 8, 20.9,⑮⑪⑫,12,11, ホワイトレｰヌ,---,津村明, 1.3, 24, -48,*  1,13,120.0,⑬⑮⑭,12, 3,Ｎカツノセカンド, 71,的場勇, 1.0, 70,   1,   8,16,278.3, ⑮⑭,,,,,,,,,,,,
13,12,Ｄハｰトオブクラリス, 58,大野拓, 1.3, 53, -11,   1,11, 27.9,⑯⑮⑬,13,14, ツインキャンドル,---,田中勝, 1.4, 12, -40, -16, 2,  4.7,⑨⑩⑫,13, 6,Ｐシャドウエミネンス, 70,田中勝, 1.1, 67,   0,   8,11, 67.4, ⑯⑯,,,,,,,,,,,,
14,16,Ｏシンゲツ, 36,的場勇, 1.5, 51, -11,  -2,16,437.0,⑬⑭⑮,14, 3, タカラキャメロン,---,秋山真, 1.6, 15, -46,  -9,10, 45.6,⑫⑬⑮,14,12,Ｃビナスイｰト, 83,横山典, 1.2, 66,* 15,  -7, 6, 19.3, ③④,,,,,,,,,,,,
15,11,Ｎアキノリング, 36,宮崎北, 1.8, 47,  -8, -12,14,272.0,⑭⑫⑨,15, 2, ホｰルドアウト,---,柴山雄, 1.6, 16, -47,  -7,16,208.0,⑯⑭⑯,15, 8,Ｉジャガｰバロｰズ, 76,内田博, 1.6, 63,* 18, -13, 7, 19.8, ①①,,,,,,,,,,,,
16,13,Ｐマイネルヴィクタｰ, 28,松岡正, 2.1, 46, -12,  -7,15,361.6,⑫⑯⑯,16, 5, ランドオブマヤ,---,大野拓, 2.3, -6,*-31, -45, 5, 18.2,①①①,16,16,Ｊホワイトポピｰ, 75,柴山雄, 1.7, 63,  15, -10, 5, 13.8, ④⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:5),,,,,,,,,,,
単勝:460円 複勝:04=200円 10=150円 08=370円 枠連:710円,,,,,,,,,,,,"単勝:2,580円 複勝:07=630円 06=1,060円 12=410円 枠連:2,760円",,,,,,,,,,,,単勝:420円 複勝:13=140円 07=130円 10=170円 枠連:520円,,,,,,,,,,,,単勝:390円 複勝:12=150円 03=140円 08=310円 枠連:550円,,,,,,,,,,,
