13年 8月 4日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月 4日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮崎特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｈクｰファナイン, 40,和田竜,, 58,* -8,* -1, 3,  5.2, ①①, 1,16,Ｃハイキｰトｰン, 55,川田将,, 58,  -6,   3, 1,  3.5, ⑧⑥, 1,12,Ｋヤマニンジェルブ, 45,北村友,, 60,*  0,  -3, 9, 20.9, ①①, 1, 2,Ａマｰチャンテイマｰ, 83,川田将,, 79,   9,  11, 2,  3.8,④④④
 2, 5,Ａオウノミチ, 56,松山弘, 0.2, 55, -12,*  0, 1,  2.1, ⑤④, 2,14,Ｇワンダｰノブレス, 52,和田竜, 0.0, 57,  -4,   0, 2,  3.5, ⑤④, 2, 9,Ｂゼンノビッグワン, 61,鮫島良, 0.1, 59,* -1,  -3, 1,  3.6, ②②, 2,11,Ｃマヤノオントロジｰ, 78,北村友, 0.0, 80,   2,* 23, 3,  9.7,⑫⑬⑪
 3,12,Ｂアドマイヤビジン, 52,浜中俊, 0.4, 52,* -9,  -5, 2,  3.5, ②②, 3, 4,Ａレッドファンタジア, 56,国分恭, 0.1, 56, -14,*  8, 5,  9.5, ⑬⑫, 3, 5,Ｆヤマニンエトレンヌ, 52,熊沢重, 0.2, 59,  -3,  -3, 5,  9.4, ④③, 3, 4,Ｍタガノミュｰチャン, 68,松山弘, 0.5, 73,* 10,   4, 4, 13.3,①①①
 4, 6,Ｃデンコウガイア, 51,丸田恭, 0.8, 47, -17,* -2, 6, 29.3, ⑬⑫, 4, 1,Ｐドルチェダモｰレ, 31,浜中俊, 0.1, 56,  -7,   1, 8, 24.2, ⑥⑦, 4, 8,Ｃバンブｰバッジョ, 56,和田竜, 0.8, 49, -17,*  1, 3,  6.7, ⑬⑭, 4, 7,Ｊシルクコスモス, 71,国分恭, 0.8, 74,   8,   8,11,219.6,⑪⑧⑦
 5, 1,Ｊコウエイダイオウ, 40,藤岡康, 0.9, 46, -15,  -7, 9, 54.8, ⑧⑦, 5, 5,Ｏマイネノンノ, 33,柴田大, 0.2, 56, -10,   4, 7, 19.1, ⑩⑪, 5, 4,Ｅメイショウゲンキ, 53,国分恭, 0.8, 49, -18,*  2,10, 26.2, ⑭⑫, 5,10,Ｉコスモコルデス, 73,中井裕, 0.8, 75,* 10,   3,10, 62.9,②②②
 6, 9,Ｍナムラユキヒメ, 28,国分優, 1.1, 45, -16,  -7,10, 65.2, ⑪⑪, 6,12,Ｄサンマルビュｰティ, 54,太宰啓, 0.2, 55,  -8,   1,11, 33.6, ⑦⑧, 6, 3,Ｎリリアｰナ, 36,柴田大, 0.8, 49, -12,  -2, 8, 19.2, ⑪⑩, 6,14,Ｅラパヌイ, 76,鮫島良, 0.9, 74,   6,   8, 9, 36.3,⑨⑩⑨
 7, 3,Ｋカシノスティｰヴ, 39,大下智, 1.1, 43, -18,  -7,11, 72.2, ⑫⑬, 7, 2,Ｈワイメアウェｰブ, 52,熊沢重, 0.3, 53,  -4,  -4, 3,  5.8, ③②, 7,13,Ａクモンリュウシシン, 61,岡田祥, 0.8, 51,  -4,  -7, 2,  4.4, ⑤④, 7, 5,Ｂポップアイコン, 82,浜中俊, 1.0, 71,   8,   4, 1,  1.9,⑧⑦⑤
 8,14,Ｄテイエムリヴィエラ, 50,鮫島良, 1.1, 44, -15,  -9, 7, 29.9, ⑩⑥, 8,10,Ｆマイカｰニバル, 53,藤岡康, 0.3, 53, -11,   3, 6, 15.1, ⑪⑨, 8,10,Ｊエクスブルグ, 48,藤懸貴, 0.9, 50,  -4,  -8, 7, 15.8, ⑥⑥, 8,13,Ｈタングルジャングル, 73,柴田大, 1.3, 69,* 10,  -2, 6, 16.4,③③③
