13年11月 3日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月 3日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
10,11,Ｈユメノナカヘ, 45,嘉藤貴, 1.0, 45,  -9, -15, 9, 45.1, ⑦⑦,10, 9,Ｋキングカイ, 52,伴啓太, 3.6, 50,  -5,  -7,10, 91.3,⑥⑧⑧,10, 3,Ｂアルペンクロｰネ, 71,荻野琢, 0.7, 63,  -1,   3, 9, 22.0, ⑦⑥,10, 7,Ｉオリバｰバロｰズ, 63,西田雄, 2.3, 50,   9, -30,10, 51.3,⑧⑦⑩
11,12,Ｊラブゲｰム, 37,木幡初, 1.3, 42, -12, -14,12, 65.4, ⑧⑩,,,,,,,,,,,,,11,15,Ｉドリｰムバラｰド, 66,山崎亮, 0.8, 61, -11,*  9,14, 76.5, ⑯⑯,,,,,,,,,,,,
12, 3,Ｏシゲルチョウシュウ, 32,宮崎北, 1.4, 41, -21,  -8,13,129.5, ⑫⑫,,,,,,,,,,,,,12,16,Ｋノｰザンソング, 65,原田敬, 1.0, 60,  -3,   0,10, 27.6, ⑩⑫,,,,,,,,,,,,
13, 9,Ｍスガノマンボ, 35,黛弘人, 1.6, 38, -28,  -4,14,142.5, ⑭⑮,,,,,,,,,,,,,13, 4,Ｎヴェンセｰル, 58,小野寺, 1.8, 53,*  6, -15, 8, 21.9, ①①,,,,,,,,,,,,
14, 6,Ｐクリノアルタミラ, 29,原田和, 1.8, 36, -32,  -3,15,147.3, ⑯⑯,,,,,,,,,,,,,14,14,Ｐサチヒメ, 44,西村太, 1.8, 53,  -6,  -4,15,117.1, ⑬⑬,,,,,,,,,,,,
15,10,Ｋマイネニンファ, 36,丹内祐, 1.8, 35,* -5, -29, 7, 27.4, ②②,,,,,,,,,,,,,15,12,Ｈイイデカントリ, 67,水口優, 1.9, 52,  -6,  -6,11, 29.3, ⑪⑩,,,,,,,,,,,,
16,13,Ｌニシノブリエ, 35,伴啓太, 2.8, 22, -20, -26,16,166.9, ⑬⑬,,,,,,,,,,,,,16, 9,Ｏエヌワイグレｰス, 50,花田大, 3.0, 41,  -8, -13,16,151.3, ⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,
単勝:660円 複勝:14=160円 04=140円 16=190円 枠連:910円,,,,,,,,,,,,"単勝:420円 複勝:10=180円 08=310円 04=140円 枠連:1,470円",,,,,,,,,,,,"単勝:530円 複勝:06=190円 05=270円 07=180円 枠連:2,520円",,,,,,,,,,,,単勝:370円 複勝:01=150円 09=190円 06=300円 枠連:550円,,,,,,,,,,,
馬連:950円 ワイド:04-14=430円 14-16=580円 04-16=520円,,,,,,,,,,,,"馬連:1,910円 ワイド:08-10=560円 04-10=310円 04-08=440円",,,,,,,,,,,,"馬連:2,190円 ワイド:05-06=660円 06-07=580円 05-07=830円",,,,,,,,,,,,"馬連:1,020円 ワイド:01-09=420円 01-06=640円 06-09=1,050円",,,,,,,,,,,
"馬単:2,270円 3連複:1,970円 3連単:12,130円",,,,,,,,,,,,"馬単:3,950円 3連複:1,950円 3連単:14,190円",,,,,,,,,,,,"馬単:4,100円 3連複:3,250円 3連単:19,180円",,,,,,,,,,,,"馬単:1,950円 3連複:4,200円 3連単:17,000円",,,,,,,,,,,
■ 2R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  ダ1150m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾙｰﾂﾗｲﾝｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃアルマセクレタ, 54,勝浦正,, 63, -14,  11, 5,  8.3,⑥⑥③, 1, 3,Ｂイエスイットイズ, 73,中舘英,, 69,* 10,   2, 1,  3.5, ①①, 1, 5,Ｆミレニアムゴｰルド, 70,伊藤工,, 79,   2,* 18, 4,  6.9,②⑧⑥, 1,15,Ｉルチャドルアスｰル, 75,平野優,, 80,* 10,   5, 6, 13.6, ①①
 2, 1,Ｎサムソンズシエル, 36,丸山元, 0.0, 61,*-13,  10, 2,  4.7,③③④, 2,14,Ｈモレサンドニ, 65,荻野琢, 0.0, 69,* 10,   3, 8, 21.0, ③②, 2, 2,Ｂグランデスバル, 73,杉原誠, 0.2, 74,*  5,   8, 9, 19.7,④①①, 2, 1,Ｃコｰリンギデオン, 77,横山和, 0.2, 76,  -8,* 20, 2,  5.4, ⑯⑬
 3, 3,Ｆペイシャフェリス, 49,柴山雄, 0.1, 59,*-11,   6, 3,  5.7,②②②, 3, 9,Ａマｰティンオｰト, 74,丸田恭, 0.0, 68,   4,*  7, 4,  7.4, ⑧⑦, 3,13,Ｃレッドオｰディン, 73,柴山雄, 0.5, 73,   4,  10, 3,  6.1,⑪⑥⑤, 3, 3,Ａヴェイグストｰリｰ, 78,丸山元, 0.4, 73,  -7,* 16, 4,  8.4, ⑮⑭
 4,10,Ｂトライアゲイン, 54,丸田恭, 0.1, 63, -16,* 16, 4,  6.8,⑩⑪⑨, 4,15,Ｄエｰシングランダム, 72,杉原誠, 0.3, 67,   8,   2, 3,  6.2, ⑥⑤, 4, 4,Ｅオｰスミミズホ, 72,吉田隼, 0.6, 72,   2,  10, 1,  3.7,⑦⑨⑩, 4, 7,Ｍリベルタドｰレス, 71,丸田恭, 0.4, 73,   5,   6,14, 77.9, ⑤③
 5, 6,Ｊヒカルマナムスメ, 45,中舘英, 0.2, 62, -14,  10, 8, 23.1,⑧⑧⑦, 5, 6,Ｅマンリｰ, 68,勝浦正, 0.3, 66,   1,*  7, 6, 13.0, ⑪⑩, 5,12,Ｊテンカイチ, 68,黛弘人, 0.6, 75,   2,* 14, 7, 14.1,⑩⑫⑪, 5,10,Ｐヤマノグラス, 66,西村太, 0.6, 72,   2,   7,16,226.3, ⑪⑨
 6,12,Ｅピュアエクセル, 49,村田一, 0.4, 59, -16,   9, 9, 24.5,⑬⑨⑪, 6,11,Ｋホッコｰジョイフル, 60,村田一, 0.6, 64,   0,   6,11, 39.7, ⑫⑪, 6, 6,Ｈカンタベリｰナイト, 69,二本柳, 0.6, 73,   2,  11, 8, 17.2,⑫⑪⑨, 6, 8,Ｊエリモフェザｰ, 75,木幡初, 0.8, 71,  -5,  12,11, 35.7, ⑭⑮
 7, 2,Ｇスプリングアップ, 49,吉田隼, 0.5, 56, -14,   6, 1,  4.1,⑦⑦⑧, 7, 8,Ｎアドマイヤシャドウ, 53,吉田隼, 0.8, 62,  -4,*  7,10, 32.3, ⑮⑮, 7,11,Ｇダンツクロノス, 69,丸山元, 0.7, 69,*  5,   3, 2,  4.8,⑨③③, 7, 9,Ｎデリケｰトアｰチ, 70,花田大, 0.8, 70,   3,   5,12, 50.5, ⑧⑩
 8, 4,Ａコスモカパルア, 59,嘉藤貴, 0.5, 56, -14,   4, 6, 10.6,⑤⑤⑤, 8, 4,Ｃメイショウアシタバ, 72,上村洋, 0.8, 63,  -2,   5, 2,  4.3, ⑬⑬, 8, 9,Ａトウカイプリｰズ, 74,丸田恭, 0.7, 69,   3,   6,10, 22.2,③④④, 8,16,Ｋフリスコベイ, 74,岡田祥, 0.8, 70,   5,   3, 5, 12.2, ⑦⑦
 9, 7,Ｏロｰドガンブラック, 35,横山和, 0.5, 59, -16,  10,10, 39.2,⑨⑩⑩, 9,16,Ｌシルクベルジュｰル, 58,柴山雄, 0.9, 62,   4,   0, 9, 21.7, ⑨⑨, 9,10,Ｋマイネルクレイズ, 66,丹内祐, 0.9, 67,*  5,  -2, 5, 10.8,⑥②②, 9,11,Ｇジャガｰバロｰズ, 76,吉田隼, 1.0, 68,   6,   0, 3,  8.2, ⑥⑤
10,11,Ｍミュゼタイフｰン, 37,杉原誠, 0.8, 61, -20,* 16,14, 72.8,⑮⑯⑯,10,13,Ｏカｰラノｰチェ, 43,小林徹, 1.1, 59,  -2,   3,14, 58.7, ⑭⑭,10, 7,Ｄトミケンスラｰヴァ, 72,勝浦正, 1.4, 65,   2,   0, 6, 12.3,⑧⑩⑧,10,14,Ｅテイクエイム, 76,黛弘人, 1.0, 69,   3,   3,13, 74.7, ⑨⑪
11, 8,Ｄマイネルレパｰド, 53,伊藤工, 0.9, 57, -20,  12,13, 68.2,⑫⑮⑬,11, 7,Ｊクラウンリバｰ, 63,丸山元, 1.3, 57,   6,  -6,13, 56.2, ④⑥,11, 3,Ｍボディｰダンシング, 63,横山和, 1.7, 60,   3,  -9,12, 29.5,⑤⑤⑦,11, 4,Ｈチャンピオンヤマト, 76,勝浦正, 1.0, 68,  -1,   7,10, 25.3, ⑫⑫
12, 9,Ｉキネオスピリット, 47,木幡初, 1.1, 53, -18,   6,12, 68.0,⑪⑫⑭,12,10,Ｉゼンノビッグワン, 65,鮫島良, 1.4, 58,*  9, -10,12, 44.6, ②③,12, 8,Ｉブライティアトップ, 68,田中健, 3.1, 50,   2, -24,11, 25.7,①⑦⑫,12,13,Ｄセイウンチカラ, 77,村田一, 1.1, 69,* 10,  -3, 8, 14.8, ④②
13,14,Ｌサンアンドムｰン, 41,黛弘人, 1.1, 56, -18,   8, 7, 13.2,⑯⑭⑫,13, 5,Ｍシンボリルマン, 53,平野優, 1.8, 54,  -6,   0,16,243.8, ⑯⑯,,,,,,,,,,,,,13, 2,Ｌブルｰモントレｰ, 74,伊藤工, 1.5, 64,* 10,  -7, 9, 16.3, ②④
14,15,Ｈコスモプラナス, 47,丹内祐, 1.3, 52, -18,   5,11, 57.6,⑭⑬⑮,14, 2,Ｇタイキマｰシャ, 65,伴啓太, 2.0, 51,   5, -11, 7, 18.5, ⑦⑧,,,,,,,,,,,,,14, 5,Ｆモンテネオ, 76,中舘英, 1.6, 62,   2,  -1, 7, 14.8, ⑩⑧
15,13,Ｐミリオンブライト, 33,伴啓太, 1.5, 41,*-13, -13,15, 76.2,④④⑥,15,12,Ｆスノｰクラフト, 66,木幡初, 2.1, 51,   8, -14, 5, 11.1, ⑤④,,,,,,,,,,,,,15, 6,Ｏラファダリ, 69,鮫島良, 2.1, 59,  -3,  -2,15, 81.8, ⑬⑯
16,16,Ｋマルヨラピド, 44,岡田祥, 2.4, 31,*-11, -28,16,125.6,①①①,16, 1,Ｐホｰホタル, 41,西田雄, 5.4, 20,   2, -38,15, 81.5, ⑩⑫,,,,,,,,,,,,,16,12,Ｂホワイトポピｰ, 77,柴山雄, 2.8, 54,*  9, -17, 1,  2.9, ③⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
単勝:830円 複勝:05=290円 01=230円 03=220円 枠連:790円,,,,,,,,,,,,"単勝:350円 複勝:03=190円 14=510円 09=250円 枠連:1,370円",,,,,,,,,,,,"単勝:690円 複勝:05=220円 02=350円 13=250円 枠連:2,760円",,,,,,,,,,,,"単勝:1,360円 複勝:15=380円 01=200円 03=310円 枠連:1,340円",,,,,,,,,,,
"馬連:2,670円 ワイド:01-05=1,140円 03-05=1,220円 01-03=810円",,,,,,,,,,,,"馬連:3,650円 ワイド:03-14=1,600円 03-09=590円 09-14=2,120円",,,,,,,,,,,,"馬連:5,070円 ワイド:02-05=1,470円 05-13=830円 02-13=2,000円",,,,,,,,,,,,"馬連:4,020円 ワイド:01-15=1,290円 03-15=1,600円 01-03=840円",,,,,,,,,,,
"馬単:6,160円 3連複:6,140円 3連単:37,270円",,,,,,,,,,,,"馬単:5,540円 3連複:8,120円 3連単:43,530円",,,,,,,,,,,,"馬単:10,080円 3連複:16,740円 3連単:97,350円",,,,,,,,,,,,"馬単:8,180円 3連複:8,270円 3連単:60,000円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂアルマエルナト, 66,勝浦正,, 68,  -6,   9, 1,  2.1, ④④, 1,13,Ｈアンレｰル, 66,杉原誠,, 79,  -3,  24, 7, 14.0,③⑥⑤, 1, 8,Ｃポルスタｰシャイン, 71,丸山元,, 70,   8,   3, 3,  4.3,②④③, 1,16,Ｆサトノヒｰロｰ, 69,柴山雄,, 78,  -1,  14, 5, 10.8, ④④
 2, 8,Ｈコスモリュブリュｰ, 44,丹内祐, 0.7, 58,* -4,  -3, 7, 23.9, ①①, 2,12,Ａジｰニマジック, 80,吉田隼, 0.2, 76,  -3,  22, 1,  2.7,⑥⑦⑥, 2, 4,Ｆタケルハヤテ, 69,柴山雄, 0.2, 70,*  9,  -1, 1,  3.6,⑤②②, 2, 1,Ｋユキノアイオロス, 66,木幡初, 0.1, 81, -14,* 26, 7, 19.0, ⑯⑮
 3,10,Ａアイノデンドウシ, 75,竹之下, 0.7, 60,  -8,   3, 2,  3.8, ⑥⑤, 3, 3,Ｅアルカナ, 71,丸田恭, 0.5, 76,  -8,* 26, 6, 13.9,⑫⑫⑪, 3, 9,Ｅレオネプチュｰン, 69,岩部純, 0.2, 69,   6,   4, 5,  8.1,⑦⑦⑦, 3,14,Ｃケイアイユニコｰン, 76,丸山元, 0.2, 76,*  0,  10, 2,  2.9, ③③
 4,13,Ｃアタリクジ, 55,中舘英, 0.8, 57,* -5,  -3, 3,  7.4, ③③, 4, 6,Ｃレネットグルｰヴ, 77,丸山元, 0.5, 75,  -4,  21, 3,  6.8,⑤⑧⑦, 4, 1,Ｄシンボリスウィフト, 71,花田大, 0.4, 69,   0,* 12, 7, 26.6,⑪⑪⑪, 4, 3,Ｂフォｰチュンスタｰ, 79,吉田隼, 0.2, 76,  -5,  15, 1,  2.8, ⑧⑦
 5,11,Ｄオリエンタルダガｰ, 49,伊藤工, 1.0, 58, -23,* 13, 6, 14.5, ⑬⑫, 5,14,Ｋヘレナモルフォ, 64,黛弘人, 0.5, 71,* -2,  14,14,102.6,⑦④④, 5, 7,Ｂピｰスオブウィｰク, 73,勝浦正, 0.4, 66,*  9,  -4, 2,  3.9,⑧①①, 5, 9,Ｄジｰピｰクロス, 76,丸田恭, 0.3, 73,*  2,   7, 4,  9.3, ②②
 6, 6,Ｎカノｰプス, 33,黛弘人, 1.1, 53, -10,  -1, 8, 36.4, ⑦⑦, 6,10,Ｄシャンボｰルフィズ, 76,柴山雄, 0.5, 71,* -1,  14, 2,  4.8,④③③, 6, 2,Ｌダイメイサンジ, 49,横山和, 0.6, 65,   6,   1, 8, 27.5,③⑥⑥, 6, 8,Ｅサクラダムｰル, 75,勝浦正, 0.3, 75,  -4,  13, 3,  8.1, ⑦⑧
 7, 7,Ｇエイプキング, 44,岡田祥, 1.2, 53, -18,   5, 9, 55.4, ⑪⑩, 7, 2,Ｌミラクルアスク, 63,横山和, 0.6, 77,  -9,* 28, 9, 18.7,⑪⑬⑬, 7,11,Ｈホイットマン, 66,村田一, 1.0, 65,   8,  -5, 6, 18.5,④⑤⑤, 7, 6,Ａタンブルブルｰタス, 87,荻野琢, 0.4, 74,  -9,  17, 6, 17.1, ⑪⑩
 8, 1,Ｆベニノラブリｰ, 46,吉田隼, 1.4, 53, -30,* 14,10, 58.1, ⑮⑮, 8, 4,Ｂモシモシ, 80,伴啓太, 0.7, 77, -10,* 30,15,123.0,⑭⑮⑮, 8, 5,Ｇスリｰロビンソン, 66,岡田祥, 1.2, 63,   3,   2,11,129.9,⑩⑩⑩, 8,11,Ｊトップルビｰ, 67,城戸義, 0.4, 76, -12,* 19,12,108.6, ⑭⑫
 9, 5,Ｉダイヤハｰト, 42,横山和, 1.4, 51, -24,   8, 5, 14.2, ⑭⑭, 9, 8,Ｆサトノフェアリｰ, 69,伊藤工, 0.7, 76, -10,* 28, 8, 18.5,⑮⑭⑭, 9, 6,Ａホッコｰマグマ, 73,伴啓太, 1.4, 60,   7,  -9, 4,  5.3,①③④, 9, 7,Ｇノｰブリｰ, 68,村田一, 0.5, 73,  -6,  13, 8, 29.8, ⑨⑨
10,15,Ｍシゲルサツマ, 35,原田和, 1.5, 48, -13,  -4,15,148.7, ⑩⑪,10,11,Ｇイルミナティ, 68,村田一, 0.9, 65,* -1,   6, 4,  9.8,②②②,10,12,Ｉブｰドゥｰロア, 65,杉原誠, 1.4, 62,  -1,   5, 9, 36.2,⑫⑫⑫,10, 5,Ｈカシノワルツ, 68,二本柳, 0.8, 68,*  2,   1, 9, 36.7, ①①
11, 4,Ｅガｰネットアイ, 46,山崎亮, 1.5, 49, -11,  -5,11, 66.2, ⑨⑨,11, 5,Ｎモリミヤビ, 55,木幡初, 0.9, 70,  -6,  17,13, 71.1,⑩⑨⑧,11, 3,Ｊウィッシュアゲン, 61,山崎亮, 2.6, 52,   4, -13,10, 83.4,⑥⑧⑧,11, 4,Ｎカイルアロマンス, 59,西田雄, 0.8, 68,  -2,   5,15,183.6, ⑥⑥
12, 2,Ｊシゲルウゼン, 39,宮崎北, 1.6, 48, -11,  -7,13,125.3, ⑧⑧,12, 1,Ｏオｰファメイ, 54,鮫島良, 1.0, 69,  -8,  18,10, 38.4,⑧⑩⑩,12,10,Ｋキュウシュウソダチ, 60,西田雄, 2.7, 53,   4, -13,12,162.1,⑨⑨⑨,12, 2,Ｍトルピドトウショウ, 61,宮崎北, 0.9, 67,  -2,   4,11, 72.4, ⑤⑤
13,14,Ｌドスコイサｰファｰ, 36,杉原誠, 1.9, 44, -21,  -1, 4, 12.7, ⑫⑬,13, 7,Ｍディオｰサシチｰ, 62,荻野琢, 1.1, 67,  -8,  17,12, 59.9,⑬⑪⑫,,,,,,,,,,,,,13,12,Ｐオレハメジャｰ, 59,鮫島良, 1.0, 68, -13,  13,16,193.9, ⑮⑯
14, 9,Ｋキｰプイットリアル, 38,丸田恭, 1.9, 42,  -6, -16,12, 93.6, ⑤⑥,14, 9,Ｉソムニアシチｰ, 65,勝浦正, 1.2, 61,*  0,   1, 5, 13.2,①①①,,,,,,,,,,,,,14,10,Ｌデンコウスカイ, 63,岡田祥, 1.0, 66,  -9,   9,13,127.3, ⑫⑬
15,16,Ｐムスタングキング, 28,西村太, 2.3, 37,* -4, -24,14,136.6, ②②,15,15,Ｊラヴネヴァｰダイズ, 65,宮崎北, 2.4, 48,* -2, -12,11, 41.7,⑨⑤⑨,,,,,,,,,,,,,15,13,Ｉマイネルパントル, 67,丹内祐, 1.1, 64,  -6,   5,10, 63.7, ⑩⑪
16,12,Ｏリネンスウィフト, 32,西田雄, 2.7, 38, -41,   8,16,309.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｏエッフェル, 59,伴啓太, 1.5, 58,  -9,   2,14,136.2, ⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
