13年 6月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江の島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｇデンコウアロｰズ, 57,柴田善,, 61,   0,* -1, 2,  5.1, ⑩⑩, 1, 4, クリスクリングル,,草野太,,,,, 5, 21.5,①①①, 1,15,Ａバンクシｰ, 66,吉田豊,, 61,   2,*  5, 2,  3.6, ⑫⑪, 1,15,Ｅエクセラントカｰヴ, 79,戸崎圭,, 85,  16,* -1, 5, 12.2, ⑨⑨
 2, 4,Ａアポロレジｰナ, 66,北村宏, 0.1, 62,*  7, -11, 1,  1.7, ②②, 2,11, アサクサマリンバ,,浜野谷,197.6,,,, 2,  2.9,⑤②②, 2, 1,Ｅマイネルゴスホｰク, 56,三浦皇, 0.3, 58,   3,   0, 7, 15.1, ⑩⑨, 2, 6,Ｄメイショウヤタロウ, 81,内田博, 0.2, 83,  12,* -1, 4,  8.6, ⑩⑩
 3,12,Ｌヒメシャラ, 37,武士沢, 0.3, 59,  -3,*  0,16,420.4, ⑭⑬, 3, 8, ブリッサ,,上野翔,198.8,,,, 4,  8.1,④④④, 3,11,Ｂゴｰルデンソウル, 65,戸崎圭, 0.5, 58,*  8,  -8, 1,  3.2, ①①, 3,12,Ｆチェリｰメドゥｰサ, 78,田辺裕, 0.6, 78,  13,  -7, 7, 17.4, ⑪⑪
 4,11,Ｃグラマラスグロウ, 62,村田一, 0.4, 60,   5, -12, 5, 14.2, ④④, 4, 2, トｰセンタイガｰ,,小野寺,200.0,,,, 3,  4.5,⑦⑥⑥, 4,10,Ｆネオヴァンデロア, 55,北村宏, 0.6, 54,   3,  -4, 6, 11.1, ⑦⑥, 4, 1,Ｂアｰデント, 82,田中勝, 0.8, 75,   8,* -3, 6, 16.2, ⑯⑯
 5, 9,Ｆレッドキュラス, 61,松岡正, 0.7, 57,   3, -10, 9, 35.6, ⑨⑨, 5, 5, リアルクラシック,,石神深,200.4,,,, 7, 22.7,②③③, 5, 7,Ｈオリオンザミラクル, 54,田辺裕, 1.0, 54,  -1,*  1, 8, 46.4, ⑬⑬, 5,14,Ｋカフェリュウジン, 72,勝浦正, 0.8, 76,  11,  -8, 9, 29.7, ⑮⑮
 6, 8,Ｅニキｰヤダイヤ, 61,内田博, 0.8, 56,   5, -16, 6, 17.3, ③③, 6, 9, アミフジガガ,,山崎亮,201.0,,,, 8, 43.7,⑩⑨⑧, 6, 9,Ｌショウワダンディ, 47,勝浦正, 1.1, 52,   5, -11,11, 80.7, ⑥④, 6, 7,Ｎカルマｰト, 71,吉田豊, 0.9, 75,  11,  -9,14,298.6, ⑬⑬
 7, 6,Ｋジョリファム, 42,吉田隼, 1.1, 54,   3, -14,15,349.0, ⑧⑧, 7, 1, イルテアトリｰノ,,大江原,201.1,,,,10, 90.2,⑥⑤⑤, 7, 8,Ｍジョブックガｰタｰ, 36,木幡初, 1.1, 52,   6, -11, 5, 10.1, ⑤③, 7,10,Ｑオメガキングティｰ, 65,松山弘, 0.9, 74,  11,  -7,12,108.4, ⑭⑭
 8, 5,Ｊブラックジュエル, 48,大野拓, 1.2, 52,  -4,* -5,13,149.9, ⑮⑮, 8, 6, ゴｰカイフォンテン,,金子光,201.8,,,, 1,  2.8,⑧⑦⑦, 8, 3,Ｃトキメキボｰイ, 58,柴田善, 1.5, 49,  -2,   0, 3,  4.7, ⑮⑮, 8,13,Ｏバロンドゥフォｰル, 69,蛯名正, 1.0, 73,   8,  -6, 3,  7.7, ⑰⑰
