13年 8月24日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月24日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西海賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄアドマイヤビジン, 52,小牧太,, 57,   2, -12, 4,  8.4, ⑥⑦, 1, 8,Ｃチョウワンダｰ, 64,国分優,, 65,* -1,   2, 3,  6.5,⑫④②, 1,10,Ｆジャマイカジョｰ, 73,国分優,, 75,*  8,*  8, 6, 10.3,⑤④③, 1,10,Ｃティアｰモ, 77,武豊  ,, 75,  13,  -9, 2,  3.3,③④②
 2,10,Ｆワクワクキリシマ, 50,小坂忠, 0.0, 54, -10,*  0, 7, 24.1, ⑮⑭, 2, 4,Ａクｰファゲルニカ, 66,川田将, 0.1, 62,*  0,  -1, 1,  2.4,②②①, 2, 1,Ｊニイハオジュウクン, 70,高田潤, 0.1, 75,*  9,   6,13, 56.7,②②②, 2, 8,Ｆアルアマｰナ, 75,北村友, 0.2, 75,   9,* -2, 9, 24.9,⑪⑪⑩
 3,12,Ａノｰブルサイレンス, 57,中井裕, 0.4, 53,   2, -17, 8, 29.6, ⑤③, 3, 5,Ｍディオｰサシチｰ, 47,国分恭, 0.3, 63,  -6,*  9,11, 52.3,⑬⑬⑫, 3, 8,Ｍマルヴァｰンヒルズ, 66,武豊  , 0.3, 74,*  9,   2, 3,  6.6,①①①, 3, 4,Ｅサンレガｰロ, 76,酒井学, 0.4, 72,  12, -10, 5, 10.5,⑧⑦⑨
 4, 8,Ｅメイショウコルノ, 51,武豊  , 0.7, 47,   1, -20, 3,  4.4, ⑦⑥, 4, 2,Ｊテイエムメデル, 53,酒井学, 0.4, 60,  -2,  -1,10, 49.0,④⑤④, 4, 3,Ｈリアルマイスタｰ, 72,藤岡康, 0.4, 73,   6,   6,11, 42.4,⑫⑤④, 4, 3,Ｄクイｰンリヴィエラ, 76,小牧太, 0.4, 72,  12, -12, 3,  7.1,⑤⑥⑤
 5,13,Ｈシンゼンマオｰ, 45,鮫島良, 0.7, 45,  -5, -15,11, 62.0, ⑬⑫, 5, 1,Ｅシゲルコウマザ, 60,小牧太, 0.5, 60,  -3,   1, 6, 15.9,⑨⑨⑥, 5,16,Ｃミッキｰクリスエス, 76,武幸四, 0.6, 75,   5,   7, 5, 10.2,⑪⑩⑧, 5, 2,Ａダイワデッセｰ, 81,中井裕, 0.5, 70,  13, -17, 6, 12.9,④③④
 6, 4,Ｊステイブレイズ, 40,藤岡康, 0.8, 44,  -5, -16, 6, 23.2, ⑫⑧, 6,10,Ｈオｰスミフェアリｰ, 58,藤懸貴, 0.6, 58,  -7,*  5,12, 61.2,⑩⑫⑨, 6, 9,Ｋタガノナパヴァレｰ, 69,北村友, 0.6, 71,   4,* 10,12, 55.8,⑭⑫⑨, 6, 7,Ｉユｰスティティア, 73,松山弘, 0.8, 67,  10, -14,11, 87.0,⑩⑨⑦
 7, 3,Ｍジェイボｰイ, 36,国分優, 1.0, 44, -15,* -8,15,151.4, ⑯⑯, 7, 6,Ｂフェリｰチェレガロ, 65,藤岡康, 0.7, 54,* -1,  -8, 2,  3.9,③③③, 7, 6,Ｌセトノプロミス, 67,国分恭, 0.6, 70,   5,   7,15, 97.7,⑨⑧⑦, 7, 5,Ｊアサクサティアラ, 72,池添謙, 1.0, 66,  10, -18, 1,  3.1,⑦⑩⑪
 8, 1,Ｂフェブノヘア, 57,国分恭, 1.1, 45,*  6, -31, 1,  2.9, ①①, 8, 7,Ｇスリｰベラミ, 58,武豊  , 0.7, 56,  -2,  -5, 4,  7.3,⑤⑥⑦, 8, 4,Ｉトニｰポケット, 70,幸英明, 0.8, 70,   6,   3, 2,  4.8,⑥⑥⑥, 8, 9,Ｋディアマイベイビｰ, 69,川田将, 1.3, 61,* 19, -38, 8, 19.2,②②①
