13年 2月17日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月17日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  芝2600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
 9,12,Ｊコウエイアｰス, 49,丸山元, 1.5, 53,   3, -14, 8, 30.0,⑫⑪⑨, 9, 5,Ｂハダシノミライ, 60,吉田隼, 1.2, 45, -12, -11, 3,  7.3,⑧⑫⑯, 9, 1,Ａミライヘノカゼ, 84,高倉稜, 1.7, 68,   9, -14, 4,  7.5,④⑦⑧, 9,13,Ｇソロデビュｰ, 70,中井裕, 1.0, 64,  -5,*  5, 9, 48.7,⑫⑫⑫
10,16,Ｃタイムアラウド, 63,横山和, 1.7, 51,   3, -17, 4,  8.7,⑨⑨⑩,10, 3,Ｌベストドロップ, 43,中井裕, 1.4, 42, -10, -17,13, 48.2,⑥⑨⑤,10, 8,Ｋリッカタキシｰド, 68,小牧太, 2.2, 66,   6, -12,12, 81.0,⑬⑬⑪,10,10,Ｄトｰアディアマンテ, 72,北村友, 1.4, 59,  -1,  -6,10, 51.5,⑧⑩⑧
11, 4,Ａエｰシンカオルｰン, 70,川須栄, 1.7, 52,   4, -19, 1,  2.0,⑥④④,11,15,Ｐソリｰソアンジェロ, 27,北村宏, 1.4, 41, -10, -18,10, 24.4,⑨⑧⑫,11, 3,Ｊエメラルブライト, 68,菱田裕, 2.9, 60,   9, -30,13,207.8,⑦⑨⑩,11, 6,Ｈコスモアンドロメダ, 68,丹内祐, 1.5, 55,*  3, -19, 5, 16.0,②②②
12,13,Ｅレッドクラｰケン, 59,西村太, 1.8, 50,   2, -18,10, 63.8,⑧⑧⑧,12, 6,Ｏマキシマムジョイ, 30,勝浦正, 1.4, 44, -13, -12, 7, 17.4,⑭⑬⑬,12, 7,Ｍディｰプスノｰ, 62,丸山元, 4.5, 52,* 11, -60,11, 31.8,②①⑦,12, 3,Ｌクラウディｰハｰト, 62,西村太, 1.7, 56,  -6,  -4,13,201.1,⑬⑬⑬
13,15,Ｍデルマコナキジジ, 45,北村宏, 1.9, 49,   3, -18,11,123.0,⑩⑩⑪,13, 4,Ｍサンレイフロｰラ, 37,伊藤工, 1.6, 43, -16,  -8,15,117.2,⑮⑯⑮,13, 4,Ｅゴッドフロｰラ, 73,中井裕, 5.4, 50,* 10, -69, 9, 26.4,①⑥⑬,13,11,Ｊブラックビスケット, 67,宮崎北, 1.9, 53,   0, -19,12, 74.5,⑤⑥⑥
14,11,Ｇショウサンメグレス, 54,宮崎北, 2.0, 47,   3, -21,12,133.8,⑦⑦⑦,14,13,Ｇボンボニエｰル, 52,横山和, 1.6, 38,  -9, -24,14, 89.8,⑤⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,
15, 6,Ｏブリリアントパレス, 32,北村友, 4.6, 33,  -9, -22,16,298.2,⑯⑯⑯,15,12,Ｊコスモギガデイン, 50,丹内祐, 1.7, 37,  -9, -24,12, 48.1,⑪⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Ｉクリノロブソン, 49,丸田恭, 6.2, 22,  -5, -41,13,143.1,⑭⑮⑮,16,11,Ｎハイフェアレディｰ, 31,宮崎北, 2.2, 37, -12, -21,16,314.4,⑬⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,
"単勝:16,810円 複勝:08=2,230円 05=1,160円 02=190円 枠連:12,730円",,,,,,,,,,,,単勝:320円 複勝:08=150円 01=180円 16=310円 枠連:620円,,,,,,,,,,,,"単勝:810円 複勝:11=260円 05=350円 02=280円 枠連:3,320円",,,,,,,,,,,,単勝:180円 複勝:02=110円 09=190円 04=160円 枠連:430円,,,,,,,,,,,
"馬連:111,160円 ワイド:05-08=26,600円 02-08=5,000円 02-05=2,030円",,,,,,,,,,,,"馬連:810円 ワイド:01-08=390円 08-16=780円 01-16=1,880円",,,,,,,,,,,,"馬連:4,840円 ワイド:05-11=1,330円 02-11=930円 02-05=1,340円",,,,,,,,,,,,馬連:990円 ワイド:02-09=350円 02-04=250円 04-09=800円,,,,,,,,,,,
"馬単:337,370円 3連複:172,660円 3連単:2,855,330円",,,,,,,,,,,,"馬単:1,350円 3連複:7,190円 3連単:28,610円",,,,,,,,,,,,"馬単:10,370円 3連複:9,050円 3連単:61,050円",,,,,,,,,,,,"馬単:1,340円 3連複:1,400円 3連単:5,970円",,,,,,,,,,,
■ 2R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 5R  芝2000m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝1800m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ小倉,,,,,,,,,,,,,,,,,,,,,,,,小倉大賞典 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅコウユｰサムライ, 66,丸山元,, 69,  -2,*  8, 2,  3.0, ⑤③, 1,10, オリオンザヒｰロｰ,---,小牧太,, 42, -15, -11, 9, 21.2,⑦⑤⑤, 1,14,Ｅエクセレントピｰク, 66,川須栄,, 76,* 10,   1, 2,  5.7, ③③, 1, 5,Ｃヒットザタｰゲット, 84,大野拓,, 85,   8,* 17, 6, 10.6,⑪⑫⑪
 2, 7,Ｌコップヒヤザケ, 52,北村宏, 0.0, 71,*  8,   2, 6, 12.9, ①①, 2,13, ルナレガｰロ,---,北村友, 0.0, 41, -17,* -8, 6, 10.8,⑩⑧⑧, 2,13,Ｂオｰスミマイカ, 72,松田大, 0.4, 69,   6,   0, 1,  3.8, ⑤⑤, 2, 2,Ｂダコｰル, 85,丸田恭, 0.0, 85,   8,* 18, 2,  5.5,⑭⑬⑧
 3,14,Ｂタイセイマグナム, 69,中井裕, 0.1, 70,   3,   3, 3,  5.6, ③④, 3,16, メイショウバッカス,---,丸山元, 0.1, 37, -15, -14, 1,  3.9,④④④, 3,18,Ａケイツｰノｰス, 72,丸田恭, 0.5, 64,   1,   4, 5,  8.1, ⑪⑨, 3,12,Ｄダロｰネガ, 84,北村友, 0.3, 81,  13,   3, 5,  9.6,⑤⑥⑥
 4,11,Ｄヘンリｰフォンテン, 68,勝浦正, 0.2, 68,  -2,   6, 4,  8.4, ⑥⑥, 4,12, エイヴィアンボス,---,川須栄, 0.2, 42, -20,* -5,15, 96.7,⑨⑪⑪, 4, 8,Ｄアｰベントロｰト, 67,菱田裕, 0.5, 66,   4,   1, 4,  6.6, ⑨⑥, 4, 6,Ｅマルカボルト, 84,吉田隼, 0.3, 82,   9,  10, 3,  7.0,⑩⑪⑬
 5, 5,Ａダンシングロイヤル, 70,丸田恭, 0.4, 65,*  5,   0, 1,  3.0, ②②, 5, 4, ライドンシャフト,---,川田将, 0.2, 39, -17, -11, 7, 12.6,⑬⑨⑥, 5, 4,Ｃサクラブライト, 69,黛弘人, 0.6, 69,* 13,  -9, 6, 13.6, ①①, 5, 1,Ａパッションダンス, 88,川田将, 0.3, 81,  12,   4, 1,  3.5,④⑤⑤
 6,13,Ｇリッカスウィｰプ, 64,小牧太, 0.7, 61,  -8,   5, 9, 55.8, ⑩⑦, 6, 9, ムテキザセカンド,---,中井裕, 0.4, 34,*-14, -20, 5,  8.5,③③③, 6, 9,Ｇサンキストビｰチ, 65,松山弘, 0.6, 63,  -3,*  7,11, 32.2, ⑭⑬, 6,15,Ｎゲシュタルト, 77,勝浦正, 0.4, 80,* 14,  -1, 7, 14.5,②②①
 7, 9,Ｈショウナンアルプ, 60,吉田隼, 0.8, 61,   0,   0,10, 56.6, ④⑤, 7, 8, ドリｰムプレイヤｰ,---,松田大, 0.4, 37, -18, -12,12, 44.8,⑥⑦⑩, 7, 6,Ｈクィンビｰクイｰン, 65,丸山元, 0.7, 59, -14,* 16,12, 40.0, ⑰⑯, 7, 3,Ｈダイワズｰム, 82,北村宏, 0.4, 81,  10,   7, 9, 19.7,⑥⑨⑦
 8,10,Ｃモリトブイコｰル, 69,横山和, 0.9, 59,  -6,   2, 5, 12.8, ⑨⑩, 8,14, メイショウジロキチ,---,吉田隼, 0.5, 38, -20,* -8,14, 62.5,⑫⑫⑫, 8,16,Ｑエムアイチャンドラ, 53,大野拓, 0.8, 62,   5,  -4,14, 86.2, ⑥⑦, 8, 4,Ｍシャイニｰホｰク, 79,小牧太, 0.6, 79,* 14,  -4, 8, 18.7,⑫③②
 9, 1, キボウノチカラ,---,二本柳, 1.0, 58, -15,*  7,13,132.0, ⑫⑪, 9, 2, ワイドエクセレント,---,中舘英, 0.6, 31,*-14, -22, 3,  7.4,①①①, 9,12,Ｌグランサンク, 60,北村宏, 0.8, 65,* 12, -11, 8, 18.0, ②②, 9,10,Ｏマイネルスタｰリｰ, 77,丹内祐, 0.6, 77,  13,  -1,15,151.6,③④④
10, 2,Ｉキングリホリホ, 60,酒井学, 1.2, 57, -14,   4,11, 64.8, ⑪⑬,10, 5, プリエｰルエスペレ,---,北村宏, 0.8, 33, -20, -14, 4,  8.3,⑧⑩⑨,10,17,Ｉトップルビｰ, 64,酒井学, 1.0, 61,   4,  -5, 3,  6.6, ⑩⑪,10,14,Ｇサトノパンサｰ, 83,松田大, 0.7, 77,  10,   2,10, 20.9,⑧⑦⑨
11, 3,Ｆハマノヴィグラス, 64,高倉稜, 1.2, 55, -17,   6, 7, 19.2, ⑬⑫,11, 7, モンモン,---,勝浦正, 0.9, 31, -18, -19,11, 29.6,⑤⑥⑦,11,15,Ｋマヤノポルカ, 62,中井裕, 1.0, 57,  -6,   4,15, 88.6, ⑯⑮,11, 9,Ｌテイエムアンコｰル, 80,丸山元, 0.7, 77,  10,   3,12, 38.2,⑦⑩⑫
12, 8,Ｊブルｰミングメイン, 56,菱田裕, 1.3, 57,  -3,  -3,12,126.4, ⑦⑨,12,15, ニホンピロホウオｰ,---,酒井学, 1.3, 33, -22, -13,13, 55.9,⑪⑬⑬,12, 1,Ｊドリｰムパワｰ, 62,西村太, 1.0, 61,   6,  -8,10, 31.7, ④④,12,13,Ｊコウセイコタロウ, 80,黛弘人, 0.8, 77,   6,   9,13, 39.2,⑯⑯⑭
13, 4,Ｋランファン, 56,丹内祐, 1.3, 56,  -8,   0, 8, 53.3, ⑧⑧,13, 3, ニチドウカムイ,---,菱田裕, 1.5, 22,*-14, -35,10, 29.2,②②②,13, 5,Ｍタガノカノｰプス, 59,北村友, 1.1, 57,  -3,   0, 9, 19.0, ⑬⑭,13,16,Ｆミッキｰドリｰム, 84,松山弘, 0.9, 74,* 15,  -8,11, 30.8,①①③
14,12,Ｍトｰセンモｰション, 26,大野拓, 2.0, 47, -31,*  8,14,270.3, ⑭⑭,14, 6, ユニバｰサルキング,---,高倉稜, 3.0, 13, -27, -29, 8, 15.5,⑭⑭⑭,14,10,Ｆフジドリｰム, 66,丹内祐, 1.2, 56,   0,  -3, 7, 14.6, ⑫⑫,14, 7,Ｋキングストリｰト, 80,酒井学, 1.0, 77,   8,   5,14, 45.6,⑬⑭⑯
,,,,,,,,,,,,15, 1, イキイキシンサク,---,丸田恭, 3.9,  5, -29, -35,16,125.3,⑯⑮⑮,15, 7,Ｏワンダｰストｰリリ, 57,菅原隆, 1.3, 56,   3,  -7,17,179.8, ⑧⑩,15, 8,Ｐコパノジングｰ, 75,中舘英, 1.0, 74,   7,   4,16,218.1,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｒヒミノミズキ, 51,高倉稜, 1.3, 55,   2,  -8,13, 81.6, ⑦⑧,16,11,Ｉエクスペディション, 82,川須栄, 1.1, 74,  11,  -4, 4,  8.7,⑨⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,17, 2,Ｎセンティラシオン, 59,西田雄, 1.8, 47,  -6,  -7,18,180.9, ⑮⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｐアブシンベル, 57,横山和, 2.4, 40, -19,  -1,16,112.8, ⑱⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,
"単勝:300円 複勝:06=140円 07=280円 14=160円 枠連:1,040円",,,,,,,,,,,,"単勝:2,120円 複勝:10=600円 13=340円 16=210円 枠連:2,310円",,,,,,,,,,,,単勝:570円 複勝:14=180円 13=180円 18=290円 枠連:970円,,,,,,,,,,,,"単勝:1,060円 複勝:05=320円 02=180円 12=340円 枠連:530円",,,,,,,,,,,
"馬連:2,180円 ワイド:06-07=740円 06-14=280円 07-14=950円",,,,,,,,,,,,"馬連:12,800円 ワイド:10-13=3,280円 10-16=2,280円 13-16=1,210円",,,,,,,,,,,,"馬連:1,030円 ワイド:13-14=420円 14-18=980円 13-18=880円",,,,,,,,,,,,"馬連:2,260円 ワイド:02-05=950円 05-12=1,940円 02-12=810円",,,,,,,,,,,
"馬単:3,470円 3連複:2,840円 3連単:15,510円",,,,,,,,,,,,"馬単:29,590円 3連複:23,900円 3連単:217,820円",,,,,,,,,,,,"馬単:2,010円 3連複:3,430円 3連単:16,300円",,,,,,,,,,,,"馬単:5,700円 3連複:8,050円 3連単:52,270円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帆柱山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄニシノモンクス, 56,中井裕,, 63,  -3,*  4, 5,  9.1, ⑧⑧, 1, 7,Ａブリスコｰラ, 77,大野拓,, 68,   3,* 10, 1,  3.5,⑦⑦④, 1,14,Ｅバｰチャルトラック, 74,丸田恭,, 75,   4,* 14, 4, 18.2,⑮⑨⑦, 1,12,Ｇハノハノ, 74,酒井学,, 78,* 12,   0, 2,  4.9, ②②
 2,13,Ｂカシノワルツ, 64,二本柳, 0.4, 60,*  2,  -6, 3,  7.8, ③③, 2,11,Ｌエスペリア, 63,丸山元, 0.1, 69,   1,* 13,11, 46.7,⑫⑨⑦, 2, 8,Ａスプリングシｰズン, 79,勝浦正, 0.0, 75,*  8,   4, 1,  2.0,①①①, 2, 8,Ａアルマリンピア, 80,丸田恭, 0.0, 75,   1,* 10, 1,  4.2, ⑪⑨
 3,10,Ａアンスタンフィｰル, 68,松田大, 0.7, 54,  -2,  -7, 2,  7.5, ⑦⑦, 3, 9,Ｉアポロダッシュ, 68,勝浦正, 0.3, 66,*  4,   6, 7, 17.2,④③③, 3,13,Ｃデンコウアクティブ, 76,川須栄, 0.1, 76,*  8,   4, 3,  7.0,③③③, 3, 3,Ｅメイショウツガル, 75,菱田裕, 0.1, 75,   6,   4, 3,  5.6, ⑤⑧
 4,17,Ｏキャメロンロｰド, 39,高倉稜, 0.8, 51, -10,*  0, 7, 17.3, ⑮⑭, 4, 4,Ｊバサラヴォｰグ, 67,西田雄, 0.4, 63,*  4,   4, 5,  8.4,①①①, 4,12,Ｊシゲルクルミ, 67,宮崎北, 0.8, 67,*  8,  -2,15,217.3,②②②, 4,15,Ｉドリｰムフォワｰド, 73,松山弘, 0.1, 75,   8,   3, 6, 11.2, ⑥④
 5,18,Ｈショウナンパレット, 48,大野拓, 0.8, 54,   1, -10,12, 51.4, ④④, 5, 6,Ｃビｰビｰアックス, 73,中井裕, 0.4, 67,*  3,   4, 2,  4.1,②②②, 5, 2,Ｈブルｰイングリｰン, 68,丸山元, 0.8, 69,   7,  -1, 9, 50.7,⑫④⑤, 5,16,Ｃレッドエレンシア, 78,北村宏, 0.3, 73,   7,   2, 4,  6.6, ⑦⑤
 6, 6,Ｊシュウギン, 44,吉田隼, 0.8, 54,  -2,  -8,10, 40.1, ⑥⑥, 6, 1,Ｄリバｰタイキ, 72,北村友, 0.4, 65,   3,   6, 6,  8.8,③⑤⑥, 6, 4,Ｄハシルヨミテテ, 74,大野拓, 0.9, 70,   1,* 10, 6, 20.6,⑬⑬⑪, 6,10,Ｆエランドｰル, 75,北村友, 0.3, 73,  -4,* 12,12, 38.7, ⑯⑯
 7, 5,Ｃラッキｰマンボ, 61,勝浦正, 0.9, 54,*  3, -14, 1,  2.5, ①①, 7,12,Ｅメイショウヤギュウ, 72,菱田裕, 0.5, 67,   2,   8, 3,  5.7,⑧⑧⑨, 7, 5,Ｉサウンドブレｰヴ, 68,菱田裕, 1.0, 70,   7,  -2, 8, 41.0,④⑤④, 7, 9,Ｈケンブリッジヒｰロ, 73,大庭和, 0.3, 73,   4,   4, 8, 23.7, ⑩⑥
 8,15,Ｋレッドムｰヴ, 40,中舘英, 0.9, 50,  -7,  -4, 8, 22.9, ⑬⑪, 8, 2,Ｋダノンクルソラ, 64,川須栄, 0.6, 67,  -1,* 11,12,114.5,⑨⑫⑪, 8,15,Ｂハｰコット, 77,北村宏, 1.2, 66,   6,  -2, 2,  3.3,⑥⑥⑥, 8, 6,Ｍサクラベル, 71,松田大, 0.3, 72,   3,   4,10, 31.2, ⑨⑩
 9, 4,Ｉブロンドバレット, 46,宮崎北, 1.1, 50,  -2, -12, 9, 26.3, ⑤⑤, 9,10,Ｈキョウエイプラウド, 69,丸田恭, 0.8, 60,*  3,   2, 9, 33.0,⑥④⑤, 9,10,Ｆウエスタンブラボｰ, 70,西田雄, 2.0, 60,   4,  -6,13,141.7,⑨⑧⑨, 9,14,Ｎゴｰルドスマイル, 69,吉田隼, 0.5, 70,  -2,   7,14, 73.1, ⑮⑬
10, 8,Ｅロングサリア, 55,北村友, 1.1, 48,  -7,  -6,13, 55.0, ⑩⑫,10, 8,Ｂクオリティタイム, 76,松山弘, 0.9, 64,   1,   8, 4,  7.0,⑪⑪⑩,10,11,Ｇケイジｰシオン, 70,吉田隼, 2.2, 59,   0,  -1, 5, 18.9,⑭⑭⑭,10,13,Ｏモトヒメ, 69,高倉稜, 0.5, 70,  -3,   8,16,157.6, ⑭⑮
11, 2,Ｌエｰシンタヒチ, 40,川須栄, 1.2, 48,  -4, -10,11, 44.2, ⑨⑨,11, 3,Ｇシゲルハンベイ, 70,高倉稜, 1.1, 60,   0,   5, 8, 28.4,⑩⑩⑫,11, 7,Ｌシンデンアラタ, 66,丹内祐, 2.3, 60,   5, -10,14,148.9,⑤⑦⑧,11,17,Ｌアンプレシオネ, 72,川田将, 0.6, 69,* 10,  -6, 5,  8.8, ④③
12, 9,Ｑチェリｰミルズ, 36,松山弘, 1.2, 50,*  4, -18,15, 76.3, ②②,12, 5,Ｆオルレアンノオトメ, 70,嘉藤貴, 1.2, 60,   3,   0,10, 42.9,⑤⑥⑧,12, 3,Ｍトｰホウサタｰン, 66,中井裕, 2.4, 62,  -1,  -1,10, 56.6,⑩⑮⑮,12,11,Ｄクリアンサス, 77,中舘英, 0.8, 66,* 13, -12, 7, 13.5, ①①
13, 7,Ｇプライマリｰカラｰ, 48,小牧太, 1.3, 46, -13,  -2, 6, 10.4, ⑰⑯,,,,,,,,,,,,,13, 9,Ｋキョウエイショウリ, 67,伊藤工, 2.5, 59,   2,  -6,12,112.3,⑧⑪⑫,13, 2,Ｊショウナンスマイル, 73,大野拓, 0.8, 66,   2,  -1,11, 36.8, ⑧⑫
14,11,Ｍクリノアンナプルナ, 39,伊藤工, 1.5, 43,  -5, -13,18,299.8, ⑪⑩,,,,,,,,,,,,,14, 1,Ｏサプライズ, 58,松田大, 2.5, 56,   2,  -6, 7, 30.5,⑪⑫⑩,14, 7,Ｂトップモデル, 79,丸山元, 1.0, 63, -10,   8,15,101.1, ⑰⑰
