13年11月 3日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月 3日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1600m 3歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾕｰﾄﾋﾟｱｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄヒマラヤタカコ, 54,武士沢,, 61,  -6,*  3, 6, 14.6, ⑤⑤, 1,14,Ｈペアン, 46,江田照,, 69,* 11,  -4, 5, 11.9, ①①, 1, 5,Ａテムジン, 83,蛯名正,, 70,  -1,* 13, 2,  3.6, ⑥⑥, 1,11,Ａゴｰルデンナンバｰ, 95,横山典,, 89,  -4,* 21, 1,  1.7, ⑫⑫
 2, 5,Ｅネイティヴコｰド, 46,後藤浩, 0.0, 58,* -4,  -1, 5, 14.3, ①①, 2, 9,Ａタマモマズルカ, 63,蛯名正, 1.0, 61,*  8,  -8, 1,  2.2, ②②, 2, 4,Ｂジツリキフォｰティ, 75,北村宏, 0.0, 69,   0,* 12, 1,  2.1, ④④, 2, 2,Ｃレイカｰラ, 86,戸崎圭, 0.1, 83,   5,   5, 2,  6.4, ③③
 3, 8,Ｊピザン, 38,戸崎圭, 0.3, 57,  -5,  -2, 2,  7.2, ③③, 3, 3,Ｏオベリスク, 31,後藤浩, 1.8, 54,*  6, -12,11, 56.0, ③③, 3,10,Ｃサｰストンデンバｰ, 71,柴田善, 0.1, 67,   1,  10, 3,  5.2, ⑤⑤, 3, 7,Ｅトｰセンベニザクラ, 85,田中勝, 0.2, 84,   4,   8,10, 37.8, ⑦⑦
 4, 7,Ｆアスカクイン, 42,江田照, 0.7, 56, -13,*  4, 9, 66.7, ⑪⑪, 4,13,Ｋアクシア, 39,横山典, 2.1, 53,  -3,*  0, 6, 13.4, ⑪⑪, 4, 2,Ｅロレｰヌクロス, 69,田中勝, 0.4, 66,  -3,  11, 7, 31.1, ⑦⑦, 4, 1,Ｈイチオクノホシ, 79,蛯名正, 0.3, 86,  -2,* 15, 3,  8.0, ⑧⑨
 5, 9,Ｃフルオブプロミス, 59,三浦皇, 0.9, 53,  -8,  -3, 3,  8.7, ⑦⑦, 5,12,Ｌパルファイア, 39,柴田善, 2.5, 50,  -6,*  2,15,254.5, ⑮⑮, 5, 9,Ｈサンダｰオｰシャン, 67,武豊  , 0.6, 66,  -4,  11, 4, 11.2, ⑪⑧, 5, 9,Ｉプリンセスジャック, 76,メンデ, 0.5, 76,*  9,  -7, 6, 16.3, ②②
 6, 4,Ｂロｰズマリｰイチ, 60,北村宏, 1.2, 50,* -3, -11, 4,  8.8, ②②, 6, 7,Ｉキタサンダイチ, 43,戸崎圭, 2.5, 52,   1,  -8,10, 37.7, ⑧⑧, 6, 6,Ｊアドバンスコンドル, 62,武士沢, 0.8, 64,*  3,   2,10,149.9, ②②, 6, 3,Ｄダイワストリｰム, 85,田辺裕, 0.5, 81,   1,   8, 5, 11.1, ⑨⑧
 7, 1,Ａコグノセンティ, 61,田辺裕, 1.3, 49,  -7,  -7, 1,  1.6, ⑥⑥, 7, 2,Ｃミラクルヴォｰグ, 57,武士沢, 2.5, 54,  -5,*  0, 9, 31.2, ⑬⑬, 7, 1,Ｇスズヨストラ, 67,柴田大, 1.0, 61,   1,   2, 8, 44.0, ③③, 7, 4,Ｊウインクリアビュｰ, 76,北村宏, 0.6, 81,  -3,  12, 9, 34.9, ⑪⑪
 8, 3,Ｇホトトヤエ, 40,武豊  , 1.3, 50,  -6, -10, 7, 15.1, ④④, 8,15,Ｂカｰボンタイクｰン, 58,田辺裕, 2.8, 48,  -2,  -8, 4,  8.2, ⑩⑩, 8, 7,Ｄセレブレｰトサマｰ, 69,吉田豊, 1.2, 60,  -4,   6, 6, 22.8, ⑨⑩, 9, 6,Ｇアイムヒアｰ, 79,熊沢重, 0.6, 73,* 12, -13, 7, 30.7, ①①
