13年12月 1日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年12月 1日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長良川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａタイセイパラゴン, 60,吉田隼,, 59,   2,  -7, 2,  5.3, ⑥⑥, 1, 9,Ｄペイシャフェリス, 55,丸山元,, 56,* -4,   7, 1,  3.7,③②②, 1,10,Ｐカレンケカリｰナ, 64,勝浦正,, 84, -24,* 37, 6, 12.0,⑪⑫⑭, 1, 3,Ａトｰセンギャラリｰ, 79,北村友,, 80,  16,* 16, 1,  3.4,⑰⑰⑰
 2, 5,Ｉチャｰマｰ, 46,北村友, 0.1, 58,   2,  -8, 1,  3.8, ⑤⑤, 2, 8,Ａクリノカンパニｰ, 60,吉田隼, 0.0, 55,  -5,   8, 3,  5.9,④③③, 2, 6,Ｌカラフルブラッサム, 70,松山弘, 0.2, 76, -21,  27, 4,  8.9,⑤⑤⑤, 2,15,Ｆタイセイドリｰム, 75,川須栄, 0.0, 79,  17,* 12, 2,  4.4,⑬⑭⑮
 3,13,Ｌシゲルキシュウ, 45,丸田恭, 0.2, 56,   2,  -8,10, 29.6, ⑧⑦, 3, 6,Ｅカゼノコ, 53,秋山真, 0.4, 52,  -7,   6, 2,  5.7,⑩⑦⑧, 3, 1,Ｈマイネアルナイル, 71,中井裕, 0.2, 81, -23,* 34, 8, 24.7,⑭⑰⑮, 3,10,Ｈマルケサス, 75,松田大, 0.3, 76,  20,   2, 9, 20.7,⑩⑩⑨
 4, 6,Ｈデモクラシｰ, 46,西田雄, 0.4, 57,*  4, -12,15,223.5, ③③, 4,14,Ｇコスモミヅハノメ, 49,バルザ, 0.4, 53,  -6,   7, 9, 30.8,⑮⑩⑨, 4, 9,Ｅモモトンボ, 75,吉田隼, 0.2, 77, -21,  29, 1,  3.3,⑦⑦⑧, 4,11,Ｃダイシンハンタｰ, 78,高倉稜, 0.5, 74,  19,   2, 4, 11.4,⑫⑪⑫
 5, 4,Ｆヒシサブリナ, 54,松山弘, 0.5, 56,*  4, -14, 7, 13.3, ②②, 5,16,Ｆモンスタｰバロｰズ, 53,松山弘, 0.4, 51,  -5,   3, 5,  6.7,⑦⑥⑥, 5,16,Ａゴｰルドテｰラｰ, 78,菱田裕, 0.4, 77, -22,  29, 3,  5.9,⑨⑩⑩, 5, 1,Ｒフェアｰプライド, 36,バルザ, 0.6, 73,  20,  -3,15, 72.9,⑥⑦⑦
 6, 3,Ｇザマンダ, 48,バルザ, 0.5, 53,  -4,* -4, 3,  5.4, ⑫⑩, 6, 7,Ｈキエレメムｰチョ, 48,北村友, 0.4, 54,  -9,* 11, 7, 11.6,⑫⑪⑪, 6,11,Ｋレッドカチュｰシャ, 70,川須栄, 0.5, 72,*-19,  21, 5, 10.0,④④④, 6, 9,Ｉサンライズウェイ, 73,中舘英, 0.6, 74,  20,  -3, 3,  4.9,⑧⑧⑧
 7,16,Ｂディｰプカジノ, 59,菱田裕, 0.7, 52,   0, -10, 9, 15.5, ⑨⑨, 7,11,Ｃナイフリッジ, 57,横山和, 0.5, 51, -14,* 16, 4,  6.0,⑭⑯⑯, 7, 7,Ｒルｰベンスクラフト, 60,国分優, 0.6, 73, -22,  24,18,195.2,⑧⑨⑨, 7,12,Ｍコスモアウリンコ, 69,丹内祐, 0.6, 75,  20,   0,16,140.2,⑭⑬⑪
 8,12,Ｃサンライズホｰム, 57,藤岡康, 0.8, 51,  -7,* -3, 6, 10.5, ⑭⑬, 8, 4,Ｋサトノスティング, 37,杉原誠, 0.6, 51, -11,   9, 8, 15.8,⑧⑫⑬, 8,12,Ｇインカンデセンス, 71,バルザ, 0.6, 68,*-19,  17, 9, 25.4,②②②, 8, 6,Ｂゴッドフロアｰ, 79,丸山元, 0.7, 72,  16,   6, 5, 12.3,⑯⑯⑯
 9,11,Ｅメンカウラｰ, 55,秋山真, 1.0, 49,  -3, -10, 8, 15.5, ⑪⑪, 9,13,Ｂモｰレアモｰレ, 57,勝浦正, 0.9, 45,* -3,  -8, 6, 11.2,①①①, 9, 2,Ｃプラチナテｰラｰ, 76,藤岡康, 0.6, 68,*-19,  19,11, 39.5,③③③, 9, 5,Ｇカンタベリｰナイト, 75,二本柳, 0.8, 71,  17,   1,13, 45.1,⑮⑮⑭
10,14,Ｄリンガスアリュｰル, 57,中舘英, 1.2, 49,*  3, -19, 5, 10.3, ④④,10, 1,Ｉケイビエント, 47,西村太, 0.9, 47,  -9,   2,15,146.2,⑤⑨⑩,10,14,Ｊトｰセンオｰラ, 70,高倉稜, 0.7, 69, -20,  20,12, 61.0,⑥⑥⑥,10,17,Ｄスペルヴィア, 76,藤岡康, 0.9, 70,  18,  -2,10, 26.3,⑪⑫⑬
