13年 3月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,熊野特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａメイショウブリエ, 60,上村洋,, 60,*  4,* -7, 1,  3.1,①①①, 1, 7,Ａアドマイヤライン, 64,丸山元,, 58,*  6, -16, 2,  4.2,②②②, 1, 4,Ｂフォルトファｰレン, 73,菱田裕,, 74,   5,* 11, 6,  9.6,⑨⑦⑦, 1, 6,Ｃトウシンヤマト, 73,松田大,, 82,*  6,* 15, 3,  9.5,②②②
 2,12,Ｃメモリｰロワジｰル, 57,古川吉, 0.4, 57,  -1,* -4, 3,  5.1,⑪⑧⑧, 2, 2,Ｄウエスタンパピヨン, 56,秋山真, 0.3, 56,*  4, -19, 7, 15.4,④④③, 2, 9,Ｈサンマルヴィエント, 68,丸山元, 0.0, 73,   4,* 12, 7,  9.9,⑦⑧⑧, 2, 1,Ａブランクヴァｰス, 81,鮫島良, 0.0, 80,   4,* 16, 1,  1.5,⑧③③
 3, 4,Ｂペプチドアメジスト, 58,中舘英, 1.1, 49,   1, -15, 2,  3.8,③④②, 3,16,Ｇヒカルデザイアｰ, 51,中舘英, 0.4, 55,*  4, -18, 4,  9.5,⑦⑦⑥, 3, 2,Ｇエｰシンハッブル, 69,秋山真, 0.4, 69,   5,   6, 2,  4.5,⑥⑤⑤, 3, 8,Ｇメイショウリョウマ, 68,菱田裕, 0.5, 75,*  6,   7, 4, 12.8,①①①
 4,11,Ｆディアリヴァル, 49,勝浦正, 1.4, 48,*  2, -18, 9, 44.4,⑨⑥⑤, 4,14,Ｈコスミックワンダｰ, 51,古川吉, 0.5, 55,  -2,* -8,11, 37.0,⑰⑯⑬, 4,10,Ａマイネルガネｰシャ, 74,丹内祐, 0.5, 70,*  5,   4, 5,  7.8,④④④, 4, 9,Ｈスリｰヴェロｰチェ, 67,柴山雄, 0.5, 77,   5,  11, 7, 32.4,⑦⑤⑤
 5, 2,Ｄアルピナブルｰ, 52,柴山雄, 1.5, 48,*  2, -20, 6, 10.1,④③④, 5,11,Ｊレジｰナ, 49,菱田裕, 0.6, 57,  -4,* -1,12, 73.4,⑱⑱⑰, 5, 3,Ｅテイエムエビスオｰ, 71,佐久間, 0.7, 67,   5,   4, 4,  7.0,⑤⑥⑥, 5, 3,Ｆエクセレントブルｰ, 68,丸山元, 0.5, 78,   3,* 15, 6, 22.4,⑨⑨⑨
 6, 8,Ｅマｰヴェリックス, 50,吉田隼, 1.5, 47,  -1, -13, 5,  8.4,⑧⑨⑨, 6, 6,Ｅルｰツオブゴｰルド, 56,吉田隼, 0.7, 52,   3, -21, 1,  3.4,⑥⑥⑦, 6, 8,Ｆシルクプラズマ, 70,中井裕, 0.7, 70,*  6,   2, 3,  5.4,③③③, 6, 2,Ｉアポロテイスト, 64,勝浦正, 0.9, 73,   4,   5, 5, 15.6,③④④
 7, 5,Ｇウイントレジャｰ, 48,菱田裕, 2.3, 44,   1, -25, 8, 34.3,⑤⑤⑥, 7, 5,Ｋシアワセノホシ, 47,原田和, 0.8, 54,  -4,* -7,17,307.7,⑭⑭⑯, 7, 5,Ｄトキノワイルド, 72,平野優, 2.0, 58,*  6,  -9, 8, 11.9,②②②, 7, 5,Ｄコスモオアシス, 69,丹内祐, 1.1, 73,   4,   6, 9, 89.7,⑥⑧⑧
 8, 1,Ｉキャロルツリｰ, 37,横山和, 2.4, 44,  -1, -20,12,213.4,⑦⑩⑩, 8,18,Ｉキクノセントロ, 50,酒井学, 0.8, 53,   3, -21,10, 32.7,⑬⑨⑨, 8, 1,Ｃスリｰロブロイ, 72,国分優, 2.7, 57,   1,  -4, 1,  4.2,⑧⑨⑩, 8, 7,Ｅエルマカロン, 69,酒井学, 1.2, 72,   5,   3, 8, 65.8,④⑥⑥
