13年 6月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-21,,,,,■ 7R  ダ1300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,清里特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａアルデグロリア, 65,武士沢,, 69,*  4,*  6, 1,  1.7, ③③, 1,12, スピｰディユウマ,---,石橋脩,, 60,  -7,* 14, 4,  8.4, ⑮⑮, 1,14,Ｃアランルｰス, 76,吉原寛,, 78,*  1,  16, 7, 14.5, ②②, 1, 2,Ａオｰルドパサデナ, 85,吉原寛,, 86,   6,* 17, 4,  5.4, ⑩⑨
 2,14,Ｃフレックスハｰト, 59,北村宏, 0.3, 66,*  5,   2, 2,  6.0, ②②, 2, 3,Ｅメリｰウェザｰ, 52,戸崎圭, 0.0, 63,* 12, -11, 1,  2.4, ②②, 2,13,Ｇカネトシミント, 74,石橋脩, 0.0, 78,*  0,  16, 5, 11.4, ③③, 2,16,Ｂナリタスｰパｰワン, 84,横山典, 0.1, 84,   7,* 18, 1,  3.0, ⑧⑩
 3, 5,Ｄマプティット, 59,横山典, 1.1, 58,  -2,*  5, 4, 12.2, ⑫⑬, 3,11,Ａエタｰナルスタｰ, 58,松岡正, 0.4, 58,   8, -13, 2,  3.9, ⑥⑥, 3,11,Ｂフルヒロボｰイ, 77,戸崎圭, 0.3, 75,  -2,  15, 1,  2.5, ⑦⑤, 3,12,Ｆキクノストｰム, 79,宮崎北, 0.1, 84,* 10,  12, 8, 26.4, ②③
 4, 3,Ｆスタｰシンフォニｰ, 53,戸崎圭, 1.1, 59,   0,   1, 3,  8.9, ⑧⑧, 4, 2,Ｃドリｰムリヴァｰル, 57,大庭和, 0.5, 55,  -3,*  4,10, 49.5, ⑬⑬, 4,10,Ａクレバｰアポロ, 77,田辺裕, 0.4, 74,  -4,* 17, 6, 11.6, ⑨⑨, 4, 1,Ｃタｰルタン, 83,石橋脩, 0.8, 79,   9,   7, 5, 11.9, ⑨②
 5, 8,Ｂアｰケオプテリクス, 61,松岡正, 1.3, 58,   1,  -2, 6, 15.4, ⑥⑥, 5, 7,Ｂドミンゴ, 57,田辺裕, 0.5, 56,   8, -14, 3,  4.7, ⑤⑤, 5,12,Ｆコｰリンギデオン, 75,松岡正, 0.6, 74,  -6,* 18, 8, 16.4, ⑭⑬, 5,10,Ｄヴィンテｰジイヤｰ, 83,北村宏, 1.0, 77,   9,   6, 3,  5.3, ⑤⑤
 6, 6,Ｇドリｰムサンサン, 52,吉原寛, 2.0, 51,  -2,  -5, 9, 48.8, ⑨⑪, 6,13,Ｊグッドフュｰチャｰ, 41,吉田豊, 0.6, 54,  -3,   2,12, 93.3, ⑭⑭, 6, 2,Ｅサンダｰオｰシャン, 75,横山典, 0.8, 70, -10,* 19, 4,  8.2, ⑮⑮, 6, 3,Ｎジャｰグラット, 74,武士沢, 1.4, 77,   4,  11,12, 87.8, ⑬⑬
 7,12,Ｅシャインエフェクト, 58,石橋脩, 2.0, 52,   0,  -7, 5, 14.6, ⑪⑩, 7,14,Ｆアイノタマテバコ, 51,横山典, 0.8, 51,   1,  -6, 5, 16.9, ⑨⑩, 7, 3,Ｈエムエムアリオｰン, 73,吉田豊, 0.9, 69,*  1,   6, 2,  5.4, ①①, 7,13,Ｅフミノファルコン, 80,江田照, 1.5, 73,   4,   8, 2,  4.3, ⑫⑫
 8, 4,Ｋブロンドムスタング, 49,田辺裕, 2.1, 51,   2, -11, 8, 24.2, ⑤⑤, 8,15,Ｉアキノハｰト, 42,吉原寛, 0.9, 50,  -2,  -5, 7, 29.6, ⑫⑫, 8, 7,Ｉリバティｰアゲイン, 73,北村宏, 1.1, 68,  -4,  11, 9, 29.0, ⑧⑧, 7, 5,Ｋタガノプリンス, 77,田辺裕, 1.5, 74,   5,   7,11, 68.6, ⑪⑪
