13年12月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年12月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:15,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,六甲ｱｲﾗﾝﾄﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａハナズリベンジ, 63,浜中俊,, 57,*  4,* -6, 2,  3.3,⑤④④, 1, 4,Ｇオベｰション, 60,福永祐,, 71,   0,*  7, 3,  6.2, ⑩⑦, 1,16,Ａベルサリエｰレ, 79,浜中俊,, 81,*  5,* 15, 1,  2.1,②②②, 1, 6,Ｂウエストエンド, 86,松田大,, 81,* 10,   1, 8, 22.6, ②②
 2,12,Ｂエリｰザベスト, 61,秋山真, 0.4, 53,*  5, -11, 1,  2.2,②②②, 2,17,Ｄニホンピロディｰル, 62,バルザ, 0.0, 71,   4,   1, 4,  9.9, ⑤⑤, 2,15,Ｂサウンドビガレス, 79,菱田裕, 0.2, 79,*  4,* 15, 3,  8.0,④③④, 2,13,Ｇマコトナワラタナ, 78,川田将, 0.1, 81,  -4,* 14, 1,  2.6, ⑬⑭
 3, 9,Ｄタガノラプランセス, 58,藤岡佑, 0.6, 53,*  4, -10, 6, 21.3,④③③, 3, 6,Ｆフェイトカラｰ, 61,池添謙, 0.0, 71,*  6,  -2, 2,  4.4, ③③, 3, 8,Ｆルスナイスナイパｰ, 76,秋山真, 0.5, 78,   3,* 14, 2,  6.4,⑤⑥⑥, 3, 7,Ｄミッドナイトクロス, 83,丸山元, 0.2, 79,   2,   6, 5,  9.4, ⑨⑨
 4, 4,Ｌクイｰンズシアタｰ, 43,後藤浩, 0.6, 51,*  5, -13, 7, 22.7,①①①, 4, 1,Ｈハピネス, 57,岩田康, 0.1, 68,  -4,* 10,12, 37.3, ⑬⑪, 4, 2,Ｋキングスクルｰザｰ, 71,藤懸貴, 0.6, 77,   2,* 14, 6, 16.6,⑦⑦⑧, 4, 9,Ｉアンバルブライベン, 74,田中健, 0.2, 79,* 13,  -4,10, 24.3, ①①
 5,15,Ｃツキミチャン, 59,川島信, 1.1, 52,   0,* -6, 3, 10.5,⑮⑮⑬, 5, 2,Ｉヤマニンエルフィン, 56,松山弘, 0.3, 67,   4,  -3, 6, 15.3, ④④, 5, 3,Ｍゴｰイングベル, 70,和田竜, 0.7, 77,   3,  11,13, 54.4,③④③, 5,10,Ｃシゲルアセロラ, 85,バルザ, 0.3, 78,*  9,  -2, 2,  5.7, ④③
 6, 7,Ｆアカイツバサ, 55,幸英明, 1.2, 51,   2, -13, 8, 25.4,⑭⑦⑤, 6,18,Ｋヨッテウタッテ, 56,森一馬, 0.4, 66,*  8, -10, 5, 15.1, ②②, 6,10,Ｎエｰシンザヘッド, 68,小牧太, 1.1, 76,   0,* 14, 4,  8.7,⑬⑫⑬, 6,11,Ａマイネボヌｰル, 86,ウィリ, 0.4, 76,   6,   0, 3,  6.0, ⑥⑥
 7, 6,Ｈカネトシタシナミ, 54,川須栄, 1.3, 51,   0,  -8,12,103.0,⑬⑬⑩, 7,13,Ｑニシノチャステティ, 50,中井裕, 0.5, 64,  -6,*  9,14, 66.0, ⑰⑰, 7,11,Ｅスズカルパン, 77,福永祐, 1.1, 75,   1,  12, 8, 24.1,⑪⑪⑩, 7, 2,Ｍアグネスウイッシュ, 71,武豊  , 0.4, 76,  -1,   7, 9, 23.1, ⑪⑩
 8,11,Ｍモネノカガヤキ, 42,岩崎翼, 1.3, 50,   0,  -9,15,327.5,⑫⑫⑫, 8,16,Ｏミッキｰボクサｰ, 52,秋山真, 0.6, 64,   1,  -1,13, 63.8, ⑧⑨, 8,13,Ｊツヨシノブルｰム, 72,川島信, 1.5, 73,   0,  11,15,128.5,⑫⑬⑫, 8,15,Ｋダノンウィスラｰ, 72,福永祐, 0.5, 76,  -4,*  9,11, 41.0, ⑭⑬
 9,16,Ｊタガノティタｰニア, 48,武豊  , 1.3, 50,   1, -12, 5, 12.9,⑦⑧⑦, 9, 7,Ａマイネバラシア, 64,ウィリ, 0.7, 63,   4,  -7,10, 21.1, ⑥⑥, 9, 6,Ｉスズカファイタｰ, 73,中井裕, 1.6, 73,   1,   8, 7, 22.2,⑩⑩⑪, 9, 3,Ｆショウナンマハ, 79,秋山真, 0.6, 74,   0,   3, 4,  8.5, ⑫⑪
10, 5,Ｏナガラフライト, 40,北村友, 1.6, 48,  -2,* -8,13,141.8,⑯⑯⑯,10,11,Ｂエイシンヨｰク, 63,武豊  , 0.8, 62,*  8, -14, 8, 17.2, ①①,10, 4,Ｈサダルメリク, 74,古川吉, 1.8, 72,   0,  10,11, 35.8,⑭⑭⑮,10,14,Ｅマッキｰコバルト, 82,太宰啓, 0.6, 74,   0,   3, 6, 16.7, ⑩⑫
11, 3,Ｐサウンドモニカ, 38,中井裕, 1.7, 49,   0, -14,14,155.0,⑧⑩⑪,11, 5,Ｃアイノデンドウシ, 63,戸崎圭, 0.9, 61,  -3,   2, 1,  3.4, ⑭⑭,11,12,Ｏライフトップガン, 66,武豊  , 1.9, 68,   3,   1,12, 46.4,⑥⑤⑤,11, 4,Ｌエスカｰダ, 72,小林徹, 0.8, 71,   8,  -7,15,185.3, ③④
12,14,Ｉメイショウサルｰテ, 52,松山弘, 1.8, 46,   1, -16, 9, 26.3,⑥⑥⑧,12, 3,Ｅブロンクスステップ, 61,浜中俊, 1.1, 56,  -8,   2, 9, 18.5, ⑱⑱,12,14,Ｌティマイドリｰム, 71,幸英明, 2.0, 68,   2,   2,14, 97.2,⑨⑨⑦,12,16,Ｊアンゲネｰム, 74,藤岡佑, 0.9, 70,  -8,   7,14,125.9, ⑮⑮
13, 1,Ｅタガノイルヴェント, 56,和田竜, 1.9, 47,  -2, -11,11, 69.2,⑪⑭⑭,13,10,Ｐキエレメムｰチョ, 52,北村友, 1.3, 55,  -4,  -4,11, 23.4, ⑯⑯,13, 7,Ｃコウユｰアンドレ, 78,国分恭, 2.2, 67,  -1,   7, 9, 26.5,⑯⑯⑭,13, 5,Ｐタｰニングポイント, 67,水口優, 0.9, 70,   4,  -4,16,296.7, ⑧⑧
14,13,Ｋミュｰラルクラウン, 47,ルメｰ, 2.4, 39,   3, -24, 4, 11.4,③⑤⑥,14,15,Ｒアスカノロマン, 37,後藤浩, 1.3, 55,   3, -13,15, 80.1, ⑦⑧,14, 5,Ｄハワイアンソルト, 78,ルメｰ, 2.8, 59,   2,  -4, 5, 12.5,⑧⑧⑨,14, 8,Ｈブルｰムｰンピサ, 75,四位洋, 1.2, 66, -12,   7,13, 84.0, ⑯⑯
15,10,Ｇメイショウクロｰバ, 54,武幸四, 2.6, 45,   0, -22,10, 47.8,⑨⑨⑨,15,12,Ｍエイユｰビリオネア, 54,鮫島良, 1.3, 56,  -1,  -8,16,139.6, ⑫⑬,15, 9,Ｇアロウィｰバイオ, 76,国分優, 3.1, 59,  -1,  -2,10, 28.6,⑮⑮⑯,15, 1,Ｏダノンフェアリｰ, 70,和田竜, 1.5, 62,   8, -16, 7, 20.9, ⑤⑤
16, 8,Ｎトｰホウエトワｰル, 41,高倉稜, 4.5, 29,   0, -35,16,460.3,⑩⑪⑮,16, 9,Ｊトウカイメｰル, 56,藤懸貴, 1.5, 52,  -3,  -7,17,201.1, ⑮⑮,16, 1,Ｐジャルダンスクレ, 51,三浦皇, 3.3, 56,*  5, -15,16,143.7,①①①,16,12,Ｎメイショウハガクレ, 71,菱田裕, 1.7, 60,   6, -17,12, 63.7, ⑦⑦
,,,,,,,,,,,,17, 8,Ｌレｰヌネサンス, 54,藤岡康, 1.5, 53,  -2,  -9,18,308.6, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,14,Ｎオｰディンバロｰズ, 53,ルメｰ, 1.5, 53,   0, -12, 7, 16.6, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:3),,,,,,,,,,,
