13年 7月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 7月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:16,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,賢島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａモズハツコイ, 64,浜中俊,, 65,*  5,  -4, 1,  1.6, ①①, 1, 6, エｰシンジｰライン,,西谷誠,,,,, 1,  1.4,②①①, 1, 6,Ｇレジｰナ, 62,福永祐,, 67,   4,   1, 4,  9.7,②②②, 1, 1,Ｃロｰドガルｰダ, 80,浜中俊,, 85,  -3,* 19, 1,  3.0, ④③
 2, 8,Ｃウインリバティ, 55,中井裕, 0.3, 60,  -1,*  0, 7, 57.1, ⑩⑨, 2, 7, アムｰルクエスト,,植野貴,198.4,,,, 4, 11.3,③③②, 2, 3,Ｍロｰゼンガルテン, 59,武豊  , 0.0, 68,   4,*  2, 5, 10.7,③④④, 2,15,Ｈアイムヒアｰ, 76,熊沢重, 0.0, 80,*  9,   4,10, 43.0, ①①
 3, 6,Ｂブランネｰジュ, 60,藤岡康, 0.4, 59,   0,* -3, 3,  7.5, ⑤⑦, 3, 8, リキサンヒｰロｰ,,大江原,199.0,,,,10,141.5,⑥⑤⑤, 3,16,Ｂラルプデュエズ, 68,小牧太, 0.0, 67,   4,*  2, 2,  3.5,⑤⑤⑤, 3, 8,Ｋロンド, 73,藤岡康, 0.3, 81,  -1,  14,12, 51.4, ③④
 4, 4,Ｈクｰルオｰプニング, 43,武豊  , 0.9, 55,   3, -11, 2,  3.6, ④④, 4, 1, マイネルフィエスタ,,熊沢重,199.0,,,, 3,  7.4,④④④, 4,10,Ａチェイスザゴｰルド, 71,松山弘, 0.2, 65,   3,*  3, 1,  2.9,⑨⑨⑨, 4, 3,Ｄゴｰルドベル, 78,小牧太, 0.4, 82,  -6,* 19, 5,  8.6, ⑨⑧
 5, 5,Ｄキエレメムｰチョ, 54,松山弘, 1.0, 52,   0, -10, 5, 19.4, ⑧⑥, 5, 4, エリタｰジュ,,難波剛,203.0,,,, 9,136.7,⑦⑥⑥, 5,14,Ｄクリアモｰメント, 64,浜中俊, 0.3, 64,   4,  -3, 3,  6.0,④③③, 5, 5,Ｌインクレセント, 72,武豊  , 0.5, 80,  -4,  14, 7, 22.1, ⑦⑤
 6, 2,Ｅコスモマンカイ, 51,幸英明, 1.2, 51,   3, -16, 4, 16.0, ③②, 6,10, ハクユウサンサン,,平沢健,203.7,,,, 6, 29.4,①②③, 6, 5,Ｈトウカイルｰチェ, 61,藤岡康, 0.8, 59,   3,  -5, 6, 10.8,⑦⑧⑧, 6, 4,Ｎアメｰジングタクト, 69,太宰啓, 0.5, 77,*  0,   9,11, 50.2, ②②
 7, 7,Ｊマッサロｰザ, 37,尾島徹, 1.3, 50,   3, -18, 8, 68.5, ②③, 7, 2, エｰシンテュポｰン,,森一馬,205.1,,,, 5, 14.7,⑧⑧⑦, 7, 9,Ｃホットサマｰホット, 65,尾島徹, 0.8, 60,   0,   1,10, 54.8,⑧⑩⑬, 7,12,Ｆアドマイヤコリン, 78,福永祐, 0.6, 82, -11,* 24, 4,  8.2, ⑭⑮
 8, 9,Ｉシンゼンマオｰ, 38,鮫島良, 1.5, 45,  -3, -13,10, 77.8, ⑨⑩, 8, 3, オｰスミマリオン,,高田潤,207.3,,,, 8, 96.5,⑤⑦⑧, 8, 2,Ｆルｰメア, 62,中井裕, 0.9, 58,   3,  -8, 7, 18.9,⑥⑦⑦, 8, 7,Ｂタマラマ, 81,松山弘, 0.6, 78,  -5,  15, 8, 24.2, ⑧⑨
