13年 3月 3日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月 3日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上総ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａロンギングエｰス, 66,石橋脩,, 56,  -5,*  0, 2,  3.6,⑫⑨⑦, 1, 1, サンレイデュｰク,,植野貴,,,,, 7, 21.6,⑧⑦⑤, 1,12,Ｋサトノイクシｰド, 53,和田竜,, 75,  -1,* 12, 6,  9.8,⑨⑥④, 1,11,Ｄドラゴンフォルテ, 87,内田博,, 88,  13,* 16, 4,  6.5,⑩⑧⑤
 2, 9,Ｃトキメキボｰイ, 58,柴田善, 0.1, 54,* -2,  -5, 4,  7.1,⑩④②, 2,13, ハクサン,,石神深,215.8,,,, 1,  2.0,②①①, 2,10,Ｅシゲルラシンバンザ, 66,浜中俊, 0.1, 72,*  0,*  9, 9, 23.2,①①①, 2, 7,Ｃドレミファドン, 88,蛯名正, 0.2, 88,* 15,  12, 3,  6.3,⑫⑦②
 3,12,Ｊリヴァロ, 50,村田一, 0.1, 56,* -2,  -5,12, 89.8,①①①, 3, 3, セイエイ,,高野和,216.0,,,, 5, 19.1,③②②, 3,11,Ａアンルｰリｰ, 71,蛯名正, 0.3, 70,*  0,*  8, 2,  4.5,⑥③②, 3, 6,Ａオｰルドパサデナ, 89,横山典, 0.8, 82,  11,* 12, 2,  5.5,⑬⑬⑪
 4,16,Ｂバンクシｰ, 59,吉田豊, 0.1, 57,  -7,*  3, 5, 14.4,⑨⑭⑬, 4, 6, ネオレボルｰション,,五十嵐,216.3,,,, 3,  8.7,⑤③③, 4, 7,Ｄポルスタｰシャイン, 68,内田博, 1.3, 63,  -1,   3, 1,  3.9,⑪⑧⑨, 4, 9,Ｍゴｰルドアカデミｰ, 81,三浦皇, 1.0, 82,  12,  10,13,111.9,⑪⑫⑥
 5, 1,Ｆバｰディｰイｰグル, 56,内田博, 0.5, 52,  -4,  -6, 1,  2.9,④⑤③, 5, 7, ユウタｰチェイサｰ,,小坂忠,217.4,,,, 4, 10.9,⑪⑩⑦, 5, 6,Ｉディアグリスタｰ, 59,吉田豊, 1.3, 64,  -2,   4, 8, 20.2,⑦⑨⑧, 5, 4,Ｉガリレオバロｰズ, 83,北村宏, 1.0, 81,* 14,   5,10, 41.7,⑦⑤④
 6, 4,Ｈアキレスバイオ, 55,蛯名正, 0.8, 52,  -6,  -4, 3,  5.2,⑪⑬⑩, 6, 4, ヒカルアカツキ,,山本康,217.5,,,, 2,  3.8,⑥④④, 6, 5,Ｂギンザブルｰスタｰ, 71,三浦皇, 1.4, 64,  -3,   5, 4,  6.5,⑫⑫⑫, 6,10,Ｅニシノオウガイ, 84,松岡正, 1.2, 80,  12,   7, 9, 21.9,⑨⑪⑧
 7,10,Ｏスリｰヨｰク, 47,三浦皇, 1.0, 50,  -4,  -9,11, 71.1,⑦⑦⑨, 7, 2, ニシノラブキング,,江田勇,219.8,,,, 9, 36.7,④⑤⑥, 7, 8,Ｆコンプリｰトゲｰム, 64,田辺裕, 1.7, 60,  -3,   1,11, 53.9,⑧⑩⑪, 7, 3,Ｊセイカフォルテ, 83,石橋脩, 1.3, 80,* 15,   2, 6,  9.1,⑤③③
 8,13,Ｄコスモオｰサム, 57,柴田大, 1.1, 50,* -2, -13, 8, 24.8,③③④, 8, 5, メジロアマギ,,横山義,220.4,,,,13,170.2,⑬⑬⑬, 8, 1,Ｃビｰビｰボイジャｰ, 68,松岡正, 1.9, 58,  -1,  -3, 7, 15.7,③④⑤, 8, 1,Ｈスタｰバリオン, 83,浜中俊, 1.8, 77,* 15,  -4, 7, 14.2,②②①
 9, 8,Ｋダイゴハクリュウ, 49,武豊  , 1.1, 50,  -5,  -8, 9, 32.5,⑥⑪⑤, 9,12, メジロサンノウ,,大江原,220.4,,,,11, 40.7,⑨⑨⑪, 9, 3,Ｊダンディｰソル, 58,梶晃啓, 2.0, 59,  -2,  -2, 5,  9.0,⑤⑦⑥, 9, 5,Ｂイッシンドウタイ, 88,戸崎圭, 2.0, 74,  13,   0, 1,  3.2,⑧⑩⑦
10,15,Ｅマジカルドラゴン, 57,杉原誠, 1.4, 48,  -8,  -7,13,132.9,⑬⑮⑫,10,11, ボストンプラチナ,,草野太,220.5,,,, 8, 24.6,⑫⑪⑩,10, 9,Ｌハカタドンタク, 53,嶋田純, 2.3, 57,  -3,  -2,12, 85.0,⑩⑪⑩,10,13,Ｋニシノヴァンクｰル, 82,村田一, 3.1, 68,  13, -10,12, 95.7,⑥⑨⑫
11, 2,Ｇクイックスパイダｰ, 56,岩部純, 1.6, 48,  -9,  -5, 6, 20.2,⑯⑯⑮,11,10, セクシイスイｰト,,蓑島靖,220.8,,,,10, 40.0,⑦⑧⑧,11, 4,Ｇオリアｰナ, 63,石橋脩, 2.3, 56,  -1,  -7,10, 25.1,④⑤⑦,11, 2,Ｇサミットストｰン, 84,柴田善, 4.4, 58,  14, -23, 5,  8.6,④⑥⑬
12, 5,Ｉクｰルシャンクス, 53,武士沢, 2.2, 43,  -5, -18, 7, 23.2,⑭⑩⑧,12, 8, エｰシンイグアス,,黒岩悠,221.1,,,,12,110.4,①⑥⑨,12, 2,Ｈヴィジタンディｰヌ, 60,柴田善, 2.4, 54,*  0,  -9, 3,  5.4,②②③,12, 8,Ｆアドマイヤジャガｰ, 84,田中勝, 4.4, 59,* 15, -24, 8, 21.4,③④⑩
13, 6,Ｎサザンビクトル, 48,松岡正, 2.3, 40,  -3, -23,10, 43.9,②②⑥,13, 9, アドバンスヘイロｰ,,平沢健,222.6,,,, 6, 19.5,⑩⑫⑫,,,,,,,,,,,,,13,12,Ｌダイヤモンドムｰン, 81,武豊  , 8.6, 39,* 15, -61,11, 43.0,①①⑨
14, 3,Ｍカツトシクン, 48,田中博, 2.9, 38,  -3, -27,15,280.3,⑮⑥⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11,Ｌブランドハヤテ, 48,中谷雄, 3.0, 37,  -6, -23,14,254.1,⑧⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 7,Ｐナモンシャドゥ, 37,江田照, 3.5, 34,  -5, -29,16,320.0,⑤⑧⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:360円 複勝:14=180円 09=230円 12=1,640円 枠連:1,050円",,,,,,,,,,,,"単勝:2,160円 複勝:01=430円 13=130円 03=300円 枠連:2,270円",,,,,,,,,,,,"単勝:980円 複勝:12=330円 10=450円 11=230円 枠連:2,490円",,,,,,,,,,,,単勝:650円 複勝:11=210円 07=230円 06=180円 枠連:780円,,,,,,,,,,,
"馬連:1,100円 ワイド:09-14=530円 12-14=4,190円 09-12=6,250円",,,,,,,,,,,,"馬連:2,190円 ワイド:01-13=990円 01-03=2,280円 03-13=510円",,,,,,,,,,,,"馬連:16,720円 ワイド:10-12=3,090円 11-12=1,290円 10-11=1,460円",,,,,,,,,,,,"馬連:1,940円 ワイド:07-11=850円 06-11=750円 06-07=700円",,,,,,,,,,,
"馬単:2,060円 3連複:27,190円 3連単:92,630円",,,,,,,,,,,,"馬単:5,390円 3連複:6,170円 3連単:47,810円",,,,,,,,,,,,"馬単:28,400円 3連複:21,710円 3連単:183,480円",,,,,,,,,,,,"馬単:4,100円 3連複:4,010円 3連単:25,390円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,報知杯弥生賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄセトノブロッサム, 52,戸崎圭,, 58,*  4,* -8, 5,  7.0, ②①, 1, 8,Ｇアルファアリア, 57,梶晃啓,, 58,*-12,   1,10, 32.9,②②②, 1, 1,Ｄルミナススカイ, 74,蛯名正,, 72,   6,   6, 2,  4.1, ③③, 1, 8,Ｇカミノタサハラ, 75,内田博,, 80,   9,  15, 6, 19.8,⑧④⑥
