13年12月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年12月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■10R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江坂特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａヒナアラレ, 62,小牧太,, 60,  -2,*  3, 7, 11.0, ⑪⑧, 1, 8,Ｊアグネスミニッツ, 55,菱田裕,, 65, -25,* 20, 3,  5.8,③⑧⑪, 1, 4,Ｉミッキｰスマホ, 75,バルザ,, 80,   7,*  9, 3,  8.1,②③③, 1,10,Ｂマイネルアイザック, 85,幸英明,, 82,  14,  -3, 7, 10.0,⑥⑤⑤
 2, 9,Ｂエゴイスト, 61,北村友, 0.1, 61,*  5,  -5, 4,  7.8, ②②, 2,15,Ｃグロリアスカフェ, 61,藤田伸, 0.2, 60,*-22,  11, 2,  3.3,④②②, 2,16,Ｇタガノビリｰヴィン, 75,岩崎翼, 0.2, 79,   6,* 10, 5, 12.0,⑨⑧⑦, 2,15,Ｉロッカデバルディ, 78,浜中俊, 0.0, 80,  11,   5, 1,  3.6,⑧⑦⑥
 3,11,Ｅシゲルリクチュウ, 55,川須栄, 0.3, 59,   1,  -2, 5,  9.5, ⑦⑤, 3, 1,Ａコルサｰレ, 66,浜中俊, 0.3, 58,*-22,  10, 1,  2.9,⑭④③, 3, 2,Ｂサカジロスイセイ, 78,国分優, 0.4, 76,   7,   7, 8, 16.6,⑤⑤⑤, 3,14,Ｌジャイアントリｰプ, 75,北村友, 0.1, 82,  10,* 11, 4,  7.8,⑪⑫⑩
 4,10,Ｃファｰビヨンド, 56,バルザ, 0.4, 59,*  5,  -6, 3,  5.0, ③③, 4,10,Ｎモウイイデショウ, 44,森一馬, 0.5, 53,*-21,   4,14,202.2,①①①, 4, 8,Ｅウォｰスピリッツ, 76,北村友, 0.8, 74,   6,   4, 2,  6.4,④⑥⑥, 4, 9,Ｆタイキプレミアム, 80,バルザ, 0.1, 81,  10,   8, 2,  5.5,⑩⑧⑧
 5,12,Ｆトラディション, 53,浜中俊, 0.7, 55,   2,  -7, 1,  3.6, ⑤④, 5, 2,Ｅメイクアップ, 59,酒井学, 0.5, 62, -26,* 18,11, 54.6,⑪⑭⑫, 5, 9,Ｃゴダｰル, 77,丸山元, 1.0, 73,   6,   3, 6, 14.1,⑥⑦⑩, 5, 1,Ｈアｰスステップ, 79,藤岡佑, 0.2, 80,  11,   4, 8, 18.8,⑤⑥⑦
 6,15,Ｎテイエムリヴィエラ, 39,鮫島良, 0.9, 52,  -6,  -1,12, 94.0, ⑭⑩, 6,12,Ｄストｰムインパクト, 60,四位洋, 0.6, 56, -24,  10, 4,  8.5,⑥⑥④, 6,14,Ａラガｰトモヒｰロ, 84,太宰啓, 1.0, 77,   6,   4, 1,  2.4,⑧⑩⑨, 6,16,Ａサカジロオｰ, 87,国分優, 0.3, 83,   7,* 17, 6,  9.5,⑯⑯⑮
 7, 1,Ｄワンダｰライツ, 55,藤岡康, 1.0, 54,*  6, -14, 2,  4.9, ①①, 7, 9,Ｇナムラキッス, 57,幸英明, 0.6, 59, -25,  11, 8, 37.1,⑤⑨⑨, 7,15,Ｋデスティニｰシチｰ, 74,秋山真, 1.1, 73,   4,   8, 7, 15.5,⑬⑬⑫, 7, 8,Ｊラブラドライト, 78,松山弘, 0.6, 75,* 15, -14, 3,  6.3,④④③
 8, 2,Ｉピッツネイル, 48,松岡正, 1.0, 48, -10,*  1, 8, 25.6, ⑮⑮, 8, 5,Ｆエイシンミッキｰ, 58,太宰啓, 0.6, 57, -25,  11, 7, 22.1,⑬⑫⑧, 8, 7,Ｆネオアレクサンドラ, 75,藤懸貴, 1.3, 71,   4,   3,14, 87.1,⑫⑪⑪, 8, 2,Ｎマイネルマエストロ, 74,松岡正, 0.7, 74,* 16, -21,13, 66.3,①①①
 9, 4,Ｇジョｰヌダンブル, 51,太宰啓, 1.1, 50,  -5,  -4, 6,  9.8, ⑩⑪, 9,11,Ｐジョｰチャｰリｰ, 32,藤岡康, 0.6, 56, -24,  10,15,299.8,⑮⑦⑤, 9,13,Ｎメイショウビリｰヴ, 68,松山弘, 1.5, 73,   1,* 10,15,251.6,⑯⑯⑮, 9, 7,Ｏアドマイヤネアルコ, 73,小牧太, 0.7, 75,* 16, -19,10, 40.6,②②②
10, 6,Ｍアイディンラヴ, 40,藤懸貴, 1.4, 47,  -1, -10,16,211.0, ⑥⑨,10, 7,Ｉオカホンコｰ, 55,国分優, 0.8, 56, -25,  10, 6, 14.9,⑩⑪⑩,10,10,Ｄトゥルｰフレンド, 76,国分恭, 1.7, 70,   2,   6,10, 27.8,⑮⑮⑭,10,13,Ｇコスモカンタｰビレ, 80,中井裕, 0.8, 75,  10,   0,16,155.5,⑭⑨⑨
11, 7,Ｏメサｰジュマロン, 33,松田大, 1.5, 47,   0, -12,14,164.7, ⑧⑦,11,13,Ｈクリノキングムｰン, 57,秋山真, 1.1, 49, -23,   2,13, 94.4,②③⑥,11, 5,Ｌサンライズドバイ, 73,松田大, 1.8, 68,   3,   2,13, 86.9,⑭⑭⑬,11, 6,Ｍシンケンショウブ, 75,秋山真, 0.8, 75,   8,   5,15,148.1,⑦⑩⑫
12,13,Ｈケイウンヘブンズ, 49,森一馬, 1.5, 47,  -5,  -6,10, 46.0, ⑫⑬,12, 6,Ｏロｰドスパｰク, 35,北村友, 1.1, 55, -26,  10, 9, 43.8,⑨⑬⑬,12, 1,Ｈタマノペルセウス, 75,浜中俊, 2.0, 66,   7,  -8, 4,  8.4,③④④,12,12,Ｅマイネルサンオペラ, 82,高倉稜, 0.9, 74,   8,   3, 9, 27.2,⑬⑭⑪
13, 8,Ｋアグネスアミニソル, 46,岩崎翼, 1.5, 48,   3, -14,11, 57.9, ④⑥,13, 3,Ｂゴｰルデンクロス, 63,松山弘, 1.1, 53, -26,   9,12, 62.1,⑧⑩⑭,13,11,Ｍタイムアラウド, 73,中井裕, 2.1, 68,*  8, -11,12, 73.3,⑪②②,13, 5,Ｄルシャンベルタン, 84,菱田裕, 0.9, 75,   7,   8,14, 75.7,⑫⑬⑭
14,16,Ｊドナプロミス, 48,中井裕, 1.7, 46,  -3, -11,13,116.2, ⑨⑫,14,16,Ｋマイネルフレスコ, 53,バルザ, 1.4, 44, -24,  -3, 5, 12.0,⑫⑤⑦,14,12,Ｊサクセスフルビッド, 74,藤岡佑, 2.3, 64,   6,  -8,11, 28.1,⑦⑨⑧,14,11,Ｃプランスペスカ, 85,藤岡康, 0.9, 75,   8,   4, 5,  8.3,⑨⑪⑬
15, 3,Ｌピエナブラウニｰ, 43,藤岡佑, 2.2, 39,  -7, -11, 9, 26.3, ⑬⑭,15, 4,Ｌタガノグリズリｰ, 51,鮫島良, 2.2, 41, -29,  -1,10, 52.6,⑦⑮⑮,15, 3,Ｏトウカイインパルス, 66,幸英明, 4.8, 49,*  8, -35, 9, 19.6,①①①,15, 4,Ｋアンバサドゥｰル, 78,丸山元, 1.1, 74,   7,   4,11, 48.9,⑮⑮⑯
16, 5,Ｐキルフェボン, 10,菱田裕, 3.7, 28, -21, -12,15,203.9, ⑯⑯,,,,,,,,,,,,,16, 6,Ｐシゲルキンカン, 51,藤岡康, 7.9, 34,   3, -50,16,336.8,⑩⑫⑯,16, 3,Ｐセルリアンディンゴ, 66,国分恭, 2.0, 64,* 15, -33,12, 63.4,③③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:5),,,,,,,,,,,
"単勝:1,100円 複勝:14=360円 09=240円 11=320円 枠連:1,450円",,,,,,,,,,,,単勝:580円 複勝:08=150円 15=130円 01=130円 枠連:620円,,,,,,,,,,,,"単勝:810円 複勝:04=360円 16=450円 02=450円 枠連:2,160円",,,,,,,,,,,,"単勝:1,000円 複勝:10=260円 15=170円 14=270円 枠連:540円",,,,,,,,,,,
"馬連:3,380円 ワイド:09-14=830円 11-14=1,530円 09-11=850円",,,,,,,,,,,,"馬連:1,000円 ワイド:08-15=370円 01-08=330円 01-15=210円",,,,,,,,,,,,"馬連:5,530円 ワイド:04-16=1,910円 02-04=1,980円 02-16=3,150円",,,,,,,,,,,,"馬連:1,800円 ワイド:10-15=620円 10-14=1,010円 14-15=640円",,,,,,,,,,,
"馬単:8,010円 3連複:7,800円 3連単:51,800円",,,,,,,,,,,,"馬単:2,350円 3連複:890円 3連単:7,590円",,,,,,,,,,,,"馬単:11,050円 3連複:25,260円 3連単:110,950円",,,,,,,,,,,,"馬単:4,480円 3連複:3,620円 3連単:27,170円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝﾀｸﾛｰｽﾊﾝﾃﾞｷｬｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃリｰゼントロック, 62,松岡正,, 68,* -1,* 14, 1,  2.8,②②②, 1, 4, サクラエｰル,---,幸英明,, 63,* -5,*  0,11, 52.5, ②②, 1, 8,Ｉキョウエイアシュラ, 76,藤岡佑,, 89,  12,*  9, 8, 40.0, ⑧⑦, 1, 5,Ｈプリンセスジャック, 78,北村友,, 88,   3,* 14, 6, 14.0,③④④
 2,14,Ｂアクアマリンブレス, 62,浜中俊, 0.7, 63,*  0,   7, 2,  3.3,①①①, 2, 6, ヤマカゲ,---,中井裕, 0.2, 61,  -9,*  2,13, 62.0, ⑤⑦, 2,10,Ａハｰキュリｰズ, 84,バルザ, 0.2, 87,   9,* 12, 1,  1.8, ⑫⑬, 2, 2,Ｉサフランディライト, 77,川須栄, 0.2, 83,*  6,   7,11, 45.0,②②②
