13年11月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｱｸｱﾗｲﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｄシゲルトオトウミ, 56,後藤浩,, 61,*  4,* -6, 7, 18.7, ①①, 1, 4, ファイトユアソング,---,横山和,, 66,* -1,*  4, 2,  8.3, ①①, 1, 2,Ｃサウスビクトル, 79,北村宏,, 81,   4,  14, 2,  7.2, ③③, 1, 1,Ｈエｰシンレンジャｰ, 81,田辺裕,, 78,   1,  17, 5,  8.7, ④④
 2,16,Ａアマアマ, 71,三浦皇, 0.1, 60,*  2,* -5, 1,  1.6, ④③, 2,12, キョウエイアニラ,---,三浦皇, 1.0, 57,  -6,  -1, 1,  2.2, ⑥⑥, 2,10,Ｆサクラインザスカイ, 75,後藤浩, 0.2, 79,* 10,   7, 4,  9.4, ②②, 2,12,Ｆタマブラックホｰル, 82,石橋脩, 0.0, 79,  -9,* 26, 1,  2.5, ⑮⑮
 3, 2,Ｃキｰビスケット, 58,北村宏, 0.4, 56,*  2,  -8, 5, 12.4, ③④, 3, 7, スリｰロンドン,---,後藤浩, 1.0, 56, -10,*  3, 3,  8.4, ⑩⑨, 3,12,Ａピオニエトウショウ, 79,丸田恭, 0.4, 77,  -1,* 15, 9, 24.8, ⑨⑨, 3, 7,Ｂレギス, 84,丸田恭, 0.1, 77,   1,  16, 4,  6.7, ⑥⑤
 4, 8,Ｏメイショウベルシア, 27,小島太, 0.6, 53,  -4,* -5,13,174.0, ⑭⑬, 4,14, グラスティファニｰ,---,吉田豊, 1.3, 55,  -4,  -5, 4,  9.3, ④④, 4, 3,Ｄフィｰルザラブ, 78,田中勝, 0.7, 75,  -5,* 17, 5, 12.4, ⑮⑫, 4, 9,Ｄカフェシュプリｰム, 83,柴田善, 0.1, 77,*  4,  13, 6, 15.1, ②②
 5,15,Ｂコウセイマユヒメ, 60,横山和, 0.8, 51,  -3,  -7, 3,  9.6, ⑩⑨, 5, 2, コスモポｰカｰ,---,柴田大, 1.9, 49,  -5,  -9, 8, 21.0, ⑤⑤, 5, 1,Ｊジョブックガｰタｰ, 73,木幡初, 0.7, 76,  -1,  12, 8, 20.7, ⑦⑥, 5,15,Ａキクノストｰム, 90,大野拓, 0.3, 77,   0,  15, 7, 15.2, ⑦⑧
 6, 5,Ｆワンダｰスマイル, 50,松岡正, 1.0, 52,*  3, -14, 6, 17.3, ②②, 6, 9, アイティルビｰ,---,田辺裕, 1.9, 49, -15,   1, 5, 10.5, ⑫⑪, 6,13,Ｂコｰリンギデオン, 79,横山典, 0.7, 74,  -2,  14, 1,  1.9, ⑭⑩, 6,10,Ｋレッドヴァンクｰル, 79,横山和, 0.3, 75,  -4,  18,13,145.7, ⑪⑪
 7, 6,Ｅクラウンシンホニｰ, 51,津村明, 1.0, 50,  -2, -10, 2,  7.8, ⑨⑧, 7, 8, ラヴピｰス,---,北村宏, 2.2, 45, -17,  -1, 7, 12.3, ⑬⑬, 7,11,Ｈフォルテリコルド, 74,武士沢, 0.8, 74,  -5,* 14, 3,  9.0, ⑯⑭, 7, 8,Ｐトｰセントレジャｰ, 77,江田照, 0.4, 75,*  4,  11, 9, 41.9, ①①
 8,11,Ｇトｰホウクロｰバｰ, 46,柴田善, 1.4, 47,   0, -15, 8, 27.6, ⑥⑥, 8, 3, ムｰンドロップ,---,江田照, 2.3, 46,  -9,  -9,11, 44.9, ⑧⑦, 8, 7,Ｐディアジｰロｰズ, 63,吉田豊, 1.2, 71,  -2,   9,11, 33.5, ⑫⑬, 8, 6,Ｏキクノフレヴァン, 77,熊沢重, 0.4, 78,  -2,  16,10, 44.8, ⑨⑨
 9,10,Ｌスマｰトラムダ, 40,丸田恭, 1.6, 43,  -7, -10,12,155.7, ⑮⑭, 9, 5, リワｰドタｰン,---,嘉藤貴, 2.3, 44,* -3, -15, 9, 21.8, ②②, 9,15,Ｍデリケｰトアｰチ, 72,江田照, 1.2, 70,   0,   6,10, 32.1, ⑧⑤, 9,11,Ｊルミナスウイング, 80,横山典, 0.4, 75,*  4,  11, 3,  6.3, ③③
10,14,Ｊヨザクラオシチ, 44,石橋脩, 1.6, 44,  -5, -13,11,116.8, ⑬⑮,10,11, カットキタイネン,---,津村明, 2.5, 44,  -8, -12,13, 92.0, ⑨⑩,10, 4,Ｇプロスペラスマム, 75,荻野琢, 1.2, 69,  -3,   9,16,406.3, ⑪⑪,10, 2,Ｅディアセルヴィス, 82,木幡初, 0.5, 75,  -2,  15, 8, 41.4, ⑧⑥
11, 7,Ｍクリキントン, 39,江田照, 2.4, 40,   1, -23,14,295.1, ⑤⑤,11, 6, ピンクドラゴン,---,熊沢重, 2.9, 43,* -4, -19,14, 98.3, ③③,11, 6,Ｋラシｰク, 72,三浦皇, 1.7, 66,* 11,  -7, 6, 17.1, ①①,11, 4,Ｌトレボｰネ, 79,黛弘人, 0.5, 74,   0,  13,11, 56.6, ⑤⑦
12,13,Ｎデルマチエチャン, 32,宮崎北, 2.4, 37, -12, -12,16,377.9, ⑯⑯,12,15, ラッシュレイン,---,的場勇, 3.0, 40, -16,  -9, 6, 10.9, ⑪⑫,12, 8,Ｉワイキキブリｰズ, 73,黛弘人, 1.8, 65,   2,  -1,13,194.9, ⑤⑦,11, 5,Ｍマルコフジ, 79,津村明, 0.5, 75,  -9,* 22,12, 57.1, ⑬⑫
13,12,Ｈグラスケリｰ, 46,吉田豊, 2.5, 38,   0, -25, 4, 11.1, ⑦⑩,13,13, オｰガスタウインド,---,田中勝, 3.6, 35,  -5, -23,10, 36.4, ⑦⑧,13, 5,Ｎシェアｰスマイル, 71,横山和, 1.9, 63,   5,  -4,12,173.4, ④④,13,14,Ｉシルバｰキセキ, 81,吉田豊, 0.7, 73,  -2,  13,16,209.0, ⑩⑩
