13年 2月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾒｼﾞｽﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂムｰドティアラ, 59,浜中俊,, 60,  -8,*  5, 1,  3.7, ⑧⑨, 1, 8,Ａカケダシ, 59,横山典,, 63, -13,* 13, 4,  6.2, ⑮⑮, 1,11,Ｂトシザグレイト, 79,藤岡佑,, 83,   0,* 16, 2,  5.3, ⑮⑭, 1, 2,Ａサトノエンペラｰ, 93,ブノワ,, 91,*  6,  11, 2,  4.7,②②②
 2, 7,Ｈヤマニンソルシェ, 53,江田照, 0.3, 57,* -2,  -5,12, 34.4, ①①, 2,13,Ｌアンブリッジ, 43,幸英明, 0.0, 64,  -5,  -1, 5, 11.2, ⑧⑦, 2,14,Ｏサトノプレジデント, 65,ブノワ, 0.0, 81,   5,   7, 8, 20.7, ⑧⑥, 2, 1,Ｄアロマカフェ, 87,武豊  , 0.3, 91,   4,  14,10, 27.5,④④④
 3,14,Ｆハルカナルブルｰ, 54,柴田大, 0.4, 56, -10,*  3,10, 23.2, ⑫⑬, 3,16,Ｄクロイゼリンチャン, 55,和田竜, 0.0, 62,  -3,  -4, 8, 22.5, ④④, 3, 4,Ｊロンギングダンサｰ, 71,石橋脩, 0.1, 82,   3,* 12, 3,  5.5, ⑫⑩, 3,10,Ｅソウルフルヴォイス, 86,蛯名正, 0.4, 88,   5,  10, 6, 10.3,③③③
 4, 5,Ａトシスプリング, 61,柴田善, 0.5, 55,* -4,  -4, 2,  4.6, ③③, 4,11,Ｊミストフェリｰズ, 49,柴山雄, 0.2, 58,* -2, -10, 6, 21.0, ②②, 4, 2,Ｈエパティック, 75,福永祐, 0.2, 79,   4,   7, 5,  8.2, ⑦⑧, 4, 3,Ｂトラストワン, 87,和田竜, 0.5, 91,   1,* 19, 5, 10.2,⑨⑨⑨
 5, 2,Ｊトクラットリバｰ, 48,福永祐, 0.6, 55,  -8,   0, 8, 15.2, ⑩⑧, 5,10,Ｃドミンゴ, 56,田辺裕, 0.3, 59,  -9,*  1, 2,  3.9, ⑭⑫, 5,16,Ｇゴｰルドカルラ, 75,横山典, 0.2, 76,   7,   1, 1,  3.7, ⑤④, 5, 6,Ｆマイネルディｰン, 85,ベリｰ, 0.5, 89,   2,  14, 1,  3.3,⑧⑧⑧
 6, 8,Ｇプリンセスペガサス, 54,吉田豊, 0.8, 53, -10,   0, 9, 15.4, ⑬⑪, 6, 3,Ｇトミケングレンサ, 52,嶋田純, 0.3, 59,  -7,  -1,12, 83.5, ⑨⑧, 6, 5,Ｋバルダメンテ, 70,和田竜, 0.2, 77,   7,   1,12, 41.2, ③③, 6, 5,Ｃツルミプラチナム, 87,柴山雄, 0.5, 89,   2,  14, 4,  8.9,⑥⑥⑥
 7, 1,Ｃタオルチャン, 58,岩部純, 0.8, 53,  -7,  -3, 5,  9.4, ⑦⑤, 7, 9,Ｅテンミライ, 54,内田博, 0.6, 56,  -9,  -3, 3,  5.3, ⑩⑪, 7, 6,Ｃキングロンシャｰプ, 78,幸英明, 0.2, 82,   0,* 13,14, 43.4, ⑭⑬, 7,11,Ｋドリｰムヒｰロｰ, 75,岩田康, 0.7, 81,*  9,  -3, 9, 22.2,①①①
 8, 4,Ｄドラゴンレインボｰ, 56,ブノワ, 1.0, 51,* -5,  -9, 4,  8.6, ②②, 8, 6,Ｂイヴピアジェ, 56,武豊  , 0.6, 55,  -3, -13, 1,  3.4, ③③, 8, 3,Ｉラパｰジュ, 72,嶋田純, 0.4, 77,   2,   7,11, 36.6, ⑩⑪, 8, 7,Ｈハワイアンウインド, 84,浜中俊, 0.9, 83,   2,   8, 7, 10.4,⑦⑦⑦
