13年11月 3日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月 3日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長岡京ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃベラフォレスタ, 57,浜中俊,, 64,  -7,*  9, 5, 10.9, ⑨⑧, 1, 4, アイアンラチェット,,田村太,,,,, 4,  7.6,⑨④④, 1, 2,Ｊフロアクラフト, 70,松山弘,, 87,*  1,  15, 4,  9.2,④④③, 1, 5,Ｌティアップゴｰルド, 76,太宰啓,, 91,*  4,  15, 9, 37.5, ①①
 2, 7,Ａブランネｰジュ, 63,藤岡康, 0.0, 63,* -3,   3, 3,  5.1, ③③, 2, 3, ヤマニンアｰマｰ,,白浜雄,197.7,,,, 2,  3.2,⑤①①, 2, 5,Ａヤマニンプｰドレ, 82,デムｰ, 0.0, 91,  -3,* 25, 8, 21.2,⑧⑩⑪, 2, 2,Ｄエｰルブリｰズ, 80,川田将, 0.1, 91,   1,  17, 2,  5.2, ④③
 3, 2,Ｆオｰルオブナイト, 53,デムｰ, 0.1, 64,  -4,   5, 2,  5.0, ④⑤, 3,13, コウエイレディｰ,,中村将,198.0,,,, 6, 17.3,⑧③③, 3, 1,Ｄアドマイヤディｰプ, 77,内田博, 0.1, 87,   0,  15, 3,  7.4,⑪⑥⑤, 3, 9,Ｅシルクドリｰマｰ, 79,北村友, 0.3, 94,  -7,* 27, 5, 12.5, ⑫⑫
 4,12,Ｅブロンクスステップ, 56,北村友, 0.1, 64, -10,* 11, 6, 15.6, ⑩⑪, 4, 5, ウォンテッド,,平沢健,198.1,,,, 7, 32.0,⑥②②, 4,12,Ｇエｰシンハクリュｰ, 74,岩田康, 0.1, 88,  -2,* 19, 2,  6.1,⑤⑦⑥, 4,10,Ｃマイネボヌｰル, 82,デムｰ, 0.4, 89,  -3,  20, 4, 11.1, ⑧⑨
 5,10,Ｉヒデノヒロイン, 48,太宰啓, 0.2, 63, -12,* 14,10, 79.4, ⑫⑫, 5, 9, トキノフウジン,,西谷誠,198.5,,,, 1,  3.2,①⑨⑨, 5, 7,Ｂハッピｰモｰメント, 81,バルザ, 0.2, 83,*  3,   9, 1,  2.3,①②①, 5, 4,Ａオｰスミナイン, 84,福永祐, 0.4, 90,  -2,  19, 1,  1.8, ⑦⑥
 6, 3,Ｄガｰトルｰド, 56,福永祐, 0.3, 60,* -2,  -2, 1,  2.3, ①①, 6,12, テイエムドンマイ,,北沢伸,198.5,,,, 3,  4.0,⑦⑧⑧, 6, 9,Ｆディｰプサウス, 74,福永祐, 0.5, 85,  -3,  17, 5,  9.2,⑨⑪⑩, 6, 8,Ｂウエストエンド, 83,和田竜, 0.4, 89,   0,  16, 6, 15.3, ⑥⑦
 7, 5,Ｊディアメドゥｰサ, 48,国分優, 0.4, 60,  -5,   0, 8, 21.6, ⑦⑦, 7, 7, ハジメレンジャｰ,,森一馬,199.1,,,,10, 54.8,⑩⑩⑩, 7, 8,Ｃディｰプウェｰブ, 77,川田将, 0.6, 84,  -2,  16, 6,  9.3,⑫⑨⑧, 7,11,Ｆニシノビｰクイック, 78,岩田康, 0.5, 90,  -5,* 21, 3, 10.3, ⑩⑩
 8, 9,Ｂシゲルリクチュウ, 59,川須栄, 0.6, 57,* -3,  -4, 4,  8.7, ⑤④, 8, 1, ナシュワンヒｰロｰ,,林満明,199.3,,,, 5, 15.5,②⑦⑤, 8, 4,Ｋサンライズタイセイ, 68,四位洋, 0.6, 86,  -4,* 20, 9, 23.0,⑩⑫⑫, 8, 1,Ｋアルティシムス, 78,秋山真, 0.7, 87,  -3,  18, 8, 33.6, ⑨⑧
