13年 9月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 9月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松戸特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｋグラスプリマ, 29,嶋田純,, 55,  -4,*  9, 3,  7.5,⑩⑧⑤, 1,12,Ａマリｰズミイ, 66,内田博,, 65,*  9,   0, 1,  2.0, ②①, 1, 7,Ｆマイネルサンオペラ, 65,戸崎圭,, 72,   6,*  8, 3,  4.4,⑤⑤⑤, 1, 4,Ａオメガスカイツリｰ, 87,北村宏,, 74,*  5,  11, 3,  5.2,④③②
 2, 6,Ｅロトラトゥｰル, 41,横山典, 0.1, 54,* -3,*  5, 2,  4.0,②②②, 2,10,Ｄパトロクロス, 61,戸崎圭, 0.1, 61,  -1,*  8, 3,  7.2, ⑩⑨, 2, 6,Ｃモビｰル, 72,津村明, 0.1, 71,   7,   1, 4,  6.9,③③④, 2, 8,Ｂサンマルデュｰク, 85,四位洋, 0.1, 74,*  5,  10, 1,  1.9,⑤④③
 3, 8,Ａレイヨンヴェｰル, 55,内田博, 1.4, 45,* -3,  -5, 1,  3.1,⑫④③, 3, 2,Ｈハルコマチ, 49,勝浦正, 0.2, 61,   4,   3, 7, 30.7, ⑦④, 3, 5,Ｂアンバサドゥｰル, 74,松岡正, 0.2, 72,   5,*  9, 5,  8.9,⑨⑦⑦, 3, 2,Ｇテラノコブラ, 75,江田照, 0.1, 73,*  5,   9, 9, 33.4,①①①
 4, 1,Ｂコウセイマユヒメ, 55,横山和, 1.5, 45,* -3,  -6, 4,  7.9,③③①, 4, 1,Ｂナルミチャン, 65,横山和, 0.2, 61,   5,   2, 2,  3.3, ⑤③, 4, 2,Ｅカンタベリｰナイト, 68,二本柳, 0.3, 70,   6,   5, 7, 17.8,⑥⑥⑥, 4, 7,Ｄスタｰバリオン, 82,津村明, 0.2, 73,   4,  11, 2,  5.0,⑦⑥⑥
 5, 4,Ｄコスモラヴモア, 49,柴田大, 1.7, 45,  -6,  -2, 7, 13.0,⑨⑪⑧, 5, 9,Ｆピュアライン, 54,横山典, 0.6, 54,  -7,*  9, 4, 10.6, ⑬⑩, 5, 1,Ｈテンカイチ, 56,吉田豊, 0.4, 71,   5,*  8, 8, 43.9,⑧⑧⑧, 5, 5,Ｊシベリアンファクト, 70,柴山雄, 0.8, 72,   2,* 13,11,134.3,⑪⑪⑪
 6, 9,Ｈミラクルヴォｰグ, 37,武士沢, 1.8, 47,  -8,   0, 6, 11.0,⑯⑭⑬, 6, 7,Ｃコウジンコラボ, 62,江田照, 1.3, 52,   5,  -8, 6, 19.0, ⑥⑦, 6,10,Ａエイダイポイント, 81,岩部純, 0.4, 68,   8,  -3, 1,  3.1,④④②, 6,11,Ｅヴェイロン, 78,三浦皇, 0.8, 72,   2,* 12, 6, 18.9,⑧⑩⑩
 7, 5,Ｃフジマサレジェンド, 50,田中勝, 2.0, 41,  -4,  -8, 5,  8.4,⑦⑦⑥, 7, 3,Ｇキョウエイラｰケン, 53,的場勇, 1.4, 53,*  7, -11, 8, 41.7, ①②, 7, 9,Ｉスカイタロｰ, 49,嘉藤貴, 1.3, 61,   3,  -2, 9,176.5,⑦⑨⑩, 7,10,Ｋナンヨｰスラッガｰ, 70,西村太, 1.0, 69,   3,   8,10,109.7,⑨⑦⑦
 8,10,Ｇヤマト, 39,的場勇, 2.0, 46,  -8,  -1,10, 40.9,⑪⑬⑫, 8,15,Ｅラマンチャ, 59,田辺裕, 1.4, 49,   2,  -6, 5, 18.3, ⑨⑥, 8, 4,Ｄアポロテイスト, 69,勝浦正, 1.5, 58,*  8, -23, 2,  3.4,②②①, 8, 1,Ｈカリスマサンタイム, 74,丹内祐, 1.0, 68,   4,   4, 4, 11.7,③⑤④
