13年 4月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陽春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, アトランティｰド,---,岩田康,, 63,   5,*  1, 3,  4.9,⑥④④, 1, 1, アルバトン,,西谷誠,,,,, 1,  2.3,⑥⑥⑤, 1, 2,Ｍヒルノマドリｰド, 57,四位洋,, 80,*  9,*  5, 7, 26.0,②②②, 1,13,Ｄエスケｰプマジック, 83,小坂忠,, 77,*  3,   9, 9, 23.5, ④③
 2,14,Ｇシナｰラ, 51,国分優, 1.0, 58,*  7,  -9, 8, 46.2,④③③, 2,14, テイエムドンマイ,,北沢伸,202.6,,,, 2,  2.8,②②②, 2, 8,Ａオｰシャンドライブ, 78,岩田康, 0.1, 77,   8,*  6, 1,  2.6,⑤⑤⑤, 2, 8,Ｂエチゴイチエ, 85,川須栄, 0.1, 77,  -4,  14, 2,  7.4, ⑫⑧
 3, 9,Ａシュンシャイン, 61,太宰啓, 1.0, 59,*  7,  -9, 4,  5.3,②②②, 3,11, メイショウタｰビン,,難波剛,203.2,,,, 6, 24.1,④③③, 3, 7,Ｊフィオリア, 69,秋山真, 0.4, 74,   9,   3, 8, 36.2,③③③, 3, 6,Ｍサザンブレイズ, 79,川島信, 0.1, 76,*  4,   6,15, 77.1, ②②
 4, 7,Ｈスカイグラフィティ, 49,石橋脩, 1.2, 55,   2,* -4, 5,  8.1,⑩⑩⑧, 4, 8, テイエムオウショウ,,白浜雄,203.8,,,, 3,  5.4,⑦⑦⑦, 4, 5,Ｃロゼッタストｰン, 76,国分恭, 0.6, 74,   7,*  5, 4,  8.2,⑨⑩⑩, 4,15,Ｋクランチタイム, 80,高田潤, 0.1, 76,*  6,   4, 6, 14.6, ①①
 5, 1,Ｂオクタｰブユニゾン, 60,松山弘, 1.8, 51,*  7, -17, 2,  4.1,①①①, 5, 5, ジョｰマダガスカル,,林満明,204.1,,,,12,120.5,③⑤④, 5,13,Ｌハンドインハンド, 66,酒井学, 1.1, 72,   6,   1, 5,  8.2,⑧⑪⑪, 5,10,Ｐマルコフジ, 75,太宰啓, 0.1, 77,  -6,* 16,12, 37.6, ⑬⑨
 6, 8,Ｄタマモアルバ, 54,国分恭, 1.9, 51,   2,  -8, 6, 15.1,⑧⑨⑩, 6, 9, ノンパッサｰレ,,石神深,205.1,,,, 7, 35.2,①①①, 6,11,Ｂナリタムｰンライト, 78,松山弘, 1.2, 69,   7,  -1, 3,  4.5,⑥⑧⑧, 6,12,Ｎカシノインカロｰズ, 77,酒井学, 0.2, 77,  -8,* 18,11, 29.9, ⑮⑭
 7,11,Ｅカシノソラｰレ, 54,酒井学, 2.1, 52,   1,  -8,10, 76.9,⑫⑪⑪, 7,10, ワイワイガヤガヤ,,山本康,207.1,,,,11,100.9,⑤④⑥, 7,12,Ｅボストンリョウマ, 74,岩崎翼, 1.3, 70,   4,   3,10, 54.3,⑩⑫⑫, 7, 7,Ｇネオヴァンクル, 82,秋山真, 0.2, 74,   1,   9, 7, 15.0, ⑥④
 8,10,Ｉルナリア, 49,川須栄, 2.1, 53,   5, -13, 7, 35.4,⑨⑦⑤, 8,12, アプフェルヴァイン,,植野貴,209.2,,,,13,157.8,⑨⑨⑧, 8, 4,Ｆドリｰムチャｰジ, 73,北村友, 1.4, 69,   8,  -3,11, 56.3,⑬⑦⑥, 8, 1,Ｅタマブラックホｰル, 83,石橋脩, 0.3, 74, -10,* 19, 1,  2.4, ⑯⑯
 9, 3,Ｃナオミノエガオ, 60,北村友, 2.2, 49,   4, -16, 1,  3.2,③⑤⑥, 9, 6, バトルブラｰヴォウ,,小坂忠,209.5,,,,14,253.8,⑪⑪⑨, 9, 9,Ｈヤマニンメダイユ, 70,国分優, 1.5, 68,   8,  -5,12, 83.7,⑪⑥⑦, 9, 2,Ｃズンダモチ, 85,藤田伸, 0.3, 74,  -3,  11, 5, 11.1, ⑧⑪
10,13,Ｍフロントタック, 33,川島信, 2.7, 50,   1, -10,13,117.8,⑪⑫⑫,10, 3, ユキノサイレンス,,中村将,210.3,,,, 9, 39.5,⑩⑩⑩,10, 1,Ｇマイネルボンド, 73,石橋脩, 1.5, 67,   9,  -6, 6, 25.5,④④④,10, 4,Ｌカフェシュプリｰム, 79,武幸四, 0.4, 77,  -1,   9, 4,  8.8, ⑤⑥
11, 4,Ｋアラタマセット, 47,武幸四, 2.8, 54,   0, -10, 9, 56.8,⑬⑬⑬,11, 7, コロカムイ,,平沢健,212.6,,,, 5, 23.8,⑭⑫⑪,11, 6,Ｉスリｰロブロイ, 69,太宰啓, 1.6, 72,   3,   5, 9, 46.3,⑫⑬⑬,11, 9,Ｉケイアイダイオウ, 81,上村洋, 0.5, 73,  -7,  13, 3,  8.5, ⑭⑮
