13年 7月20日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 7月20日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横津岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａデンコウウノ, 56,古川吉,, 51,*-12,  -4, 1,  1.5, ①①, 1, 1,Ｅアルファメｰル, 59,柴山雄,, 65,   1,*  3, 5,  9.4,③③③, 1,12,Ｃヴェアリアスムｰン, 69,岩田康,, 74,   4,*  7, 1,  1.6, ④③, 1, 4,Ｉパッシフロｰラ, 70,北村宏,, 79,* 18, -17, 6, 14.1,②②②
 2, 5,Ｄグラスケリｰ, 41,勝浦正, 0.1, 51, -15,  -2, 3,  9.6, ③②, 2, 5,Ｆマイネルパイレｰツ, 56,丹内祐, 0.1, 66,*  1,   0, 3,  4.8,②②②, 2,11,Ｆレゼトワｰル, 66,藤田伸, 0.7, 67,   3,   1, 4, 15.7, ⑤⑤, 2,11,Ｅスリｰヴェロｰチェ, 75,岩田康, 0.2, 79,* 16, -16, 5, 13.0,③③③
 3, 7,Ｆシュヴァリエ, 39,岩田康, 0.4, 48, -16,  -4, 5, 11.3, ④⑤, 3, 9,Ａエルフショット, 65,古川吉, 0.2, 65,  -1,*  3, 2,  3.6,⑥⑥⑤, 3, 9,Ａフォｰスフル, 74,柴山雄, 0.9, 64,   1,   1, 3,  8.8, ⑥⑥, 3, 6,Ｊリッカタキシｰド, 70,吉田隼, 0.3, 76,  15,*-13,13,149.6,⑦⑤④
 4, 3,Ｅシャドウカラｰズ, 40,村田一, 0.4, 49, -24,*  3, 4, 11.3, ⑧⑧, 4, 3,Ｂニホンピロホウオｰ, 65,村田一, 0.6, 61,*  2,  -5, 1,  2.6,①①①, 4, 8,Ｋセイントデジタル, 61,川島信, 1.0, 62,  -2,   2, 9, 91.6, ⑨⑦, 4, 8,Ｄロｰリングストｰン, 76,津村明, 0.5, 76,  13,*-11, 4, 10.4,⑫⑩⑧
 5, 1,Ｂクリノエビスジン, 44,柴山雄, 0.7, 42, -19,  -6, 6, 15.3, ⑥④, 5, 2,Ｃロｰレルグラｰネ, 63,松田大, 1.4, 56,  -1,  -6, 6, 13.6,⑧⑦⑦, 5,10,Ｊハクユウリリｰ, 64,吉田隼, 1.1, 65,*  8,  -5,11,161.1, ②②, 5, 9,Ｃオムニバス, 78,秋山真, 0.6, 74,  15, -19, 2,  4.1,④⑥⑤
 6, 6,Ｃダンディｰズムｰン, 41,大野拓, 0.8, 42, -20,  -6, 2,  4.6, ⑦⑦, 6, 8,Ｈマルサンムテキ, 39,伴啓太, 2.7, 46,  -4, -14, 9,109.9,⑨⑧⑨, 6, 2,Ｂコップヒヤザケ, 70,三浦皇, 1.1, 64,*  9,  -6, 2,  3.6, ①①, 6, 7,Ｆプロフェッサｰ, 73,三浦皇, 0.7, 75,  15, -20, 3,  5.9,⑩⑦⑥
 7, 4,Ｈパイストロピカル, 27,黛弘人, 1.6, 32, -16, -20, 7, 79.8, ⑤⑥, 7, 4,Ｇシナンジュ, 44,三浦皇, 3.5, 41,   1, -27, 4,  7.5,④④⑥, 7, 6,Ｉドキドキガｰル, 64,村田一, 1.2, 60,  -4,   1, 8, 31.8, ⑧⑧, 7, 2,Ｍラプタ, 65,丸田恭, 1.1, 70,* 17, -33, 9, 25.2,①①①
 8, 9,Ｇコスモロザラム, 37,丹内祐, 2.0, 25,*-14, -28, 8, 93.5, ②③, 8, 6, スマッシュパワｰ,---,横山和, 3.8, 39,  -5, -21, 8, 94.8,⑤⑨⑧, 8, 3,Ｅシムｰン, 67,丸山元, 1.3, 60,   3,  -4, 7, 27.7, ③④, 8, 5,Ｈカｰバ, 71,菱田裕, 2.1, 65,  12, -29,11, 47.3,⑨⑫⑫
