13年 5月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1600m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾘｰｳｪｲｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃエバｰダンシング, 60,デムｰ,, 65,  -7,* 13, 1,  2.8, ⑤⑤, 1,10,Ｅクロイゼリンチャン, 59,戸崎圭,, 69,* -6,   7, 2,  3.7, ①①, 1,16,Ｃピュアマインド, 69,戸崎圭,, 74,   5,* 10, 3,  5.1, ⑩⑨, 1, 6,Ａランリョウオｰ, 89,ウィリ,, 84,* -4,  16, 3,  4.6, ④④
 2, 8,Ｄアポロレジｰナ, 59,北村宏, 0.2, 62,* -6,*  9, 2,  2.9, ③③, 2,11,Ｄコウヨウルビｰ, 59,北村宏, 0.2, 67,* -8,   5, 5, 10.4, ②②, 2,15,Ｄリアライズクレア, 68,内田博, 0.0, 73,*  7,   5, 2,  4.1, ④④, 2, 3,Ｈロｰドガルｰダ, 80,岩田康, 0.0, 85,* -4,  16, 4,  6.7, ③③
 3,11,Ｇマザｰズアイ, 57,田辺裕, 0.5, 61, -10,* 11, 7, 22.7, ⑨⑧, 3,15,Ｃアンレｰル, 60,内田博, 0.2, 69,* -8,   7, 6, 12.7, ⑤③, 3, 1,Ｂラブミｰニキｰタ, 69,吉田豊, 0.4, 71,   1,* 12, 5, 12.1, ⑭⑭, 3,11,Ｊネオザウイナｰ, 78,松山弘, 0.1, 83,  -6,  16, 8, 26.8, ⑤⑤
 4, 7,Ｆレッドキュラス, 58,松岡正, 0.7, 59,* -4,   4, 8, 23.0, ②②, 4,13,Ｆベルゲンクライ, 59,吉田豊, 0.3, 72, -14,* 15, 4,  9.0, ⑩⑩, 4, 5,Ｉメテオレイン, 64,田辺裕, 0.4, 70,   4,   8, 8, 25.1, ⑨⑩, 4, 5,Ｋトゥザサミット, 78,松岡正, 0.1, 87,  -9,  21,13, 67.3, ⑪⑪
 5, 4,Ｂニキｰヤダイヤ, 61,福永祐, 0.8, 57,* -4,   2, 6, 14.4, ①①, 5, 6,Ｊマイネジュリエッタ, 49,松岡正, 0.6, 64,  -9,   2, 9, 30.2, ④⑤, 5, 6,Ａタニセンヴォイス, 71,武豊  , 0.5, 70,*  9,  -3, 1,  2.8, ①①, 5,10,Ｉエスピナアスｰル, 79,大庭和, 0.2, 81,* -2,  10,15,111.9, ②②
 6,15,Ｅポｰクチョップ, 58,柴田善, 1.2, 55, -13,* 11, 5, 11.6, ⑬⑬, 5, 8,Ｇオｰバｰザトップ, 58,横山典, 0.6, 63, -10,   5, 3,  6.0, ⑥⑦, 6,14,Ｎレッドティムｰル, 58,北村宏, 0.6, 68,   5,   2, 7, 15.6, ⑧⑥, 6,13,Ｂアミカブルナンバｰ, 88,横山典, 0.2, 85, -11,* 22, 2,  4.0, ⑭⑭
 7, 1,Ａディアアスペン, 62,三浦皇, 1.4, 53,  -7,   0, 3,  7.5, ④④, 7, 5,Ａモンプレジｰル, 62,柴田善, 0.6, 69, -18,* 17, 7, 16.4, ⑬⑬, 7, 2,Ｊピュアダイヤモンド, 63,福永祐, 0.6, 69,*  7,  -1,11,100.4, ③②, 7,12,Ｐキングオブロｰ, 72,柴田善, 0.3, 84, -13,* 24,10, 48.8, ⑯⑮
 8, 6,Ｊフｰラビュｰティｰ, 46,岩田康, 1.8, 50,  -9,  -1, 4, 10.8, ⑥⑦, 8,16,Ｉキマモリ, 52,丸山元, 0.7, 65, -13,  10,12, 83.3, ⑪⑪, 8, 4,Ｍアリアｰヌ, 62,武士沢, 1.1, 68,   1,   7,15,162.9, ⑯⑮, 8, 4,Ｏスピｰドリッパｰ, 74,三浦皇, 0.3, 83,  -7,  16,12, 62.3, ⑥⑥
 9, 2,Ｎドクタｰルキア, 40,丸山元, 1.9, 49, -10,  -1,14,307.2, ⑧⑥, 9, 3,Ｎアンカジャポニカ, 41,デムｰ, 1.0, 60, -12,   2, 8, 19.5, ⑧⑧, 9, 3,Ｅフランスギャル, 67,三浦皇, 1.3, 65,   0,   7, 6, 13.6, ⑮⑯, 9, 7,Ｆダノンウィスラｰ, 80,福永祐, 0.3, 83,  -7,  16,11, 58.5, ⑧⑦
10,14,Ｉデルマハヤブサ, 47,大庭和, 2.2, 47, -11,  -1,13,302.1, ⑪⑫,10, 7,Ｈオリオンザレヴリ, 52,梶晃啓, 1.2, 57, -12,   0,11, 78.8, ⑨⑨,10,12,Ｋサラファン, 62,杉原誠, 1.7, 60,*  7, -11,10, 66.9, ②③, 9, 2,Ｃオコレマルｰナ, 85,戸崎圭, 0.3, 85, -12,* 23, 1,  3.7, ⑬⑬
11,13,Ｌクレメンタイン, 44,田中勝, 2.6, 45, -13,  -1,10, 49.5, ⑮⑭,11,17,Ｂトミケングレンサ, 61,岩田康, 1.2, 60, -16,   5, 1,  3.1, ⑫⑫,11,11,Ｌサクラオｰドシエル, 62,横山典, 1.9, 57,   7, -10, 4,  8.7, ⑤⑤,11, 1,Ｇプランスデトワｰル, 80,内田博, 0.4, 83,  -9,  18, 6, 13.1, ⑩⑩
12, 9,Ｏサルサビｰン, 40,松山弘, 2.7, 43, -11,  -5,12,220.7, ⑫⑩,12, 2,Ｍブリｰズギフト, 41,武士沢, 1.4, 61, -22,* 13,18,556.5, ⑯⑯,12,13,Ｐヒヅグｰタス, 57,和田竜, 2.9, 54,   5, -16,16,207.1, ⑦⑧,12,16,Ｌリンゴット, 78,勝浦正, 0.4, 78,* -2,   6,16,118.7, ①①
13,16,Ｐラヴィｰバレンシア, 34,吉田豊, 2.8, 41, -10,  -9,16,346.6, ⑦⑨,13,18,Ｋヴェネチアンレッド, 49,三浦皇, 1.5, 62, -22,* 13,14,214.3, ⑰⑰,13, 7,Ｈウエスタンルｰチェ, 66,石神深, 3.3, 50,   3, -16, 9, 53.3, ⑪⑪,13,14,Ｍシルクウェッジ, 77,吉田豊, 0.4, 81,  -8,  16, 9, 33.1, ⑨⑧
14, 3,Ｈアワｰドリング, 52,戸崎圭, 3.1, 41, -16,  -2, 9, 36.1, ⑭⑮,14, 9,Ｌドリｰムブレイズ, 44,勝浦正, 1.7, 49,  -9, -12,10, 58.6, ⑦⑥,14, 9,Ｏウインディｰヒル, 58,勝浦正, 3.8, 45,   2, -20,13,109.3, ⑬⑬,14, 8,Ｅプリンセスメモリｰ, 81,北村宏, 0.4, 85, -13,* 24, 5, 13.0, ⑮⑯
15,10,Ｋアルマアダｰラ, 44,勝浦正, 3.3, 39, -11, -10,11, 61.0, ⑩⑪,15,14, マスタｰプラチナム,---,蛯名正, 1.9, 51, -19,   1,13,104.3, ⑭⑭,15, 8,Ｇオペラフォンテン, 66,丸山元, 5.0, 38,   2, -31,14,138.3, ⑫⑫,15,18,Ｎマイネルエルフ, 76,武士沢, 0.6, 79, -10,  14,18,296.8, ⑫⑫
16, 5,Ｍスタｰバトマｰテル, 41,杉原誠, 3.9, 34, -20,  -5,15,314.4, ⑯⑯,16,12, プリンセスオリｰブ,---,松山弘, 1.9, 53, -22,   7,15,279.0, ⑱⑱,16,10,Ｆサンタンジェロ, 66,田中勝, 6.3, 29,   5, -45,12,107.6, ⑥⑦,16,17,Ｄアルティシムス, 81,石橋脩, 0.7, 81, -13,  20, 7, 22.7, ⑰⑰
,,,,,,,,,,,,17, 4,Ｏフィンガｰクロス, 37,和田竜, 3.0, 31,  -9, -33,16,321.5, ③④,,,,,,,,,,,,,17,15,Ｑサクラインザスカイ, 72,蛯名正, 1.3, 68,  -7,   3,14, 94.5, ⑦⑨
,,,,,,,,,,,,18, 1, スイｰトマズルカ,---,杉原誠, 3.4, 32, -21, -18,17,450.1, ⑮⑮,,,,,,,,,,,,,18, 9,Ｒセレスマジェスティ, 68,田中勝, 1.6, 68, -16,  10,17,226.6, ⑱⑱
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,
単勝:280円 複勝:12=140円 08=120円 11=390円 枠連:340円,,,,,,,,,,,,"単勝:370円 複勝:10=180円 11=310円 15=380円 枠連:1,900円",,,,,,,,,,,,単勝:510円 複勝:16=180円 15=160円 01=300円 枠連:970円,,,,,,,,,,,,"単勝:460円 複勝:06=190円 03=270円 11=620円 枠連:1,540円",,,,,,,,,,,
"馬連:420円 ワイド:08-12=220円 11-12=800円 08-11=1,020円",,,,,,,,,,,,"馬連:1,680円 ワイド:10-11=650円 10-15=1,070円 11-15=2,000円",,,,,,,,,,,,"馬連:1,060円 ワイド:15-16=370円 01-16=1,040円 01-15=820円",,,,,,,,,,,,"馬連:1,630円 ワイド:03-06=690円 06-11=2,130円 03-11=2,520円",,,,,,,,,,,
"馬単:880円 3連複:3,030円 3連単:10,950円",,,,,,,,,,,,"馬単:2,850円 3連複:7,310円 3連単:30,380円",,,,,,,,,,,,"馬単:2,260円 3連複:3,240円 3連単:15,720円",,,,,,,,,,,,"馬単:3,350円 3連複:14,980円 3連単:71,310円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2400m 3 歳ｵｰﾌﾟﾝ(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,芍薬賞,,,,,,,,,,,,優駿牝馬 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｅメイショウトラクマ, 60,武幸四,, 72,   5,*  0, 2,  5.8, ④④, 1,14,Ｉマイネグラディウス, 55,松岡正,, 71,* -5,   2, 9, 62.8,②②②, 1, 3,Ａミヤジマッキｰ, 73,松山弘,, 71,  12,  -1, 1,  2.6, ⑤⑤, 1, 3,Ｊメイショウマンボ, 76,武幸四,, 87,  12,*  8, 9, 28.5,⑨⑦⑦
 2, 5,Ａオアフライダｰ, 65,内田博, 0.1, 66,   4,*  2, 1,  1.6, ⑨⑧, 2, 8,Ｅカシノオパｰル, 59,梶晃啓, 0.1, 70,  -7,   4,13,178.7,⑤③④, 2, 2,Ｂメイショウアイアン, 72,福永祐, 0.1, 67,   1,* 12, 3,  5.3, ⑮⑭, 2,13,Ｂエバｰブロッサム, 80,戸崎圭, 0.2, 85,  12,*  8, 5,  9.6,⑧⑩⑩
 3, 4,Ｇラッキｰチケット, 58,北村宏, 0.4, 62,   5,  -3, 9, 33.2, ③③, 3,17, サクラビクトワｰル,---,戸崎圭, 0.1, 67,* -6,   2, 3,  8.0,③④③, 3, 5,Ｄアグネスチャンス, 70,北村宏, 0.5, 65,   9,  -3,11, 50.7, ⑧⑦, 3, 5,Ｃデニムアンドルビｰ, 79,内田博, 0.5, 85,  11,*  7, 1,  3.3,⑱⑮⑫
 4,10,Ｉゴｰルデンソウル, 54,戸崎圭, 0.4, 64,*  7,  -5, 3, 13.2, ②②, 4, 4,Ｌマンハッタンテルス, 53,藤岡佑, 0.2, 73, -10,* 11, 8, 59.4,⑨⑩⑨, 4, 9,Ｋアップルハウス, 62,和田竜, 0.6, 65,   3,*  5,16,178.4, ⑬⑬, 4, 4,Ｄアユサン, 79,丸山元, 0.7, 80,  11,   1, 3,  6.5,⑩⑨⑨
 5,15,Ｈハイフロンティア, 56,福永祐, 0.5, 63,   4,  -2, 5, 15.1, ⑧⑦, 5, 2,Ｂエイトエンダｰ, 69,横山典, 0.4, 70, -12,* 12, 2,  3.2,⑪⑪⑪, 5, 7,Ｃタサジャラ, 72,勝浦正, 0.7, 63,   5,   1, 5, 20.5, ⑪⑪, 5,12,Ｎフロアクラフト, 69,松山弘, 1.0, 77,* 14, -12,17,140.2,⑥⑤⑤
 6, 8, グレｰトムガル,---,蛯名正, 0.9, 60,   2,  -3,10, 47.5, ⑫⑩, 6,11,Ｈロｰレルラスタｰ, 57,福永祐, 0.5, 72, -13,* 12, 6, 18.4,⑬⑫⑫, 6,13,Ｅサｰシスリｰフ, 69,ウィリ, 0.7, 68,* 14, -11,10, 31.7, ②②, 6, 7,Ｐティアｰモ, 67,藤岡佑, 1.2, 78,  13, -10,14, 61.0,⑤⑥⑥
 7,16,Ｊオンライン, 52,和田竜, 0.9, 61,   4,  -6,14,316.4, ⑥⑥, 7, 1,Ａトｰセンゴｰジャス, 70,北村宏, 0.7, 68, -14,* 11, 1,  1.9,⑭⑭⑭, 7, 4,Ｏエムエムアリオｰン, 58,吉田豊, 0.7, 65,* 15, -13, 6, 21.1, ①①, 7,17,Ｆスイｰトサルサ, 79,蛯名正, 1.3, 76,  10,  -5,11, 37.9,⑪⑫⑬
 8, 1,Ｆアｰケオプテリクス, 60,武士沢, 1.0, 61,   0,* -1,12, 64.9, ⑩⑪, 8,18,Ｆマイネルワｰグナｰ, 58,和田竜, 0.7, 63,  -7,  -3,10, 72.0,⑦⑤⑤, 8,15,Ｆバｰディｰイｰグル, 68,内田博, 0.8, 64,   8,  -4, 4,  6.5, ⑩⑩, 8,10,Ｍリラコサｰジュ, 72,柴田善, 1.3, 77,  12, -10,13, 55.0,⑦⑧⑧
 9, 2,Ｄカラダドリｰム, 60,田辺裕, 1.2, 56,*  7, -15, 7, 24.9, ①①, 9, 3,Ｇユキアカリノマチ, 57,三浦皇, 0.7, 66, -10,   3, 5, 16.8,⑧⑧⑧, 9,12,Ｇジョバイロ, 67,蛯名正, 1.0, 62,   9,  -7, 2,  4.4, ⑥⑧, 9, 9,Ｉロｰブティサｰジュ, 76,岩田康, 1.5, 76,  11,  -6, 7, 13.4,⑫⑬⑭
10, 7,Ｍミエノハｰトハｰト, 47,横山典, 1.5, 54,   5, -10, 6, 21.3, ⑤⑤,10,13,Ｄティアップビクタｰ, 60,丸山元, 0.7, 65, -11,   5, 7, 43.8,⑩⑨⑩,10, 8,Ｊイｰサンヘイロｰ, 66,田中勝, 1.0, 62,   8,  -5, 8, 29.2, ⑨⑨,10, 8,Ｋブリリアントアスク, 74,武士沢, 1.7, 74,   9,  -6,18,228.3,⑰⑱⑯
11,11,Ｃロｰランズソング, 61,田中勝, 2.2, 49,  -2,  -9, 4, 13.6, ⑭⑭,11,10,Ｃサニｰロック, 60,田辺裕, 0.9, 60,  -8,  -4, 4, 14.4,⑥⑦⑦,11,16,Ｎシゲルアンドロメダ, 58,田辺裕, 1.3, 61,* 14, -16,15,174.9, ③③,11,14,Ｇプリンセスジャック, 77,福永祐, 1.7, 73,   9,  -6,10, 37.1,⑭⑭⑮
12, 9,Ｋドリｰムアｰス, 51,藤岡佑, 2.3, 51,  -2,  -8,15,337.5, ⑮⑮,12, 5,Ｊカシノコゴロウ, 54,菅原隆, 0.9, 67, -14,   9,11, 78.6,⑫⑬⑬,12, 6,Ｈエッフェル, 67,三浦皇, 1.5, 58,  10, -13,14,112.2, ⑦⑥,12,16,Ｈクロフネサプライズ, 76,武豊  , 1.9, 71,* 17, -35, 4,  8.1,①①①
