13年 1月26日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 1月26日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,はこべら賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂタカノヒｰロｰ, 60,鮫島良,, 59,  -2,* -2, 2,  3.9, ⑧④, 1, 6, バンブｰリバプｰル,---,中井裕,, 79,*  6,* 11, 6, 16.8,④③③, 1,13,Ｆロｰゼズガｰランド, 68,中井裕,, 73,*  9,  -4, 5, 12.6, ②②, 1,11,Ｅティズトレメンダス, 70,川須栄,, 76,* 11,  -1, 3,  9.0, ②②
 2,11,Ｇドラゴンオサム, 48,和田竜, 0.2, 61,*  6, -12, 7, 13.1, ①①, 2, 1,Ｃマイネルガネｰシャ, 76,丹内祐, 0.6, 73,*  7,   4,11, 86.1,①①①, 2,16,Ｇマコトサンパギｰタ, 67,川須栄, 0.3, 69,*  8,  -5, 4,  7.9, ③③, 2, 6,Ｄベストウォｰリア, 72,北村友, 0.3, 71,   4,*  5, 4, 16.5, ⑨⑨
 3,12,Ｆアイネクライネ, 49,中井裕, 0.8, 55,   0, -12, 6, 12.6, ⑤⑥, 3, 7,Ａオｰシャンドライブ, 80,川須栄, 0.8, 72,   4,   6, 1,  1.7,⑥⑤⑤, 3,11,Ｅドリｰムバラｰド, 68,西村太, 0.7, 64,   2,*  0,16,171.3, ⑪⑩, 3, 7,Ａメイショウロフウ, 90,武幸四, 0.5, 71,   9,  -2, 1,  1.5, ⑤③
 4,14,Ｈユウヅキ, 48,丸田恭, 0.8, 54,*  3, -14, 3,  6.6, ④③, 4, 8,Ｂオｰバｰヘッド, 78,勝浦正, 0.9, 71,   3,   7, 2,  6.7,⑩⑨⑦, 4, 9,Ａサマｰハピネス, 74,菱田裕, 0.8, 66,*  9, -11, 1,  2.5, ①①, 4, 9,Ｂミヤジエルビス, 77,和田竜, 0.6, 72,* 11,  -7, 2,  3.5, ①①
 5, 4,Ｄアルペンクロｰネ, 55,北村友, 0.9, 51,  -6,* -5, 4,  6.6, ⑪⑪, 5, 4,Ｈリバｰタイキ, 66,北村友, 1.0, 69,*  6,   2, 8, 26.3,③②②, 5,10,Ｄラインキャメロン, 68,高倉稜, 0.8, 62,   0,*  2,10, 51.5, ⑮⑭, 5, 1,Ｇアチｰヴ, 66,大野拓, 1.3, 64,   2,   1, 6, 33.0, ⑩⑪
 6,10,Ａコウヨウエンプレス, 62,中舘英, 1.7, 46,*  5, -24, 1,  3.5, ②②, 6, 9,Ｅフォルトファｰレン, 70,菱田裕, 1.2, 73,   1,* 11,10, 51.8,⑪⑫⑫, 6, 3,Ｍラヴィｰズバｰド, 60,丸田恭, 0.9, 62,   2,  -1, 8, 15.3, ⑫⑫, 6,10,Ｉホッコｰジョイフル, 61,飯田祐, 1.5, 64,  10, -12, 9,116.5, ③④
 7,16,Ｍワンダフルムｰン, 31,川須栄, 2.0, 41,  -7, -15,10, 61.8, ⑫⑮, 7, 5,Ｉラブイズブｰシェ, 66,古川吉, 1.5, 70,   2,   7, 3,  6.8,⑨⑩⑩, 7,12,Ｊメテオレイン, 65,中舘英, 1.0, 61,   3,  -5,12, 77.7, ⑩⑧, 6, 8,Ｃシャンパンルｰジュ, 72,中舘英, 1.5, 63,   9, -12, 5, 22.4, ④⑤
 8, 7,Ｃプルチネルラ, 56,菱田裕, 2.2, 41,  -4, -19, 5,  6.7, ⑨⑨, 8,10,Ｇマイネルソウル, 69,和田竜, 1.6, 68,   3,   2, 4, 11.0,⑦⑧⑨, 8, 8,Ｂラブリｰスタｰ, 73,丸山元, 1.0, 61,   1,  -1, 3,  6.8, ⑬⑬, 8, 4,Ｆアポロヌリｰ, 69,勝浦正, 1.7, 62,   8, -11, 7, 72.3, ⑥⑥
 9, 3,Ｅハッピｰアンブルｰ, 53,西村太, 2.2, 38, -10, -14, 8, 30.1, ⑭⑬, 9,12,Ｄファンタズミック, 73,松山弘, 1.7, 66,   2,   5, 5, 15.5,⑫⑪⑪, 9, 4,Ｃピュアマインド, 71,勝浦正, 1.1, 61,   0,*  0, 2,  4.9, ⑭⑮, 9, 3,Ｋテイエムシングン, 49,菱田裕, 1.9, 61,   5,  -9,10,138.3, ⑧⑧
10,15,Ｐジャパンプレミアム, 23,宮崎北, 2.8, 34,  -1, -27,12,146.3, ⑦⑦,10,11,Ｆアドマイヤサイモン, 70,丸山元, 1.8, 64,   4,  -2, 9, 26.5,⑧⑥⑥,10,14,Ｌフェニｰチェ, 64,大野拓, 1.7, 57,   5, -12, 7, 15.0, ⑥⑤,10, 5,Ｈトップエトワｰル, 65,松田大, 2.4, 54,   8, -18,11,156.9, ⑦⑦
11, 1,Ｉヒロノクリプｰ, 42,横山和, 3.0, 32,  -5, -25,16,234.8, ⑩⑩,11, 3,Ｋオウシュウベスト, 64,宮崎北, 2.6, 57,   4,  -6,12, 98.0,⑤⑦⑧,11, 5,Ｉベルシエロ, 66,黛弘人, 2.0, 53,   3, -13,11, 69.9, ⑨⑦,11, 2,Ｊスリｰフォスタｰ, 52,高倉稜, 3.8, 44,   2, -21, 8, 98.7, ⑪⑩
