13年 3月 9日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月 9日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
15,13,Ｍエイユｰシャトル, 39,国分優, 3.2, 34,  -9, -21,13,256.3, ⑨⑪,15,10,Ｉキングスクルｰザｰ, 49,藤岡康, 1.2, 49, -15,  -5,15, 80.4, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
16, 8,Ｐラディネット, 27,岡部誠, 4.4, 27, -12, -25,14,308.5, ⑭⑮,16, 6,Ｌタイセイブロンド, 47,岡部誠, 1.2, 52, -21,   4,17,248.1, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,17,Ｏアスカリンカｰン, 47,長岡禎, 1.2, 49, -15,  -5,14, 76.2, ⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 5,Ｍカｰヴィシャス, 47,岩田康, 1.5, 45, -13, -10, 8, 24.4, ⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,
単勝:150円 複勝:11=110円 16=150円 01=230円 枠連:320円,,,,,,,,,,,,"単勝:180円 複勝:18=120円 16=350円 02=940円 枠連:1,030円",,,,,,,,,,,,単勝:140円 複勝:07=100円 06=140円 05=160円 枠連:270円,,,,,,,,,,,,単勝:540円 複勝:05=160円 08=120円 02=130円 枠連:900円,,,,,,,,,,,
馬連:430円 ワイド:11-16=260円 01-11=330円 01-16=860円,,,,,,,,,,,,"馬連:1,430円 ワイド:16-18=590円 02-18=1,670円 02-16=7,840円",,,,,,,,,,,,馬連:270円 ワイド:06-07=130円 05-07=170円 05-06=300円,,,,,,,,,,,,"馬連:1,080円 ワイド:05-08=260円 02-05=400円 02-08=200円",,,,,,,,,,,
"馬単:640円 3連複:1,430円 3連単:4,240円",,,,,,,,,,,,"馬単:2,090円 3連複:19,970円 3連単:55,930円",,,,,,,,,,,,馬単:360円 3連複:310円 3連単:900円,,,,,,,,,,,,"馬単:2,440円 3連複:850円 3連単:6,640円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 8R  芝1600m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中日新聞杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａニホンピロバロン, 71,原田敬,, 59,  -5,*  2, 1,  3.2,⑥⑧⑦, 1, 5,Ａメイショウサリマン, 78,岩田康,, 77,*  5,* 13, 1,  1.8,②②②, 1, 3,Ａコリｰヌ, 76,岩田康,, 77,   5,* 13, 2,  4.4,⑦⑥⑥, 1,13,Ｆサトノアポロ, 84,蛯名正,, 88,   8,* 14, 5,  8.9,⑫⑪⑧
 2, 8,Ｃタニノタキシｰド, 60,岩田康, 0.0, 59,  -4,*  2, 3,  5.7,⑧⑦⑤, 2, 4,Ｃホクシン, 72,勝浦正, 1.0, 69,   4,   6, 3,  6.5,⑤④④, 2, 4,Ｋアンスポｰクン, 64,戸崎圭, 0.1, 74,   6,   8, 4,  9.3,③③③, 2, 7,Ｇアドマイヤタイシ, 84,岩田康, 0.0, 87,   9,   9, 1,  4.0,⑤④④
 3,10,Ｂエｰシンザホット, 67,松山弘, 0.3, 56,* -2,  -6, 2,  3.2,②②②, 3, 2,Ｅシルバｰレイショウ, 70,大野拓, 1.2, 69,   3,   6, 4, 10.5,⑥⑥⑤, 3, 8,Ｄミヤコマンハッタン, 72,蛯名正, 0.1, 73,*  7,   5, 1,  4.1,②②②, 3, 2,Ｂトウカイパラダイス, 87,柴山雄, 0.1, 84,* 11,   4, 3,  6.4,③②②
 4, 5,Ｆカッシｰニ, 55,吉田隼, 0.6, 54,  -7,*  2, 7, 16.3,⑫⑬⑬, 4, 7,Ｂトウショウカムイ, 76,松山弘, 1.3, 68,*  6,   1, 2,  2.8,①①①, 4, 9,Ｈフレンチボウ, 68,バルジ, 0.4, 70,   5,   5, 5, 10.2,④⑤⑤, 4, 3,Ｈパッションダンス, 84,川田将, 0.4, 82,   9,   4, 4,  8.2,⑥⑤⑤
 5,13,Ｅマイネルエウロス, 59,バルジ, 0.8, 53,  -5,  -4, 5, 10.9,⑪⑨⑧, 5, 1,Ｄアイティテイオｰ, 71,丹内祐, 1.8, 67,*  5,  -2, 6, 43.1,③③③, 5, 2,Ｍジョウテンオリｰヴ, 62,丸山元, 0.5, 66,* 12,  -6,10, 35.5,①①①, 5,15,Ｎゲシュタルト, 81,勝浦正, 0.4, 82,   8,   6,11, 40.7,⑦⑧⑥
 6, 6,Ｋリネンウインド, 51,柴山雄, 1.0, 53,* -2,  -9,15,236.4,③④③, 6, 8,Ｇシンボリシュテルン, 62,伊藤工, 2.6, 61,   1,  -1, 7, 84.5,⑧⑧⑧, 6,10,Ｇミサソレムニス, 68,藤岡康, 0.6, 71,   1,* 12,16, 90.0,⑮⑭⑫, 6,11,Ｋジョワドヴィｰヴル, 83,戸崎圭, 0.4, 85,   6,* 13, 6,  9.0,⑮⑯⑭
 7, 1,Ｉシゲルウミヘビザ, 52,国分優, 1.1, 52,  -5,  -6,13, 99.1,⑨⑩⑪, 7, 3,Ｈコウエイキング, 59,中井裕, 3.3, 58,   3, -11, 5, 29.6,⑦⑦⑥, 7,14,Ｐサトノフォワｰド, 49,秋山真, 0.6, 68,   3,   5,11, 46.8,⑥⑦⑦, 7, 6,Ｃアンコイルド, 86,吉田隼, 0.6, 81,   7,   9, 7,  9.7,⑧⑩⑪
 8, 7,Ｊピｰスワントゥルｰ, 52,丸田恭, 1.2, 49,  -4, -10,10, 50.0,④⑥⑩, 8, 6,Ｆデミチンタ, 69,柴山雄, 3.7, 53,*  5, -18, 8, 88.0,④⑤⑦, 8, 1,Ｃマルデデルマ, 73,川須栄, 0.7, 68,   2,   7, 9, 28.9,⑪⑨⑧, 8, 9,Ａジャスタウェイ, 90,バルジ, 0.7, 81,   7,   7, 2,  5.9,⑬⑬⑫
 9,11,Ｇエイシンラムダ, 55,岡部誠, 1.2, 51,  -5,  -6, 6, 11.4,⑭⑫⑨,,,,,,,,,,,,, 9, 7,Ｅラストメッセｰジ, 72,柴山雄, 0.9, 66,   2,   4, 8, 28.3,⑫⑩⑩, 9, 8,Ｌカノンコｰド, 82,岡部誠, 0.7, 81,   5,  10,13, 62.6,⑪⑮⑯
10, 4,Ｌエッフェル, 50,川須栄, 1.3, 50,* -2, -15,12, 90.4,①①①,,,,,,,,,,,,,10,15,Ｂナオミノユメ, 74,荻野琢, 0.9, 67,   0,* 10, 7, 11.9,⑯⑯⑮,10, 5,Ｍドリｰムセｰリング, 82,国分優, 0.7, 78,* 12,  -7, 9, 21.1,①①①
11,14,Ｄオｰスミアイビス, 60,中井裕, 1.4, 51,  -6,  -9, 4,  9.8,⑦⑪⑫,,,,,,,,,,,,,11,12,Ｊスイｰトテン, 67,中舘英, 1.0, 63,   6,  -5, 6, 10.9,⑤④④,11,14,Ｐロｰドオブザリング, 79,大野拓, 0.8, 80,   5,   8,16,159.8,⑰⑭⑮
12,15,Ｎシェアｰドワｰルド, 45,丸山元, 1.9, 46,* -2, -18, 8, 40.2,⑤③④,,,,,,,,,,,,,12, 6,Ｉタガノミュルザンヌ, 67,川田将, 1.0, 67,   1,   6, 3,  4.6,⑭⑬⑪,12,12,Ｄセイクリッドバレｰ, 86,丸山元, 0.9, 78,   4,   9,12, 51.0,⑯⑰⑰
13,12,Ｏモンモン, 31,高倉稜, 2.8, 40,  -9, -13, 9, 48.5,⑮⑮⑮,,,,,,,,,,,,,13,16,Ｏレッドマｰベル, 56,大野拓, 1.8, 54,   0,  -6,14, 76.3,⑩⑫⑭,13,10,Ｒテイエムアンコｰル, 76,川須栄, 1.0, 80,   4,  10,17,202.1,⑱⑱⑱
14, 2,Ｈクリアプロフィット, 54,勝浦正, 3.0, 37,* -3, -27,11, 59.8,⑩⑤⑥,,,,,,,,,,,,,14,13,Ｌプリンチペッサ, 63,丹内祐, 2.7, 47,   0, -16,15, 86.8,⑨⑪⑬,14,17,Ｏマッハヴェロシティ, 80,宮崎北, 1.8, 69,   8, -11,18,339.1,⑭⑫⑨
15, 3,Ｍメインオｰバル, 46,丹内祐, 3.0, 41,  -8, -17,14,145.4,⑬⑭⑭,,,,,,,,,,,,,15,11,Ｎクｰルユリア, 59,勝浦正, 2.8, 44,  -2, -16,13, 71.5,⑬⑮⑯,15, 1,Ｑダンツホウテイ, 79,上村洋, 1.8, 69,   7,  -8,15,128.5,⑩⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｆチャｰドリｰ, 68,中井裕, 4.4, 27,   2, -46,12, 49.2,⑧⑧⑨,16,16,Ｅショウリュウムｰン, 85,秋山真, 1.9, 66,   8, -15, 8, 17.4,⑨⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｊヤマニンキングリｰ, 84,高倉稜, 3.2, 54,   9, -37,14,120.1,②③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:320円 複勝:09=120円 08=190円 10=110円 枠連:1,080円",,,,,,,,,,,,単勝:180円 複勝:05=110円 04=170円 02=220円 枠連:0円,,,,,,,,,,,,"単勝:440円 複勝:03=160円 04=280円 08=180円 枠連:1,780円",,,,,,,,,,,,"単勝:890円 複勝:13=230円 07=140円 02=200円 枠連:1,150円",,,,,,,,,,,
馬連:980円 ワイド:08-09=410円 09-10=220円 08-10=380円,,,,,,,,,,,,馬連:580円 ワイド:04-05=240円 02-05=350円 02-04=540円,,,,,,,,,,,,"馬連:1,790円 ワイド:03-04=540円 03-08=390円 04-08=790円",,,,,,,,,,,,"馬連:1,470円 ワイド:07-13=560円 02-13=890円 02-07=420円",,,,,,,,,,,
"馬単:1,960円 3連複:770円 3連単:4,840円",,,,,,,,,,,,"馬単:770円 3連複:1,330円 3連単:3,240円",,,,,,,,,,,,"馬単:2,970円 3連複:2,880円 3連単:14,700円",,,,,,,,,,,,"馬単:3,390円 3連複:2,920円 3連単:17,230円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴鹿特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂナムラケンシロウ, 59,水口優,, 64,*  4,  -5, 2,  5.2, ①①, 1, 4,Ｆキングブラｰボ, 68,上村洋,, 68,  -2,*  7, 5, 16.3, ⑪⑪, 1,11,Ａディオベルタ, 82,蛯名正,, 68,   4,* -8, 1,  1.8,④⑤⑤, 1,10,Ｅザッハトルテ, 81,松山弘,, 82,   5,* 14, 4,  8.9, ⑫⑫
 2,12,Ａワンダフル, 59,川須栄, 0.0, 63,  -2,*  3, 1,  3.2, ⑪⑩, 2, 7,Ｂペガサスヒルズ, 73,川田将, 0.0, 69,   0,*  6, 1,  2.2, ⑧⑧, 2,10,Ｈモｰレツ, 68,中井裕, 0.1, 67,   4,* -9,10, 90.1,⑧⑧⑦, 2,14,Ｃウイングザムｰン, 83,秋山真, 0.1, 80,   7,  10, 5, 10.6, ⑨⑧
 3,10,Ｈブライトマｰサ, 51,中井裕, 0.4, 62,*  4,  -9, 3,  6.3, ②②, 3,15,Ａザストロンシチｰ, 76,戸崎圭, 0.2, 66,*  4,   0, 2,  5.1, ③③, 3, 3,Ｄトモロマイスタｰ, 71,川須栄, 0.2, 67,   4,  -9, 3,  7.5,⑤⑦⑥, 3,12,Ａハｰキュリｰズ, 87,川田将, 0.1, 81,* 10,   7, 1,  4.0, ⑤④
 4, 5,Ｊトウショウタイド, 51,高倉稜, 0.6, 56,  -2,  -4, 9, 16.1, ⑨⑨, 4,10,Ｅエクストラトｰン, 69,国分優, 0.5, 64,   0,   1, 9, 25.0, ⑦⑥, 4, 5,Ｊテイエムオペラドン, 66,岩田康, 0.3, 67,   3,* -8, 7, 19.7,⑨⑩⑩, 4,16,Ｇゴｰルデンムｰン, 77,バルジ, 0.3, 78,   9,   6, 7, 13.2, ⑦⑥
 5, 2,Ｇロｰドアストロ, 51,岩田康, 0.7, 56,   0,  -7, 4,  9.0, ④④, 5, 5,Ｉエルウェｰオｰジャ, 67,松山弘, 0.6, 64,  -2,   2, 7, 19.4, ⑩⑩, 5, 2,Ｂモビｰル, 76,バルジ, 0.3, 65,*  6, -15, 2,  5.3,③③②, 5,15,Ｆヴィクトリｰマｰチ, 77,丸田恭, 0.4, 75,* 13,  -1, 9, 21.8, ①①
 6,16,Ｍサクラダムｰル, 44,戸崎圭, 0.8, 54,  -4,  -2, 5, 12.7, ⑬⑫, 6, 8,Ｇシゲルアボカド, 68,大野拓, 0.6, 63,   2,  -2, 4,  9.7, ④④, 6, 6,Ｉスプリングパリオ, 67,戸崎圭, 0.3, 64,*  5, -15, 5, 12.3,②④③, 6, 9,Ｉリビングストン, 77,宮崎北, 0.4, 77,   6,   8,15, 85.2, ⑪⑨
 7, 9,Ｅサトノフェニックス, 54,松山弘, 0.9, 54,  -4,  -4, 8, 14.5, ⑫⑪, 7, 3,Ｍシゲルアケビ, 54,岡部誠, 0.6, 63,  -2,   2,11,131.4, ⑨⑨, 7, 7,Ｃスタｰトセンス, 75,丸田恭, 0.4, 65,   2,* -5, 4,  9.7,⑪⑪⑪, 7, 5,Ｎエクセラントカｰヴ, 73,戸崎圭, 0.5, 78,   1,* 15, 3,  5.8, ⑮⑯
 8,13,Ｉオリオンザミラクル, 51,横山和, 1.1, 51, -10,*  2,12,101.1, ⑮⑮, 8, 6,Ｄストロングティラノ, 69,蛯名正, 1.0, 60,   0,  -3, 8, 21.1, ⑥⑤, 8,13,Ｇゲットハッピｰ, 69,松山弘, 0.6, 62,   4, -14, 6, 14.7,⑥⑥⑧, 8, 2,Ｈデンファレ, 77,勝浦正, 0.5, 76,   5,   9,11, 31.0, ⑩⑩
 9, 3,Ｌテルミニスト, 48,中舘英, 1.5, 50,  -1, -13,10, 21.7, ⑤⑤, 9,12,Ｋクナンガン, 65,上野翔, 1.0, 60,  -5,*  4,12,315.1, ⑭⑬, 9, 4,Ｅマイネルヴァルム, 71,丹内祐, 0.9, 59,*  7, -27, 8, 57.1,①①①, 9, 6,Ｍアルマリンピア, 75,岩田康, 0.6, 75,   2,  10, 2,  5.7, ⑬⑬
10,11,Ｄマグネイト, 54,丸山元, 2.0, 45,  -2, -17, 6, 12.9, ⑦⑦,10, 9,Ｈフランチャイズ, 68,丸山元, 1.5, 55,*  4, -13, 6, 17.0, ②②,10, 8,Ｆオペラオｰカン, 69,吉田隼, 1.8, 51,   3, -28, 9, 58.8,⑦⑨⑨,10, 3,Ｋキョウエイバサラ, 75,吉田隼, 0.6, 74,   7,   4,10, 22.9, ⑥⑦
11, 6,Ｋアルバラｰド, 48,黛弘人, 2.3, 42,   1, -23,13,116.0, ③③,11,14,Ｌマウシャｰレ, 61,中井裕, 1.8, 56,  -6,  -2,13,376.6, ⑮⑭,11,12,Ｌムカワタイガｰ, 59,横山和, 1.8, 52,  -1, -19,13,441.6,⑫⑫⑫,11, 1,Ｂチェリｰヒロイン, 85,高倉稜, 0.7, 76,  -2,* 16, 6, 10.8, ⑰⑱
12, 8,Ｃキャニオンティアモ, 56,蛯名正, 3.1, 36,  -4, -24, 7, 14.2, ⑩⑬,12,11,Ｊレディオスソｰプ, 65,勝浦正, 2.0, 51,   1, -13, 3,  5.8, ⑤⑦,12, 1,Ｍウォｰタｰワｰルド, 46,原田敬, 3.0, 42,  -4, -31,12,136.1,⑬⑬⑬,12,11,Ｊダｰクマレイン, 75,大野拓, 0.8, 73,   2,   8,12, 38.0, ⑭⑭
13, 4,Ｎハイカム, 38,大野拓, 3.1, 37,  -2, -26,15,214.6, ⑧⑥,13, 2, アイファｰパロｰマ,---,高倉稜, 2.7, 47,  -4, -11,15,493.0, ⑬⑫,13, 9,Ｋメイショウデビッド, 65,秋山真, 3.1, 43,   4, -52,11,121.7,⑩②④,13,18,Ｏメイショウコウセイ, 72,岡部誠, 0.9, 70,* 12,  -7,16,112.0, ②②
14,15,Ｆアイドルワン, 53,勝浦正, 3.3, 35,  -1, -29,11, 23.4, ⑥⑧,14, 1,Ｃアフロディシアス, 71,柴山雄, 2.8, 46,*  4, -23,10, 25.8, ①①,,,,,,,,,,,,,14,13,Ｒピサノベッテル, 67,柴山雄, 0.9, 71,   5,   3,18,241.2, ⑧⑪
15, 1,Ｏエリック, 37,国分優, 3.5, 35, -14, -13,14,140.1, ⑯⑯,15,13,Ｎパｰプルダイガク, 48,鮫島良, 3.3, 43,  -2, -19,14,473.2, ⑫⑮,,,,,,,,,,,,,15, 7,Ｌデザｰトオアシス, 75,蛯名正, 0.9, 70,   8,  -3, 8, 15.2, ③③
16,14,Ｐエンプレスリリｰ, 36,柴山雄, 3.7, 33,  -9, -21,16,382.2, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,16,17,Ｑテムジン, 70,丸山元, 1.1, 69,   1,   5,13, 41.4, ⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｄエクスクライム, 81,中舘英, 1.1, 70,   0,   8,14, 53.9, ⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 8,Ｐガｰルズストｰリｰ, 71,中井裕, 1.2, 68,   9,  -5,17,139.9, ④⑤
