13年 5月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-16,,,,,■ 7R  芝2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二王子特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄレガリアシチｰ, 58,川島信,, 60,   2,* -5, 3,  6.0, ⑧⑦, 1, 9,Ｃアルマディヴァン, 57,吉田隼,, 70,*-12,  13, 7,  9.4, ②②, 1, 6,Ｄアドマイヤバラｰド, 72,丸山元,, 76,* -3,* 24, 1,  2.9,②②②, 1, 7,Ｃスズカアンペｰル, 71,吉田隼,, 69,*  1,   9, 1,  3.2, ②②
 2,14,Ｅベルモントラヴ, 57,勝浦正, 0.6, 54,   4, -12, 8, 21.8, ⑥⑤, 2,13,Ａアポロダイヤモンド, 60,西田雄, 0.2, 66,*-11,   7, 3,  7.2, ①①, 2, 1,Ａロｰドハリケｰン, 79,吉田隼, 0.4, 74,* -5,  21, 2,  3.6,③③③, 2, 3,Ｅトモロマイスタｰ, 69,丸田恭, 0.1, 70,  -3,* 16, 4,  7.1, ⑨⑨
 3,15,Ｉバシニアティヴ, 51,大庭和, 0.7, 52,   0,* -7,12, 61.4, ⑨⑪, 3,15,Ｈマイネルパイレｰツ, 45,丹内祐, 0.3, 67,*-14,  10, 5,  8.0, ④④, 3,12,Ｂスプリングパリオ, 78,津村明, 0.4, 76,* -4,  23, 3,  8.2,⑥⑥⑤, 3, 2,Ｆダブルイｰグル, 69,中井裕, 0.2, 70,  -2,* 13, 2,  3.9, ⑦⑦
 4, 1,Ｃデルマキタロウ, 60,村田一, 0.9, 56,* 11, -20, 1,  2.2, ①①, 4, 3,Ｂミシシッピデルタ, 60,柴山雄, 0.6, 68, -19,* 16, 1,  3.1, ⑨⑨, 4,11,Ｈアイファｰファルコ, 68,中舘英, 0.5, 72,* -2,  16, 6, 11.5,①①①, 4, 5,Ａエｰシングルｰオン, 72,菱田裕, 0.4, 67,  -2,   9, 5, 10.1, ⑧⑧
 5, 3,Ｈトウカイクッキｰ, 51,吉田隼, 1.0, 50,  -1,  -9,11, 60.4, ⑩⑩, 5, 8,Ｄファンタジｰデイ, 56,黛弘人, 0.7, 63, -15,   7, 2,  6.6, ⑤⑤, 5, 8,Ｆスリｰロブロイ, 70,菱田裕, 0.6, 77,  -6,* 26, 4,  9.7,⑩⑩⑩, 5, 6,Ｂパリソワｰル, 72,丸山元, 0.4, 66,   0,   8, 9, 22.8, ⑥⑤
 6, 9,Ｇタオルチャン, 55,横山和, 1.1, 51,   6, -17, 6, 14.6, ④④, 6, 4,Ｅルイｰズシチｰ, 53,勝浦正, 0.7, 68, -20,* 18, 8, 12.5, ⑬⑭, 6, 2,Ｃロｰリングストｰン, 73,木幡初, 0.6, 76,  -6,* 25, 5,  9.8,⑫⑪⑪, 6, 8,Ｇサトノサウザｰ, 67,津村明, 0.4, 68,  -3,  12, 6, 11.4, ⑩⑩
 7,12,Ｆブロンドヒロイン, 56,津村明, 1.2, 47,  -2, -10, 2,  5.7, ⑪⑨, 7, 1, ユニフィケｰション,---,大野拓, 0.9, 65, -21,* 17, 6,  8.4, ⑭⑫, 7,10,Ｅエイダイポイント, 71,田中博, 0.8, 72,* -4,  19, 8, 17.9,⑪⑨⑧, 7, 4,Ｄアシュヴィン, 70,勝浦正, 0.6, 65,   0,   3, 3,  6.1, ③③
 8, 2,Ａチェリｰシェル, 64,菅原隆, 1.8, 47,* 10, -27, 5, 13.3, ②②, 8,14,Ｆワイドキング, 51,津村明, 0.9, 65, -19,  13, 4,  7.3, ⑪⑩, 8, 3,Ｇアメイジングアスク, 70,松田大, 0.9, 72,  -5,  19,10, 29.8,⑦⑦⑨, 8,10,Ｉウアジェト, 58,松田大, 0.7, 61,*  2,  -5, 8, 19.3, ①①
