13年 7月14日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 7月14日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,知多特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｊピｰクトラム, 44,小牧太,, 58,   6,*  4, 7, 17.6,⑥⑥⑦, 1,17,Ｆトシファイブスタｰ, 50,幸英明,, 57,  -9,*  7, 1,  2.6, ⑨⑨, 1,12,Ｄナムラアピア, 72,国分優,, 74,*  3,   9, 2,  4.2,②②②, 1, 5,Ｂリトルゲルダ, 79,川田将,, 78,   2,  13, 2,  3.1, ③③
 2,13,Ａレッドラヴィｰタ, 56,川田将, 0.1, 56,*  9,  -2, 1,  2.4,③③③, 2, 2,Ｂハイキｰトｰン, 55,池添謙, 0.1, 55, -15,* 10, 5,  9.9, ⑮⑮, 2, 8,Ｊロゼラニ, 63,高倉稜, 0.0, 73,   1,  12, 3,  5.4,⑤⑤⑥, 2,13,Ｅシェルエメｰル, 75,福永祐, 0.0, 82, -12,* 27, 6, 14.2, ⑭⑭
 3, 3,Ｄヴァンクウィッシュ, 52,浜中俊, 0.5, 52,   2,*  4, 4,  7.3,⑪⑪⑪, 3,13,Ｄワンダｰノブレス, 52,松山弘, 0.1, 53,* -2,  -3, 2,  4.8, ②②, 3, 7,Ａカシュカシュ, 82,藤懸貴, 0.1, 76,   0,* 15, 1,  3.0,⑫⑫⑪, 3,14,Ｃプレイズエタｰナル, 78,浜中俊, 0.1, 79, -10,* 23, 1,  2.8, ⑬⑬
 4, 7,Ｉティｰエスハｰツ, 44,松山弘, 0.5, 52,  -1,* 10, 2,  5.3,⑬⑬⑭, 4,18,Ｅワイメアウェｰブ, 52,熊沢重, 0.2, 51,* -3,  -3, 6, 10.9, ③③, 4, 3,Ｈエｰシンルミナス, 65,福永祐, 0.4, 72,   0,* 13, 5,  7.4,⑪⑪⑦, 4,12,Ｊアイムヒアｰ, 71,川島信, 0.1, 76,*  6,   8,10, 56.4, ②②
 5, 4,Ｇラインハｰト, 48,福永祐, 0.8, 49,   8,  -8, 6, 10.0,⑧⑦⑤, 5,15,Ａスズカサファイヤ, 55,太宰啓, 0.2, 53,  -6,   2, 3,  7.3, ⑥⑥, 5, 2,Ｃブライトエルフ, 73,鮫島良, 0.5, 73,   0,  12, 4,  6.0,⑩⑩⑩, 5, 6,Ａエｰシンシャラク, 83,小牧太, 0.2, 75,* 11,   1, 4,  9.5, ①①
 6, 6,Ｅトライアゲイン, 51,川島信, 1.0, 46,   4,  -6,11,112.7,⑦⑨⑧, 6,12,Ｎサンマルグレｰス, 42,藤懸貴, 0.3, 50,  -6,  -1,16,227.2, ⑤⑤, 6, 1,Ｅマルヨフレンドリｰ, 71,小坂忠, 0.7, 73,*  2,   4, 8, 31.8,④③④, 6, 8,Ｈエイシンキンチェム, 73,池添謙, 0.2, 76,  -5,  16, 5, 13.8, ⑩⑧
 7,15,Ｆパラプリュイ, 49,高倉稜, 1.0, 47,   4,  -4,10, 73.2,⑫⑫⑫, 7, 3,Ｈアグネスリズム, 47,浜中俊, 0.3, 50,  -8,   1, 4,  8.7, ⑦⑦, 7, 4,Ｆティボリハｰモニｰ, 67,岩崎翼, 1.0, 67,   0,   5, 7, 22.9,⑥⑦⑤, 7, 9,Ｎニシノモレッタ, 66,太宰啓, 0.4, 72,   1,   9,13,124.6, ④④
 8, 5,Ｈワｰルドマッチ, 47,鮫島良, 1.2, 43,   1,  -4, 8, 20.1,⑯⑭⑬, 8,10,Ｋタマモキラリ, 43,藤岡康, 0.4, 50, -15,*  6,10, 43.2, ⑭⑭, 8,11,Ｂブロッケン, 73,中井裕, 1.6, 67,  -2,   6, 6, 15.9,⑬⑬⑬, 8,11,Ｄニンジャ, 75,高倉稜, 0.4, 76, -10,  19, 3,  7.6, ⑫⑫
