13年10月26日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月26日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
 3, 2,Ａパドルウィｰル, 61,藤岡康, 0.2, 66, -14,* 11, 1,  2.0, ⑧⑧, 3, 2, モズニントク,---,松田大, 0.7, 48,* -8,  -6, 5, 11.1, ①①, 3, 8,Ｅケイアイウィルゴｰ, 66,吉田隼, 0.1, 67,*  3,  -3, 4,  8.2,   , 3, 2,Ｃロｰドエフォｰル, 79,柴山雄, 0.1, 77,  19,  -3, 7, 14.3, ⑨⑦
 4, 3,Ｂクリノカンパニｰ, 57,川島信, 0.2, 65, -13,*  8, 3,  8.4, ⑥⑥, 4, 4, グランベラミ,---,杉原誠, 0.8, 47, -16,   0, 9, 19.3, ⑦⑥, 4,14,Ａトランドネｰジュ, 72,柴山雄, 0.3, 64,*  3,  -5, 1,  2.9,   , 4, 3,Ｇグッドカフェ, 78,高倉稜, 0.3, 76,  18,* -1, 8, 15.4, ⑫⑫
 5,12,Ｉシゲルクシロ, 44,中舘英, 0.6, 58,* -9,  -3, 5, 15.3, ②②, 5, 6, トミケンフアｰマ,---,川須栄, 0.9, 47,*-11,  -5,10, 31.6, ④③, 5, 6,Ｇレヴァンタｰル, 65,川須栄, 0.3, 66,*  5,  -6, 2,  6.6,   , 5, 8,Ｉエパティック, 78,津村明, 0.3, 77,  19,  -4, 1,  3.2, ⑩⑩
 6, 6,Ｄハイクロス, 54,杉原誠, 0.8, 60, -15,   4, 7, 19.5, ⑩⑪, 6,11, ファイアボｰル,---,柴山雄, 1.2, 43, -20,   0, 7, 13.7, ⑪⑪, 6, 7,Ｆオｰパルス, 65,丸田恭, 0.4, 63,  -5,  -1, 9, 24.5,   , 6,12,Ｌマルタカシクレノン, 76,川島信, 0.4, 74,  19,  -6,14, 63.8, ⑪⑪
 7, 5,Ｊテイエムトッピモン, 43,菱田裕, 1.1, 57, -17,   3, 9, 53.0, ⑫⑩, 7,10, アモロッソ,---,伴啓太, 1.3, 43, -19,  -1, 4, 10.9, ⑩⑩, 7,13,Ｍミッドナイトリバｰ, 61,丹内祐, 0.5, 63,*  5,  -9,10, 35.2,   , 7,11,Ｄカフェリュウジン, 79,藤岡康, 0.4, 73,  22, -12, 4,  9.3, ④⑤
 8,11,Ｆコスモアイオライト, 53,中井裕, 1.3, 51, -13,  -8, 4, 14.7, ⑦⑦, 8,12, スリｰチアサウス,---,菱田裕, 1.8, 38,* -9, -15, 8, 14.3, ②②, 8,11,Ｎオｰドゥルルド, 59,横山和, 0.6, 60, -12,   0,15,108.3,   , 8,13,Ｆアルティスト, 79,二本柳, 0.5, 74,  15,*  0,15, 68.9, ⑮⑭
 9, 4,Ｇサンレイロッキｰ, 48,藤懸貴, 1.4, 48, -13,  -8,10,108.3, ⑨⑨, 9,14, ディバインドｰタｰ,---,吉田隼, 1.8, 38, -16,  -9, 3,  5.4, ⑧⑨, 9,18,Ｊラブチャｰミｰ, 62,伴啓太, 0.6, 60,   0,  -8,11, 45.2,   , 9, 4,Ｈオペラダンシング, 78,勝浦正, 0.7, 72,  21, -14, 3,  8.7, ⑥④
10, 8,Ｃカシノバル, 55,西田雄, 2.0, 40, -11, -19, 8, 24.5, ⑤⑤,10, 9, ドクタｰナイｰヴ,---,中井裕, 2.0, 38, -15, -12, 2,  4.4, ⑥⑧,10, 2,Ｐメイショウジビュス, 57,中井裕, 0.8, 58,  -9,  -4,12, 46.1,   ,10, 9,Ｏフィロパトｰル, 70,嶋田純, 0.8, 68,* 23, -20,12, 38.7, ③③
11, 9,Ｌラゴアボニｰタ, 23,嶋田純, 2.9, 27, -11, -34,12,351.2, ④④,11, 1, トドロキバクシン,---,村田一, 2.1, 35,*-12, -16,11, 37.7, ③④,11,12,Ｏフレンチナデシコ, 59,杉原誠, 0.8, 59, -19,*  3,16,110.9,   ,11, 5,Ｋヤヤラｰラ, 77,丸田恭, 1.0, 67,* 25, -26, 6, 11.6, ①①
12, 1,Ｋナントナント, 32,伊藤工, 3.1, 30, -16, -24,11,245.6, ⑪⑫,12, 5, カネトシエンパシｰ,---,藤懸貴, 2.4, 32, -21, -10,12, 90.3, ⑫⑫,12,16,Ｋヴェンセｰル, 62,西田雄, 1.1, 53,*  7, -19, 7, 11.8,   ,12,14,Ｊロｰレルソラン, 77,黛弘人, 1.3, 65,  21, -21, 9, 20.9, ⑧⑨
,,,,,,,,,,,,13,15, テイエムキャンディ,---,高倉稜, 4.1, 18, -20, -24,13, 90.6, ⑬⑬,13,10,Ｂシンボリゾンネ, 69,花田大, 1.1, 52, -12,  -7, 6, 11.5,   ,13, 1,Ｅヒカルアカツキ, 79,横山和, 1.3, 64,  22, -26,13, 41.1, ②②
,,,,,,,,,,,,14, 8, カミノアヴァロン,---,西田雄, 4.4, 15, -23, -26,14,175.6, ⑭⑭,14, 4,Ｒファンアットコｰト, 55,中谷雄, 1.2, 51, -13,  -7,18,244.6,   ,14, 6,Ｍインダクティ, 74,木幡初, 1.4, 67,  20, -19,10, 23.4, ⑦⑧
,,,,,,,,,,,,15,13, カオリザワイルド,---,花田大, 6.4, -4, -26, -41,15,244.6, ⑮⑮,15, 5,Ｃジャパンイモン, 67,黛弘人, 1.4, 48,  -1, -17, 3,  7.0,   ,15,10,Ｎナムラハヤテ, 73,松田大, 1.8, 61,  13, -11,11, 37.4, ⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｑセルリアンスバル, 57,松田大, 1.4, 47,  -3, -16,13, 48.5,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｉハピシン, 63,藤岡康, 1.6, 43, -11, -13,14, 62.6,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｌロｰザペルラ, 61,小林徹, 2.4, 33,  -1, -31,17,144.8,   ,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:6),,,,,,,,,,,
"単勝:330円 複勝:07=120円 10=270円 02=110円 枠連:2,410円",,,,,,,,,,,,"単勝:1,260円 複勝:07=370円 03=170円 02=240円 枠連:1,410円",,,,,,,,,,,,"単勝:1,960円 複勝:17=590円 15=300円 08=340円 枠連:700円",,,,,,,,,,,,"単勝:950円 複勝:15=300円 07=200円 02=370円 枠連:1,290円",,,,,,,,,,,
"馬連:2,470円 ワイド:07-10=710円 02-07=180円 02-10=570円",,,,,,,,,,,,"馬連:2,990円 ワイド:03-07=1,310円 02-07=1,530円 02-03=670円",,,,,,,,,,,,"馬連:6,930円 ワイド:15-17=2,210円 08-17=1,360円 08-15=1,440円",,,,,,,,,,,,"馬連:2,420円 ワイド:07-15=940円 02-15=2,280円 02-07=1,050円",,,,,,,,,,,
"馬単:3,940円 3連複:1,710円 3連単:12,230円",,,,,,,,,,,,"馬単:7,190円 3連複:7,660円 3連単:51,710円",,,,,,,,,,,,"馬単:17,770円 3連複:17,890円 3連単:106,140円",,,,,,,,,,,,"馬単:5,580円 3連複:11,200円 3連単:65,410円",,,,,,,,,,,
■ 3R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,寺泊特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃシルバｰレイショウ, 75,横山和,, 70,* 11,  -2, 2,  2.8,③③②, 1, 4,Ｄゴｰルデンヒｰロｰ, 70,川島信,, 71,   4,*  9, 2,  6.1,⑨⑨⑧, 1, 9,Ｈリｰジェンシｰ, 68,藤岡康,, 66,*  3,   2, 2,  5.3, ②②, 1, 7,Ａヒュウマ, 79,吉田隼,, 76,* 11,   8, 1,  2.2, ③④
 2, 5,Ｅヤンキｰソヴリン, 68,木幡初, 0.1, 69,   9,   0, 7, 30.1,④④④, 2, 1,Ｂフォルトファｰレン, 72,菱田裕, 0.2, 68,   4,   7, 3, 10.0,⑧⑧⑨, 2,15,Ｂアｰスパイプ, 71,杉原誠, 0.0, 66,  -4,*  8, 4,  6.6, ⑩⑩, 2,11,Ｂシルクフラッシュ, 77,伊藤工, 0.0, 76,   9,  11, 3,  7.0, ④③
 3, 9,Ｉプラネットスコア, 56,柴山雄, 0.5, 67,* 11,  -6, 9, 49.7,②②①, 3,10,Ａタイセイロｰマン, 74,吉田隼, 0.2, 67,*  7,   1, 1,  1.7,③③③, 3, 3,Ｃコマノガレオス, 71,松田大, 0.0, 65,*  2,   2, 3,  6.2, ③③, 3, 4,Ｄコリｰヌ, 75,横山和, 0.0, 75,* 11,   7, 6, 16.2, ②②
 4, 2,Ｌハギノブシドウ, 53,杉原誠, 0.7, 67,   5,*  3, 8, 40.7,⑪⑩⑩, 4, 8,Ｉケイアイホクトセイ, 62,勝浦正, 0.3, 67,   3,*  8, 5, 13.2,⑩⑩⑩, 4, 5,Ｄナムラビｰム, 71,津村明, 0.0, 66,*  5,   0, 1,  2.5, ①①, 4, 5,Ｅクロｰチェ, 74,藤岡康, 0.2, 74,   4,* 15, 2,  4.6, ⑫⑪
 5,10,Ａサトノシｰザｰ, 77,菱田裕, 0.9, 63,   8,  -5, 3,  7.3,⑥⑦⑦, 5, 2,Ｅジョナパランセ, 70,横山和, 0.4, 66,   5,   3, 4, 12.6,⑦⑦⑦, 5, 7,Ｍゼンノコリオリ, 62,川島信, 0.2, 64,  -1,   4, 9, 22.8, ⑥⑥, 5,14,Ｆランザン, 73,村田一, 0.2, 75,   5,* 13, 4, 13.0, ⑨⑨
 6, 6,Ｂサダルメリク, 75,藤懸貴, 0.9, 64,   9,  -6, 6, 19.4,⑤⑤⑤, 6, 6,Ｊフュｰチャステップ, 56,川須栄, 0.6, 66,   6,   0, 8, 26.2,⑤⑤⑤, 6, 4,Ｌサイレンスバｰド, 63,木幡初, 0.2, 63,  -6,*  8,11, 49.8, ⑪⑪, 6, 2,Ｒカハラビスティｰ, 48,勝浦正, 0.4, 71,* 14,  -1,11, 44.0, ①①
 7, 7,Ｋスリｰスペシャル, 54,藤岡康, 1.1, 66,   3,*  6,10,131.1,⑫⑫⑫, 7, 9,Ｃマイネルソウル, 70,丹内祐, 0.7, 66,*  7,  -2, 7, 13.8,④④④, 7, 6,Ｆメイショウゾンビ, 70,吉田隼, 0.3, 63,  -3,   4, 6, 16.6, ⑧⑦, 7, 8,Ｋマデュｰロ, 68,柴山雄, 0.4, 71,   7,   6, 5, 14.5, ⑥⑤
 8, 1,Ｈベリベリハッピｰ, 63,嶋田純, 1.2, 61,   7,  -5,11,211.9,⑨⑧⑧, 8, 5,Ｇワンダｰストラ, 65,田中健, 1.8, 56,*  8, -14,10, 70.4,①①①, 8,12,Ｊヒロノエンペラｰ, 65,高倉稜, 0.3, 63,  -3,   5, 5, 15.1, ⑨⑨, 8, 6,Ｇスナイプビッド, 73,川須栄, 0.6, 70,   1,* 13, 8, 24.1, ⑬⑬
 9, 3,Ｆラルゴスパｰダ, 67,津村明, 1.6, 60,   8,  -9, 4,  8.7,⑦⑨⑨,,,,,,,,,,,,, 9, 1,Ａドンビザッツウェイ, 71,丸田恭, 0.4, 61,  -8,*  8,10, 42.3, ⑭⑭, 9,18,Ｐクランドｰルゲラン, 57,川島信, 0.7, 68,   4,   8,14,103.5, ⑪⑫
10,11,Ｄサトノジェミニ, 69,吉田隼, 2.0, 58,   9, -15, 5, 11.9,⑧⑥⑥,,,,,,,,,,,,,10, 8,Ｇチェリｰミルズ, 69,伴啓太, 0.5, 61,  -6,   5, 8, 22.0, ⑫⑫,10,16,Ｌゴｰゲッタｰ, 68,木幡初, 0.7, 68,   7,   3,10, 32.6, ⑧⑧
11, 8,Ｊナｰゴナｰゴサユリ, 54,城戸義, 3.4, 49,   5, -19,12,484.4,⑩⑪⑪,,,,,,,,,,,,,11,14,Ｉデンコウリョウ, 65,岡田祥, 0.5, 61,  -5,   5,14,109.5, ⑬⑬,11,12,Ｑバリロｰチェ, 56,菱田裕, 0.9, 67,   8,   1,12, 61.5, ⑦⑥
12, 4,Ｇダノンクリエｰタｰ, 64,松田大, 8.3,  9,* 11, -74, 1,  2.4,①①③,,,,,,,,,,,,,12, 2,Ｎベルモントキｰラ, 61,横山和, 0.7, 59,  -8,   5,12, 66.7, ⑮⑮,12, 1,Ｃプレイアップ, 76,高倉稜, 1.0, 66,   0,  11, 7, 22.5, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｅオリジン, 70,川須栄, 1.0, 57,   1,  -5, 7, 19.6, ⑤⑤,13, 9,Ｍハギノソフィア, 67,津村明, 1.2, 63,   9,  -5, 9, 32.2, ⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｋラブグランデｰ, 64,西田雄, 1.1, 56,  -1,  -4,13, 74.1, ⑦⑧,14,17,Ｉスイｰトブライアｰ, 70,丸田恭, 1.2, 63,  -3,  11,13, 79.2, ⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｏタカミル, 57,花田大, 1.8, 49,   1, -13,15,249.7, ④④,15,15,Ｊトキノサコン, 70,平野優, 1.3, 63,   0,   7,15,105.7, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｏトｰセンサイレンス, 62,黛弘人, 1.4, 62,  -4,   9,18,346.0, ⑰⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｈコスモルｰシｰ, 71,丹内祐, 1.6, 58,   5,  -5,16,126.1, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｎショウナンアンカｰ, 66,松田大, 2.2, 52,  -4,  -1,17,207.5, ⑱⑱
