13年 8月31日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月31日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 4,Ｄレイニｰアプロｰズ, 51,江田照, 2.1, 44,  -5, -15,10, 29.3,⑬⑩⑨, 9,12,Ｇタイセイゴディス, 62,柴山雄, 2.1, 63,  23, -24, 6, 13.8,⑬⑪⑪, 9, 9,Ｆストレｰトラブ, 70,岩田康, 1.6, 67,   1,   3,11, 53.5,⑫⑫⑪, 9,13,Ｊゴｰイングパワｰ, 71,川須栄, 2.5, 65,  18, -18, 5, 12.8, ⑩⑩
10,13,Ｈトミケンパシエンテ, 42,勝浦正, 2.3, 42,  -2, -22, 7, 18.5,④③④,10,14,Ｃレッドエルザ, 69,岩田康, 2.3, 63,  26, -33, 1,  3.9,⑥⑥⑦,10,13,Ｌレインボｰデイズ, 65,田中博, 2.7, 59,  -3,   0,13,311.4,⑬⑬⑬,10,15,Ｎラｰストチカ, 68,吉田豊, 2.5, 64,  17, -17,14, 67.0, ⑪⑪
11, 5,Ｍヒュウガ, 32,古川吉, 2.5, 43,  -6, -15,11, 61.3,⑫⑫⑫,11, 5,Ｉトウショウヴァｰス, 61,伴啓太, 2.3, 62,  16,*-13,12, 41.0,⑯⑭⑫,11,12,Ｋアｰスザスリｰ, 66,戸崎圭, 3.2, 53,   2, -14,10, 40.8,⑦⑨⑫,11, 4,Ｉタイヨウパフュｰム, 71,戸崎圭, 2.9, 60,   8, -11,12, 43.6, ⑮⑮
12, 1,Ｋウインマティｰニ, 37,津村明, 3.3, 37,  -3, -27,12, 79.4,③⑦⑩,12,10,Ｆダルメシアン, 63,三浦皇, 2.4, 61,* 27, -37, 7, 14.0,④④⑥,12, 6,Ｊデコレイト, 66,蛯名正, 3.6, 50,   4, -21, 8, 37.4,④⑥⑦,12, 9,Ｇメイショウヒデタダ, 71,吉田隼, 3.1, 59,  22, -29,13, 45.1, ⑥⑥
13, 3,Ｌデンジャラｰ, 37,吉田隼, 4.3, 31, -10, -25,13,126.1,⑨⑬⑬,13, 6,Ｎミラクルセレｰネ, 54,城戸義, 4.3, 47,  14, -33,10, 22.7,⑧⑮⑮,13, 7,Ｈグラマラスグロウ, 68,古川吉, 3.7, 51,*  5, -23, 4, 12.4,①②⑤,13, 8,Ｃニシノカチヅクシ, 74,柴山雄, 3.2, 55,  13, -22, 7, 23.2, ⑬⑫
,,,,,,,,,,,,14, 8,Ｏパフォｰムワンダｰ, 49,菱田裕, 4.3, 48,  20, -43,15,106.3,⑪⑬⑬,,,,,,,,,,,,,14,12,Ｅシゲルシゲザネ, 72,秋山真, 3.4, 54,   6, -17,11, 33.0, ⑯⑯
,,,,,,,,,,,,15, 3,Ｐタイセイスカイ, 49,江田照, 5.8, 40,  19, -62,14, 98.4,⑤⑫⑭,,,,,,,,,,,,,15, 6,Ｂオオタニジムチョウ, 74,竹之下, 4.0, 48,  18, -36, 8, 26.7, ⑨⑨
,,,,,,,,,,,,16,15,Ｌグランデミルク, 57,菅原隆, 7.3, 31,  11, -64,13, 79.4,⑮⑯⑯,,,,,,,,,,,,,16,10,Ｐダンツミュｰタント, 64,藤田伸, 4.2, 50,  26, -45, 3,  9.1, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+18 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:32),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:不良(指数:32),,,,,,,,,,,
単勝:500円 複勝:12=170円 11=300円 10=200円 枠連:670円,,,,,,,,,,,,"単勝:2,720円 複勝:01=740円 09=3,160円 02=260円 枠連:3,840円",,,,,,,,,,,,単勝:550円 複勝:10=190円 01=110円 02=630円 枠連:340円,,,,,,,,,,,,"単勝:1,760円 複勝:01=460円 05=210円 14=260円 枠連:2,490円",,,,,,,,,,,
"馬連:2,070円 ワイド:11-12=660円 10-12=510円 10-11=1,230円",,,,,,,,,,,,"馬連:132,120円 ワイド:01-09=34,150円 01-02=2,060円 02-09=9,780円",,,,,,,,,,,,"馬連:590円 ワイド:01-10=280円 02-10=2,870円 01-02=1,200円",,,,,,,,,,,,"馬連:6,240円 ワイド:01-05=2,070円 01-14=2,770円 05-14=1,090円",,,,,,,,,,,
"馬単:3,260円 3連複:3,370円 3連単:18,880円",,,,,,,,,,,,"馬単:254,940円 3連複:235,070円 3連単:2,170,220円",,,,,,,,,,,,"馬単:1,710円 3連複:4,600円 3連単:25,360円",,,,,,,,,,,,"馬単:13,920円 3連複:22,710円 3連単:161,830円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:16,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝1800m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,札幌2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｃシュヴァリエ, 56,藤田伸,, 84,* 29,  11, 5,  9.2, ①①, 1, 2,Ｃハリマヤヨサコイ, 67,横山和,, 72,* 10,   1, 5,  7.8,①②①, 1, 7,Ｉエアセノｰテ, 60,松田大,, 74,* 27, -39, 6, 26.7,②①①, 1, 1,Ｋレッドリヴェｰル, 47,岩田康,, 75,  18,*-21, 2,  5.1,⑩⑧④
 2, 5,Ｇウインネオルｰラｰ, 43,柴田大, 0.1, 83,* 29,  10, 3,  5.0, ②②, 2, 5,Ｅベストブライアン, 65,村田一, 0.2, 74,   9,   3,10, 39.5,④③③, 2, 1,Ｃスリｰアフロディテ, 74,岩田康, 0.8, 70,  17,*-30, 1,  2.5,⑥③②, 2, 6,Ｃマイネグレヴィル, 62,柴田大, 0.0, 74,* 21,*-31, 4,  6.8,①①①
 3, 4,Ｄアイノデンドウシ, 52,岩田康, 0.1, 82,  26,* 14, 1,  3.2, ⑤④, 3, 7,Ｂエルフショット, 68,古川吉, 0.3, 73,   7,*  5, 2,  6.2,⑦⑤④, 3, 4,Ｄサングップ, 71,戸崎圭, 1.5, 63,  16,*-36, 4,  9.7,⑩⑤③, 3, 4,Ｉハイアｰレｰト, 53,吉田豊, 1.2, 63,* 20, -42, 6, 13.1,③②③
 4,15,Ａアルマエルナト, 64,戸崎圭, 0.2, 76,  22,* 16, 4,  5.1, ⑥⑤, 4,13,Ｇクインポルカ, 63,菱田裕, 1.0, 66,   7,  -1, 8, 23.8,⑤⑥⑤, 4, 6,Ｅマコトタンホイザｰ, 66,菱田裕, 2.5, 56,  15, -45, 5, 24.4,⑫⑥④, 4, 2,Ｇピオネロ, 58,蛯名正, 2.3, 55,  19, -55, 7, 15.0,⑥④②
 5, 8,Ｂアマアマ, 60,三浦皇, 0.6, 75,  27,   7, 6, 19.2, ③③, 5,11,Ｄレッドエンブレム, 67,田中博, 1.1, 66,   5,   0, 1,  2.9,⑧⑧⑦, 5,13,Ｍイキ, 55,秋山真, 3.9, 48,  16, -67, 8, 41.4,⑤④⑥, 5,10,Ｂマイネルフロスト, 64,三浦皇, 3.4, 49,  19, -69, 1,  3.0,⑪⑤⑤
 6, 9,Ｈノｰスショアビｰチ, 42,村田一, 1.1, 66,  20,   6, 8, 27.6, ⑦⑥, 6, 3,Ａメイショウユニオン, 68,松田大, 1.2, 66,   4,   4, 6,  8.1,⑪⑩⑨, 6, 2,Ｇメイショウオトコギ, 64,城戸義, 4.1, 46,  13, -61,11, 59.6,⑧⑨⑨, 6,11,Ｍマラムデｰル, 42,戸崎圭, 3.8, 46,  18, -72, 8, 16.9,⑫⑦⑥
 7, 6,Ｏデルマフクゾウ,  0,津村明, 1.3, 60,  14,  10,13,153.8, ⑩⑨, 7, 6,Ｋイｰグルカッタｰ, 55,岩田康, 1.2, 67,   2,*  6, 4,  6.6,⑫⑫⑩, 7, 8,Ｂマイネルアルティマ, 75,丹内祐, 4.7, 44,  13, -69, 3,  6.2,⑨⑩⑦, 7, 5,Ｈメイショウスミトモ, 53,古川吉, 4.1, 41,   9, -58,11, 50.6,⑭⑬⑨
 8,13,Ｆピュアエクセル, 48,秋山真, 1.4, 57,   9,* 13, 9, 29.0, ⑬⑬, 8, 9,Ｆヴィンチトｰレ, 64,秋山真, 2.1, 57,* 10, -17, 7, 15.0,②①②, 8, 3,Ａパシャドｰラ, 75,四位洋, 5.6, 17,  14, -82, 2,  2.7,⑭⑧⑤, 8,13,Ｆトｰセンシルエット, 59,江田照, 4.4, 43,  19, -81,10, 35.4,⑧⑥⑦
 9,10,Ｊルナレディ, 36,蛯名正, 2.0, 52,  15,   0,11, 81.4, ⑧⑧, 9,10,Ｌカシマルフィ, 50,柴田大, 2.4, 57,   3,  -6,11,142.4,⑩⑪⑪, 9,11,Ｈプレミアムカｰド, 60,横山和, 6.7,  4,  18, ---, 9, 52.6,③②⑧, 9, 8,Ａオｰルステイ, 65,吉田隼, 4.7, 39,  11, -69, 3,  5.6,⑤⑫⑩
10, 2,Ｎクリノクレオパトラ, 15,丹内祐, 2.7, 44,  12,  -4,14,190.9, ⑪⑩,10, 8,Ｉギンザマｰシャル, 58,三浦皇, 2.4, 57,   1,  -3, 9, 28.7,⑬⑬⑬,10,10,Ｎユキノマルガリｰタ, 44,勝浦正, 7.6, -3,  14, ---,10, 55.6,④⑦⑩,10,12,Ｌダンツキャノン, 45,川須栄, 6.0, 11,   7, -80,14,272.3,⑬⑭⑬
11,11,Ｅカゼノコ, 51,菱田裕, 2.7, 43,  12,  -4, 2,  4.7, ⑫⑫,11,12,Ｊナデシコノハナ, 56,丹内祐, 2.7, 56,   6, -15,12,177.7,⑥⑦⑧,11,14,Ｋロｰドツイスタｰ, 58,荻野琢, 7.7, -4,  11, ---,14,200.1,⑦⑫⑪,11, 7,Ｎサングラス, 42,田中博, 7.5,-10,* 20, ---,13, 77.2,②③⑧
12,12, ヒルノバｰハｰバ,---,四位洋, 2.9, 40,  11,  -6, 7, 20.6, ⑭⑭,12, 1,Ｈナムラキンボシ, 63,蛯名正, 3.5, 48,   8, -25, 3,  6.3,③④⑥,12, 9,Ｆイｰスタリｰガスト, 65,吉田豊, 7.9, -5,  10, ---,12, 66.2,⑪⑬⑫,12,14,Ｅクリノコマチ, 59,伴啓太, 8.1,-14,  16, ---,12, 69.3,④⑩⑫
13, 3,Ｉアスカクイン, 42,吉田隼, 3.4, 34,   6,  -7,10, 70.6, ⑯⑮,13, 4,Ｍスリｰサンロｰズ, 48,上村洋, 5.1, 41,   3, -29,13,260.4,⑨⑨⑫,13, 5,Ｊヴュルデバンダム, 59,吉田隼, 9.1,-18,   9, ---,13, 98.4,⑬⑭⑬,13, 9,Ｄロｰドフォワｰド, 60,藤田伸, 8.1,-13,  18, ---, 9, 25.2,⑨⑨⑪
14,16,Ｋハンサムオウジ, 33,荻野琢, 3.5, 40,  27, -28,12, 99.2, ④⑦,,,,,,,,,,,,,14,12,Ｌクリノチョモラｰリ, 55,伴啓太,14.5,-77,  11, ---, 7, 40.4,①⑪⑭,14, 3,Ｊバウンスシャッセ, 52,四位洋, 9.5,-29,  15, ---, 5, 11.8,⑦⑪⑭
15,14,Ｍルックアラウンド, 21,黛弘人, 3.5, 35,  16, -17,16,752.8, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 7,Ｌハクユウジャック, 28,伴啓太, 3.8, 30,   8, -14,15,330.8, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+19 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:32),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-41 馬場:重(指数:32),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:-37 馬場:不良(指数:32),,,,,,,,,,,
"単勝:920円 複勝:01=210円 05=230円 04=150円 枠連:3,340円",,,,,,,,,,,,"単勝:780円 複勝:02=210円 05=490円 07=200円 枠連:9,660円",,,,,,,,,,,,"単勝:2,670円 複勝:07=500円 01=140円 04=270円 枠連:700円",,,,,,,,,,,,"単勝:510円 複勝:01=220円 06=230円 04=340円 枠連:2,090円",,,,,,,,,,,
"馬連:3,150円 ワイド:01-05=740円 01-04=470円 04-05=440円",,,,,,,,,,,,"馬連:7,280円 ワイド:02-05=1,740円 02-07=560円 05-07=2,550円",,,,,,,,,,,,"馬連:3,400円 ワイド:01-07=1,060円 04-07=2,350円 01-04=430円",,,,,,,,,,,,"馬連:2,360円 ワイド:01-06=800円 01-04=1,460円 04-06=1,380円",,,,,,,,,,,
"馬単:6,940円 3連複:2,200円 3連単:21,360円",,,,,,,,,,,,"馬単:13,020円 3連複:12,350円 3連単:84,360円",,,,,,,,,,,,"馬単:9,620円 3連複:7,570円 3連単:82,840円",,,,,,,,,,,,"馬単:4,220円 3連複:10,570円 3連単:51,340円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝2000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,報知杯大雪ﾊﾝﾃﾞｷｬｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄヒミノオオタカ, 66,松田大,, 68,*  3,   8, 1,  2.8,②②②, 1,12,Ａシルヴァｰグレイス, 75,秋山真,, 68,   1,   5, 3,  3.7, ⑤⑤, 1, 4,Ｄヒラボクプリンス, 74,菱田裕,, 73,*  9,* 10, 1,  2.4,①①①, 1,13,Ｌキングズクエスト, 76,黛弘人,, 65,* 25, -65,12, 83.0,②①①
 2, 4,Ｅプリｰズドンテル, 65,丸田恭, 0.0, 68,   1,* 12, 7, 26.7,⑨⑧⑦, 2, 7,Ｌマｰスストロング, 50,丸田恭, 0.2, 65,  -7,*  9,12,126.3, ⑪⑩, 2, 5,Ａアルマベルヴァ, 76,吉田隼, 0.7, 68,*  8,   4, 2,  3.6,②②②, 2, 9,Ｊマイネルストラｰノ, 77,津村明, 0.1, 64,* 25, -64, 3,  6.9,⑥⑦⑦
 3, 2,Ｂマルトクスパｰト, 68,伴啓太, 0.2, 66,*  3,   5, 4,  6.5,①①①, 3, 8,Ｂコマノガレオス, 74,松田大, 0.2, 67,*  6,   0, 5, 11.4, ②②, 3, 7,Ｅスタンドバイミｰ, 71,岩田康, 0.9, 68,   6,   6, 4, 11.4,④③③, 3, 3,Ｍルロワ, 73,三浦皇, 0.1, 64,  23, -60,14,107.8,⑨⑧⑧
 4, 1,Ｃノボサイボｰグ, 66,三浦皇, 0.8, 63,*  3,   3, 3,  5.5,⑤⑤③, 4, 4,Ｄエクセレンフレｰル, 72,岩田康, 0.3, 66,*  7,  -2, 1,  3.1, ①①, 4, 3,Ｆマヤノカデンツァ, 71,柴山雄, 1.3, 66,   5,   5, 6, 13.6,⑨⑦⑦, 4, 4,Ｇアルティスト, 78,四位洋, 0.2, 61,  10,*-30, 8, 16.7,⑮⑮⑫
 5,12,Ｌルタドｰル, 41,津村明, 0.8, 65,  -2,* 10, 9, 42.9,⑬⑫⑩, 5, 3,Ｊレディｰ, 63,菱田裕, 0.3, 65,  -5,*  6, 9, 50.5, ⑨⑦, 5,10,Ｃヴェルティゴ, 74,吉田豊, 1.3, 64,   5,   4, 5, 12.0,⑦⑥⑤, 5,14,Ｉダブルオｰセブン, 77,勝浦正, 0.4, 62,  21, -60, 9, 37.7,⑭⑪⑥
 6,11,Ａミッキｰフィｰバｰ, 68,川須栄, 0.9, 63,   1,   3, 2,  3.1,⑧⑦⑥, 6, 2,Ｋザゲｰムイズオン, 55,戸崎圭, 0.4, 63,  -6,*  6, 6, 17.7, ⑩⑪, 6, 6,Ｍバイオレットムｰン, 48,城戸義, 1.6, 64,   1,*  8, 7, 17.3,⑩⑩⑨, 6, 2,Ｏロｰドエフォｰル, 65,柴山雄, 0.6, 60,  21, -64,11, 48.6,⑫⑩⑤
 7, 7,Ｇマイネルゲイナｰ, 62,戸崎圭, 1.2, 61,   0,   3, 6, 20.4,⑩⑩⑧, 7,11,Ｃドキドキガｰル, 73,津村明, 0.4, 65,*  6,  -2, 4, 10.6, ③③, 7, 8,Ｂダイゴロｰ, 75,横山和, 1.7, 62,   3,   4, 8, 17.7,⑧⑨⑧, 7, 8,Ｂヴァリアシオン, 83,古川吉, 0.8, 59,* 25, -74, 7, 15.2,⑪⑤③
 8,10,Ｈヤマニンサッチェル, 59,菱田裕, 1.3, 59,*  3,  -2,10, 53.7,④③④, 8, 5,Ｉレイズオブザサン, 65,村田一, 0.4, 66,   1,   3,11, 54.8, ⑦⑧, 8,11,Ｊロゼオ, 62,古川吉, 1.8, 65,   0,* 10,13,311.8,⑫⑫⑪, 8,12,Ｋコスモアンドロメダ, 76,丹内祐, 1.3, 59,  24, -78,10, 46.3,⑤⑥⑨
 9, 6,Ｊメイショウアザミ, 49,城戸義, 2.0, 54,*  3,  -8,11, 62.3,③④⑤, 9, 6,Ｆキタサンハヤブサ, 71,黛弘人, 0.4, 63,   4,  -1, 7, 35.1, ④④, 9, 9,Ｌセイントデジタル, 60,藤田伸, 2.0, 60,   6,  -3,10, 61.3,⑤④④, 9, 1,Ａデルマイザナミ, 86,川須栄, 1.4, 59,* 25, -83, 6, 13.9,⑦②②
10, 3,Ｆニホンピロホウオｰ, 63,村田一, 2.0, 56,   1,  -5, 5, 15.5,⑦⑨⑪,10, 1,Ｅバｰニｰズ, 71,三浦皇, 0.7, 61,   0,  -1, 2,  3.3, ⑥⑥,10, 2,Ｇウォｰタｰシュｰト, 70,小林徹, 2.2, 60,   6,  -2,11, 77.8,⑥⑤⑥,10, 6,Ｃネコタイショウ, 83,江田照, 1.6, 57,* 25, -84, 1,  2.4,⑧④④
11, 8,Ｋクイニｰアマン, 47,小林徹, 2.7, 51,  -1,  -7,13,388.7,⑪⑪⑫,11, 9,Ｈトミケンスプリング, 67,勝浦正, 1.0, 57,  -3,  -2, 8, 37.8, ⑧⑨,11, 1,Ｉユキノマｰクン, 65,津村明, 2.7, 56,   3,  -4, 3,  7.0,③⑧⑩,11,11,Ｈダンツアトラス, 78,藤田伸, 2.8, 26,  18, -82, 5, 11.9,③⑫⑬
12, 9,Ｉアキノアッパｰ, 56,荻野琢, 3.2, 44,   2, -17, 8, 40.0,⑥⑥⑨,12,10,Ｇシャｰズブルｰ, 71,柴田大, 1.1, 55,  -9,   1,10, 53.6, ⑫⑫,12,12,Ｋトレｰドウィンド, 60,柴田大, 3.3, 51,   0,  -4,12,160.8,⑪⑪⑫,12,15,Ｆプレイ, 79,柴田大, 4.4,  8,  23, ---, 4,  9.9,④⑨⑩
13,13,Ｍヤマニンサティネ,  5,柴山雄, 5.9, 29,  -6, -27,12,301.2,⑫⑬⑬,,,,,,,,,,,,,13,13,Ｈファンタズミック, 70,戸崎圭, 6.8, 33, -21,   3, 9, 33.6,⑬⑬⑬,13,10,Ｎウォｰタｰセレネ, 69,城戸義, 4.9,  7,  13, -96,15,497.9,⑩⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｄユウタｰウェｰヴ, 81,横山和, 5.5,  1,  13, ---,13, 89.6,⑬⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｅテイエムダイパワｰ, 80,松田大, 5.7, -9,* 25, ---, 2,  4.9,①③⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
