13年 9月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 9月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2850m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,麒麟山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａマジックタイム, 58,杉原誠,, 68,  -5,* 20, 4,  7.7, ⑰⑱, 1, 7, ネオレボルｰション,,横山義,,,,,10, 21.6,③②①, 1, 7,Ｃディアグリスタｰ, 73,吉田豊,, 71,   5,   6, 3,  8.8,⑩⑦⑥, 1, 7,Ａタナトス, 84,柴田善,, 80,*  5,* 20, 2,  5.1,②②②
 2,11,Ｂチュロ, 54,戸崎圭, 0.1, 63,*  8,* -4, 1,  2.0, ②②, 2, 9, ロｰレルエルヴェル,,草野太,186.6,,,, 7, 15.5,⑨⑥⑥, 2,10,Ｍエルシェロアスｰル, 58,山崎亮, 0.1, 70,*  7,   1, 6, 19.2,③②②, 2, 2,Ｂサクラレグナム, 83,戸崎圭, 0.2, 78,   4,* 19, 1,  1.7,④⑤⑤
 3,10,Ｃケンタッキｰミント, 53,田中勝, 0.7, 56,   4,  -7, 2,  6.2, ⑦⑦, 3,13, ピカピカテッタ,,金子光,186.6,,,, 9, 19.3,②③②, 3,13,Ａファイブタブレット, 74,戸崎圭, 0.2, 69,   6,   3, 1,  1.5,⑥③③, 3, 8,Ｅアサクサポイント, 81,吉田豊, 0.7, 77,   2,* 20, 6, 18.5,⑨⑩⑩
 4, 1,Ｌキンショｰウズシオ, 40,江田照, 1.1, 52,   4, -11, 9, 55.5, ③④, 4, 4, ミラクルオブレナ,,中村将,187.2,,,, 2,  3.8,⑥④④, 4, 5,Ｊラクリモｰサ, 66,柴山雄, 0.3, 71,   4,   6, 2,  6.3,⑦⑧⑧, 4,10,Ｉゴｰルドロジャｰ, 77,大野拓, 0.8, 76,   3,  17,11,177.5,⑥⑦⑥
 5, 3,Ｇコスモカパルア, 48,嘉藤貴, 1.1, 52,   3, -10, 8, 31.3, ⑧⑧, 5, 1, リキサンヒｰロｰ,,大江原,187.3,,,, 1,  3.7,⑪⑪⑩, 5,14,Ｂチェリｰサタｰン, 74,北村宏, 0.4, 69,   1,* 10, 4, 10.5,⑬⑬⑫, 5,15,Ｄスズカヴィグラス, 82,横山典, 0.8, 73,*  5,  13, 3,  6.9,③③③
 6, 4,Ｏサクラエフォｰト, 34,田辺裕, 1.3, 49,   2, -13,11,106.2, ⑩⑩, 6,11, セクシイスイｰト,,蓑島靖,187.4,,,, 6, 14.8,①①③, 6,15,Ｌランドブリｰズ, 63,松岡正, 0.6, 67,   2,   6, 7, 26.4,⑫⑪⑩, 6,12,Ｇオメガスパｰキング, 79,北村宏, 0.8, 76,   1,* 20, 4, 11.8,⑪⑫⑫
 7, 5,Ｑヴァンデミエｰル, 17,嶋田純, 1.5, 46,*  9, -27,10, 71.8, ①①, 7,12, オウケンウッド,,石神深,187.4,,,,11, 22.8,④⑦⑧, 7, 3,Ｉアズマユニヴァｰス, 66,大庭和, 0.7, 67,   6,  -1,10, 94.2,④④④, 7,14,Ｃシルクエステｰト, 83,内田博, 0.8, 76,   3,  17, 5, 12.0,⑦⑧⑦
 8,18,Ｄエリｰフェアリｰ, 53,内田博, 1.6, 47,   1, -14, 3,  6.2, ⑬⑬, 8, 3, ボンバルディエｰレ,,鈴木慶,187.7,,,, 4,  7.9,⑤⑤⑤, 8, 1,Ｆサルジェンツチェリ, 71,武士沢, 0.9, 68,   3,   3, 8, 28.4,⑨⑩⑪, 8, 3,Ｌシルクプラズマ, 74,石橋脩, 1.2, 74,   1,  18, 9, 66.7,⑫⑬⑬
