13年 5月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2400m 3 歳ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1970sﾀﾞｰﾋﾞｰﾒﾓﾘｰｽﾞﾀｹﾎｰﾌﾟｶｯﾌﾟ,,,,,,,,,,,,東京優駿 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｅリヴァロ, 58,デムｰ,, 66,*  3,   0, 1,  4.9, ④④, 1, 4,Ｅカカアデンカ, 45,岩田康,, 61,   1,  -9, 9, 28.0, ⑧⑥, 1, 6,Ａキタサンイナズマ, 80,横山典,, 72,*  2,  11, 1,  4.0, ①①, 1, 1,Ｄキズナ, 84,武豊  ,, 92,   8,* 20, 1,  2.9,⑮⑮⑮
 2,13,Ｂヤマトダイアンサス, 61,北村宏, 0.1, 64,*  5,  -4, 3,  6.0, ①①, 2,13, エスオンマイチェス,---,北村宏, 0.0, 59,  -5,*  0, 3,  8.1, ⑭⑭, 2, 9,Ｍヘイロｰフォンテン, 62,田中勝, 0.3, 71,*  1,   9, 8, 24.4, ②②, 2, 9,Ｂエピファネイア, 85,福永祐, 0.1, 89,   9,  14, 3,  6.1,⑨⑩⑩
 3, 5,Ａレオソルシエｰル, 63,内田博, 0.2, 64,   1,*  2, 4,  6.2, ⑧⑧, 3,17,Ａオｰゴンチャチャ, 60,デムｰ, 0.0, 61,  -3,* -1, 2,  5.3, ⑬⑫, 3,10,Ｂラロｰザブル, 77,石橋脩, 0.5, 74,  -5,* 17, 2,  4.5, ⑮⑯, 3, 3,Ｊアポロソニック, 80,勝浦正, 0.3, 82,* 14,  -9, 8, 61.6,①②②
 4, 7,Ｃファリｰム, 59,嶋田純, 0.5, 61,  -4,*  6,11, 36.4, ⑮⑯, 4,16, アサクサゴｰルド,---,福永祐, 0.1, 61,  -9,*  6, 5, 10.7, ⑰⑰, 4, 5,Ｊエデンロック, 67,柴山雄, 0.6, 70,   0,   9, 6, 15.7, ④④, 4,16,Ｋペプチドアマゾン, 79,藤岡康, 0.3, 85,* 12,   3,13,109.8,④④④
 5,10,Ｈフォルテシモ, 56,福永祐, 0.6, 62,   3,  -4, 7, 14.8, ⑤⑤, 5, 3,Ｂタカラプリンス, 59,内田博, 0.4, 55,*  4, -19, 1,  2.4, ④④, 5,12,Ｈサンマルスピリット, 67,小島太, 0.7, 69,*  1,   7,15,100.3, ⑤⑤, 5, 8,Ａロゴタイプ, 87,デムｰ, 0.3, 85,  11,   6, 2,  3.0,⑤⑥⑥
 6, 9,Ｇウインコサｰジュ, 57,石橋脩, 0.9, 60,  -2,   0, 9, 20.4, ⑯⑬, 6, 7,Ｃコスモソｰク, 58,柴田大, 0.6, 53,   1, -18, 4,  9.7, ⑥⑦, 6, 4,Ｌヒカルエリントン, 63,福永祐, 0.8, 69,  -3,  11, 3,  4.9, ⑩⑪, 6,11,Ｉテイエムイナズマ, 80,幸英明, 0.4, 88,   6,* 16,14,120.3,⑯⑯⑰
 7,11,Ｉプリンセスペガサス, 56,田中勝, 1.2, 56,  -1,  -4, 6, 13.8, ⑩⑨, 7, 9, ボップリヴァｰサル,---,戸崎圭, 0.8, 49,  -5, -12, 7, 17.5, ⑫⑬, 7,14,Ｉゲマインシャフト, 67,松岡正, 0.8, 70,  -2,  10,10, 45.0, ⑪⑩, 7, 6,Ｒラブリｰデイ, 69,川田将, 0.4, 87,   8,  14,17,238.2,⑬⑭⑭
 8, 6,Ｆニュｰトロンスタｰ, 58,戸崎圭, 1.4, 56,  -2,  -4, 2,  5.7, ⑫⑫, 8, 5,Ｈテンジンハルカゼ, 38,山崎亮, 0.9, 49,  -3, -16,17,290.1, ⑩⑩, 8,11,Ｏリアルマイスタｰ, 54,藤岡康, 1.0, 67,  -1,   7,16,227.5, ⑦⑦, 8,10,Ｃタマモベストプレイ, 84,和田竜, 0.4, 86,   9,  10,10, 64.8,⑫⑪⑫
