13年 2月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,200円 複勝:02=250円 05=110円 16=160円 枠連:1,090円",,,,,,,,,,,,"単勝:450円 複勝:09=170円 06=400円 10=170円 枠連:3,110円",,,,,,,,,,,,単勝:430円 複勝:02=160円 08=150円 05=120円 枠連:730円,,,,,,,,,,,,単勝:260円 複勝:04=130円 07=260円 08=280円 枠連:860円,,,,,,,,,,,
"馬連:1,050円 ワイド:02-05=400円 02-16=790円 05-16=230円",,,,,,,,,,,,"馬連:5,900円 ワイド:06-09=1,120円 09-10=350円 06-10=1,970円",,,,,,,,,,,,馬連:770円 ワイド:02-08=350円 02-05=310円 05-08=240円,,,,,,,,,,,,"馬連:1,440円 ワイド:04-07=550円 04-08=550円 07-08=1,820円",,,,,,,,,,,
"馬単:2,830円 3連複:1,230円 3連単:11,580円",,,,,,,,,,,,"馬単:7,920円 3連複:6,310円 3連単:42,980円",,,,,,,,,,,,"馬単:1,570円 3連複:810円 3連単:4,790円",,,,,,,,,,,,"馬単:2,330円 3連複:4,270円 3連単:19,230円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱｰﾘﾝﾄﾝｶｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａスズカファイタｰ, 73,川田将,, 70,*  8,* -4, 1,  2.0,⑤③②, 1,10,Ａジュｰヴルエｰル, 69,浜中俊,, 66,   6,*  1, 2,  3.6, ⑦⑦, 1,11,Ａマサノボラｰレビア, 73,川田将,, 74,   3,   9, 1,  3.9, ③③, 1, 6,Ａコパノリチャｰド, 79,ビュイ,, 80,*  2,  14, 1,  2.2, ②②
 2,11,Ｂミキノノボリリュウ, 70,熊沢重, 0.9, 62,*  9, -14, 2,  3.9,①①①, 2, 4,Ｊデニムアンドルビｰ, 53,福永祐, 0.0, 67,   6,*  1, 3,  5.7, ⑥⑥, 2, 9,Ｄファンデルワｰルス, 72,福永祐, 0.3, 71,*  5,   5, 3,  4.4, ②②, 2, 3,Ｂカオスモス, 79,内田博, 0.2, 78,   1,  14, 2,  3.3, ③③
 3, 3,Ｃイレプレイスブル, 66,内田博, 1.0, 61,   7, -11, 3,  5.1,⑪④③, 3, 9,Ｆメイショウキョトウ, 60,石橋守, 0.0, 65,*  9,  -3, 6, 10.7, ⑤④, 3, 1,Ｂウエスタンムサシ, 73,武豊  , 0.6, 68,  -7,* 14, 4,  6.2, ⑫⑫, 3, 2,Ｃレッドアリオン, 76,福永祐, 0.3, 79,   0,* 16, 4,  6.3, ⑤⑥
 4, 8,Ｆティマイドリｰム, 57,小坂忠, 1.0, 63,   7, -12, 6, 44.3,③②④, 4, 7,Ｃアドマイヤキンカク, 65,ビュイ, 0.2, 64,   5,*  1, 1,  3.3, ⑧⑨, 4, 4,Ｅキｰブランド, 71,ビュイ, 0.6, 68,  -4,  10, 5,  6.9, ⑩⑨, 4, 9,Ｉメイショウヤマホコ, 54,太宰啓, 0.6, 77,  -4,* 17, 9, 56.1, ⑩⑩
 5, 1,Ｅオｰスミアイビス, 61,藤田伸, 1.9, 58,   4, -12, 4,  6.4,④⑥⑤, 5, 5,Ｂアウォｰディｰ, 66,武豊  , 0.5, 61,   5,  -3, 5,  8.2, ⑨⑧, 5, 7,Ｃタンブルブルｰタス, 72,浜中俊, 0.8, 67,  -1,   6, 2,  4.0, ⑦⑦, 5, 7,Ｄラブリｰデイ, 73,岩田康, 0.8, 71,   1,   5, 3,  5.7, ④④
 6, 6,Ｋアルテルフ, 36,津村明, 2.5, 54,   4, -17,10,200.9,⑦⑦⑥, 6, 8,Ｄラルプデュエズ, 60,川田将, 0.6, 60,   3,  -2, 4,  7.6, ⑫⑫, 6,14,Ｈシナスタジア, 69,小林徹, 0.9, 66,*  7,  -3, 8, 27.0, ①①, 6, 1,Ｈタガノエンブレム, 65,川田将, 0.9, 72,  -2,  10, 6, 35.9, ⑨⑨
 7,12,Ｈマゼｰル, 49,国分優, 2.7, 52,   2, -15, 7, 89.9,⑨⑪⑨, 7,14,Ｇシゲルオヒツジザ, 59,小牧太, 0.7, 60,   3,  -3, 7, 16.8, ⑪⑪, 7,13,Ｉキクノフェｰデ, 66,津村明, 1.0, 65,   1,   2, 9, 36.8, ⑤⑤, 7,10,Ｅテイエムイナズマ, 69,秋山真, 1.1, 67,  -2,   5, 5, 13.5, ⑧⑧
 8,10,Ｇハｰフウェイ, 50,小林徹, 2.8, 53,   4, -16,11,251.3,⑥⑧⑧, 8,11,Ｌマイネノンノ, 46,津村明, 1.0, 56,* 11, -20,11,138.5, ②②, 8, 6,Ｊエｰシンブラスタｰ, 60,国分恭, 1.0, 65,  -6,  10,11,101.9, ⑪⑩, 8, 5,Ｊカシノランナウェイ, 51,国分優, 1.2, 63,*  4,  -5,10,159.1, ①①
 9, 9,Ｄバｰドバｰニング, 64,国分恭, 3.0, 51,   3, -18, 5, 11.9,⑩⑨⑦, 9, 3,Ｋウォｰスピリッツ, 47,内田博, 1.0, 54,*  9, -18, 8, 34.6, ③③, 9, 5,Ｇメイショウホロベツ, 69,飯田祐, 1.0, 65,   2,   2, 7, 20.7, ④④, 9, 8,Ｇレッドジャイヴ, 66,浜中俊, 1.5, 61,   0,  -3, 7, 42.1, ⑦⑤
10, 2,Ｉメイショウジンベエ, 44,長岡禎, 3.1, 50,   2, -18,12,351.7,⑧⑩⑪,10,13,Ｈタピスドフルｰル, 57,池添謙, 1.0, 56,   2,  -5,12,166.0, ⑭⑭,10, 3,Ｆエクストラトｰン, 70,岩田康, 1.3, 62, -11,* 11, 6, 14.7, ⑭⑭,10, 4,Ｆケイアイヴァｰゲ, 67,武豊  , 2.1, 55,   0, -10, 8, 55.5, ⑥⑦
11, 7,Ｊゴｰルデンハンタｰ, 40,川島信, 3.3, 50,   1, -17, 8,122.2,⑫⑫⑩,11, 1,Ｍアティトラン, 41,藤岡佑, 1.2, 54,   8, -17,13,173.7, ④⑤,11,15,Ｋクｰルオｰシャン, 59,長岡禎, 1.6, 59,  -1,  -1,15,294.6, ⑧⑧,,,,,,,,,,,,
12, 4,Ｌウインヒｰロｰ,  6,太宰啓, 5.2, 38,   3, -38, 9,164.8,②⑤⑫,12, 6,Ｉテイエムプリンセス, 54,太宰啓, 1.4, 52,   3, -12,10, 55.5, ⑬⑬,12, 2,Ｍディｰプランマ, 58,藤岡佑, 2.2, 55, -12,   5,14,247.9, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,13,15,Ｏタニノマンボ, 37,長岡禎, 1.6, 48,   5, -19,15,399.1, ⑩⑩,13,12,Ｎゴｰルデンポケット, 53,太宰啓, 2.8, 50,   0, -12,10, 89.1, ⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,14,12,Ｅトウケイウイン, 60,飯田祐, 1.8, 48,   0, -10, 9, 46.0, ⑮⑮,14, 8,Ｏサダムトレイス, 30,国分優, 3.1, 48,  -8,  -5,12,209.6, ⑬⑬,,,,,,,,,,,,
,,,,,,,,,,,,15, 2,Ｎアイアムイシュタル, 40,国分恭, 4.6, 24,* 10, -73,14,211.1, ①①,15,10,Ｌマウシャｰレ, 59,熊沢重, 3.3, 45,  -4, -12,13,239.5, ⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
単勝:200円 複勝:05=110円 11=120円 03=150円 枠連:260円,,,,,,,,,,,,単勝:360円 複勝:10=170円 04=180円 09=330円 枠連:550円,,,,,,,,,,,,単勝:390円 複勝:11=150円 09=190円 01=200円 枠連:860円,,,,,,,,,,,,単勝:220円 複勝:06=110円 03=110円 02=150円 枠連:340円,,,,,,,,,,,
馬連:280円 ワイド:05-11=160円 03-05=250円 03-11=440円,,,,,,,,,,,,"馬連:870円 ワイド:04-10=430円 09-10=1,060円 04-09=1,380円",,,,,,,,,,,,"馬連:1,030円 ワイド:09-11=380円 01-11=450円 01-09=600円",,,,,,,,,,,,馬連:330円 ワイド:03-06=150円 02-06=260円 02-03=270円,,,,,,,,,,,
"馬単:470円 3連複:600円 3連単:1,820円",,,,,,,,,,,,"馬単:1,470円 3連複:4,750円 3連単:16,130円",,,,,,,,,,,,"馬単:2,250円 3連複:2,090円 3連単:11,140円",,,,,,,,,,,,"馬単:600円 3連複:550円 3連単:1,740円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,千里山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8, アドマイヤシェル,---,藤岡佑,, 65,  -2,   4, 8, 33.5, ⑦⑥, 1, 5,Ｂドリｰムハヤテ, 71,国分恭,, 71,*  2,  12, 2,  4.6, ②②, 1, 9,Ｈオマワリサン, 73,藤田伸,, 85,* -1,  16, 6, 10.8,③④③, 1, 9,Ｃスズカルｰセント, 80,岩田康,, 82,* -3,* 24, 1,  1.8,①②②
 2, 6, ルｰシｰブライド,---,武豊  , 0.3, 62,*  4,  -7, 6, 16.0, ①①, 2, 6,Ｃゴｰインググレｰト, 68,太宰啓, 0.0, 72,   0,* 14, 3,  8.2, ③④, 2, 5,Ａコアレスドラｰド, 82,武豊  , 0.0, 89,  -3,* 23, 1,  2.3,⑨⑨⑧, 2, 8,Ｅキャッツインブｰツ, 79,国分恭, 0.2, 80,* -2,  21, 7, 53.6,⑦①①
 3,15, サクセスカッシｰナ,---,福永祐, 0.4, 63,   1,  -3, 1,  2.6, ④③, 3, 8,Ｆシゲルオウシザ, 65,国分優, 0.3, 68,  -4,* 15, 6, 17.6, ⑧⑧, 3, 8,Ｂケルンフォｰティｰ, 77,浜中俊, 0.0, 84,*  0,  15, 2,  4.1,②①①, 3, 7,Ｄハスラｰ, 80,川田将, 0.3, 81,* -3,* 23, 5,  9.8,②③③
 4,14, ワンダｰブラザウン,---,小林徹, 0.5, 62,  -6,   4,12, 74.3, ⑪⑩, 4, 4,Ａエイシンテキサス, 76,岩田康, 0.4, 67,*  3,   8, 1,  1.5, ①①, 4,10,Ｇシゲルササグリ, 74,岩田康, 0.0, 86,  -2,* 18, 4,  8.0,⑤⑤⑤, 4, 6,Ａブルｰタンザナイト, 82,熊沢重, 0.6, 78,  -4,  21, 3,  7.2,⑥⑥⑥
 5, 9, ロｰレルシャイニｰ,---,国分恭, 1.0, 57,*  2, -10, 3,  7.0, ②②, 5, 2,Ｄタッチシタイ, 68,川田将, 0.8, 64,   0,   7, 5, 16.3, ④③, 5, 2,Ｆパｰプルタイヨｰ, 74,国分恭, 0.2, 83,  -1,  16,10,151.8,④③④, 5, 4,Ｆオｰヴァｰジョイド, 79,福永祐, 0.7, 78,  -4,  21, 2,  3.6,④⑤⑤
 6, 7, ジョディｰズロマン,---,太宰啓, 1.2, 57,  -7,   0,14, 95.1, ⑫⑪, 6, 9,Ｉフェブアクティヴ, 43,川島信, 1.0, 62,  -3,   8, 8,170.6, ⑦⑦, 6, 1,Ｃゴｰルドブライアン, 76,内田博, 0.4, 82,  -3,  16, 3,  5.9,⑩⑧⑨, 6, 5,Ｈスペシャルイモン, 73,小坂忠, 1.2, 76,  -5,  18, 8,202.5,⑧⑧⑨
 7, 3, メイショウシンピ,---,中村将, 2.2, 47,   0, -17,16,230.6, ⑤⑤, 7, 3,Ｇロｰドツイスタｰ, 63,ビュイ, 1.1, 61,  -2,   6, 7, 24.4, ⑤⑤, 7, 4,Ｄボｰイフレンド, 74,小牧太, 0.5, 83,  -3,  15, 7, 18.1,⑥⑦⑦, 7, 1,Ｂピンウィｰル, 80,浜中俊, 1.2, 75,  -4,  19, 4,  7.6,⑨⑨⑦
 8, 2, スマｰトピアス,---,石橋守, 2.3, 48, -10,  -5,13, 75.2, ⑬⑬, 8, 7,Ｈノｰトゥング, 61,浜中俊, 1.7, 56,  -2,   1, 4, 14.1, ⑥⑥, 8, 7,Ｉプロフェッサｰ, 72,福永祐, 1.1, 72,  -2,   3, 5, 10.8,⑦⑥⑥, 8, 2,Ｉスエヒロジュピタｰ, 67,小林徹, 2.2, 66,  -4,   7, 9,206.7,⑤④④
 9,16, ラストキャスケｰド,---,川島信, 2.7, 47, -22,*  6,10, 52.4, ⑮⑮,,,,,,,,,,,,, 9, 6,Ｊサンデｰジョウ, 69,秋山真, 1.1, 69,* -1,  -1, 8, 64.5,①②②, 9, 3,Ｇサンマルリジイ, 75,長岡禎, 2.4, 65,  -5,   8, 6, 45.2,③⑦⑧
10,12, マルモクルｰズ,---,熊沢重, 2.7, 44,  -2, -19,11, 61.4, ⑨⑦,,,,,,,,,,,,,10, 3,Ｅフェブスカイ, 74,国分優, 1.3, 73,  -6,   9, 9,147.7,⑧⑩⑩,,,,,,,,,,,,
11,13, トウケイウェイ,---,内田博, 2.9, 44, -27,*  9, 7, 28.4, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12, 1, シゲルサソリザ,---,池添謙, 3.4, 39,   1, -29, 4,  9.7, ③④,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10, ララジロｰ,---,小牧太, 3.7, 37, -22,  -3, 5, 14.9, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14, 4, ブラッキｰピサ,---,四位洋, 4.4, 32,  -2, -34, 2,  3.1, ⑥⑧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11, ハギノサバイバル,---,秋山真, 4.5, 29,  -5, -32,15,111.6, ⑧⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 5, マウンテンアイリス,---,津村明, 5.3, 24,  -4, -40, 9, 37.1, ⑩⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:1),,,,,,,,,,,
"単勝:3,350円 複勝:08=660円 06=340円 15=160円 枠連:8,550円",,,,,,,,,,,,"単勝:460円 複勝:05=270円 06=500円 08=820円 枠連:1,580円",,,,,,,,,,,,"単勝:1,080円 複勝:09=230円 05=130円 08=150円 枠連:520円",,,,,,,,,,,,"単勝:180円 複勝:09=110円 08=750円 07=230円 枠連:2,230円",,,,,,,,,,,
"馬連:17,180円 ワイド:06-08=4,190円 08-15=1,620円 06-15=710円",,,,,,,,,,,,"馬連:1,360円 ワイド:05-06=440円 05-08=710円 06-08=920円",,,,,,,,,,,,"馬連:1,290円 ワイド:05-09=440円 08-09=520円 05-08=210円",,,,,,,,,,,,"馬連:3,000円 ワイド:08-09=1,020円 07-09=400円 07-08=2,830円",,,,,,,,,,,
"馬単:49,120円 3連複:15,870円 3連単:170,950円",,,,,,,,,,,,"馬単:2,590円 3連複:2,480円 3連単:13,500円",,,,,,,,,,,,"馬単:3,530円 3連複:1,350円 3連単:12,990円",,,,,,,,,,,,"馬単:4,050円 3連複:5,450円 3連単:24,250円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
