13年 6月16日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月16日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,相模湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｇダイワマｰクスマン, 53,北村宏,, 63,  -8,* 13,10, 38.6, ⑪⑫, 1, 6,Ｇポｰクチョップ, 57,江田照,, 66,   4,   3, 5, 11.7, ④③, 1, 8,Ｃレッドティムｰル, 72,北村宏,, 69,   5,*  3, 4,  5.1, ⑥⑥, 1,10,Ｅアミカブルナンバｰ, 83,武豊  ,, 84,  12,* 12, 1,  2.9, ⑦⑦
 2, 1,Ａキネオハレｰ, 62,大野拓, 0.0, 62,* -4,*  7, 1,  3.1, ④④, 2,10,Ｊオｰペドアンジョ, 55,武豊  , 0.0, 68,   1,*  9, 8, 20.3, ⑧⑧, 2, 6,Ａムｰドティアラ, 76,内田博, 0.3, 68,   4,*  3, 1,  2.9, ⑨⑧, 2, 2,Ｇジョｰオリオン, 79,吉田豊, 0.3, 86,* 28, -15, 4,  6.9, ①①
 3,10,Ｃレオアクシス, 60,横山典, 0.0, 60,  -5,*  8, 2,  4.0, ⑥⑥, 3,15,Ｆマキャヴェッリ, 58,大野拓, 0.2, 64,   0,*  7, 9, 23.6, ⑨⑨, 3, 7,Ｂミルキｰブロｰド, 75,江田照, 0.4, 68,   7,  -2, 3,  4.4, ③③, 3, 6,Ｄチェリｰヒロイン, 83,石橋脩, 0.3, 81,  10,* 13, 5, 10.1, ⑨⑧
 4,15,Ｊヤマニンアドｰレ, 49,江田照, 0.8, 56,* -3,  -2, 3,  7.6, ②②, 4, 9,Ｂアルマライズ, 62,吉田豊, 0.4, 61,  -4,* 11, 4, 11.2, ⑫⑫, 4,14,Ｇドリｰミングラヴ, 67,田中勝, 0.5, 67,*  9,  -6, 8, 34.3, ②②, 4, 1,Ｍアポロオラクル, 63,北村宏, 0.4, 80,  13,   5,13,175.2, ⑥⑤
 5, 5,Ｂドゥリマｰズドリム, 60,内田博, 0.9, 55,  -6,   2, 8, 17.5, ⑫⑨, 5, 2,Ｈブランドハヤテ, 57,田中勝, 0.5, 61,   1,   2, 6, 12.9, ⑥⑥, 5,10,Ｄグリュｰネヴォッヘ, 71,戸崎圭, 1.0, 64,   4,  -4, 2,  4.4, ⑩⑨, 5,11,Ａオコレマルｰナ, 85,戸崎圭, 0.5, 77,   5,* 17, 2,  3.4, ⑪⑪
 6,11,Ｋビｰビｰラッシュ, 45,柴田大, 1.0, 55,  -8,   5,12,152.7, ⑨⑪, 6,12,Ｄシルバｰトｰク, 59,二本柳, 0.6, 62,*  9,  -8, 2,  3.8, ②②, 6,12,Ｆオフショア, 70,蛯名正, 1.1, 63,   5,  -6, 5,  8.8, ⑦⑦, 6, 4,Ｆゴｰルドカルラ, 80,大野拓, 0.5, 79,  17,  -2, 9, 35.8, ③③
 7, 9,Ｅロｰランズソング, 57,幸英明, 1.1, 55,  -6,   0, 5,  9.0, ⑦⑦, 7,13,Ｉシルバｰフォンテン, 56,福永祐, 0.7, 59,  -2,   5, 7, 16.7, ⑪⑪, 7, 5,Ｉオペラフォンテン, 65,山崎亮, 1.1, 63,   2,  -2,15,305.4, ⑫⑪, 7,12,Ｉミナレット, 76,嘉藤貴, 0.6, 77,  13,   2, 8, 20.8, ⑤⑥
 8, 8,Ｄメイラｰド, 58,ウィリ, 1.4, 56,  -7,  -2, 6,  9.6, ⑧⑧, 8, 5,Ｅルルドバシリカ, 59,大庭和, 1.2, 55,  -5,   5,14,173.9, ⑭⑬, 8,11,Ｋアンコｰルピｰス, 63,嘉藤貴, 1.2, 61,   1,  -1,14,296.6, ⑮⑭, 8, 5,Ｃシルクドリｰマｰ, 83,田中勝, 0.8, 74,   9,   6, 3,  6.9, ⑧⑨
