13年 6月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ2100m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1300m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,由比ヶ浜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａヒメサクラ, 65,石橋脩,, 62,* -2,*  4, 1,  4.0, ①①, 1, 4,Ｃアサクサベルｰガ, 66,戸崎圭,, 68,*  7,  -7, 3,  4.9,⑪③③, 1,12,Ｌウインプロスパｰ, 66,ウィリ,, 77,*  7,   4, 8, 16.1, ④④, 1, 5,Ｅデンファレ, 80,的場勇,, 81,*  9,   7, 9, 18.9, ②②
 2, 1,Ｃアルデグロリア, 57,武士沢, 0.0, 62,  -7,*  9, 2,  4.4, ⑦⑥, 2,10,Ｆマイネルオルカｰン, 63,柴田大, 0.3, 65,   3,* -2, 7, 13.4,⑯⑭⑩, 2, 6,Ｉアランルｰス, 69,吉田隼, 0.0, 76,   2,  11,13,135.5, ⑦⑥, 2, 4,Ｋジョｰオリオン, 76,吉田豊, 0.0, 81,* 15,  -3, 4,  7.4, ①①
 3, 3,Ｇエタｰナルスタｰ, 51,松岡正, 0.4, 58,  -5,*  4, 5,  7.9, ⑤⑤, 3, 3,Ｉセプテントリオ, 60,内田博, 0.4, 63,   5,  -8, 1,  2.9,⑤⑥⑥, 3, 7,Ｈクレバｰアポロ, 70,田辺裕, 0.1, 74,   0,* 11, 9, 19.2, ⑨⑩, 3, 6,Ａシルクドリｰマｰ, 86,田中勝, 0.2, 80,   4,  12, 2,  4.3, ⑦⑦
 4, 4,Ｄマプティット, 55,岩田康, 1.0, 55,  -7,   2, 6,  8.6, ⑧⑧, 4, 1,Ｅアキレスバイオ, 63,柴山雄, 0.4, 64,   2,* -1, 6, 13.0,⑧⑩⑫, 4, 2,Ｅコｰリンギデオン, 73,横山典, 0.1, 74,  -3,* 15, 4,  7.4, ⑭⑬, 4,11,Ｂキングオブロｰ, 85,柴田善, 0.3, 78,   4,   9, 3,  6.9, ⑥⑥
 5,13,Ｅスタｰシンフォニｰ, 54,戸崎圭, 1.5, 50, -10,   0, 4,  7.1, ⑩⑪, 5, 8,Ｂヤマニンビルトゥズ, 67,蛯名正, 0.5, 63,   5,  -8, 2,  4.8,⑦⑦⑦, 5, 4,Ｂダｰクシｰカｰ, 75,蛯名正, 0.3, 73,  -3,* 13, 7, 14.2, ⑬⑭, 5, 8,Ｇタガノザイオン, 80,浜中俊, 0.4, 78,   0,* 13,10, 21.0, ⑫⑫
 6, 8,Ｈミスワイキキ, 48,浜中俊, 1.9, 46,* -3, -12,12, 68.2, ②②, 6,14,Ｄヴィルトグラｰフ, 64,木幡初, 0.9, 61,*  6, -16,10, 34.6,②②②, 6, 1,Ｊコアレスキング, 69,吉田豊, 0.4, 71,   0,   8, 2,  5.5, ⑪⑨, 6, 7,Ｏグランマルシェ, 70,長岡禎, 0.4, 78,   0,* 13,13, 50.9, ⑬⑬
 7,11,Ｋディアザリアｰ, 45,丸田恭, 2.0, 44,  -5, -11,13,103.6, ③④, 7, 9,Ａギンザマｰシャル, 70,松岡正, 1.8, 55,   5, -21, 5, 12.1,③④④, 7, 9,Ｋショウナンアポロン, 69,浜中俊, 0.4, 72,   0,   8, 5,  8.1, ⑧⑪, 7, 9,Ｌワキノブレイブ, 75,福永祐, 0.4, 78,   5,   7, 1,  4.3, ⑤⑤
 8, 5,Ｍダイワボビｰ, 42,北村宏, 2.5, 41,  -9, -10,11, 56.6, ⑪⑩, 8, 7,Ｌマンボジャンボ, 51,ウィリ, 2.1, 55,   3, -18, 4,  8.6,⑨⑪⑧, 8,15,Ｃエジル, 74,北村宏, 0.7, 68,*  8,  -4, 6, 11.9, ②②, 8, 2,Ｍハワイアンシュガｰ, 74,田辺裕, 0.5, 77,   0,  12,14, 70.5, ⑪⑪
 9, 6,Ｉヤマトツバキ, 48,横山和, 2.7, 40, -13,  -6,14,239.6, ⑬⑬, 9,11,Ｏコミュニティ, 44,伴啓太, 2.3, 53,   0, -13,15,304.8,⑩⑬⑮, 9,13,Ａジャガｰバロｰズ, 76,戸崎圭, 1.0, 66,* 11,  -9, 1,  3.6, ①①, 9,13,Ｃロビンフット, 83,江田照, 0.6, 76,   2,   8,11, 36.1, ⑩⑩
10,10,Ｌケンブリッジアトナ, 43,嶋田純, 2.7, 41, -13,  -6,15,385.1, ⑭⑭,10, 5,Ｇウインチェイサｰ, 62,石橋脩, 2.4, 52,   5, -26, 9, 31.8,⑫⑤⑤,10, 3,Ｍフォｰスライト, 65,石橋脩, 1.2, 65,   2,  -2,12, 49.4, ⑤⑤,10, 3,Ｄダブルオｰセブン, 82,勝浦正, 0.7, 75,  -4,* 15,12, 42.0, ⑮⑮
11,16,Ｊキネオロｰズ, 46,江田照, 2.7, 39,* -3, -19, 9, 44.7, ④③,11,15,Ｋグラスリｰド, 57,吉田豊, 3.0, 50,   4, -25,13,135.1,⑬⑫⑨,11,14,Ｇシゲルドリアン, 71,内田博, 1.2, 65,   1,   1,11, 48.5, ⑩⑧,11,10,Ｆマイネルハイセンス, 80,柴田大, 0.9, 72,   3,   3, 5,  8.6, ⑧⑧
12, 9,Ｆトウカイクッキｰ, 52,吉田隼, 2.8, 40, -11,  -9, 8, 31.0, ⑫⑫,12,13,Ｎザサンデｰ, 45,長岡禎, 3.4, 47,   0, -22,14,146.3,⑮⑮⑭,12,11,Ｆミラクルミイクン, 71,江田照, 1.4, 63,  -1,   0,10, 29.0, ⑫⑫,12,15,Ｎマンドレイク, 71,内田博, 1.0, 70,*  7,  -5, 6, 11.1, ③③
13,15,Ｎメリアブｰケ, 41,内田博, 2.8, 39,  -7, -16, 7, 14.4, ⑥⑦,13, 2,Ｍドラゴンナイト, 49,田辺裕, 3.5, 46,   2, -28, 8, 24.6,④⑧⑪,13,10,Ｄプランタンビジュｰ, 74,デムｰ, 1.6, 62,*  7, -10, 3,  5.5, ③③,13,12,Ｈラインミｰティア, 79,蛯名正, 1.2, 68,   4,  -1, 7, 17.2, ⑨⑨
