13年 5月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彦根ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｃキャニオンバレｰ, 61,川田将,, 62,* -4,*  1, 1,  2.3, ①①, 1,13,Ｃナンプｰ, 54,幸英明,, 67,*  6,*  4, 2,  4.5, ②②, 1, 1,Ａラｰストチカ, 72,ウィリ,, 71,* 10,  -6, 1,  4.1, ①①, 1, 3,Ｂリュンヌ, 80,岡田祥,, 83,* 12,  -1, 2,  4.8, ①①
 2, 4,Ａタマモマナムスメ, 63,池添謙, 0.1, 62,  -7,*  3, 2,  3.7, ⑥⑥, 2, 4,Ｆファインスカイ, 49,川田将, 0.4, 61,*  4,   1, 5,  8.1, ④③, 2, 8,Ｃエｰシンマイェスタ, 71,秋山真, 0.1, 69,   6,* -3, 3,  5.6, ⑨⑨, 2, 5,Ｇビキニブロンド, 77,ウィリ, 0.2, 78,* 10,  -1, 4,  7.3, ②③
 3,15,Ｄグレｰトエンジェル, 61,秋山真, 0.3, 59,  -7,*  2, 3,  7.1, ⑧⑦, 3, 5,Ｄメガモンスタｰ, 53,和田竜, 0.4, 63,   3,*  6, 9, 27.3, ⑧⑦, 3, 2,Ｋマイネエビｰタ, 57,柴田大, 0.1, 72,   8,  -5,12, 92.2, ④④, 3, 6,Ｈエトピリカ, 74,柴田大, 0.3, 77,   7,   0, 8, 17.4, ⑦⑤
 4,16,Ｆプリンセスムｰン, 58,ウィリ, 0.6, 57,  -6,  -3, 5,  8.5, ⑤⑤, 4, 6,Ａレニンフェア, 61,デムｰ, 0.5, 59,*  4,   0, 4,  6.8, ⑤④, 4, 3,Ｅタカノヒｰロｰ, 65,川須栄, 0.1, 70,   6,* -1, 8, 21.4, ⑧⑧, 4, 9,Ｅオｰルブランニュｰ, 77,秋山真, 0.5, 71,  -3,*  8, 7, 15.9, ⑭⑭
 5, 8,Ｅメイショウアシタバ, 60,幸英明, 0.7, 56,* -4,  -5, 4,  8.0, ②②, 5, 2,Ｅクリアモｰメント, 51,北村友, 0.6, 58,  -3,*  9, 3,  5.2, ⑫⑫, 5, 5,Ｎアドマイヤサブリナ, 45,幸英明, 0.3, 70,   8,  -8, 9, 36.2, ⑤⑤, 5, 4,Ｉエスカｰダ, 74,小林徹, 0.6, 73,   7,  -4,14,105.1, ⑤⑥
 6, 6,Ｉストロンボリ, 50,岩崎翼, 1.1, 53, -11,  -1,14,379.4, ⑫⑫, 6, 7,Ｂマキオボｰラｰ, 54,太宰啓, 0.8, 57,*  7,  -8, 1,  4.4, ①①, 6,13,Ｄエｰシンサファイア, 65,松山弘, 0.4, 67,*  9, -12, 5,  6.4, ③③, 6, 8,Ｆウエストエンド, 77,四位洋, 0.8, 72,* 11, -10, 3,  5.6, ④②
 7,13,Ｇサダムサロペット, 53,藤田伸, 1.2, 53,  -6,  -8, 6, 17.5, ④④, 7,16,Ｋマイネルコイヌｰル, 42,柴田大, 1.0, 55,*  6,  -9, 8, 22.0, ③⑤, 7, 6,Ｆライブリシュネル, 64,熊沢重, 0.5, 64,   2,* -3,10, 43.0, ⑪⑪, 7,10,Ｄメイショウツガル, 77,古川吉, 0.9, 68,   4,  -5,10, 18.0, ⑧⑨
 8,14,Ｋハッピｰポケット, 46,川須栄, 1.5, 50,  -9,  -5,11,132.5, ⑪⑩, 8,10,Ｈプリスクリプション, 47,四位洋, 1.2, 50,  -5,   2, 6,  9.7, ⑮⑮, 8,10,Ｂタガノラルフ, 72,川田将, 0.5, 65,   3,  -4, 4,  6.3, ⑫⑫, 8, 7,Ｋユメノキラメキ, 72,川須栄, 0.9, 71,* 11, -12,11, 56.6, ③④
 9, 2,Ｊラストキャスケｰド, 48,古川吉, 1.7, 50,  -8,  -9, 9, 58.0, ⑩⑧, 9, 3,Ｉメイショウゲンナイ, 46,古川吉, 1.3, 53,   3,  -6,11, 77.7, ⑦⑥, 9,12,Ｈタマモプラネット, 61,国分優, 0.8, 63,   6, -10, 6, 11.2, ⑩⑩, 9,12,Ｍティアップゴｰルド, 71,幸英明, 0.9, 69,   4,  -5, 6, 13.5, ⑨⑦
10,10,Ｂアスカリンカｰン, 62,国分優, 1.9, 47,* -5, -15, 7, 27.7, ③③,10, 9, ヴェリｰウェル,---,川須栄, 1.3, 49,  -2,  -3,10, 74.5, ⑩⑨,10, 7,Ｉアジャストメント, 59,和田竜, 0.9, 62,   8, -16,11, 43.4, ⑥⑥,10, 1,Ｊミッドナイトクロス, 73,福永祐, 0.9, 68,   3,  -4, 5, 10.9, ⑩⑧
