13年 2月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河原町ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａサンキストロｰド, 62,藤岡康,, 63,*  0,* -3, 1,  2.0, ②②, 1, 2, メイショウヨウドウ,,西谷誠,,,,, 1,  2.0,②①①, 1, 6,Ｌラヴィｰズバｰド, 63,的場勇,, 71,   6,   1, 6, 24.8, ⑥⑥, 1, 8,Ｈオｰシャンフリｰト, 82,藤田伸,, 87,* 10,  12, 1,  2.4, ①①
 2,12,Ｄハｰトランド, 57,四位洋, 0.2, 62,* -1,* -4, 2,  3.1, ③③, 2, 3, クリノスレンダｰ,,草野太,198.2,,,, 4, 11.0,③②②, 2,12,Ｉアンビｰタブル, 66,四位洋, 0.2, 69,   0,*  6, 5, 14.5, ⑪⑪, 2,11,Ｉセイカプリコｰン, 82,村田一, 0.3, 85,   4,* 19, 5, 12.7, ⑦⑧
 3, 5,Ｂヨゾラニネガイヲ, 59,長岡禎, 0.8, 55,  -2,  -8, 3,  9.9, ⑥⑤, 3,12, シｰライフ,,小坂忠,198.6,,,, 3,  6.5,⑤④③, 3, 9,Ｄツルマルワンピｰス, 69,田中勝, 0.2, 67,   5,   0, 4,  9.2, ⑤⑤, 3, 4,Ａズンダモチ, 89,三浦皇, 0.5, 82,   6,  13, 3,  8.2, ④③
 4, 7,Ｆセレッソフロリｰド, 52,的場勇, 1.0, 54,*  1, -13, 6, 18.3, ①①, 4,11, パリスブルｰ,,横山義,199.3,,,,12,162.2,⑦⑥⑤, 4,13,Ｆブライトポジｰ, 68,長岡禎, 0.3, 68,   4,   1,14,127.2, ⑩⑩, 4, 5,Ｇアマノレインジャｰ, 83,国分優, 0.7, 81,   4,  13,10, 22.4, ⑥⑤
 5, 9,Ｈタガノシェルム, 49,水口優, 1.2, 50,  -9,* -5,11, 89.1, ⑩⑨, 5,10, クレバｰウエスタン,,植野貴,199.5,,,, 2,  4.5,⑥⑤⑥, 5, 5,Ｅメイショウオウヒ, 68,国分優, 0.4, 67,   3,   1, 3,  4.3, ⑨⑨, 5, 6,Ｆスズカジョンブル, 84,国分恭, 0.7, 82,   3,  16, 2,  5.4, ⑧⑦
 6,14,Ｇディルムッド, 49,三浦皇, 1.4, 49,  -6,  -9,12, 95.4, ⑨⑦, 6, 4, スズカジェネラル,,林満明,199.5,,,, 8, 21.2,①③④, 6, 8,Ｂマコトサンパギｰタ, 72,池添謙, 0.5, 68,*  7,  -5, 1,  2.7, ④③, 6, 7,Ｌサトノジョリｰ, 77,鮫島良, 0.7, 83,   1,* 19, 6, 15.5, ⑨⑨
 7, 1,Ｅシゲルタテザ, 52,国分優, 1.4, 49,  -3, -13, 5, 14.3, ⑤④, 7,14, セフティｰフライト,,鈴木慶,199.9,,,, 7, 19.2,⑨⑧⑦, 7, 7,Ｈオリｰブ, 67,鮫島良, 0.7, 64,  -2,*  5,12, 60.2, ⑫⑬, 7, 1,Ｂエｰシンポルックス, 86,田中勝, 0.8, 81,  -2,* 21, 4, 11.7, ⑫⑫
 8, 3,Ｃペプチドマンボウ, 58,国分恭, 1.7, 45, -12,  -7, 4, 11.9, ⑪⑪, 8, 9, イマジンジョン,,平沢健,200.7,,,,13,164.0,⑧⑨⑨, 8, 1,Ｃノヴェッロ, 71,熊沢重, 0.9, 63,   4,  -4,10, 37.6, ⑧⑦, 8,12,Ｄラフアウェイ, 84,川島信, 0.8, 80,*  8,   8, 9, 20.3, ②②
 9,13,Ｊナンプｰ, 49,池添謙, 1.8, 47,  -2, -17,10, 60.8, ④⑥, 9, 1, インフィニットエア,,五十嵐,201.2,,,, 5, 11.4,⑪⑪⑩, 9,14,Ｇキタサンテンニョ, 67,佐久間, 1.0, 63,   5,  -6, 9, 33.7, ⑦⑧, 9,10,Ｊムスタングリｰダｰ, 82,四位洋, 1.0, 81,  -1,  18, 8, 15.6, ⑪⑪
