13年 7月21日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 7月21日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2770m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 3,Ｄマイネプレセア, 48,松岡正, 0.7, 43, -14,* -2, 2,  5.5, ⑯⑭, 9, 2, ディアｰフォンテン,,金子光,194.3,,,,11, 90.6,⑩⑨⑨, 9, 7,Ｆオｰゴンプリンス, 58,的場勇, 1.6, 49,  -3, -18, 6, 18.3,④⑤⑧, 9,10,Ｊオメガスカイツリｰ, 75,北村宏, 1.8, 73,   1,  14, 8, 38.4,⑮⑬⑬
10, 1,Ｌミヤギユニヴァｰス, 29,吉田豊, 0.8, 42,  -7, -10,13,194.8, ⑧⑦,10, 4, ドクトルバロン,,大江原,197.1,,,, 9, 75.9,⑨⑩⑩,10,14,Ｍスピリットサムライ, 48,西田雄, 1.8, 48,  -3, -19,13,220.7,⑨⑦⑦,10,13,Ｍピンクデｰジｰ, 72,宮崎北, 2.0, 71,   1,  12,15,371.1,⑫⑫⑫
11, 6,Ｇロマンシｰズ, 44,柴田善, 0.9, 39,  -8, -12, 6, 18.2, ⑨⑩,,,,,,,,,,,,,11,10,Ｈカズチョウサン, 51,山崎亮, 1.9, 48, -11,  -6, 8, 27.1,⑯⑯⑯,11, 9,Ｈケイアイプログレス, 76,嶋田純, 2.4, 68,   0,  11,13,164.1,⑭⑭⑭
12, 5, カプチｰノ,---,石橋脩, 1.1, 37, -11, -10,10, 58.3, ⑬⑪,,,,,,,,,,,,,12, 1,Ｉヤマサダイス, 50,原田和, 1.9, 46,  -4, -18,10,153.5,⑦⑧⑨,12, 8,Ｋパクサ, 74,武士沢, 2.6, 69,  -2,  12, 9, 42.2,⑬⑮⑮
13,10,Ｍパンテラネグラ, 28,山崎亮, 1.7, 29,  -7, -22,11,163.9, ⑩⑫,,,,,,,,,,,,,13, 6,Ｊルルドバシリカ, 49,長岡禎, 1.9, 48, -10,  -7,14,252.1,⑮⑭⑭,13, 1,Ｌタイセイワイルド, 72,大庭和, 3.0, 62,*  8,  -9,11, 59.5,①②⑥
14, 4,Ｊライクアラヴァｰ, 30,武士沢, 2.2, 24, -12, -23,16,376.5, ⑮⑯,,,,,,,,,,,,,14,12,Ｐリネンナデシコ, 37,杉原誠, 2.3, 44,  -5, -21,16,338.3,⑪⑩⑩,14, 3,Ｄロジスプリング, 82,田中勝, 3.5, 58,*  9, -14, 3,  7.7,②①②
15, 7,Ｈシゲルトオトウミ, 39,田中勝, 2.2, 23, -10, -25, 9, 51.2, ⑫⑬,,,,,,,,,,,,,15,11,Ｅアｰスミッション, 58,松岡正, 2.4, 42,*  0, -33, 5, 14.5,③③②,,,,,,,,,,,,
16, 9,Ｎメスイドｰル, 17,原田和, 2.3, 22, -11, -25,14,267.8, ⑭⑮,,,,,,,,,,,,,16, 3,Ｎコンポｰザｰ, 42,花田大, 2.9, 37,  -9, -24,15,261.2,⑩⑫⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,
"単勝:33,430円 複勝:15=7,310円 02=260円 13=370円 枠連:9,090円",,,,,,,,,,,,単勝:690円 複勝:08=170円 06=140円 10=150円 枠連:450円,,,,,,,,,,,,単勝:470円 複勝:02=150円 04=120円 15=140円 枠連:550円,,,,,,,,,,,,"単勝:250円 複勝:07=130円 15=290円 04=340円 枠連:1,030円",,,,,,,,,,,
"馬連:197,050円 ワイド:02-15=39,620円 13-15=25,090円 02-13=1,330円",,,,,,,,,,,,馬連:930円 ワイド:06-08=290円 08-10=480円 06-10=240円,,,,,,,,,,,,馬連:660円 ワイド:02-04=250円 02-15=450円 04-15=250円,,,,,,,,,,,,"馬連:1,240円 ワイド:07-15=570円 04-07=820円 04-15=2,030円",,,,,,,,,,,
"馬単:458,840円 3連複:530,730円 3連単:4,909,360円",,,,,,,,,,,,"馬単:2,140円 3連複:930円 3連単:6,310円",,,,,,,,,,,,"馬単:1,540円 3連複:870円 3連単:5,480円",,,,,,,,,,,,"馬単:1,950円 3連複:6,700円 3連単:21,060円",,,,,,,,,,,
■ 2R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,福島ﾃﾚﾋﾞｵｰﾌﾟﾝ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａエリンジュｰム, 66,蛯名正,, 69,*  7,* -8, 1,  2.6,①①①, 1, 2, ハイアｰレｰト,---,吉田豊,, 50,*-17,*  0, 1,  3.3,⑫④③, 1, 5,Ｆセミニョン, 71,田辺裕,, 82,*  8,*  9, 5,  8.2,①①①, 1, 1,Ｇシルクアｰネスト, 82,宮崎北,, 87,   2,* 17, 9, 14.6,⑨⑩⑩
 2,16,Ｄメロディフェア, 61,柴田善, 0.9, 60,*  6, -17, 4, 11.1,②②②, 2,13, ゴｰルドシェンロン,---,杉原誠, 0.2, 47,*-15,  -4,14, 90.0,①①①, 2, 2,Ｃマイネルジェイド, 72,蛯名正, 0.6, 77,   6,*  9, 2,  4.7,⑨⑨④, 2, 3,Ｅサワノパンサｰ, 83,石橋脩, 0.1, 81,   8,   5, 6,  8.6,③③③
 3, 8,Ｃレアパルファム, 61,北村宏, 1.5, 55,   3, -20, 2,  3.0,⑨⑥⑤, 3, 1, ダノンミシガン,---,田辺裕, 0.4, 47, -20,*  0, 6, 13.1,⑭⑫⑦, 3,10,Ｊミレニアムゴｰルド, 61,伊藤工, 1.1, 71,*  8,  -5, 9, 21.6,②②②, 3, 4,Ａスピリタス, 84,北村宏, 0.3, 82,   4,  10, 8, 12.7,⑩⑨⑧
 4,10,Ｉロジヒット, 51,田中勝, 1.8, 52,   4, -27, 7, 19.7,③③③, 4, 3, バスティｰド,---,田中勝, 0.5, 45, -18,  -3, 3,  6.2,⑧⑧⑩, 4, 4,Ｈカウウェラ, 68,吉田豊, 1.6, 69,   4,  -1, 6,  8.8,⑩⑩⑩, 4, 5,Ｋミキノバンジョｰ, 79,吉田豊, 0.3, 76,* 12,  -7, 3,  6.7,①①①
 5, 6,Ｏフレッシュドｰル, 32,平野優, 1.8, 52,   1, -22, 5, 13.0,⑧⑨⑥, 5,12, コスモメリｰ,---,嶋田純, 0.6, 42,*-17,  -7, 7, 16.4,④⑥⑤, 5, 3,Ｉマイネルクレイズ, 66,松岡正, 1.6, 67,   7, -10, 4,  7.1,③③③, 5,10,Ｄゲシュタルト, 83,蛯名正, 0.5, 78,   5,   5, 2,  4.9,⑧⑧④
 6, 7,Ｊエッフェルスパｰク, 49,武士沢, 1.9, 53,   0, -19,13,145.9,⑫⑪⑩, 6, 4, リンガスアリュｰル,---,柴田善, 0.6, 43, -18,  -6, 2,  4.5,⑬⑦⑨, 6,11,Ｄコトブキハレスガタ, 72,武士沢, 1.8, 67,   4,  -4, 7, 12.6,⑪⑪⑪, 6,13,Ｆドリｰムバスケット, 82,柴田善, 0.6, 76,   6,   3, 5,  8.5,⑥⑥⑦
 7,15,Ｆテワヒポウナム, 60,松岡正, 2.1, 50,   4, -30, 6, 13.7,⑦⑤⑦, 7,10, マイソウルメイト,---,松岡正, 0.8, 41,*-17, -10,10, 39.2,③⑤④, 7, 8,Ｅビッグバンドジャズ, 71,北村宏, 1.8, 66,   7, -11, 3,  5.0,⑦⑥⑤, 7, 9,Ｃモンテエン, 83,松岡正, 0.6, 77,   5,   4, 4,  7.3,⑦⑦⑨
 8,13,Ｈロｰロｰロｰロｰ, 55,伊藤工, 2.2, 49,  -4,*-13,12, 78.6,⑯⑯⑮, 8, 8, マイネルゲｰル,---,武士沢, 0.8, 42, -20,  -6,13, 71.1,⑥⑨⑧, 8, 7,Ｇキタノイットウセイ, 68,嶋田純, 2.0, 63,   7, -13,10, 31.6,⑤⑤⑥, 8,14,Ｉニシノメイゲツ, 80,田中勝, 0.7, 81,   0,* 14, 7, 12.7,⑭⑭⑭
 9, 5,Ｎトｰアアナスタシア, 34,山崎亮, 2.2, 49,  -1, -20,14,158.7,⑭⑮⑭, 9, 6, ハッピｰセｰラｰ,---,伊藤工, 0.8, 46, -24,*  4,11, 59.0,⑯⑮⑭, 9, 6,Ｋコパノシｰズン, 61,長岡禎, 2.1, 63,   6, -12,11,159.0,⑥⑦⑦, 9, 8,Ｈオｰトドラゴン, 82,西村太, 0.7, 79,   1,  11,12, 76.8,⑫⑫⑬
10, 9,Ｇステラコｰヴァ, 56,西田雄, 2.4, 47,   0, -26,10, 51.8,⑮⑫⑬,10,15, コスモワッショイ,---,石橋脩, 1.1, 36,*-16, -15, 5,  7.6,⑤③⑥,10, 1,Ｂダイワフォスタｰ, 75,田中勝, 2.6, 60,   6, -17, 8, 19.8,⑧⑧⑨,10,12,Ｌダイシンプラン, 76,田辺裕, 0.9, 76,   1,   8,14,150.2,⑬⑬⑫
11,14,Ｅブロンドバレット, 60,宮崎北, 2.7, 46,   4, -40, 9, 30.9,④④④,11,14, ウィｰクエンド,---,北村宏, 1.6, 28,*-15, -24, 8, 24.6,②②②,11, 9,Ａスプリングパリオ, 77,石橋脩, 4.0, 52,   7, -42, 1,  4.0,④④⑧,11, 2,Ｎカワキタコマンド, 66,的場勇, 1.0, 71,   5,  -3,13,122.6,⑤⑤⑤
12, 4,Ｌレディｰモモ, 39,長岡禎, 2.7, 44,   0, -29,15,260.7,⑬⑬⑪,12, 5, キンショｰウズシオ,---,宮崎北, 1.8, 30, -20, -18, 9, 26.7,⑨⑪⑪,,,,,,,,,,,,,12, 7,Ｊケイアイドウソジン, 80,武士沢, 1.0, 71,   7,  -4,10, 29.9,④④⑥
13, 3,Ｋバプテスマ, 43,吉田豊, 2.8, 45,   0, -30,11, 63.6,⑩⑭⑫,13, 7, キンメリジャン,---,西村太, 2.0, 28, -20, -18,12, 68.7,⑩⑬⑫,,,,,,,,,,,,,13,11,Ｂキョウエイストｰム, 84,横山典, 1.3, 69,   2,   2, 1,  4.5,⑪⑪⑪
14, 1,Ｂマイネカトレア, 62,石橋脩, 3.0, 43,   2, -38, 3,  8.9,⑪⑩⑨,14,11, レｰヌデュバル,---,的場勇, 2.1, 25, -19, -22,15,158.8,⑦⑩⑬,,,,,,,,,,,,,14, 6,Ｍサニｰサンデｰ, 69,西田雄, 2.5, 53,* 12, -37,11, 36.6,②②②
15, 2, オペラガｰル,---,田辺裕, 4.3, 35,   2, -56, 8, 25.8,⑥⑦⑧,15,16, トｰアキヨモリ,---,西田雄, 2.6, 20, -21, -27,16,244.5,⑪⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
16,12,Ｍコフユチェリｰ, 36,西村太, 5.6,  8,   1, -75,16,276.7,⑤⑧⑯,16, 9, キングタケショウ,---,横山典, 4.6, -4, -25, -46, 4,  7.4,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,
単勝:260円 複勝:11=130円 16=220円 08=120円 枠連:650円,,,,,,,,,,,,"単勝:330円 複勝:02=160円 13=1,580円 01=330円 枠連:3,210円",,,,,,,,,,,,"単勝:820円 複勝:05=260円 02=200円 10=580円 枠連:2,080円",,,,,,,,,,,,"単勝:1,460円 複勝:01=440円 03=320円 04=390円 枠連:3,360円",,,,,,,,,,,
"馬連:1,410円 ワイド:11-16=420円 08-11=200円 08-16=400円",,,,,,,,,,,,"馬連:13,830円 ワイド:02-13=5,030円 01-02=900円 01-13=12,060円",,,,,,,,,,,,"馬連:2,120円 ワイド:02-05=680円 05-10=2,530円 02-10=2,590円",,,,,,,,,,,,"馬連:6,140円 ワイド:01-03=1,750円 01-04=1,750円 03-04=1,440円",,,,,,,,,,,
"馬単:2,030円 3連複:990円 3連単:5,730円",,,,,,,,,,,,"馬単:21,240円 3連複:56,900円 3連単:434,450円",,,,,,,,,,,,"馬単:4,440円 3連複:22,070円 3連単:92,890円",,,,,,,,,,,,"馬単:11,960円 3連複:17,410円 3連単:113,490円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  ダ1150m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,種市特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａネオヴァンデロア, 68,北村宏,, 60,  -1,*  5, 1,  2.2,⑫⑨⑥, 1,11,Ａベルモントホウオウ, 67,嶋田純,, 62,   7,   1, 1,  2.3, ④⑥, 1,15,Ｇグレカｰレ, 68,武士沢,, 76,* 11,  -4,10, 30.3, ①①, 1,11,Ａトミケンユｰクアイ, 80,柴田善,, 74,*  1,* 15, 2,  4.8,①①①
 2,15,Ｅグリｰド, 61,嶋田純, 0.0, 57,*  5,  -6, 5, 20.7,②②②, 2, 2,Ｇダｰムブランシュ, 56,吉田豊, 0.0, 64,   6,   2, 7, 14.2, ⑤④, 2, 6,Ｂアブマｰシュ, 75,横山典, 0.0, 72,   4,   3, 3,  6.1, ⑦⑥, 2, 8,Ｉシュガｰヒル, 73,北村宏, 0.2, 74,*  0,* 15, 6,  8.9,③②②
 3,10,Ｄクリスフォンテン, 64,山崎亮, 0.2, 60,  -2,*  6,10, 52.6,⑭⑬⑨, 3, 7,Ｆベルモントラヴ, 57,柴田善, 0.2, 60,   5,   1, 6, 12.8, ⑥⑤, 3, 9,Ｉレディオスソｰプ, 67,嶋田純, 0.1, 69,  -2,*  8, 7, 16.5, ⑭⑮, 3, 1,Ｅコスモシャンハイ, 76,松岡正, 0.5, 72,  -1,* 14, 7, 15.7,⑦⑥⑤
 4,14,Ｆドラゴンロックス, 57,松岡正, 0.2, 57,*  5,  -8, 4, 12.5,④③③, 4, 8,Ｂグランデミルク, 61,的場勇, 0.4, 61,*  9,  -4, 2,  3.6, ②②, 4,10,Ｈダｰクマレイン, 67,田辺裕, 0.1, 70,  -2,*  8, 5,  7.8, ⑮⑬, 4, 5,Ｄオリオンザジャパン, 76,田辺裕, 0.6, 71,  -2,* 14, 3,  5.7,⑩⑦⑦
 5,11,Ｂシルバｰフォンテン, 65,吉田豊, 0.3, 58,   3,  -4, 3,  6.5,⑧⑤⑤, 5, 9,Ｄシェｰル, 60,田辺裕, 0.5, 60,*  9,  -5, 5, 12.7, ③③, 5,14,Ｆバクシンテイオｰ, 69,石橋脩, 0.1, 72,   3,   3, 2,  4.5, ⑨⑩, 5, 9,Ｆアンルｰリｰ, 74,吉田豊, 1.1, 69,  -3,  12, 4,  5.9,⑧⑪⑪
 6, 8,Ｉエスカッシャン, 51,蛯名正, 0.3, 57,*  6, -10, 6, 28.7,①①①, 6,12,Ｊフｰラビュｰティｰ, 51,宮崎北, 0.9, 51,  -3,   2,11, 49.0, ⑨⑧, 6, 8,Ａボンジュｰルココロ, 80,柴田善, 0.2, 72,* 10,  -5, 1,  4.0, ②②, 6,10,Ｃハｰコット, 78,蛯名正, 1.1, 68,  -1,   8, 1,  3.6,⑤③④
 7, 1,Ｃブラゾン, 64,横山典, 0.5, 54,   5,  -8, 2,  3.0,③④④, 7,10,Ｃレッドキュラス, 61,松岡正, 0.9, 51,  -5,*  4, 4, 11.0, ⑪⑩, 7,12,Ｅユキノアイオロス, 69,西村太, 0.4, 67,   0,   1, 8, 18.0, ⑬⑨, 7,13,Ｇインストアイベント, 74,横山典, 1.3, 64,  -2,   8, 5,  7.3,②⑤③
 8,12,Ｎヒロスマイル, 40,伊藤工, 1.3, 51,   2, -11,11,106.3,⑨⑧⑧, 8, 5,Ｉセプテンバｰロｰズ, 52,田中勝, 1.0, 50,  -8,*  7,10, 42.5, ⑬⑫, 8, 2,Ｍジャパンイモン, 61,田中勝, 0.4, 69,   7,  -5, 9, 28.7, ④③, 8, 7,Ｍトウショウアミラル, 62,山崎亮, 1.5, 65,  -1,   5,12,109.9,⑫④⑥
 9, 9,Ｈダイワボルドｰ, 51,杉原誠, 1.3, 51,   3, -12,12,119.2,⑦⑥⑦, 9,16,Ｅプリンシアルｰナ, 59,北村宏, 1.2, 52,   5,  -6, 3,  9.6, ⑦⑦, 9, 7,Ｃテイエムコウノトリ, 70,松岡正, 0.5, 67,   4,  -4, 4,  6.3, ⑧⑦, 9, 3,Ｋマイネルソウル, 67,武士沢, 1.6, 66,  -2,   7,11, 97.7,⑪⑩⑨
10, 6,Ｏレッドタイフｰン, 38,田中勝, 1.9, 46,  -3,  -9, 8, 33.9,⑬⑫⑪,10, 3,Ｌスプリングカフェ, 48,伊藤工, 1.3, 48,  -6,   1, 9, 41.7, ⑩⑪,10, 5,Ｊラブグランデｰ, 66,西田雄, 0.7, 63,   2,  -4,13, 72.0, ⑩⑪,10,12,Ｊドラゴンフラッシュ, 70,杉原誠, 1.7, 64,  -3,   5,13,152.0,⑨⑧⑧
11, 3,Ｌハイランドコンドル, 44,長岡禎, 2.5, 44,  -1, -14,14,238.5,⑩⑪⑫,11,14,Ｋブラウンティアラ, 49,花田大, 1.4, 49,   0,  -4,14,178.7, ⑧⑨,11, 4,Ｄマウントビスティｰ, 69,蛯名正, 0.8, 64,   7, -10, 6, 11.4, ⑤④,11, 4,Ｈキョウエイショウリ, 74,伊藤工, 1.8, 65,  -5,  10, 9, 51.9,⑬⑬⑫
12, 7,Ｊマックスシュテルン, 49,武士沢, 3.4, 38,  -2, -22, 9, 39.2,⑥⑩⑬,12, 1,Ｈリベラリスト, 55,長岡禎, 2.1, 46,* 11, -20, 8, 35.8, ①①,12, 1,Ｋスズカアタック, 63,難波剛, 1.0, 60,   1,  -6,16,378.5, ⑪⑭,12, 6,Ｂアルマベルヴァ, 78,石橋脩, 2.0, 62,  -4,   5, 8, 22.0,④⑫⑬
13,13,Ｋピｰスロｰド, 46,田辺裕, 3.4, 36,   3, -30, 7, 31.0,⑤⑦⑩,13,13,Ｎビジンダネ, 31,大庭和, 2.2, 39, -13,  -1,15,179.0, ⑭⑭,13, 3,Ｎタツショウワ, 60,大庭和, 1.1, 56, -13,*  5,14,112.9, ⑯⑯,13, 2,Ｎグランデスバル, 48,草野太, 2.2, 61,  -2,   2,14,185.7,⑥⑨⑩
14, 4,Ｍグットオｰメン, 42,原田和, 4.3, 32,  -4, -27,13,149.9,⑪⑭⑭,14,15,Ｍニシノマオジュｰ, 43,山崎亮, 2.2, 39,  -8,  -5,13,178.3, ⑫⑬,14,11,Ｌレッドアンジェリカ, 62,北村宏, 1.2, 59,   7, -15,12, 60.1, ⑥⑧,14,14,Ｌリアルファッション, 64,嶋田純, 2.3, 59,  -5,   6,10, 66.9,⑭⑭⑭
,,,,,,,,,,,,15, 6,Ｏマロンシチｰ, 30,武士沢, 4.2, 25, -18, -14,12,132.1, ⑮⑮,15,13,Ｐアラディロｰザ, 57,伊藤工, 1.3, 56,   1, -10,15,168.2, ⑫⑫,,,,,,,,,,,,
,,,,,,,,,,,,16, 4, インマイハｰト,---,原田和, 6.8,-25, -50, -11,16,206.0, ⑯⑯,16,16,Ｏショウナンバグｰス, 57,宮崎北, 1.8, 53,* 10, -26,11, 57.1, ③⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
