13年11月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝3100m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  ダ2100m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,晩秋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅプレシャスムｰン, 50,蛯名正,, 60,* -4,   4, 9, 34.9, ①①, 1, 7, テイエムブユウデン,,林満明,,,,, 6,  9.2,③③③, 1, 3,Ｃシュガｰヒル, 76,横山和,, 76,   5,*  9, 1,  3.3, ④④, 1,13,Ｂファイヤｰ, 90,横山典,, 82,  13,  10, 2,  4.8,⑫⑤⑦
 2,11,Ｄコウセイマユヒメ, 51,横山和, 0.4, 56,  -7,   3, 4,  5.8, ⑤⑥, 2, 1, オウケンウッド,,石神深,209.6,,,, 4,  7.8,②②②, 2, 4,Ｂイッツガナハプン, 77,大野拓, 0.3, 76,   2,* 12, 5,  8.9, ⑪⑧, 2,12,Ｄスタｰバリオン, 87,田辺裕, 0.0, 83,* 14,   8, 4,  7.1,⑥④④
 3,15,Ａサンマディソン, 63,松岡正, 0.5, 56,  -7,   3, 1,  3.2, ⑦⑦, 3, 8, メジロサンノウ,,原田和,210.2,,,,12, 53.8,⑥⑤⑤, 3,10,Ｄトミケンプレミオ, 73,戸崎圭, 1.0, 69,*  6,  -1, 3,  5.4, ②②, 3, 6,Ｉメタギャラクシｰ, 83,後藤浩, 0.1, 83,  12,* 12,10, 47.5,⑤⑨⑨
 4, 7,Ｃダテノトライアンフ, 56,石橋脩, 0.7, 54,* -6,  -1, 3,  5.4, ③③, 4, 9, テイエムオウショウ,,平沢健,210.8,,,, 8, 17.1,⑧⑧⑥, 4, 8,Ｇゲンテン, 72,蛯名正, 1.0, 69,*  7,  -2, 4,  8.5, ①①, 4, 4,Ａユｰロビｰト, 90,戸崎圭, 0.1, 83,* 14,   7, 1,  2.4,③②②
 5,10,Ｉリンガスアリュｰル, 48,柴田善, 0.8, 52, -10,   3, 2,  3.8, ⑪⑪, 5,11, トウシンボルト,,中村将,210.9,,,, 1,  3.6,⑩⑪⑧, 5, 6,Ｅブルｰイングリｰン, 72,松岡正, 1.1, 69,   3,   3, 7, 18.1, ⑧⑥, 5, 3,Ｃギャザｰロｰジズ, 88,メンデ, 0.1, 83,  13,   9, 3,  7.0,⑧⑦⑥
 6, 3,Ｊシゲルトオトウミ, 47,後藤浩, 0.9, 53, -10,   2, 5, 10.6, ⑨⑩, 6, 2, トｰセンプラチナ,,浜野谷,211.1,,,, 3,  5.7,①①①, 6, 2,Ｉウインゴｰウェル, 71,武士沢, 1.1, 71,   2,   4,11, 44.9, ⑥⑦, 6,10,Ｇタナトス, 86,柴田善, 0.2, 82,* 14,   6, 5, 11.4,①①①
 7,14,Ｐスパｰキｰドリｰム, -7,丸田恭, 0.9, 53, -18,* 11,11, 67.6, ⑮⑮, 7, 5, コスモソユｰズ,,五十嵐,211.2,,,, 7, 14.5,④⑥⑦, 7,13,Ｈポッドスタｰ, 71,江田照, 1.1, 69,   5,  -1, 9, 24.8, ⑤⑤, 7, 1,Ｆマストハブ, 86,田中勝, 0.5, 79,  13,   5, 6, 16.6,②⑥⑤
 8,16,Ｌジョックロック, 41,田辺裕, 1.0, 52, -13,   4,10, 39.2, ⑬⑫, 8, 6, ロｰレルエルヴェル,,草野太,211.3,,,, 2,  5.4,⑨⑩⑩, 8, 9,Ｆナスノシベリウス, 72,横山典, 1.2, 67,   2,   4, 2,  4.3, ⑨⑨, 8, 8,Ｅグレイレジェンド, 87,石橋脩, 0.6, 80,  11,* 12,11, 52.1,⑨⑬⑬
