13年11月17日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月17日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島2歳ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａサンマディソン, 61,岩部純,, 59,  -5,*  3, 3,  6.2, ⑦⑦, 1,16,Ｂガッサンプレイ, 74,杉原誠,, 75,   1,* 12, 2,  4.0, ⑨⑨, 1, 4,Ｉシェｰル, 65,杉原誠,, 70,* -4,   7, 9, 17.8, ②②, 1, 4,Ｌエルカミｰノレアル, 51,川須栄,, 65,  -5,*  7, 6, 11.7, ⑧⑥
 2, 7,Ｆウィットウォｰタｰ, 53,国分恭, 0.2, 58,*  0,  -3, 7, 18.5, ①①, 2,11,Ｉフィンデルムンド, 68,木幡初, 0.4, 71,  -4,* 13,10, 34.2, ⑭⑭, 2,11,Ｈケイアイヴァｰゲ, 65,田中健, 0.1, 71,  -9,  11, 1,  3.4, ⑨⑨, 2, 7,Ａファソン, 66,吉田隼, 0.2, 63,  -1,   0, 1,  3.6, ⑤④
 3,16,Ｄトウカイマインド, 55,的場勇, 0.6, 56,* -1,  -6, 4, 12.2, ③③, 3, 6,Ｈマｰティンオｰト, 68,太宰啓, 0.5, 72,   4,   5, 3,  6.6, ⑦⑤, 3, 9,Ｂトップルビｰ, 75,菱田裕, 0.1, 71, -13,* 15, 5,  8.9, ⑪⑪, 3, 5,Ｃアラタマシャトル, 62,田中博, 0.2, 63,  -1,   0, 7, 13.0, ④③
 4,11,Ｈファビン, 49,杉原誠, 0.7, 53,  -8,* -1,11, 52.8, ⑩⑩, 4, 3,Ｏタカミル, 55,西田雄, 0.7, 69,   0,   7,15,193.6, ⑩⑧, 4, 1,Ｅスピｰドルｰラｰ, 67,西村太, 0.2, 68,  -8,   8, 2,  5.3, ⑥⑥, 4, 8,Ｍフラワｰハｰト, 51,太宰啓, 0.3, 62,*  3,  -5,15, 66.5, ②②
 5, 4,Ｃアイティダイヤ, 56,丹内祐, 0.7, 54,  -6,  -3, 2,  4.6, ⑧⑧, 5, 4,Ｇクルｰジンミジｰ, 68,中井裕, 0.7, 69,  -3,*  9, 9, 26.1, ⑬⑪, 5, 7,Ａトウカイメリｰ, 76,城戸義, 0.2, 69, -13,* 13, 4,  7.9, ⑫⑫, 5,12,Ｈクリノコマチ, 57,中舘英, 0.5, 59,  -2,  -2,12, 37.6, ⑥⑧
 6, 9,Ｐゴッドマザｰ, -1,柴山雄, 0.9, 52,  -2,  -7,15,132.9, ⑥⑥, 6, 5,Ｊマンリｰ, 68,柴山雄, 0.8, 67,   0,   6, 8, 24.9, ⑪⑫, 6, 3,Ｆナガレボシイチバン, 66,伊藤工, 0.2, 70, -16,* 16,10, 29.0, ⑭⑬, 6,11,Ｐシャインシュラｰク, 42,大野拓, 0.5, 58,  -9,   4,14, 39.9, ⑫⑩
 7,15,Ｇピュアモトヒメ, 52,中舘英, 1.0, 49,*  0, -11, 8, 22.4, ②②, 7,14,Ｋジャストフレンズ, 66,中谷雄, 0.8, 69,   4,   3,11, 37.3, ⑥⑦, 7,16,Ｍロンギングトゥユｰ, 57,横山和, 0.3, 65,* -1,   0, 8, 13.5, ①①, 7,10,Ｄメイショウカイモン, 59,四位洋, 0.6, 57, -12,*  5, 4,  7.5, ⑭⑯
 8, 1,Ｉキュｰクッキング, 47,伴啓太, 1.0, 50,  -3,  -8, 5, 16.3, ④④, 8, 7,Ｌトｰセンプリモ, 62,大野拓, 1.0, 65,  -2,   6,12, 57.6, ⑫⑬, 8,13,Ｌハプスブルク, 58,平野優, 0.5, 66, -16,  12,11, 51.7, ⑮⑭, 8, 3,Ｆクリノイザナミ, 58,柴山雄, 0.6, 58, -15,* 10,13, 39.0, ⑯⑮
