13年 1月27日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 1月27日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松籟ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｇスリｰカｰニバル, 51,和田竜,, 60,* -2,  -1, 7, 20.9, ①①, 1,10, シゲルキョクチョウ,,中村将,,,,, 1,  1.8,①①①, 1,10,Ａレッドグランザ, 85,四位洋,, 79,   4,* 13, 1,  1.5,⑦⑥⑤, 1, 6,Ｂメイショウカドマツ, 86,武豊  ,, 81,* 16,   4, 1,  3.5,①①①
 2,10,Ｄグレｰトエンジェル, 57,酒井学, 0.2, 59,  -9,*  4, 9, 28.4, ⑩⑩, 2,12, テイエムセイリュウ,,植野貴,198.4,,,, 3,  7.5,②②②, 2, 6,Ｄキクタロウ, 76,福永祐, 0.5, 75,   6,   7, 3,  5.6,②④③, 2, 7,Ｃラニカイツヨシ, 84,和田竜, 0.1, 81,  12,* 13, 2,  3.5,⑩⑩⑧
 3,13,Ａメイショウアシタバ, 63,武豊  , 0.2, 57,  -8,*  2, 1,  1.7, ⑧⑧, 3, 4, メイショウヨウドウ,,西谷誠,198.6,,,, 2,  3.7,⑨⑦⑤, 3, 9,Ｆトゥルｰフレンド, 74,国分恭, 0.5, 76,   3,* 13, 7, 57.3,⑩⑩⑩, 3, 4,Ｇニュｰダイナスティ, 80,浜中俊, 0.1, 80,* 15,   6, 4,  5.9,⑥④③
 4, 3,Ｆニシノモンクス, 55,小牧太, 0.2, 58,  -7,*  3, 3,  7.3, ⑦⑦, 4, 5, ニホンピロプアラニ,,黒岩悠,198.7,,,, 4, 21.8,⑥④④, 4, 7,Ｂマｰベラスバロン, 78,太宰啓, 0.7, 75,   3,   9, 2,  4.9,⑧⑨⑧, 4, 9,Ｆメイショウジンム, 80,藤田伸, 0.2, 80,  13,   9,10, 88.2,⑧⑧⑨
 5,15,Ｂイニシャルダブル, 58,浜中俊, 0.3, 58,  -5,   0, 6, 17.9, ⑤⑥, 5, 3, アラタマユニバｰス,,田村太,199.0,,,, 8, 28.3,⑤③③, 5, 2,Ｃチキリリキオｰ, 76,幸英明, 1.0, 71,   4,   5,10, 96.9,⑨⑦⑦, 5,10,Ａエｰシングングン, 87,福永祐, 0.3, 79,  13,   6, 3,  4.9,④⑥⑥
 6, 8,Ｈミキノティｰタイム, 51,福永祐, 0.4, 56,  -9,*  3, 5, 13.5, ⑨⑨, 6,14, エｰシンテュポｰン,,横山義,199.3,,,, 7, 25.8,④⑥⑦, 6, 5,Ｉドリｰムチャｰジ, 69,浜中俊, 1.0, 71,   5,   5, 5, 32.4,⑤⑤⑥, 6, 5,Ｊキャトルフィｰユ, 75,秋山真, 0.6, 75,* 15,   0, 6, 16.9,③③④
 7, 9,Ｌマリナｰズコンパス, 41,松山弘, 0.5, 56,* -3,  -3,10, 92.5, ③③, 7, 9, ダイヤモンドハウス,,山本康,199.5,,,,12,115.9,⑦⑤⑥, 7, 3,Ｈマイネルアクロス, 70,丹内祐, 1.3, 70,   5,   0, 9, 66.2,③③④, 7, 1,Ｈメルヴェイユドｰル, 79,酒井学, 0.6, 78,  12,   7, 8, 21.2,⑦⑨⑩
 8, 7,Ｅアサケゴマ, 55,幸英明, 0.8, 52,  -6,  -5, 2,  6.8, ⑥⑤, 8,13, セフティｰフライト,,小坂忠,199.7,,,,11, 76.6,⑪⑨⑧, 8, 8,Ｇマンハッタンコｰド, 72,和田竜, 1.4, 68,*  7,  -4, 4, 16.7,④①①, 8, 3,Ｅマナクｰラ, 82,川田将, 0.8, 73,* 15,  -6, 7, 21.0,⑨②②
