13年 5月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
"単勝:720円 複勝:04=290円 03=1,080円 09=170円 枠連:14,400円",,,,,,,,,,,,"単勝:340円 複勝:02=160円 04=240円 07=170円 枠連:1,390円",,,,,,,,,,,,単勝:200円 複勝:08=120円 15=130円 12=250円 枠連:340円,,,,,,,,,,,,"単勝:1,650円 複勝:13=410円 11=320円 04=160円 枠連:1,120円",,,,,,,,,,,
"馬連:12,740円 ワイド:03-04=3,530円 04-09=630円 03-09=2,940円",,,,,,,,,,,,"馬連:1,570円 ワイド:02-04=550円 02-07=450円 04-07=570円",,,,,,,,,,,,馬連:360円 ワイド:08-15=200円 08-12=480円 12-15=700円,,,,,,,,,,,,"馬連:6,440円 ワイド:11-13=2,140円 04-13=1,210円 04-11=770円",,,,,,,,,,,
"馬単:23,410円 3連複:20,800円 3連単:145,260円",,,,,,,,,,,,"馬単:2,780円 3連複:2,540円 3連単:11,540円",,,,,,,,,,,,"馬単:700円 3連複:1,590円 3連単:5,420円",,,,,,,,,,,,"馬単:11,030円 3連複:7,990円 3連単:76,690円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝3930m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,京都ﾊｲｼﾞｬﾝﾌﾟ,,,,,,,,,,,,朱雀ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｄニジノハヤテ, 64,小坂忠,, 69,  -2,*  7,11, 45.9,⑯⑭⑫, 1,14,Ｉアメｰジングタクト, 65,太宰啓,, 75,* 13,  -1, 9, 39.9, ②②, 1, 5, テイエムハリアｰ,,熊沢重,,,,, 1,  2.0,①①①, 1,11,Ａワイズリｰ, 85,松山弘,, 82,  11,* 13, 2,  4.8, ⑧⑧
 2, 9,Ｂゴｰルデンヒｰロｰ, 69,幸英明, 0.1, 63,  -1,*  3, 1,  2.4,⑪⑫⑪, 2,16,Ｈメイショウユキチ, 66,武幸四, 0.0, 77,* 12,  -2, 4, 12.0, ①①, 2, 8, ハイロｰラｰ,,平沢健,264.0,,,, 9, 41.8,⑥⑥⑥, 2,12,Ｇロｰドロックスタｰ, 79,池添謙, 0.2, 80,  13,   6,10, 27.9, ⑥⑥
 3, 4,Ｅシナｰラ, 64,菱田裕, 0.1, 63,*  1,  -2, 5, 11.2,②③③, 3, 5,Ａミヤジエルビス, 75,福永祐, 0.3, 69,* 11,  -2, 2,  6.5, ③③, 3, 2, ハｰドダダンダン,,森一馬,264.2,,,, 7, 21.4,⑤⑤⑤, 3, 3,Ｄタｰフェル, 81,デムｰ, 0.2, 78,   7,* 15, 5,  9.1, ⑫⑫
 4, 5,Ａライドンシャフト, 69,川田将, 0.4, 60,  -2,   0, 2,  6.2,⑥⑩⑩, 4, 4,Ｋハナズインパルス, 65,小牧太, 0.4, 67,   5,*  4, 6, 31.5, ⑪⑨, 4, 6, メイショウヨウドウ,,西谷誠,264.5,,,, 4, 10.9,④④④, 4, 8,Ｈオｰシャンカレント, 79,岩田康, 0.3, 79,  10,   9, 3,  5.7, ⑦⑦
 5,12,Ｆサンライズムｰン, 62,藤岡康, 0.5, 57,*  2,  -7, 3,  6.9,③②②, 5,12,Ｍジェネシスロック, 61,松田大, 0.4, 66,   4,*  5,11, 49.5, ⑬⑬, 5, 9, ルｰルプロスパｰ,,白浜雄,265.3,,,, 2,  3.8,③③③, 5, 4,Ｋミヤジエムジェイ, 76,太宰啓, 0.3, 80,* 17,  -1, 6, 10.8, ①①
 6, 6,Ｌスプリｰムアヘッド, 41,小牧太, 0.7, 57,   0,  -5,12, 64.8,⑭⑤④, 6,11,Ｐスイｰトドｰナッツ, 54,菱田裕, 0.6, 66,   3,*  5,14,157.9, ⑭⑫, 6,13, トウシンボルト,,難波剛,265.6,,,,10, 62.3,⑩⑩⑩, 6, 7,Ｂタマモマｰブル, 83,水口優, 0.3, 78,   9,  11, 8, 16.8, ⑪⑩
 7, 1,Ｃテラノアパッチ, 66,松山弘, 0.7, 58,  -2,   0, 8, 21.2,⑧⑬⑬, 7,10,Ｅミラクルルｰマｰ, 68,川須栄, 0.9, 63,   6,  -2, 3,  8.2, ⑧⑪, 7, 3, ゴｰルデンガッツ,,北沢伸,265.8,,,,11, 74.7,⑦⑦⑦, 7, 6,Ｉアグネスウイッシュ, 78,福永祐, 0.4, 77,   9,  10, 1,  3.9, ⑩⑨
 8, 3,Ｎブルｰグランツ, 37,国分優, 0.9, 56,*  3, -12, 7, 18.4,①①①, 8, 3,Ｃマｰクスマン, 74,松山弘, 0.9, 63,   5,  -1, 5, 16.3, ⑩⑧, 8, 1, ナリタシャトル,,高田潤,265.8,,,, 8, 22.6,⑧⑧⑧, 8, 5,Ｃゴｰハンティング, 82,浜中俊, 0.5, 76,  13,   2, 7, 13.8, ⑤⑤
 9, 2,Ｇゼロワンチャンプ, 60,川須栄, 1.1, 57,  -3,  -1, 4,  8.4,⑬⑮⑮, 9,15,Ｇストゥｰディアス, 66,酒井学, 1.0, 64,  10,  -7,13,132.2, ⑤⑤, 9,12, シゲルキョクチョウ,,草野太,265.9,,,, 6, 16.1,②②②, 9, 2,Ｊオｰルブランニュｰ, 77,秋山真, 0.7, 73,   5,  11, 9, 25.6, ⑬⑬
10,15,Ｉオアシスムｰン, 56,岩田康, 1.4, 53,   0, -11,10, 33.3,⑤⑥⑤,10,13,Ｆキングズウェザｰ, 67,岩田康, 1.1, 62,  10,  -9, 8, 37.2, ④④,10, 7, モズハリケｰン,,小坂忠,268.6,,,, 3,  9.4,⑨⑨⑨,10,13,Ｌユメノキラメキ, 73,川須栄, 0.9, 73,* 15,  -6,13, 62.9, ④④
11,16,Ｋハナズハント, 48,松田大, 1.5, 51,  -1,  -8,14, 74.5,⑨⑪⑭,11, 8,Ｄタンティヴィｰ, 69,秋山真, 1.1, 61,   7,  -4, 7, 33.2, ⑨⑦,11,10, アドバンスヘイロｰ,,田村太,273.6,,,,13,157.7,⑫⑪⑪,11, 9,Ｆプレミアムブルｰ, 79,和田竜, 1.0, 72,* 15,  -7, 4,  7.1, ②②
12, 7,Ｈスイｰトリリック, 58,デムｰ, 1.5, 52,   0, -10, 9, 26.8,⑫⑧⑧,12, 7,Ｌサンライズトｰク, 64,古川吉, 1.2, 61,   2,   1,10, 43.4, ⑮⑮,,,,,,,,,,,,,12,10,Ｍオメガホｰムラン, 72,川田将, 1.1, 72,* 17, -10,11, 35.5, ③③
13, 8, ショウナンカリブ,---,浜中俊, 2.1, 47,  -1, -16,13, 67.7,⑩⑦⑦,13, 2,Ｂダノンレジェンド, 75,川田将, 1.4, 60,   7,  -7, 1,  1.6, ⑦⑩,,,,,,,,,,,,,13, 1,Ｅエトピリカ, 80,鮫島良, 1.8, 60,   8,  -7,12, 43.0, ⑨⑪
14,13,Ｏヤマニンイリｰズ, 30,酒井学, 2.1, 51,  -6,  -6,15,134.1,⑦⑯⑯,14, 1,Ｎエクセレンフレｰル, 55,川島信, 1.5, 60,   9, -10,15,166.0, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
15,10,Ｍトウカイサｰジュ, 40,原田敬, 2.7, 44,  -1, -21,16,629.5,④⑨⑨,15, 6,Ｏアサケゴマ, 55,中井裕, 2.1, 54,   4,  -9,12, 76.0, ⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Ｊハダシノミライ, 52,池添謙, 3.8, 37,*  1, -34, 6, 12.9,⑮④⑥,16, 9,Ｊキクノメテオ, 65,浜中俊, 3.9, 39,   0, -20,16,206.7, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,
"単勝:4,590円 複勝:11=630円 09=130円 04=250円 枠連:680円",,,,,,,,,,,,"単勝:3,990円 複勝:14=1,150円 16=510円 05=320円 枠連:4,380円",,,,,,,,,,,,単勝:200円 複勝:05=140円 08=670円 02=530円 枠連:350円,,,,,,,,,,,,"単勝:480円 複勝:11=190円 12=840円 03=310円 枠連:4,070円",,,,,,,,,,,
"馬連:4,500円 ワイド:09-11=1,190円 04-11=3,410円 04-09=410円",,,,,,,,,,,,"馬連:13,010円 ワイド:14-16=3,050円 05-14=2,410円 05-16=950円",,,,,,,,,,,,"馬連:4,380円 ワイド:05-08=1,640円 02-05=1,080円 02-08=3,050円",,,,,,,,,,,,"馬連:9,460円 ワイド:11-12=2,930円 03-11=740円 03-12=5,320円",,,,,,,,,,,
"馬単:12,400円 3連複:7,420円 3連単:84,350円",,,,,,,,,,,,"馬単:36,020円 3連複:23,030円 3連単:244,210円",,,,,,,,,,,,"馬単:6,260円 3連複:17,680円 3連単:80,070円",,,,,,,,,,,,"馬単:16,760円 3連複:31,260円 3連単:163,130円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,御池特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｄディアプリンセス, 59,川田将,, 61,*-10,   0, 1,  2.5, ①①, 1, 6,Ｃウインアルザス, 81,中井裕,, 78,* 12,  -8, 2,  3.8,①①①, 1, 4,Ｂアルマリンピア, 80,浜中俊,, 77,   4,   4, 1,  3.0, ⑤④, 1, 6,Ｆキタサンシンガｰ, 80,デムｰ,, 80,*  1,  18, 4,  8.6,③③②
 2,17,Ｂファインスカイ, 61,松田大, 0.4, 55,*-11,  -4, 3, 10.8, ②②, 2, 7,Ｊアドマイヤディｰプ, 67,福永祐, 0.0, 80,   8,*  3, 3,  5.1,⑨⑦⑥, 2, 1,Ｃケイアイユニコｰン, 76,和田竜, 0.0, 78,   0,*  8, 2,  5.9, ⑦⑤, 2, 7,Ｈアｰサｰバロｰズ, 78,浜中俊, 0.1, 79,*  2,  15, 7, 28.5,①①①
 3,14,Ａサンセットスカイ, 67,浜中俊, 0.4, 56, -14,  -2, 2,  3.5, ⑤⑤, 3, 4,Ｂアウォｰディｰ, 82,デムｰ, 0.3, 76,   9,  -5, 4,  6.8,⑤⑤⑤, 3,13,Ｅアンバルブライベン, 74,田中健, 0.1, 76,*  8,  -1, 4,  6.6, ①①, 3,11,Ｃマジカルツアｰ, 81,菱田裕, 0.1, 82,   0,  19, 6, 13.8,⑥⑦⑨
 4,10,Ｅミキノティｰタイム, 58,太宰啓, 0.4, 56,*-12,  -3, 4, 12.1, ③③, 4,11,Ｆグリｰンラヴ, 69,和田竜, 0.6, 77,   4,*  6, 7, 17.7,⑭⑮⑬, 4, 8,Ｌデンコウデア, 65,川島信, 0.2, 76,   3,   3,11, 59.8, ⑧⑥, 4, 2,Ｉエイコｰンパス, 78,川田将, 0.2, 81,   0,  19, 5, 12.8,⑤⑥⑧
 5, 7,Ｈテイエムメデル, 55,松山弘, 0.6, 55, -16,   0,10, 54.2, ⑧⑦, 5,15,Ｄジャイアントリｰプ, 79,北村友, 0.7, 73,   7,  -3, 5,  6.8,⑪⑫⑫, 5,11,Ｎオレニホレルナヨ, 63,古川吉, 0.3, 74,*  5,  -1,12, 60.1, ③③, 5, 4,Ｌスマｰトラファエル, 75,岩田康, 0.2, 82,  -2,* 23, 2,  5.1,⑫⑮⑭
 6,16,Ｋサンマルビュｰティ, 47,秋山真, 0.6, 55, -15,  -2,17,343.4, ⑥⑧, 6, 3,Ａマジェスティハｰツ, 82,武豊  , 0.8, 73,   8,  -8, 1,  3.6,⑧⑨⑧, 6, 5,Ｆビットスタｰダム, 72,幸英明, 0.3, 75,  -1,   5, 7, 24.0, ⑩⑩, 6, 3,Ａラガｰトモヒｰロ, 86,太宰啓, 0.2, 83,   0,* 21, 3,  5.2,⑯⑬⑥
 7,18,Ｇクリアモｰメント, 56,北村友, 0.7, 53, -13,  -4, 5, 12.9, ⑦⑥, 7, 1,Ｌモオプナツヨシ, 66,高倉稜, 0.9, 71,   8, -10,10,116.3,⑦⑧⑦, 7,16,Ｄゴｰルデンムｰン, 75,岩田康, 0.4, 73,  -4,*  7, 5,  6.8, ⑬⑬, 7, 9,Ｄトップオブカハラ, 81,松山弘, 0.6, 78,  -1,  18, 8, 33.2,⑩⑪⑫
 8, 8,Ｊスズカサファイヤ, 52,幸英明, 0.7, 58, -21,*  6,11, 56.1, ⑫⑪, 8,16,Ｋサンマルホｰム, 67,松山弘, 0.9, 74,   3,*  5, 8, 48.3,⑯⑯⑭, 8, 6,Ａアグネスハビット, 80,川田将, 0.4, 73,  -5,*  8, 3,  6.5, ⑭⑭, 8, 8,Ｅカシュカシュ, 80,藤岡康, 0.6, 78,  -1,  18,11, 55.3,⑨⑩⑪
 9, 6,Ｏブルｰタペストリｰ, 37,デムｰ, 0.8, 53, -19,   1,12, 63.0, ⑩⑨, 9,10,Ｉサチゴロウ, 67,川須栄, 1.0, 69,* 12, -20,14,261.4,②②②, 9,10,Ｉポピュラｰストック, 69,高倉稜, 0.6, 70,  -6,*  7,10, 45.8, ⑮⑮, 9,14,Ｋスズカウラノス, 77,幸英明, 0.8, 78,   0,  16, 9, 51.4,⑬⑨⑩
10, 1,Ｉアステュｰト, 53,武豊  , 0.9, 54, -22,*  3, 7, 14.4, ⑭⑫,10, 8,Ｎスプリングシャトル, 55,太宰啓, 1.4, 68,   4,  -7,15,310.0,⑬⑬⑮,10, 7,Ｊヘイハチスカイ, 68,藤岡康, 0.7, 69,  -1,   0,13, 91.2, ⑫⑪,10, 5,Ｂワンダｰコロアｰル, 86,武豊  , 0.8, 76,   1,  14, 1,  2.4,⑦⑧⑤
11,15,Ｃメガモンスタｰ, 61,和田竜, 0.9, 51,*-12,  -9, 6, 12.9, ④④,11,14,Ｇカミｰリア, 69,古川吉, 1.4, 66,* 12, -25,13,185.4,④③③,11,12,Ｇアルベルトバロｰズ, 72,武豊  , 0.9, 66,   0,  -4, 6,  8.2, ⑪⑫,11,16,Ｏブリスコｰラ, 72,福永祐, 0.9, 74,   0,  12,13, 71.9,⑧⑤⑦
12, 4,Ｍエッフェルスパｰク, 47,酒井学, 1.1, 52, -23,*  2,16,336.7, ⑮⑯,12, 2,Ｍシゲルラシンバンザ, 66,幸英明, 1.5, 66,* 11, -23, 9,104.2,③④④,12, 2,Ｍフリスコベイ, 64,荻野琢, 1.4, 58,   3, -13,14,246.6, ④⑧,12,13,Ｐトシザツンツン, 72,和田竜, 1.0, 75,*  1,  10,15, 98.7,④④④
13, 3,Ｎビｰビｰダンク, 46,中井裕, 1.1, 51, -24,*  3,13, 74.6, ⑯⑮,13, 9,Ｈマンノアクトレス, 68,菱田裕, 1.6, 67,   4,  -8,12,176.5,⑮⑭⑯,13,14,Ｏアフリカンハンタｰ, 63,デムｰ, 1.5, 57,   1, -13, 9, 35.9, ⑨⑨,13,12,Ｍエリモサプライズ, 74,松田大, 1.2, 69,*  2,   6,12, 65.1,②②③
14,13,Ｆエヴリシｰズン, 58,菱田裕, 1.2, 50, -21,   0, 8, 24.9, ⑬⑭,14,13,Ｅライジングゴｰルド, 72,川田将, 1.8, 63,   7, -19, 6,  9.9,⑩⑩⑩,14, 9,Ｋタイセイマテンロウ, 65,太宰啓, 1.5, 58,   4, -16, 8, 29.2, ⑥⑦,14,10,Ｎトップチェッカｰ, 72,池添謙, 1.2, 76,  -3,  17,16,229.5,⑭⑯⑯
