13年10月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■10R  芝2400m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
12,12,Ｊカンスタントリｰ, 37,田中勝, 1.9, 41,  -6, -12, 7, 18.2, ⑬⑫,12, 7, ベロセットレコｰド,,草野太,218.9,,,,13,138.2,⑫⑫⑫,12, 4,Ｈジョウノメジャｰ, 62,北村宏, 1.9, 52,*  5, -11,13,150.8, ③③,12,11,Ｍタイタン, 80,横山典, 1.2, 73,   9,  -7, 6, 13.5,⑩⑦⑥
13,16,Ｇシゲルナガト, 43,柴田大, 2.1, 40,  -6, -14,10, 26.9, ⑩⑬,13, 3, ティアサンシャイン,,蓑島靖,223.4,,,,12,137.2,⑬⑬⑬,13,11,Ｌワンダｰアベニｰル, 59,松山弘, 2.2, 51,  -4,  -2,11, 37.0, ⑩⑯,13, 7,Ｌドリｰムゴスペル, 80,武士沢, 1.4, 73,   5,  -1,14, 59.3,⑯⑯⑮
14,13,Ｎナンヨｰコトネ, 33,吉田豊, 2.2, 40,  -7, -12, 6, 12.3, ⑭⑮,,,,,,,,,,,,,14, 9,Ｇブｰドゥｰロア, 64,大野拓, 2.4, 49,   1, -11,10, 33.7, ⑦⑦,14, 3,Ｈネオブラックダイヤ, 83,北村宏, 1.4, 74,   5,   2, 9, 21.8,⑮⑮⑯
15,10,Ｐドゥクトル, -5,丸田恭, 2.8, 34, -10, -14,12, 46.3, ⑯⑯,,,,,,,,,,,,,15,15,Ｏピｰコックグリｰン, 48,丸田恭, 2.4, 49,  -4,  -4,14,178.2, ⑭⑭,15,15,Ｊメイショウドンタク, 81,石橋脩, 1.8, 67,* 11, -24,15, 91.5,②②②
16,14,Ｏアミフジテンショウ, 32,大野拓, 4.1, 26,*  2, -42,13, 56.6, ②③,,,,,,,,,,,,,16,12,Ｐエキスカベイタｰ, 23,吉田豊, 3.5, 40,  -2, -17,15,214.0, ⑫⑪,16,13,Ｐマッキｰバッハ, 76,江田照, 1.8, 67,* 12, -26,16,259.8,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:重(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:1),,,,,,,,,,,
単勝:270円 複勝:09=130円 04=190円 02=280円 枠連:770円,,,,,,,,,,,,単勝:200円 複勝:10=110円 09=210円 08=160円 枠連:790円,,,,,,,,,,,,単勝:680円 複勝:06=230円 10=180円 07=390円 枠連:500円,,,,,,,,,,,,単勝:490円 複勝:01=180円 04=180円 06=260円 枠連:690円,,,,,,,,,,,
"馬連:880円 ワイド:04-09=380円 02-09=590円 02-04=1,290円",,,,,,,,,,,,馬連:790円 ワイド:09-10=340円 08-10=230円 08-09=560円,,,,,,,,,,,,"馬連:1,350円 ワイド:06-10=510円 06-07=1,400円 07-10=1,190円",,,,,,,,,,,,"馬連:1,300円 ワイド:01-04=540円 01-06=850円 04-06=930円",,,,,,,,,,,
"馬単:1,420円 3連複:2,590円 3連単:9,290円",,,,,,,,,,,,"馬単:1,170円 3連複:1,060円 3連単:3,910円",,,,,,,,,,,,"馬単:3,050円 3連複:5,790円 3連単:29,230円",,,,,,,,,,,,"馬単:2,770円 3連複:4,430円 3連単:20,870円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 5R  ダ1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 8R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  ダ1400m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾍﾟﾙｾｳｽｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａキミノナハセンタｰ, 51,四位洋,, 50,  -7,* -9, 1,  1.5,⑮⑨⑨, 1, 3,Ｃファストソング, 70,丸田恭,, 64,   4,*  8, 4,  9.8, ⑪⑪, 1, 1,Ｆダイワストリｰム, 75,田辺裕,, 86,  -5,* 20, 5,  9.7, ⑦⑩, 1,12,Ｃゴｰルスキｰ, 90,柴田善,, 89,   3,* 24, 3,  5.6, ⑧⑩
 2, 2,Ｋモンサンカノｰプス, 32,後藤浩, 0.2, 48, -10,* -5, 8, 26.4,⑬⑮⑮, 2, 2,Ｂオフショア, 71,内田博, 0.2, 64,   2,*  9, 2,  5.4, ⑬⑬, 2, 6,Ａフジマサエンペラｰ, 86,田中勝, 0.0, 83,  -2,* 14, 1,  1.8, ⑨⑥, 2, 5,Ａキズマ, 92,四位洋, 0.3, 86,*  8,  15, 2,  4.9, ①①
 3,16,Ｊサニｰデイズ, 36,津村明, 0.2, 49,  -6, -14, 7, 21.1,⑧⑧⑧, 3, 8,Ｆアルボランシｰ, 67,武士沢, 0.3, 65,   1,*  9, 9, 31.8, ⑫⑫, 3, 2,Ｃカフェリュウジン, 79,後藤浩, 0.3, 76,*  2,   2, 6, 11.8, ①①, 3, 6,Ｂガンジス, 91,蛯名正, 0.3, 86,   5,  19, 1,  3.2, ④⑤
 4, 1,Ｇポｰトサイドカフェ, 41,内田博, 0.3, 47,* -2, -24, 2,  7.5,①①①, 4, 6,Ｍマルシアｰノ, 45,津村明, 0.3, 63,* 10,  -5, 7, 21.8, ②②, 4, 5,Ｄロｰズノｰブル, 78,北村宏, 0.5, 77,   0,   6, 2,  5.8, ③④, 4, 8,Ｇノｰザンリバｰ, 87,内田博, 0.6, 84,   1,* 20, 5,  9.3, ⑬⑭
 5, 3,Ｆボｰルドジュニア, 41,石橋脩, 0.3, 47,* -3, -22, 4, 16.3,②②②, 5, 4,Ｅサクセスセレｰネ, 68,田辺裕, 0.4, 61,* 11,  -6, 5, 12.3, ①①, 5, 3,Ｊバロンドゥフォｰル, 71,蛯名正, 0.5, 78,  -2,   8, 4,  9.2, ⑤⑦, 5, 7,Ｅシセイオウジ, 88,田中勝, 0.6, 85,   0,* 22,11, 36.0, ⑯⑯
 6, 7,Ｍゴｰルドクラウス, 29,田辺裕, 0.4, 46,  -6, -18,13, 69.7,⑥⑦⑦, 6, 7,Ａグリュｰネヴォッヘ, 75,北村宏, 0.5, 61,   6,   0, 1,  2.0, ⑥⑦, 6, 8,Ｂビｰムライフル, 79,戸崎圭, 0.6, 76,  -2,   7, 3,  7.1, ⑧⑧, 6, 3,Ｈデュアルスウォｰド, 87,北村宏, 0.6, 83,   4,  17, 6, 15.1, ⑦⑥
 7, 6,Ｅイｰグルアモン, 43,武士沢, 0.4, 47,  -9,*-10, 5, 17.3,⑫⑫⑫, 7, 1,Ｋマイカｰニバル, 53,松山弘, 1.1, 57,   7,  -6, 8, 22.3, ⑤⑤, 7, 4,Ｅトｰセンマルス, 76,吉田豊, 0.7, 77,  -3,   7, 7, 27.2, ⑩⑨, 7, 1,Ｄファリダット, 89,吉田豊, 0.6, 84,   4,  18, 8, 25.2, ⑩⑧
 8,11,Ｂレイニｰアプロｰズ, 48,江田照, 0.5, 44,  -5, -22,11, 58.8,⑦③④, 8,13,Ｈアリアｰヌ, 64,柴田大, 1.2, 56,   3,  -2,13,210.4, ⑩⑩, 8, 9,Ｈマイネイディｰル, 71,柴田大, 1.0, 69,*  2,  -6,10,147.8, ④③, 8,13,Ｊタイセイファントム, 87,戸崎圭, 0.7, 84,   4,  17, 9, 29.7, ⑨⑨
 9,15,Ｌヒカルマナムスメ, 32,吉田豊, 0.5, 47,  -8, -12, 9, 30.9,⑭⑬⑬, 9,10,Ｄツｰオブアス, 69,後藤浩, 1.4, 54,   5,  -6, 3,  6.5, ⑨⑨, 9,10,Ｇキョウエイアシュラ, 73,内田博, 1.0, 71,  -2,   0, 9, 74.9, ⑥⑤, 9,16,Ｉウォｰタｰルルド, 87,石橋脩, 0.8, 82,*  7,  12,10, 32.7, ⑥③
10, 8,Ｄカシノカｰム, 43,田中勝, 0.7, 42,* -3, -27,10, 40.9,③④③,10,12,Ｌツクバエトワｰル, 46,蛯名正, 1.7, 52,   7, -12, 6, 18.5, ④④,10, 7,Ｉエレガンテココ, 71,宮崎北, 1.3, 65,*  3, -10, 8, 38.5, ②②,10, 9,Ｋトキノエクセレント, 87,横山典, 0.9, 81,   2,  17, 7, 19.9, ⑪⑪
11,14,Ｃサムデイオｰラム, 44,大野拓, 0.9, 40,  -4, -28, 3, 13.0,⑤⑤⑤,11,11,Ｇパルトゥｰラ, 65,宮崎北, 1.7, 53,   6, -10,10, 51.1, ⑦⑥,,,,,,,,,,,,,11,15,Ｆサンライズブレット, 88,松山弘, 1.0, 81,   3,  15, 4,  6.8, ⑫⑫
12,10,Ｈプリュヴィオｰズ, 40,戸崎圭, 0.9, 41,  -7, -21, 6, 21.0,⑨⑩⑩,12, 9,Ｊモリミヤビ, 56,江田照, 2.6, 46,* 10, -25,11, 66.4, ③③,,,,,,,,,,,,,12, 2,Ｍメイショウツチヤマ, 85,後藤浩, 1.1, 79,   6,  11,13, 58.0, ③④
13,12,Ｉロブロイクリス, 37,宮崎北, 1.5, 36, -11, -22,15,164.7,⑯⑯⑯,13, 5,Ｉヒアルロンサン, 61,嘉藤貴, 2.6, 45,   5, -17,12, 70.5, ⑧⑧,,,,,,,,,,,,,13,10,Ｎトラバント, 84,丸田恭, 1.1, 78,*  7,   9,14, 90.4, ②②
14, 5,Ｐセイランマジック,-12,丸田恭, 1.7, 34,  -9, -28,16,219.1,⑪⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｌトｰホウチェイサｰ, 85,田辺裕, 1.2, 79,   1,  16,12, 40.0, ⑭⑮
15,13,Ｎコスモカイヤナイト, 23,柴田大, 1.9, 34,  -7, -35,12, 66.0,⑩⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｐコンフォｰコ, 78,江田照, 1.7, 76,   2,  11,15,199.8, ⑮⑬
16, 9,Ｏアサクラ,  6,松山弘, 2.1, 30,  -5, -45,14,148.6,④⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｏブルｰデジャブ, 80,大野拓, 3.8, 57,   4, -12,16,250.5, ⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-6),,,,,,,,,,,
単勝:150円 複勝:04=110円 02=660円 16=520円 枠連:460円,,,,,,,,,,,,"単勝:980円 複勝:03=240円 02=200円 08=390円 枠連:1,890円",,,,,,,,,,,,単勝:970円 複勝:01=220円 06=110円 02=250円 枠連:920円,,,,,,,,,,,,単勝:560円 複勝:12=200円 05=210円 06=140円 枠連:560円,,,,,,,,,,,
"馬連:1,810円 ワイド:02-04=820円 04-16=730円 02-16=4,610円",,,,,,,,,,,,"馬連:1,870円 ワイド:02-03=720円 03-08=2,380円 02-08=2,140円",,,,,,,,,,,,馬連:970円 ワイド:01-06=380円 01-02=810円 02-06=420円,,,,,,,,,,,,"馬連:1,810円 ワイド:05-12=720円 06-12=400円 05-06=370円",,,,,,,,,,,
"馬単:2,390円 3連複:7,710円 3連単:17,620円",,,,,,,,,,,,"馬単:4,600円 3連複:17,130円 3連単:99,730円",,,,,,,,,,,,"馬単:2,360円 3連複:1,880円 3連単:13,290円",,,,,,,,,,,,"馬単:3,530円 3連複:1,900円 3連単:12,610円",,,,,,,,,,,
■ 3R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 6R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1400m 2 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  ダ1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ｻﾌﾗﾝ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1, ヴァイスフェッタｰ,---,蛯名正,, 50,*-23,   0, 2,  8.4, ①①, 1, 8,Ｄアンバサドゥｰル, 71,武士沢,, 76,   7,*  4, 9, 21.0,⑩⑫⑪, 1, 1,Ｉフォｰエバｰモア, 53,蛯名正,, 66,   1,*  1, 4,  9.7, ⑧⑨, 1, 9,Ｇコスモイｰチタイム, 78,柴田大,, 82,   5,* 16,12, 65.3, ⑬⑬
 2,12, ダイワレジェンド,---,北村宏, 0.0, 52, -27,*  5, 1,  1.4, ⑦⑥, 2,13,Ｂダイアゴナルクロス, 75,横山典, 0.2, 70,  10,  -7, 1,  2.7,⑧⑥⑥, 2, 5,Ｑニシノミチシルベ, 34,四位洋, 0.2, 63,   0,*  1, 5, 10.6, ⑮⑩, 2,12,Ａシグナルプロシｰド, 85,戸崎圭, 0.1, 80,   7,  11, 1,  2.5, ④④
 3, 9, オリエンタルダガｰ,---,田辺裕, 0.1, 50,*-24,   2, 7, 27.8, ⑤③, 3,11,Ｌヴェリタラブ, 66,柴田善, 0.2, 75,   7,*  2,11, 25.9,⑬⑪⑩, 3, 2,Ａミュゼリトルガｰル, 63,田辺裕, 0.3, 63,   0,   0, 2,  4.1, ⑬⑪, 3, 5,Ｎラヴェルソナタ, 74,柴田善, 0.1, 79,   7,  11, 5, 14.8, ③③
 4, 3, ラブウィスパｰ,---,柴田大, 0.2, 50, -27,   3, 6, 16.2, ⑥⑤, 4, 9,Ｍブロｰドスタｰ, 65,松山弘, 0.3, 72,  10,  -8,10, 25.1,⑤⑤⑤, 4,15,Ｎアラマサクロフネ, 51,吉田豊, 0.3, 64,   4,  -5, 7, 14.1, ⑥⑥, 4, 4,Ｌクラリティｰエス, 75,吉田豊, 0.3, 80,   4,* 13, 8, 26.2, ⑫⑫
 5, 5, エスティリメイク,---,江田照, 0.3, 48, -25,   0, 4, 13.1, ③④, 5,15,Ａアサクサマジック, 76,北村宏, 0.4, 72,   6,*  1, 2,  5.3,⑫⑬⑫, 5, 9,Ｅマユキ, 55,柴田善, 0.5, 59,  -4,*  1, 1,  3.8, ⑭⑭, 5,16,Ｆサウンドトゥルｰ, 79,大野拓, 0.4, 79,   5,  11, 3,  4.6, ⑩⑨
 6, 7, ヒロシデラックス,---,内田博, 0.5, 50, -34,*  9, 3, 10.0, ⑨⑩, 6, 3,Ｅクラｰロデルナ, 70,田辺裕, 0.4, 71,   8,  -5, 4,  9.1,⑦⑨⑧, 6,14,Ｄデスティニｰラブ, 58,戸崎圭, 0.5, 59,  -4,*  2, 8, 15.5, ⑪⑮, 6,13,Ｈデルマヌラリヒョン, 77,丸田恭, 0.6, 75,*  9,   4, 4, 11.2, ①①
 7,10, ウインインスパイア,---,戸崎圭, 0.7, 46, -31,   4, 5, 15.6, ⑩⑨, 7, 6,Ｊグランデスバル, 68,草野太, 0.6, 69,   8,  -8,14,188.3,⑥⑦⑦, 7,10,Ｂクリノコマチ, 59,北村宏, 0.7, 57,  -1,  -4,12, 46.0, ⑨⑬, 7, 3,Ｉルイｰズ, 76,北村宏, 0.8, 76,   2,  12,14,121.2, ⑯⑭
 8, 2, ディｰエススワット,---,武士沢, 0.9, 41, -28,  -4, 8, 32.3, ④⑦, 8, 7,Ｈエルヴィスバロｰズ, 70,江田照, 0.9, 67,   4,  -4,13, 69.1,⑮⑭⑭, 8,11,Ｋコスモマイルｰル, 53,石橋脩, 0.7, 57,  -6,*  3,17,163.1, ⑰⑰, 8, 2,Ｍフィｰルザラブ, 74,田中勝, 0.8, 76,   6,   8, 9, 37.4, ⑦⑥
 9,13, プラチナバディ,---,吉田豊, 0.9, 42, -29,  -2,10, 60.6, ⑧⑧, 9,10,Ｋトｰセンジャステス, 67,内田博, 1.0, 65,   8, -15, 5,  9.5,⑪⑧⑨, 9, 4,Ｏタカラジャンヌ, 51,横山典, 0.9, 56,   2, -10,11, 41.6, ⑩⑦, 9, 1,Ｃビッグリバティ, 81,津村明, 0.9, 75,   4,   8, 6, 16.9, ⑪⑪
10,11, リトル,---,大野拓, 1.2, 40, -34,   0,11,130.2, ⑫⑪,10,14,Ｉマイネルバランシン, 69,柴田大, 1.2, 63,  14, -31,12, 48.6,④④④,10,18,Ｆタカミツスズラン, 55,丸田恭, 1.0, 54,   0,  -9,14, 82.3, ⑫⑫,10,15,Ｅゴｰルウェイ, 79,四位洋, 1.1, 74,   7,   2, 7, 24.6, ⑥⑤
11, 8, カルネアデス,---,石橋脩, 1.2, 34,*-23, -16,13,147.7, ②②,11,12,Ｃヴァルナビスティｰ, 73,吉田豊, 1.3, 64,   4,  -9, 6, 13.2,⑭⑮⑮,11,13,Ｍファンファｰレ, 52,後藤浩, 1.0, 54,   1, -12,10, 20.6, ⑦⑧,11,11,Ｊコスモシャンハイ, 76,嘉藤貴, 1.1, 72,   5,   5,10, 48.3, ⑧⑩
12, 4, スパゲッティｰ,---,大庭和, 1.5, 38, -35,  -1,12,135.5, ⑪⑫,12, 4,Ｎファミｰユ, 56,戸崎圭, 1.5, 59,* 17, -43, 7, 15.7,②②②,12, 7,Ｃチュロ, 58,内田博, 1.0, 53,  -6,  -1, 6, 11.2, ⑯⑯,12, 7,Ｏニチリンロｰレル, 73,石橋脩, 1.3, 73,   2,   7,16,382.7, ⑭⑮
13, 6, ゴｰストペッパｰ,---,松山弘, 3.5, 15, -47, -12, 9, 41.2, ⑬⑬,13, 5,Ｇタイセイボルト, 70,石橋脩, 1.8, 58,* 17, -44, 3,  8.3,③③③,13, 8,Ｊコスモエルデスト, 53,柴田大, 1.1, 56,*  6, -20,15, 85.3, ②②,13, 6,Ｂスズカヴィグラス, 82,横山典, 1.8, 67,   2,   3, 2,  4.3, ⑮⑯
,,,,,,,,,,,,14, 2,Ｏスカイタロｰ, 55,嘉藤貴, 2.4, 53,   4, -25,15,233.5,⑨⑩⑬,14, 6,Ｇサグレス, 55,大野拓, 1.1, 54,*  8, -22, 3,  7.9, ①①,14, 8,Ｄディアフロイデ, 80,原田和, 2.1, 66,   5,  -4,15,160.0, ⑨⑧
,,,,,,,,,,,,15, 1,Ｆニシノヘリオス, 70,大野拓, 2.6, 52,* 17, -59, 8, 17.0,①①①,15,17,Ｐデサフィナｰド, 49,武士沢, 1.3, 50,  -7,  -2,18,252.3, ⑱⑱,15,10,Ｐモズブラックアイ, 33,蛯名正, 2.7, 61,   6, -11,13, 90.1, ⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｈフリュクティドｰル, 54,嘉藤貴, 1.4, 51,*  5, -22, 9, 19.8, ③③,16,14,Ｋコンプリｰトゲｰム, 76,田辺裕, 4.3, 47,*  7, -29,11, 60.5, ②②
,,,,,,,,,,,,,,,,,,,,,,,,17, 3, フラワｰハｰト,---,江田照, 1.4, 50,   4, -21,16,105.5, ④④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,12,Ｌタマモエスカルゴ, 52,田中勝, 2.1, 42,   4, -30,13, 76.4, ⑤⑤,,,,,,,,,,,,
