13年 9月21日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 9月21日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝2880m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,市原特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｎタブレットピｰシｰ, 31,田中勝,, 58,  -5,*  8, 8, 32.0,⑨⑨⑨, 1, 4, ユニバｰサルアゲン,,草野太,,,,, 2,  3.1,②①①, 1,13,Ｄケイジｰシオン, 73,岩部純,, 75,*  6,   6, 7, 17.2,③②①, 1,14,Ａワイルドフラッパｰ, 84,三浦皇,, 81,*  5,* 22, 1,  3.8,②②②
 2,14,Ａハッピｰセｰラｰ, 55,横山典, 0.1, 54,* -3,  -1, 2,  5.0,⑤③③, 2, 1, セイカミカワ,,大江原,195.7,,,, 5,  9.1,⑧⑥④, 2, 9,Ａシェイプリｰ, 75,横山和, 0.1, 76,   2,* 14, 8, 18.3,⑭⑭⑫, 2,15,Ｊメイショウコンカｰ, 76,吉田隼, 0.4, 79,*  5,  20, 8, 14.2,⑥④④
 3, 7,Ｄキネオダンサｰ, 47,田辺裕, 0.1, 58,  -7,*  9, 3,  7.2,⑬⑬⑬, 3, 3, ドリｰムパワｰ,,金子光,196.9,,,, 7, 21.6,④④⑤, 3,16,Ｅスカルラット, 71,嘉藤貴, 0.2, 73,*  6,   5, 5,  9.8,⑫④④, 3,16,Ｅガムラン, 79,北村宏, 0.7, 75,*  5,  17, 4,  9.2,③③③
 4, 4,Ｍピｰキｰ, 34,松岡正, 0.2, 58,  -8,*  9, 4, 10.4,⑫⑫⑪, 4, 8, デラウメイア,,石神深,197.3,,,, 4,  7.4,⑦⑧⑦, 4, 4,Ｂアンルｰリｰ, 75,大野拓, 0.2, 75,   4,*  9, 1,  3.0,⑧⑨⑥, 4, 7,Ｂイッシンドウタイ, 82,蛯名正, 0.8, 77,   2,  20, 5,  9.9,⑨⑪⑧
 5,13,Ｃコスモカパルア, 50,嘉藤貴, 0.4, 54,  -4,  -1, 7, 17.7,⑦⑦⑤, 5, 9, オマモリ,,浜野谷,197.7,,,, 3,  6.1,③③②, 5, 6,Ｌファストソング, 63,丸田恭, 0.6, 71,   4,   7, 6, 14.6,⑮⑫⑧, 5, 5,Ｄアサクサポイント, 81,柴田大, 0.9, 77,   2,* 22, 7, 13.4,⑬⑭⑬
 6, 1,Ｂナカヤマボルト, 51,蛯名正, 0.5, 54,  -7,   3, 6, 15.2,⑧⑪⑩, 6, 6, オリオンザポラリス,,鈴木慶,198.0,,,, 1,  2.8,①②③, 6,15,Ｃラクリモｰサ, 73,柴山雄, 0.7, 71,*  7,   0, 3,  5.4,⑦③③, 6,11,Ｇプロモントｰリオ, 79,横山典, 0.9, 76,   0,* 23,11, 40.3,⑯⑮⑭
 7,10,Ｈボｰノボｰノ, 42,津村明, 0.6, 54,  -9,   6,10, 69.8,⑭⑭⑭, 7, 2, サルゴン,,五十嵐,198.2,,,, 6, 14.0,⑤⑤⑥, 7,12,Ｆアディシオン, 68,北村宏, 1.4, 65,   5,  -3, 9, 29.1,⑨⑥⑦, 7, 6,Ｎダノンレジェンド, 74,田中勝, 0.9, 74,*  5,  14,10, 18.8,①①①
 8, 2,Ｌガラハッド, 34,黛弘人, 0.6, 52,  -5,  -2,11,131.8,⑥⑧⑧, 8,10, パルジョｰイ,,江田勇,200.3,,,, 8, 46.4,⑥⑦⑧, 8,14,Ｍパルトゥｰラ, 61,宮崎北, 1.5, 66,   6,  -4,11, 71.0,⑥⑤⑤, 8,12,Ｍディアグリスタｰ, 74,丸田恭, 0.9, 73,   4,  16,13,111.9,⑩⑥⑤
 9, 3,Ｉモｰレアモｰレ, 41,大野拓, 0.7, 48,* -1, -11,14,336.9,①①①, 9, 7, ベネチアブルｰ,,高野和,200.4,,,, 9, 76.6,⑨⑨⑩, 9,11,Ｇマレンカヤ, 68,武士沢, 2.0, 65,   4,  -6,12,101.1,⑪⑩⑩, 9, 2,Ｆトウショウギフト, 79,田辺裕, 1.0, 74,   3,  17, 2,  5.3,⑫⑩⑪
10,12,Ｇコスモミヅハノメ, 45,柴田大, 0.7, 52,  -5,  -2, 9, 67.7,⑩⑩⑫,10, 5, ディアｰフォンテン,,蓑島靖,200.8,,,,10,131.1,⑩⑩⑨,10, 7,Ｊレインボｰデイズ, 66,西村太, 2.0, 64,   3,  -2,14,283.4,⑯⑮⑪,10,13,Ｌイスカンダル, 74,石橋脩, 1.2, 75,   0,  21,15,123.5,⑮⑯⑮
