13年 5月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1400m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 4,Ｅヤマニンプｰドレ, 60,岩崎翼, 1.2, 61,  -8,*  3,11, 39.4,⑮⑮⑭, 9,11, ユキノサイレンス,,白浜雄,198.2,,,, 8, 42.5,⑥⑧⑨, 9, 5,Ｃハンドインハンド, 76,小牧太, 1.9, 68,  12, -12, 7, 17.5,⑫⑨⑨, 9,11,Ｋオリｰビン, 81,小牧太, 1.1, 78,   8,   6, 3,  7.1, ⑬⑫
10,12,Ｌドリｰミｰトｰツ, 51,松田大, 1.3, 57,  -2, -11,12,114.3,⑥⑦⑦,10,12, マイネルシュトルム,,小坂忠,200.5,,,, 5,  9.7,⑦⑪⑪,10, 6,Ｊキｰブランド, 73,上村洋, 1.9, 70,  15, -17, 4,  7.1,②③④,10,12,Ｌタマモトッププレイ, 78,熊沢重, 1.2, 76,  11,   1,11, 28.4, ⑥⑥
11,15,Ｋウインマルゲリｰタ, 53,酒井学, 1.5, 59,  -5,  -5,14,191.2,⑩⑫⑫,11, 4, カネトシスタチュｰ,,植野貴,200.7,,,,10, 51.9,⑨⑩⑩,11,11,Ｋヤマニンメダイユ, 71,中井裕, 1.9, 70,  11,  -9,16,282.7,⑧⑩⑪,11, 5,Ｑエイシンオスマン, 71,丸田恭, 1.2, 75,  10,   2,13, 56.5, ⑤⑧
12, 8,Ｇミラクルセレｰネ, 57,鮫島良, 1.9, 51,  -4, -17,13,151.1,⑦⑧⑥,12, 8, ジャマイカラｰ,,草野太,201.5,,,,14, 98.6,⑬⑬⑬,12,14,Ｅボストンリョウマ, 75,岩崎翼, 2.0, 68,   9,  -6,11, 44.3,⑬⑭⑭,12, 4,Ｇマコトナワラタナ, 83,酒井学, 1.2, 77,   3,  12, 6, 11.8, ⑯⑯
13, 2,Ｉソルダテッサ, 56,池添謙, 2.2, 53,  -9,  -7, 7, 17.3,⑭⑯⑯,13, 3, キレイナダケデス,,難波剛,201.9,,,,11, 59.5,⑫⑫⑫,13,10,Ｇスマｰトルシファｰ, 75,浜中俊, 2.2, 65,* 18, -25, 3,  7.0,①①①,13,17,Ｍクリｰンエコロジｰ, 76,川須栄, 1.2, 76,* 13,  -2,12, 38.4, ⑨④
14,13,Ｍアエテウレシイ, 49,菱田裕, 2.4, 46,  -1, -29,10, 31.8,④⑤⑤,14,13, テイエムワカタカ,,平沢健,206.8,,,, 9, 45.5,⑭⑭⑭,14,15,Ａゴｰルデンアタック, 81,菱田裕, 2.4, 66,  15, -21, 5, 10.1,⑤④⑤,14, 7,Ｎボストンエンペラｰ, 75,太宰啓, 1.4, 74,   8,   2,15, 98.7, ⑩⑩
15, 3,Ｐプリンセスナナミ, 35,国分優, 3.1, 42,  -8, -23,15,236.8,⑫⑭⑮,,,,,,,,,,,,,15, 4,Ｏメイショウイッシン, 66,高倉稜, 3.1, 60,  11, -19,12, 62.8,⑩⑪⑩,15, 6,Ｅメジャｰアスリｰト, 86,吉田隼, 1.5, 72,   6,   3, 9, 18.4, ⑫⑬
16,16,Ｏツカサリバティｰ, 45,秋山真, 4.4, 33,  -4, -52,16,247.8,②⑥⑪,,,,,,,,,,,,,16,13,Ｐキングリホリホ, 46,酒井学, 5.4, 49,   7, -30,13,103.2,⑯⑯⑯,16,15,Ｒミッキｰペトラ, 66,上村洋, 1.8, 68,   5,   1,18,352.0, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｊダイシンプラン, 81,菱田裕, 1.9, 67,  11,  -8,17,307.9, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｃカリバｰン, 87,武幸四, 5.1, 32, -11, -20,14, 70.7, ⑱⑱
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,
"単勝:2,330円 複勝:07=510円 05=170円 10=140円 枠連:4,060円",,,,,,,,,,,,"単勝:440円 複勝:09=160円 01=220円 02=300円 枠連:1,200円",,,,,,,,,,,,"単勝:1,180円 複勝:03=350円 01=170円 09=480円 枠連:1,690円",,,,,,,,,,,,"単勝:13,570円 複勝:16=2,610円 08=270円 01=730円 枠連:1,180円",,,,,,,,,,,
"馬連:4,080円 ワイド:05-07=1,270円 07-10=1,340円 05-10=310円",,,,,,,,,,,,"馬連:1,140円 ワイド:01-09=440円 02-09=1,000円 01-02=1,310円",,,,,,,,,,,,"馬連:2,550円 ワイド:01-03=840円 03-09=2,760円 01-09=1,450円",,,,,,,,,,,,"馬連:36,350円 ワイド:08-16=11,220円 01-16=23,220円 01-08=2,810円",,,,,,,,,,,
"馬単:12,790円 3連複:4,850円 3連単:59,410円",,,,,,,,,,,,"馬単:2,030円 3連複:4,990円 3連単:19,590円",,,,,,,,,,,,"馬単:5,490円 3連複:14,300円 3連単:78,020円",,,,,,,,,,,,"馬単:88,790円 3連複:249,810円 3連単:2,163,980円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 8R  芝2200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932~1950sﾀﾞｰﾋﾞｰﾒﾓﾘｰｽﾞﾄｷﾉﾐﾉﾙｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｃドニカナルボｰイ, 63,浜中俊,, 63,   1,*  9, 2,  4.6, ⑥⑤, 1,11,Ｄマイネルハルカゼ, 73,中井裕,, 78,* 10,   3, 3,  4.8,①①①, 1, 7,Ｒメイショウナルト, 34,秋山真,, 85,* 15,* 10,10, 60.6,③③③, 1, 4,Ｅサカジロオｰ, 80,国分優,, 82,  -6,* 16, 5,  7.4,④⑥⑥
 2,14,Ａゼンノコンゴウ, 72,菱田裕, 0.0, 63,*  3,   5, 1,  1.7, ③③, 2, 2,Ｇシュミット, 72,北村友, 0.4, 76,   3,* 13,11, 55.7,⑭⑬⑫, 2, 2,Ａロｰドハリケｰン, 76,小牧太, 0.9, 76,  10,*  7, 2,  3.2,⑧⑫⑩, 2, 1,Ｆニシノテキｰラ, 79,池添謙, 0.2, 80,  -8,* 16, 3,  6.0,⑥⑧⑦
 3,13,Ｈラフジェントリｰ, 53,松田大, 0.1, 60,*  5,   2, 7, 30.7, ①①, 3,14,Ｌフミノメモリｰ, 65,丸山元, 0.6, 75,   1,* 15, 8, 27.0,⑯⑮⑬, 3,13,Ｍハギノウィッシュ, 65,丸山元, 1.0, 72,* 15,  -8, 9, 48.8,①①①, 3, 8,Ｄダノンマックイン, 80,小牧太, 0.4, 75,* -5,   7, 1,  2.7,⑤③③
 4, 6, ヒラボクプリンス,---,北村友, 0.2, 62,  -8,* 17,12, 73.0, ⑭⑬, 4,16,Ｅゲｰムフェイス, 73,浜中俊, 0.8, 70,* 10,  -4, 5,  9.5,④③③, 4, 8,Ｄマルケサス, 71,松田大, 1.4, 71,  13,  -6, 4, 12.3,④④⑤, 4, 9,Ｇベルニｰニ, 77,菱田裕, 0.4, 75,  -6,   9, 2,  4.9,⑧④⑤
 5, 8,Ｉシゲルコギツネザ, 50,小牧太, 1.1, 53,   2,  -4,10, 59.8, ④④, 5,10,Ｊカノヤプレジデント, 70,国分優, 1.0, 71,   7,   1,14, 73.3,⑩⑧⑧, 5, 3,Ｋキワミ, 67,川島信, 1.4, 72,  12,  -3,11, 64.0,⑥⑧⑦, 5, 2,Ａロｰドランパｰト, 81,浜中俊, 0.5, 73,  -6,   7, 6, 10.0,③⑤④
 6,15,Ｂウォｰタｰポルトス, 65,武幸四, 1.2, 56,  -1,  -1, 3,  6.7, ⑦⑦, 6, 3,Ｐスリｰフォスタｰ, 60,難波剛, 1.1, 71,   5,   4,15,176.0,⑪⑪⑨, 6,17,Ｂランフォｰジン, 72,菱田裕, 1.5, 71,   9,*  3, 3,  9.0,⑰⑮⑭, 6,10,Ｂロックンロｰル, 80,鮫島良, 0.6, 72,  -8,   9, 4,  6.9,⑩⑦⑧
 7,11,Ｊカｰヴィシャス, 47,中井裕, 1.3, 53,  -2,   0, 8, 39.9, ⑧⑧, 7, 4,Ａスタｰソｰド, 77,吉田隼, 1.1, 69,* 10,  -6, 1,  3.7,②②②, 7,14,Ｐインステイト, 61,川須栄, 1.7, 67,* 14, -16, 5, 14.3,②②②, 7, 7,Ｈタマモグランプリ, 74,丸田恭, 0.7, 74,  -9,  12, 8, 47.2,⑨⑩⑩
 8,16,Ｄサトノデプロマット, 60,丸山元, 1.3, 51,*  3,  -7, 4, 11.1, ②②, 8, 5,Ｂプラチナグロｰス, 75,四位洋, 1.2, 71,   7,  -2, 2,  4.1,⑥⑦⑦, 8, 5,Ｌナリタポセイドン, 67,高倉稜, 1.7, 67,  12,  -9, 7, 23.4,⑮⑩⑨, 8, 3,Ｊホｰマンベルウィン, 73,酒井学, 0.7, 76,  -8,  10,11, 81.1,⑦⑨⑨
 9, 2,Ｆナリタカマｰ, 57,酒井学, 1.4, 53,  -5,   3, 6, 30.1, ⑬⑫, 9,15,Ｃタマモベルモット, 73,岩崎翼, 1.4, 70,   1,*  9,10, 54.2,⑮⑯⑯, 9, 1,Ｊドラゴネッティ, 68,吉田隼, 1.8, 67,   8,   1, 8, 25.1,⑱⑱⑯, 9, 6,Ｋケンブリッジシｰザ, 71,太宰啓, 0.8, 68,* -5,   0,10, 54.0,②②②
10, 9,Ｇスカイノインチャン, 54,荻野琢, 1.5, 49,   0,  -6, 9, 51.7, ⑤⑥,10, 8,Ｆメイショウテンシュ, 73,菱田裕, 1.4, 69,   6,  -1, 4,  7.6,⑧⑨⑩,10,12,Ｆアルディエス, 70,北村友, 1.9, 67,  11,  -7,13, 72.8,⑨⑪⑪,10, 5,Ｉパｰプルタイヨｰ, 74,北村友, 1.0, 66,* -5,  -2, 9, 50.7,①①①
11, 5,Ｅキセキノチャンス, 59,吉田隼, 2.3, 45, -11,   1, 5, 29.6, ⑮⑮,11, 1,Ｈセブンフォｰス, 72,川須栄, 1.7, 65,   8,  -9, 6,  9.7,⑤④④,11,16,Ｅヒシアルコル, 70,小坂忠, 1.9, 66,  12, -12,14, 99.7,⑦⑦⑧,11,11,Ｃグレｰトマｰシャル, 80,丸山元, 1.4, 63,  -9,   2, 7, 14.9,⑪⑪⑪
12, 3,Ｍスリｰダッシュ, 34,小林徹, 2.4, 44,  -3,  -8,14,308.0, ⑨⑩,12,12,Ｉセイスコｰピオン, 70,酒井学, 2.7, 60,   8, -16, 7, 19.9,⑦⑥⑥,12, 9,Ｑエルマカロン, 57,森一馬, 2.0, 66,   8,  -2,18,496.1,⑯⑰⑰,,,,,,,,,,,,
13, 1, ビュｰティルック,---,秋山真, 2.7, 42, -11,   0,13, 75.9, ⑯⑯,13, 7,Ｎジェネクラｰジュ, 64,小牧太, 2.8, 59,   5,  -9,12, 71.9,⑬⑫⑭,13,15,Ｈベリｰフィｰルズ, 68,四位洋, 2.2, 63,  13, -19, 6, 15.7,⑬⑥⑥,,,,,,,,,,,,
14,12,Ｋファミリｰタイズ, 47,国分優, 3.2, 37,  -2, -16,11, 71.1, ⑩⑪,14, 6,Ｏアビスコ, 61,高倉稜, 3.3, 55,   6, -17, 9, 43.4,⑨⑩⑪,14, 6,Ｇタガノナパヴァレｰ, 68,太宰啓, 2.5, 61,  11, -16,17,241.1,⑭⑬⑬,,,,,,,,,,,,
15, 7,Ｌドンレジェンド, 45,高倉稜, 3.2, 37,  -3, -15,15,420.3, ⑪⑨,15,13,Ｍスズカアルファ, 64,丸田恭, 3.4, 53,   9, -23,13, 72.8,③⑤⑤,15,18,Ｃブランクヴァｰス, 72,浜中俊, 2.6, 59,  13, -26, 1,  2.4,⑤⑤④,,,,,,,,,,,,
16,10,Ｎルツェルン, 30,川須栄, 4.5, 27,  -6, -23,16,556.4, ⑫⑭,16, 9,Ｋワンダｰブラザウン, 67,小林徹, 3.4, 56,   3, -12,16,330.1,⑫⑭⑮,16,10,Ｎシゲルジョウム, 63,丸田恭, 2.8, 57,   8, -13,16,117.1,⑫⑯⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｏカｰバ, 63,中井裕, 3.4, 53,   9, -24,12, 70.6,⑪⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｉカネトシカトリｰヌ, 68,池添謙, 3.4, 55,  11, -29,15,101.4,⑩⑨⑫,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
単勝:460円 複勝:04=140円 14=110円 13=530円 枠連:320円,,,,,,,,,,,,"単勝:480円 複勝:11=250円 02=1,080円 14=900円 枠連:2,380円",,,,,,,,,,,,"単勝:6,060円 複勝:07=1,800円 02=180円 13=1,230円 枠連:1,360円",,,,,,,,,,,,"単勝:740円 複勝:04=200円 01=200円 08=120円 枠連:2,350円",,,,,,,,,,,
"馬連:330円 ワイド:04-14=180円 04-13=1,980円 13-14=940円",,,,,,,,,,,,"馬連:20,800円 ワイド:02-11=4,790円 11-14=2,590円 02-14=12,250円",,,,,,,,,,,,"馬連:15,310円 ワイド:02-07=4,240円 07-13=21,810円 02-13=2,830円",,,,,,,,,,,,"馬連:2,120円 ワイド:01-04=570円 04-08=410円 01-08=310円",,,,,,,,,,,
"馬単:880円 3連複:3,290円 3連単:15,030円",,,,,,,,,,,,"馬単:28,070円 3連複:144,860円 3連単:715,690円",,,,,,,,,,,,"馬単:50,220円 3連複:236,300円 3連単:1,812,780円",,,,,,,,,,,,"馬単:4,620円 3連複:2,040円 3連単:17,400円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1990sﾀﾞｰﾋﾞｰﾒﾓﾘｰｽﾞﾅﾘﾀﾌﾞﾗｲｱﾝｶｯﾌﾟ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅカレンバッドボｰイ, 59,川須栄,, 70,*  1,*  4, 1,  2.3, ③②, 1, 6,Ａオｰスミナイン, 77,池添謙,, 74,  -2,   6, 1,  1.6, ⑤⑤, 1, 2,Ａヴァンヌｰヴォｰ, 89,北村友,, 86,  10,* 17, 2,  5.0,⑩⑩⑨, 1, 5,Ａウインラｰニッド, 84,浜中俊,, 75,*  3,   7, 1,  2.9, ①①
 2, 9,Ｋエタｰナルトルｰス, 50,四位洋, 0.3, 69,  -1,*  6,12, 67.9, ⑤④, 2, 8,Ｎピンポン, 65,菱田裕, 0.2, 74,  -7,* 10,14, 94.0, ⑯⑮, 2,14,Ｄエｰシンリボルバｰ, 87,池添謙, 0.0, 85,* 13,  10, 1,  2.5,④④④, 2,10,Ｄミヤジシェンロン, 79,高倉稜, 0.3, 74,  -5,  13,12, 57.7, ⑪⑪
 3,10,Ａメイショウエゾフジ, 67,森一馬, 0.3, 67,*  1,   1, 2,  5.1, ②③, 3, 1,Ｊケイティｰプライド, 66,浜中俊, 0.2, 68,*  0,  -2, 2,  7.8, ①①, 3,16,Ｏベルシャザｰル, 72,浜中俊, 0.2, 83,* 13,   8, 8, 27.1,③③②, 3,13,Ｐナリタシｰズン, 67,丸田恭, 0.4, 72, -15,* 21,15,110.1, ⑯⑯
 4,11,Ｈリッシュレｰヴ, 57,吉田隼, 0.9, 60,*  0,  -5, 5, 13.6, ④⑤, 4,16,Ｈミッキｰタイガｰ, 69,鮫島良, 0.3, 70,  -5,   7,12, 82.0, ⑭⑬, 4, 3,Ｃダイヤノゲンセキ, 88,小牧太, 0.3, 83,  11,  12, 4,  7.2,⑦⑦⑧, 4, 4,Ｅケｰジｰヨシツネ, 79,菱田裕, 0.5, 72,   1,   5, 7, 13.7, ③②
 5, 3,Ｆノアオｰカン, 59,太宰啓, 0.9, 63,  -3,   1, 9, 25.5, ⑨⑥, 5,12,Ｐマコトタンホイザｰ, 61,国分優, 0.3, 73,  -8,* 10,17,258.3, ⑮⑯, 5, 9,Ｌコウユｰヒｰロｰ, 81,国分優, 0.4, 84,   7,* 18,10, 58.5,⑬⑮⑭, 5, 8,Ｆスランジバｰル, 78,中井裕, 0.5, 72,   1,   5, 3,  6.5, ④④
 6,18,Ｊメイショウバッカス, 52,浜中俊, 1.0, 60,  -3,  -2, 4,  7.7, ⑪⑨, 6,17,Ｂコウセン, 73,松田大, 0.4, 67,  -3,   0, 3,  8.8, ⑦⑥, 6,12,Ｇブルｰタンザナイト, 86,川須栄, 0.7, 81,  11,   9, 5, 10.8,⑪⑨⑦, 6, 3,Ｋトレボｰネ, 77,吉田隼, 0.6, 72,  -3,   9,10, 35.6, ⑦⑦
 7,14,Ｄフロレント, 59,小牧太, 1.2, 62,  -7,*  5, 6, 15.6, ⑭⑭, 7, 5,Ｉアｰマｰクラッド, 66,水口優, 0.4, 68,  -5,   4, 8, 31.0, ⑨⑨, 7, 5,Ｆメタギャラクシｰ, 86,高倉稜, 0.9, 80,   9,  11,11, 64.7,⑫⑪⑪, 7,16,Ｉマウンテンファスト, 78,酒井学, 0.8, 70,  -3,   6, 2,  4.5, ⑨⑧
 8, 8,Ｂヴィンチトｰレ, 62,松田大, 1.4, 56,  -4,  -4, 3,  7.0, ⑩⑫, 8,10,Ｃエｰシンマイェスタ, 71,秋山真, 0.5, 66,  -3,  -2, 4, 12.1, ⑥⑦, 8,10,Ｈジョｰメテオ, 84,菱田裕, 1.1, 79,  12,   4, 6, 15.0,⑧⑥⑥, 8,11,Ｏキングブラｰボ, 69,太宰啓, 0.8, 70,  -9,  12,14,103.3, ⑭⑭
 9, 1,Ｍサｰクルオブライフ, 47,小林徹, 1.4, 53,*  4, -22, 7, 23.2, ①①, 9, 4,Ｅエｰシンサファイア, 69,吉田隼, 0.5, 65,  -3,  -2, 5, 13.1, ④④, 9, 8,Ｋミッキｰバラｰド, 82,丸山元, 1.2, 77,  10,   6,12, 96.4,⑥⑧⑩, 9,12,Ｃジャパンプライド, 80,丸山元, 0.8, 69,  -8,  11, 6, 12.2, ⑫⑫
10, 5,Ｏキラキラムｰン, 45,川島信, 1.6, 56,  -4,  -8,14,214.3, ⑧⑪,10,15,Ｋサンライズバｰド, 65,丸山元, 0.6, 69, -12,* 13,10, 61.9, ⑱⑱,10, 6,Ｎセイカフォルトゥナ, 74,太宰啓, 1.6, 76,* 14,  -5,13,111.6,①①①,10,15,Ｍキタサンウンリュｰ, 72,国分優, 0.9, 67,  -1,   3,13, 67.2, ⑥⑤
11,13,Ｌストリボｰグ, 48,国分優, 1.6, 59, -10,*  5,16,455.9, ⑱⑱,11, 7,Ｍドリｰムマｰクス, 65,小牧太, 0.6, 63,*  0,  -7, 7, 28.3, ②②,11,11,Ｍタガノジンガロ, 81,吉田隼, 1.9, 73,   9,   2, 9, 40.5,⑨⑫⑬,11, 2,Ｊタイキガラハッド, 77,川須栄, 0.9, 68,  -9,  11, 4,  8.6, ⑬⑬
12,17,Ｃオムニバス, 59,池添謙, 1.8, 53,  -4,  -9, 8, 25.1, ⑬⑬,12, 9,Ｌマイアイポイント, 65,丸田恭, 0.7, 64,  -5,   1,18,412.1, ⑪⑫,12, 1,Ｐアドマイヤテンクウ, 70,四位洋, 2.1, 74,   6,   7,14,119.6,⑯⑯⑯,12,14,Ｈアキノモｰグル, 78,鮫島良, 1.0, 67,  -5,   6, 5, 11.3, ⑩⑨
