13年 5月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 6,Ｅアルテルフ, 58,嶋田純, 1.5, 53,  -6,  -2,10, 75.9,⑬⑬⑬, 9, 2,Ｌサトノトレジャｰ, 43,和田竜, 1.1, 51,   4, -24, 9, 21.7,⑮⑬⑫, 9, 3,Ｅキワミ, 67,川島信, 0.8, 61,*  6, -13, 4,  8.0, ①①, 9, 2,Ｐモｰニングムｰン, 48,中谷雄, 0.6, 55,   0,  -8,16,130.6,   
10,15,Ｊデルマベム, 51,勝浦正, 1.9, 49,   1, -17, 8, 49.0,④④④,10, 9,Ｄビバゴｰルデン, 57,松田大, 1.1, 51,* 10, -40, 7, 15.0,②②②,10, 5,Ｊアプフェルヴァイン, 63,菱田裕, 0.9, 59,   3,  -7,10, 75.9, ⑨⑨,10, 6,Ｋメジャｰミノル, 55,和田竜, 0.7, 56,*  4, -12, 4,  8.1,   
11, 1,Ｋコスモデスタン, 50,丹内祐, 2.6, 46,   0, -23, 6, 14.3,③③③,11, 4,Ｏボｰルドカｰナ, 34,津村明, 1.4, 49,   6, -32,11, 73.0,⑭⑫⑪,11,11,Ｇソロデビュｰ, 66,和田竜, 0.9, 58,*  4, -13, 5,  9.1, ②③,11,13,Ｅグレカｰレ, 59,田中博, 0.7, 54,   0,  -9, 7, 11.9,   
12, 9,Ｌアシガル, 46,中谷雄, 2.8, 47,  -8,  -6,15,360.8,⑮⑭⑭,12,15,Ｃシンクロニシティ, 58,宮崎北, 1.6, 47,*  9, -44, 3,  7.3,③④④,,,,,,,,,,,,,12,15,Ｏアイサレジョウズ, 50,嶋田純, 0.8, 52,  -3,  -7,14, 55.8,   
13, 7,Ｉナデシコノハナ, 52,西田雄, 3.1, 43,  -3, -19,11,117.9,⑩⑪⑫,13,12,Ｋコスモフルｰリング, 52,丹内祐, 2.5, 45,   9, -51,13,100.5,⑤⑥⑧,,,,,,,,,,,,,13,16,Ｎバイオレットムｰン, 52,丸山元, 0.8, 53,   2, -12, 8, 21.7,   
14,14,Ｎディアギャラクシｰ, 34,長岡禎, 3.7, 39,  -8, -15,14,331.4,⑭⑮⑮,14,11,Ｐラクテウスオルビス, 29,城戸義, 2.6, 42,   1, -37,16,434.7,⑪⑯⑯,,,,,,,,,,,,,14,12,Ｌワンダｰビリｰヴ, 53,丸田恭, 0.8, 48,  -9,  -4,12, 44.7,   
15, 8,Ｍアイドクレｰス, 41,大野拓, 4.1, 36,  -2, -30,13,245.2,⑨⑨⑨,15, 7,Ｉソムニアシチｰ, 52,二本柳, 3.1, 42,* 11, -71, 4,  7.4,①①①,,,,,,,,,,,,,15, 9,Ｂモｰニングコｰル, 66,吉田隼, 0.9, 49,  -5,  -8, 2,  5.2,   
,,,,,,,,,,,,16,14,Ｎカシノリュウセイ, 36,西田雄, 4.6,  8,   7, -79,15,273.7,⑦⑨⑬,,,,,,,,,,,,,16, 8,Ｊジョｰハット, 55,大野拓, 3.0,  7, -17, -30,13, 55.5,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,000円 複勝:12=330円 10=1,130円 05=320円 枠連:1,560円",,,,,,,,,,,,"単勝:16,430円 複勝:01=1,700円 05=200円 03=510円 枠連:3,730円",,,,,,,,,,,,単勝:270円 複勝:02=130円 07=410円 09=770円 枠連:670円,,,,,,,,,,,,"単勝:440円 複勝:04=170円 01=290円 05=640円 枠連:1,470円",,,,,,,,,,,
"馬連:15,880円 ワイド:10-12=3,340円 05-12=1,120円 05-10=2,890円",,,,,,,,,,,,"馬連:14,920円 ワイド:01-05=4,380円 01-03=14,430円 03-05=1,720円",,,,,,,,,,,,"馬連:2,990円 ワイド:02-07=1,010円 02-09=1,320円 07-09=4,500円",,,,,,,,,,,,"馬連:1,580円 ワイド:01-04=590円 04-05=2,170円 01-05=2,970円",,,,,,,,,,,
"馬単:31,200円 3連複:36,270円 3連単:252,280円",,,,,,,,,,,,"馬単:55,310円 3連複:52,820円 3連単:528,410円",,,,,,,,,,,,"馬単:3,710円 3連複:15,420円 3連単:73,520円",,,,,,,,,,,,"馬単:2,660円 3連複:14,680円 3連単:64,830円",,,,,,,,,,,
■ 2R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝2200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赤倉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄブルジュオン, 54,大野拓,, 57,* -1, -13, 3,  6.8, ①①, 1, 4,Ａサンマルホｰム, 68,和田竜,, 68,   6,*  0, 1,  2.5, ⑮⑮, 1, 1,Ｂランドシャｰク, 72,横山和,, 78,* 10,*  4, 1,  3.8, ①①, 1, 3,Ｂシャドウバンガｰド, 81,勝浦正,, 83,  12,* 11, 1,  4.1,⑬⑫⑩
 2,10,Ａリップル, 59,吉田隼, 0.2, 54,  -6,  -9, 1,  2.7, ⑦⑤, 2,16,Ｂトｰセンツリｰ, 64,黛弘人, 0.2, 63,* 11, -15, 8, 14.9, ④④, 2,11,Ｄダｰクシｰカｰ, 72,丸山元, 0.5, 72,   7,   2, 2,  5.1, ④④, 2, 5,Ｃロックンロｰル, 79,鮫島良, 0.1, 79,  14,   0, 3,  5.5,⑨⑦⑤
 3, 6, サイレントイン,---,菱田裕, 0.3, 52,  -9,  -8, 9, 44.9, ⑨⑩, 3, 7,Ｄサダムロｰドショｰ, 60,鮫島良, 0.2, 63,   9,* -9, 5, 10.5, ⑩⑩, 3, 8,Ｈシゲルドリアン, 66,和田竜, 0.9, 69,   3,   3, 7, 13.9, ⑦⑥, 3,13,Ａトウシンヤマト, 83,菱田裕, 0.2, 78,* 16,  -5, 5, 12.5,③③③
 4, 7,Ｃプライマリｰカラｰ, 56,横山和, 0.3, 53,  -9,  -7, 4, 10.0, ⑩⑨, 4, 2,Ｅヴィンチトｰレ, 60,津村明, 0.3, 62,  10, -14, 2,  7.4, ⑦⑦, 4,10,Ｅフィンデルムンド, 71,吉田隼, 1.3, 64,   0,   2, 8, 20.1, ⑩⑩, 4,16,Ｊトｰセンノｰブル, 73,丸田恭, 0.4, 76,  14,  -3,11, 28.6,⑦⑧⑨
 5,15,Ｉディアラブクイｰン, 47,勝浦正, 0.4, 51,  -5, -14, 7, 14.1, ④③, 5,10,Ｉサｰマウント, 55,大野拓, 0.7, 58,   7, -14, 6, 10.9, ⑪⑪, 5, 4,Ｆアランルｰス, 71,大野拓, 1.3, 67,   8,  -4, 3,  6.0, ③③, 5,15,Ｋコスモバルバラ, 73,中井裕, 0.4, 77,* 16,  -8, 9, 20.1,④④④
 6,14,Ｂジャングルハット, 56,中舘英, 0.5, 51,  -5, -14, 6, 10.5, ⑥⑥, 6,15,Ｆミストフェリｰズ, 58,丸山元, 0.8, 55,  10, -21, 3,  8.3, ⑤⑤, 6, 7,Ｇシゲルカイチョウ, 67,中井裕, 1.4, 64,   3,  -2, 4,  6.2, ⑧⑦, 6, 6,Ｐイグゼキュティヴ, 65,丹内祐, 0.4, 76,  14,  -5,14,100.7,⑤⑤⑥
 7,12, ピュアライン,---,村田一, 0.5, 51, -13,* -4,13,167.2, ⑭⑮, 7, 1, モアザンジョイ,---,丸田恭, 0.9, 54,   4, -13,11, 39.8, ⑯⑯, 6, 6,Ｍランザン, 59,勝浦正, 1.4, 64,   6,  -5, 9, 30.6, ⑤⑤, 7, 9,Ｄブライトボｰイ, 79,吉田隼, 0.7, 73,* 17, -15, 4,  6.8,②②②
 8,13,Ｅナデシコホマレ, 54,丹内祐, 0.6, 49,  -6, -14,11, 92.8, ⑤⑧, 8, 5,Ｇレジｰナ, 55,菱田裕, 1.1, 54,   5, -15, 4, 10.4, ⑬⑫, 8,12,Ｋヒカルランナｰ, 64,黛弘人, 1.5, 60,  -8,*  7,12, 61.3, ⑮⑭, 8,10,Ｏロイヤルダリア, 69,木幡初, 0.7, 74,  13,  -4,13, 65.1,⑪⑨⑧
 9, 4,Ｆポロタン, 51,中井裕, 0.6, 49, -10,  -9, 5, 10.5, ⑫⑪, 9,13,Ｃロｰドラファエル, 61,中井裕, 1.3, 51,* 13, -35, 9, 16.4, ②②, 9, 9,Ｊキンショｰキラ, 64,菱田裕, 1.8, 58,  -5,   2,10, 34.6, ⑫⑫, 9,11,Ｅルミナスレッド, 79,大野拓, 0.9, 72,  10,   0, 6, 14.7,⑫⑬⑬
10, 9,Ｊリミックスアルバム, 47,和田竜, 0.6, 50,* -4, -18, 2,  3.8, ③②,10, 6, ベルサリエｰレ,---,松田大, 1.3, 51,   7, -24, 7, 13.2, ⑥⑥,10,15,Ａオオミカミ, 73,津村明, 2.1, 57,   4,  -8, 5,  6.6, ⑨⑧,10, 4,Ｆアドマイヤネアルコ, 78,丸山元, 1.1, 70,  12,  -7, 2,  4.2,⑧⑩⑪
11, 5, サクラジュレップ,---,黛弘人, 0.6, 49,  -5, -17, 8, 29.6, ②④,11,11,Ｎカズチョウサン, 14,村田一, 1.4, 51,   6, -23,13,205.8, ⑭⑬,11,14,Ｎヒダカタイザン, 56,伴啓太, 2.1, 57,   0,  -5,13,114.2, ⑪⑪,11, 2,Ｉプロヴィデンス, 75,柴山雄, 1.2, 70,  11,  -8,12, 43.3,⑩⑪⑫
12, 3, ミッションコｰド,---,柴山雄, 0.7, 48, -17,* -2,15,287.2, ⑯⑬,12,12,Ｋバンダムロビン, 51,嶋田純, 2.8, 38,   6, -42,15,250.3, ⑨⑨,12,13,Ｃヴィクタシア, 72,松田大, 2.2, 53,  -6,  -1, 6, 13.5, ⑬⑬,12, 1,Ｇソｰルデスタン, 78,黛弘人, 1.2, 70,   8,   2, 7, 15.3,⑭⑮⑯
13, 1,Ｌスマイルユｰ, 38,鮫島良, 0.8, 46, -17,* -4,14,248.5, ⑮⑯,13, 9,Ｍアラビアンドラゴン, 40,田中博, 3.1, 37,  11, -56,14,223.9, ③③,13, 5,Ｉユｰディドイット, 66,西村太, 2.3, 58,*  8, -14,11, 45.1, ②②,13, 7,Ｈニシキホマレ, 76,嶋田純, 1.3, 69,   7,   0,10, 25.1,⑯⑯⑮
14, 2,Ｈエンジェライト, 48,津村明, 0.9, 47,  -8, -15,10, 61.6, ⑧⑫,14, 8,Ｌコウジンチｰタｰ, 42,伴啓太, 3.2, 35,   7, -51,16,362.6, ⑧⑧,14, 3,Ｌキｰメｰル, 60,長岡禎, 2.4, 54,   2, -10,14,145.9, ⑥⑨,14,12,Ｍウインディｰリング, 73,原田和, 1.3, 68,  14, -18,16,209.2,⑥⑥⑦
15,11,Ｋイイトコドリ, 40,山崎亮, 1.2, 42, -13, -13,16,667.7, ⑬⑭,15, 3,Ｈマイネルハイネス, 55,丹内祐, 3.2, 35,   5, -46,10, 20.1, ⑫⑭,15, 2,Ｏマリノアｰサｰ, 52,村田一, 3.2, 46,  -7,  -7,15,205.2, ⑭⑮,15, 8,Ｎマイネルクロｰバｰ, 71,津村明, 2.0, 63,   9, -13,15,110.3,⑮⑭⑭
16,16,Ｇベシュテルング, 50,丸山元, 1.4, 40,  -8, -21,12, 98.1, ⑪⑦,16,14,Ｊマルイチワンダｰ, 52,中舘英, 4.4, 11,* 13, -80,12, 47.9, ①①,,,,,,,,,,,,,16,14,Ｌサンライズマルス, 73,松田大, 2.2, 62,* 17, -38, 8, 20.0,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,
"単勝:680円 複勝:08=180円 10=150円 06=1,150円 枠連:310円",,,,,,,,,,,,単勝:250円 複勝:04=150円 16=380円 07=310円 枠連:610円,,,,,,,,,,,,単勝:380円 複勝:01=150円 11=180円 08=350円 枠連:760円,,,,,,,,,,,,単勝:410円 複勝:03=160円 05=210円 13=310円 枠連:560円,,,,,,,,,,,
"馬連:1,100円 ワイド:08-10=490円 06-08=4,840円 06-10=2,820円",,,,,,,,,,,,"馬連:1,930円 ワイド:04-16=760円 04-07=830円 07-16=2,010円",,,,,,,,,,,,馬連:880円 ワイド:01-11=390円 01-08=870円 08-11=830円,,,,,,,,,,,,"馬連:900円 ワイド:03-05=440円 03-13=920円 05-13=1,260円",,,,,,,,,,,
"馬単:2,730円 3連複:15,070円 3連単:75,170円",,,,,,,,,,,,"馬単:3,360円 3連複:7,180円 3連単:34,050円",,,,,,,,,,,,"馬単:1,610円 3連複:4,060円 3連単:17,700円",,,,,,,,,,,,"馬単:1,940円 3連複:4,250円 3連単:18,110円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  芝1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三条特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａメイショウラムダ, 64,中舘英,, 65,* 12,  -4, 1,  2.1, ①①, 1, 2,Ｂウエスタンムサシ, 71,菱田裕,, 68,   5,*  5, 1,  2.0, ⑥⑥, 1,12,Ａグランマルシェ, 75,長岡禎,, 68,  -1,   2, 5, 17.1, ⑧⑩, 1,13,Ｅステップアヘッド, 71,西村太,, 75,   1,* 14, 6, 16.3,⑦⑥④
 2,14,Ｈサイレンスバｰド, 46,木幡初, 0.5, 59,   7,  -4, 4,  8.1, ⑤④, 2,15,Ｃロイヤルサルｰト, 68,平野優, 0.2, 66,   7,   1, 3,  6.0, ⑤④, 2, 2,Ｇマイネルコランダム, 70,中井裕, 0.0, 69,  -3,*  7, 8, 23.2, ⑮⑮, 2, 8,Ａリベラルアｰツ, 75,大野拓, 0.2, 75,  -1,* 17, 1,  1.7,⑨⑨⑧
 3, 8,Ｄクイックスパイダｰ, 54,岩部純, 0.8, 52,  -6,*  7, 5, 14.6, ⑭⑭, 3, 4,Ｅデリケｰトアｰチ, 67,嶋田純, 0.6, 61,   3,   2, 6, 16.5, ⑨⑨, 3, 7,Ｉドラゴネッティ, 69,吉田隼, 0.0, 69,  -3,*  7, 9, 27.4, ⑭⑫, 3, 1,Ｌエアウィｰバｰ, 62,松田大, 0.8, 68,   1,   8, 2,  5.5,③⑤⑤
 4,11,Ｂバｰニｰズ, 58,黛弘人, 0.8, 57,*  9,  -8, 3,  8.0, ③③, 4,10,Ｊシｰクレットアｰム, 64,中井裕, 0.6, 62,   4,   0, 4,  9.7, ⑧⑧, 4, 6,Ｃシャドウライフ, 73,菱田裕, 0.1, 67,   0,  -1, 4, 15.1, ⑦⑧, 4, 9,Ｃメイショウシャイン, 74,菱田裕, 0.8, 70,*  2,   5, 7, 17.8,⑩③②
 5, 4,Ｃトゥｰルモンド, 57,吉田隼, 0.9, 54,   5,  -5, 2,  3.4, ⑥⑥, 5, 5,Ｈブエノディオス, 66,城戸義, 0.6, 63,*  8,  -3,13,224.8, ②③, 5,15,Ｄマイネルナタリス, 72,大野拓, 0.2, 65,*  3,  -6, 2,  7.0, ⑩⑤, 5, 6,Ｇリアライズナマステ, 70,吉田隼, 1.1, 67,*  2,   3, 5, 14.1,②②③
 6,10,Ｎハクサンナチュラル, 35,長岡禎, 1.1, 54,*  9, -11, 7, 24.6, ②②, 6, 8,Ｎアウルム, 46,西村太, 0.7, 63,* 10,  -6, 9, 44.0, ①①, 6, 8,Ｆピｰスフルアｰス, 71,黛弘人, 0.4, 64,*  4, -11,11, 29.7, ①①, 6, 4,Ｊエスペランサシチｰ, 63,村田一, 1.2, 66,*  4,  -1,10, 72.2,⑫①①
 7, 2, クリノバトゥｰラ,---,和田竜, 1.5, 51,   7, -13, 6, 17.2, ④⑤, 7, 3,Ｇハヤブサフィｰバｰ, 66,横山和, 0.8, 58,  -3,*  6, 8, 27.2, ⑭⑭, 7,14,Ｊマジックポスト, 67,木幡初, 0.5, 62,*  3, -11, 7, 23.2, ④③, 7,11,Ｂデュアルサクセス, 74,丸山元, 1.5, 65,   0,   5, 8, 19.8,④⑧⑦
 8,15,Ｆハイランドコンドル, 48,田中博, 2.0, 44,  -4,  -5,11,151.7, ⑬⑬, 8,12,Ｆヴェリタスロｰズ, 66,菅原隆, 0.8, 60,   2,   2,10, 47.2, ⑫⑪, 8,11,Ｍドクトルコスモ, 59,横山和, 0.5, 62,   0,  -7,15,318.5, ③⑦, 8, 5,Ｄチュウワストライク, 72,荻野琢, 1.8, 63,  -2,   5, 4, 13.5,⑬⑫⑪
 9, 1,Ｍバｰグペガサス, 43,横山和, 2.0, 41,  -8,  -3,14,179.3, ⑮⑮, 9,13,Ｍウメジマダイオｰ, 58,山崎亮, 1.1, 55,  -4,*  4,14,254.9, ⑮⑮, 9, 3,Ｏシセイギンガ, 57,村田一, 0.6, 64,  -4,   1,14,251.3, ⑯⑯, 9, 7,Ｆタガノナパヴァレｰ, 70,和田竜, 1.8, 65,  -1,   4, 3, 12.7,⑧⑪⑩
10,13,Ｌトップギャル, 44,西田雄, 2.3, 40,   1, -14,13,177.6, ⑪⑩,10, 7,Ｏニホンピロワルタｰ, 37,原田和, 1.1, 58,   7,  -7, 7, 16.8, ④⑤,10, 9,Ｅアイヴィｰリｰグ, 72,丸山元, 0.8, 57,*  4, -17, 1,  1.6, ②②,10,10,Ｈカバリノランパンテ, 68,丸田恭, 2.1, 61,  -2,   4,12,158.6,⑪⑬⑬
11, 7,Ｇフェスティヴショウ, 47,松田大, 2.4, 39,  -5,  -8,10,105.0, ⑫⑫,11,11,Ｉトｰアシシイ, 65,小野寺, 1.2, 55,  -1,   0,15,355.8, ⑬⑬,11, 5,Ｂナリタポセイドン, 73,和田竜, 0.9, 59,  -5,  -5, 3,  9.9, ⑪⑬,11, 3,Ｉサルゴン, 64,川島信, 2.9, 56,   1, -10,13,173.7,①④⑥
12, 6,Ｊハイカム, 45,大野拓, 2.4, 39,   3, -16,15,202.2, ⑧⑧,12, 9,Ａスタｰマイン, 73,荻野琢, 1.3, 56,   6,  -7, 2,  5.5, ⑦⑦,12, 4,Ｌリバｰデュランダル, 63,城戸義, 1.0, 59,  -4,  -6,16,327.2, ⑤⑨,12, 2,Ｍレッドコｰスト, 58,柴山雄, 3.3, 52,  -2,  -9, 9, 22.7,⑥⑩⑫
13, 3,Ｅコミュニティ, 52,宮崎北, 2.5, 38,   1, -15, 9, 77.3, ⑨⑪,13, 6,Ｄタガノプラｰジュ, 67,長岡禎, 1.6, 52,   2,  -6, 5, 13.5, ⑪⑩,13,16,Ｈマイネルマルシェ, 70,丹内祐, 1.1, 55,   0, -15,10, 29.0, ⑥⑥,13,12,Ｋカムイビスティｰ, 62,勝浦正, 4.2, 46,   1, -20,11, 87.9,⑤⑦⑨
14,12,Ｋプレミｰルサリｰ, 44,伴啓太, 2.6, 39,   5, -21, 8, 69.2, ⑦⑦,14,14,Ｋレッツマンボウ, 60,森一馬, 1.6, 55,*  9, -13,12,139.3, ③②,14,13,Ｋシンゼンレンジャｰ, 66,川島信, 1.1, 56,*  2, -20, 6, 17.9, ⑨④,,,,,,,,,,,,
15, 5,Ｉカシノラッキｰ, 45,二本柳, 2.9, 35,   1, -19,12,169.0, ⑩⑨,15, 1,Ｌダブルスパｰク, 58,伴啓太, 2.3, 46,   2, -12,11, 74.5, ⑩⑫,15, 1,Ｎクィンビｰクイｰン, 58,丸田恭, 1.4, 52,  -4, -11,12,134.9, ⑬⑭,,,,,,,,,,,,
