13年 2月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1300m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9,15,Ｌアルバラｰド, 40,田中勝, 2.5, 43,   2, -16,13,166.0, ⑩⑩, 9, 2, カトルズリップス,,石神深,211.1,,,, 2,  4.6,①①③, 9, 4,Ｃザストロンシチｰ, 75,田辺裕, 1.2, 67,   8,  -4, 4,  7.6, ⑤⑦, 9, 5,Ｏレッドヴァンクｰル, 80,三浦皇, 1.8, 73,   4,   6,11, 65.4, ⑮⑩
10, 9,Ｊシェアｰドワｰルド, 45,ブノワ, 2.6, 43,  -4,  -8, 9, 71.3, ⑬⑭,10, 7, シンボリルマン,,大江原,214.6,,,,11, 99.1,⑩⑩⑩,10,11,Ｈフェアリｰライン, 71,浜中俊, 1.6, 64,   8, -10, 5,  7.7, ⑦⑥,10, 1,Ｐグロｰリｰルピナス, 75,武士沢, 1.9, 74,   2,   7,16,330.3, ⑭⑬
11, 4,Ｋゴｰルドピュｰマ, 40,北村宏, 2.8, 43,   9, -28,10, 80.9, ⑤⑤,11,11, タイセイスナイパｰ,,平沢健,218.4,,,, 8, 45.9,⑪⑪⑪,11,15,Ｇプリティｰマッハ, 72,吉田隼, 1.6, 62,   1,   1,10, 36.9, ⑮⑮,11, 9,Ｎハンマｰプライス, 81,木幡初, 2.0, 72,   3,   5,14,258.1, ⑫⑭
12, 8,Ｐグレｰトエスケｰプ, 21,村田一, 2.9, 41,  -8,* -7,15,486.1, ⑮⑮,,,,,,,,,,,,,12, 5,Ｍメイショウゴウヒメ, 62,嶋田純, 2.2, 55,  -8,   4,16,347.1, ⑯⑯,12, 2,Ｈモエレジュンキン, 84,柴田善, 2.2, 70,   6,   0,12,115.4, ⑨⑦
13,10,Ｆダンシングポｰン, 55,石橋脩, 3.3, 39,  -7, -10,11, 82.6, ⑯⑯,,,,,,,,,,,,,13, 8,Ｌトルサｰド, 66,田中勝, 2.3, 56,   3,  -8,13, 86.4, ⑭⑭,13,16,Ｅメトロノｰス, 84,吉田隼, 2.2, 70,   2,   5,15,320.7, ⑬⑮
14, 6,Ｃミッキｰルドラ, 60,松岡正, 5.0, 26,   9, -48, 4, 13.9, ⑥⑥,,,,,,,,,,,,,14, 3,Ｏスピｰドルｰラｰ, 61,松岡正, 2.6, 56,* 11, -21, 9, 28.7, ②②,14,11,Ｊノボレインボｰ, 82,田中勝, 2.6, 66,   1,   2,13,166.6, ⑯⑯
15,12,Ｍレディノボ, 34,田辺裕, 5.3, 24,   2, -41,12,161.6, ⑨⑨,,,,,,,,,,,,,15, 9,Ｊミラクルピッチ, 70,柴田善, 2.7, 55,   9, -19, 8, 15.5, ⑥⑤,15,13,Ｍオｰスミレジスタ, 82,ビュイ, 7.1, 31,   4, -42, 9, 26.9, ⑥⑨
16,13,Ｎサキノリュウジン, 31,嘉藤貴, 7.2, 14,   7, -62,16,652.4, ⑧⑧,,,,,,,,,,,,,16,14,Ｐハヤブサソング, 42,ブノワ, 4.9, 36,   7, -36,14,120.5, ⑨⑨,16,10,Ｆシゲルソウサイ, 84,石橋脩, 8.4, 23,   6, -56, 7, 20.4, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:稍重(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,
単勝:390円 複勝:16=160円 14=110円 07=160円 枠連:410円,,,,,,,,,,,,単勝:470円 複勝:03=180円 01=140円 05=230円 枠連:770円,,,,,,,,,,,,"単勝:950円 複勝:13=300円 01=170円 06=380円 枠連:1,100円",,,,,,,,,,,,単勝:260円 複勝:12=110円 03=140円 15=160円 枠連:340円,,,,,,,,,,,
馬連:410円 ワイド:14-16=210円 07-16=540円 07-14=220円,,,,,,,,,,,,馬連:740円 ワイド:01-03=300円 03-05=720円 01-05=530円,,,,,,,,,,,,"馬連:2,200円 ワイド:01-13=970円 06-13=2,180円 01-06=1,260円",,,,,,,,,,,,馬連:450円 ワイド:03-12=180円 12-15=250円 03-15=420円,,,,,,,,,,,
"馬単:980円 3連複:760円 3連単:3,760円",,,,,,,,,,,,"馬単:1,620円 3連複:1,980円 3連単:9,090円",,,,,,,,,,,,"馬単:5,580円 3連複:10,590円 3連単:67,390円",,,,,,,,,,,,"馬単:820円 3連複:680円 3連単:2,730円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 5R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 8R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｲﾘｰ杯ｸｲｰﾝｶｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11, ヴィジタンディｰヌ,---,柴田善,, 57,* -7,*  2, 1,  3.8, ①①, 1,16,Ｅダイワフェｰム, 49,北村宏,, 57, -13,   2, 2,  4.8, ⑦⑦, 1,14,Ａウィケットキｰパｰ, 79,蛯名正,, 78,   2,* 13, 2,  3.8,⑩⑨⑨, 1,15,Ｄウキヨノカゼ, 74,ビュイ,, 79,  -5,  14, 4,  8.3, ⑤⑤
 2, 5, ナスノクロス,---,内田博, 0.8, 51,* -7,  -4, 6, 10.5, ②②, 2, 7,Ｊヴィラダイヤモンド, 44,三浦皇, 0.0, 58, -16,*  4, 6, 25.3, ⑪⑨, 2, 4,Ｅアロヒラニ, 73,ビュイ, 0.0, 80,   1,* 18, 6,  9.3,⑨⑩⑪, 2, 4,Ｂスイｰトサルサ, 76,田辺裕, 0.0, 83, -12,* 25, 3,  5.7, ⑩⑨
 3,16, リルバニヤン,---,吉田隼, 0.9, 51,  -9,  -2, 5,  9.5, ⑥⑥, 3,11,Ａケイアイアラシ, 61,蛯名正, 0.0, 57, -14,   3, 1,  1.7, ⑨⑩, 3,15,Ｈトモロマイスタｰ, 71,田中勝, 0.4, 74,   2,   9, 5,  9.2,⑪⑫⑩, 3,12,Ｈジｰニマジック, 68,三浦皇, 0.1, 75,* -1,   4, 8, 37.5, ①①
 4, 3, フレイムミｰティア,---,田辺裕, 1.2, 49, -10,  -3, 7, 16.8, ⑦⑦, 4, 3,Ｆオｰペドアンジョ, 49,石橋脩, 0.2, 58, -18,*  6, 7, 33.8, ⑩⑪, 4, 8,Ｃモビｰル, 74,松岡正, 0.4, 74,   5,   3, 1,  3.6,⑤⑥⑤, 3, 2,Ａイリュミナンス, 78,福永祐, 0.1, 80,  -8,  17, 2,  3.5, ⑥⑥
 5, 2, ミスワイキキ,---,浜中俊, 1.7, 46, -15,  -2, 8, 17.0, ⑨⑨, 5, 1,Ｄファインユニバｰス, 50,ブノワ, 0.3, 53, -16,   0, 3,  9.2, ⑧⑧, 5,13,Ｋマイネルコランダム, 67,柴田大, 0.4, 77,  -1,* 14,11, 51.3,⑮⑬⑭, 5, 8,Ｌトロワボヌｰル, 64,柴田善, 0.5, 75,  -9,  15, 7, 28.6, ⑦⑧
 6,14, モンビジュｰ,---,福永祐, 1.9, 46, -18,*  0, 3,  7.5, ⑫⑬, 6,10,Ｍシｰユｰアラウンド, 37,松岡正, 0.3, 56, -17,   3, 5, 17.8, ⑫⑬, 6,11,Ｄバンスタンウォルツ, 74,石橋脩, 0.5, 71,*  6,  -3, 3,  6.7,③③②, 6, 9,Ｊスマｰトルピナス, 66,武士沢, 0.5, 75, -10,  16,13,241.9, ⑨⑩
 7,10, バトルディアｰナｰ,---,松岡正, 2.0, 43,  -8, -13,10, 23.7, ③④, 7, 8,Ｃデルマアマノジャク, 53,中谷雄, 0.5, 52, -17,   0, 9, 40.2, ⑬⑫, 7, 9,Ｂナスノシベリウス, 77,内田博, 0.5, 71,   4,   1, 4,  7.3,⑧⑧⑥, 7, 6,Ｆタプロｰム, 69,嘉藤貴, 0.5, 69,* -3,   3,11,140.5, ③②
 8, 6, ナムラネネ,---,田中勝, 2.2, 40,* -8, -15, 9, 17.1, ④③, 8, 5,Ｇアンジェラスベル, 47,津村明, 0.7, 48, -13,  -8, 4, 10.5, ⑥⑥, 8,10,Ｆアンレヴマン, 73,北村宏, 0.6, 69,*  6,  -3, 7, 16.8,⑥④③, 8,14,Ｇオｰキッドレイ, 69,内田博, 0.6, 75, -12,  16, 5, 13.7, ⑪⑪
 9, 1, シャインエフェクト,---,中谷雄, 2.3, 42, -15,  -7,13, 53.3, ⑪⑧, 9,15,Ｌルナｰリンガス, 38,田辺裕, 0.8, 44,*-11, -13,13,178.9, ④④, 9, 2,Ｌアルフェロア, 65,福永祐, 0.8, 69,   2,   1, 8, 18.6,④⑤⑦, 9, 5,Ｃコレクタｰアイテム, 75,浜中俊, 0.6, 75, -13,  19, 1,  2.3, ⑬⑬
10,12, バナｰライン,---,ビュイ, 2.7, 40, -23,  -1, 2,  4.7, ⑭⑭,10,12,Ｋグラマラスグロウ, 41,木幡初, 0.8, 43,* -9, -16,10, 69.6, ①①,10, 6,Ｉアラマサコマンダｰ, 70,江田照, 0.9, 69,   3,  -1,13,100.3,⑦⑦⑧,10, 3,Ｋブリリアントアスク, 65,吉田隼, 0.6, 78, -16,* 24,15,259.0, ⑭⑭
11,13, スタｰバトマｰテル,---,北村宏, 2.9, 38, -26,*  2,12, 43.9, ⑯⑮,11, 2,Ｐトｰセンボンバｰ,  4,山崎亮, 0.9, 48, -22,   1,16,399.7, ⑭⑮,11,12, タキオンカフェ,---,村田一, 1.0, 70,  -4,  11,16,350.8,⑫⑮⑯,11,13,Ｍジョアンシｰピン, 63,北村宏, 0.7, 68,  -5,   3,12,227.0, ④④
12, 4, イソカゼ,---,ブノワ, 3.0, 35, -17, -11, 4,  8.0, ⑩⑫,12, 6,Ｏラブインザミスト, 17,武士沢, 0.9, 48, -23,   3,15,298.7, ⑯⑯,12, 1,Ｏトｰセンサイレンス, 53,吉田豊, 1.1, 67,  -1,   3,14,130.1,⑭⑭⑬,12, 1,Ｎサトノフェアリｰ, 60,田中勝, 0.9, 71, -13,  15, 6, 26.3, ⑫⑫
13, 9, カロミオベン,---,田中博, 3.2, 34,  -8, -23,14, 66.2, ⑤⑤,13, 4,Ｈガロファニｰノ, 47,吉田隼, 1.0, 47, -20,  -2,12, 92.6, ⑮⑭,13,16,Ｍフリｰマン, 59,三浦皇, 1.1, 67,   0,   1,10, 50.6,⑬⑪⑫,13, 7,Ｅアンルｰリｰ, 74,蛯名正, 1.2, 63,  -9,   3,10, 81.8, ⑧⑦
14, 7, デルマヤマンバ,---,三浦皇, 3.5, 32, -16, -15,11, 25.1, ⑬⑪,14,14,Ｉイケハｰトジョイ, 46,嶋田純, 1.0, 42,*-10, -16,14,215.3, ③③,14, 3,Ｇトｰセンノｰブル, 73,田辺裕, 1.2, 63,   4,  -9,12, 99.1,①②④,14,11,Ｉミラクルラヴィ, 67,横山典, 1.3, 66, -16,  13, 9, 37.5, ⑮⑮
15, 8, スタｰポケット,---,石橋脩, 4.0, 29, -26,  -8,15,118.5, ⑮⑯,15, 9,Ｎエイコオムｰン, 35,横山典, 1.0, 43, -13, -11, 8, 37.2, ⑤⑤,15, 7,Ｎクリｰルタイラント, 55,嶋田純, 1.8, 59,  -2,  -5,15,257.9,⑯⑯⑮,15,10, ケンブリッジナイス,---,今野忠, 3.1, 36,* -3, -35,14,252.9, ②③
16,15, リネンワゴン,---,村田一, 5.1, 20, -15, -31,16,185.6, ⑧⑩,16,13,Ｂアンプレデクタブル, 58,柴田善, 1.1, 39,* -9, -19,11, 79.1, ②②,16, 5,Ｊハヤブサフィｰバｰ, 68,横山典, 2.4, 49,*  6, -31, 9, 43.6,②①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,
単勝:380円 複勝:11=180円 05=280円 16=280円 枠連:650円,,,,,,,,,,,,"単勝:480円 複勝:16=160円 07=290円 11=110円 枠連:3,290円",,,,,,,,,,,,"単勝:380円 複勝:14=180円 04=300円 15=250円 枠連:2,160円",,,,,,,,,,,,単勝:830円 複勝:15=180円 04=150円 02=130円 枠連:450円,,,,,,,,,,,
"馬連:2,070円 ワイド:05-11=790円 11-16=830円 05-16=1,110円",,,,,,,,,,,,"馬連:4,890円 ワイド:07-16=1,060円 11-16=200円 07-11=410円",,,,,,,,,,,,"馬連:2,030円 ワイド:04-14=820円 14-15=610円 04-15=1,510円",,,,,,,,,,,,"馬連:2,340円 ワイド:04-15=440円 02-15=370円 12-15=1,360円",,,,,,,,,,,
"馬単:3,820円 3連複:5,940円 3連単:27,410円",,,,,,,,,,,,"馬単:8,180円 3連複:1,710円 3連単:20,980円",,,,,,,,,,,,"馬単:3,930円 3連複:6,550円 3連単:31,230円",,,,,,,,,,,,"馬単:5,460円 3連複:1,260円 3連単:10,370円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝1400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,立春賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｉオリアｰナ, 55,石橋脩,, 61,  10,*-18, 8, 26.9, ⑦⑤, 1,15,Ａベストウォｰリア, 75,福永祐,, 74,   4,   9, 2,  4.8, ⑥⑥, 1,14,Ｅジョｰオリオン, 78,吉田豊,, 80,* 24, -10, 3,  7.7, ①①, 1, 2,Ａガリレオバロｰズ, 81,北村宏,, 80,   1,  18,10, 28.0, ④④
 2, 7,Ｄタマモマイヒメ, 56,田辺裕, 0.3, 57,* 15, -28, 4,  9.7, ②②, 2,16,Ｅガイヤｰスヴェルト, 70,ビュイ, 0.0, 74,   2,* 12, 1,  2.3, ⑨⑨, 2, 3,Ｉデンファレ, 77,的場勇, 0.4, 78,   3,  12,14, 41.3, ②④, 2,13,Ｆスズカセクレタｰボ, 80,福永祐, 0.3, 81,  -1,  20, 1,  3.6, ⑪⑨
 3,14,Ａアルマネアン, 59,吉田豊, 0.7, 57,   5,*-16, 6, 10.8, ⑬⑬, 3,14,Ｇショウナンアズサ, 68,浜中俊, 0.2, 72,*  5,   5, 5, 12.0, ③③, 3, 4,Ａザッハトルテ, 83,浜中俊, 0.4, 79,   0,  18, 2,  4.4, ⑦⑧, 3, 6,Ｄヤマタケディガｰ, 81,武士沢, 0.6, 82,  -6,* 26,12, 45.6, ⑮⑭
 4,13,Ｊウエスタンアタック, 49,柴田善, 0.9, 54,   9, -23,10, 34.4, ⑨⑦, 4, 9,Ｈインカンテｰション, 67,石橋脩, 0.4, 70,   4,   5,11, 50.8, ④④, 4, 8,Ｌチャｰチクワイア, 76,北村宏, 0.5, 77,   2,  12, 5, 10.1, ④⑤, 4, 1,Ｉコパノウィリアム, 79,吉田豊, 0.6, 79,  -1,  18, 4, 11.6, ⑦⑧
 5, 1,Ｆフリｰマインド, 56,武士沢, 1.2, 55,   8, -23,13,118.4, ⑩⑩, 5, 3,Ｄランブリングマン, 70,田中勝, 0.6, 68,  -1,* 12, 3,  5.8, ⑯⑯, 5, 1,Ｋオｰクヴィル, 76,柴田善, 0.5, 78,  -3,* 20, 9, 15.6, ⑨⑩, 5,15,Ｃブライアンズオｰラ, 81,松岡正, 0.7, 74,*  2,  10, 2,  3.8, ③③
 6, 2,Ｂボディｰダンシング, 58,横山典, 1.3, 50,  11, -31, 1,  2.1, ③③, 6, 4,Ｌグリュｰネヴォッヘ, 62,北村宏, 0.6, 69,   0,* 11, 9, 41.4, ⑮⑭, 6,13,Ｄクラックシｰド, 80,横山典, 0.6, 78,  -7,* 24, 7, 14.4, ⑬⑬, 6, 4,Ｂミッキｰナチュラル, 81,横山典, 0.7, 75,  -3,  19, 6, 12.5, ⑩⑩
 7, 3,Ｋカカアデンカ, 47,北村宏, 1.5, 50,   8, -27, 9, 30.4, ⑧⑧, 7, 2,Ｃセブンフォｰス, 72,三浦皇, 0.6, 68,   3,   4, 7, 14.6, ⑦⑦, 7, 2,Ｈサイレントソニック, 77,吉田隼, 0.6, 77,   2,  12, 1,  4.1, ⑥⑥, 7,11,Ｅロジテｰル, 80,三浦皇, 0.8, 75,   2,  12, 5, 12.2, ⑤⑤
 8,15,Ｌポンマリｰ, 46,山崎亮, 1.5, 50,   7, -26,14,185.0, ⑪⑪, 8, 8,Ｂモリトリュウコ, 73,武士沢, 0.7, 70,   2,   7, 6, 12.6, ⑫⑩, 8,12,Ｊロジハｰツ, 76,田中勝, 0.9, 72,   4,   4, 8, 15.0, ⑤③, 8, 8,Ｇトルバドゥｰル, 80,吉田隼, 0.9, 73,   0,  12, 8, 20.0, ⑥⑥
 9, 9,Ｎリリカルソング, 41,ブノワ, 1.6, 51,   5, -22,12, 55.6, ⑭⑭, 9,10,Ｐプロモントｰリオ, 57,ブノワ, 0.7, 68,   4,   2,12,138.5, ⑤⑤, 8,10,Ｂカピオラニパレス, 83,田辺裕, 0.9, 74,  -4,  16, 4,  9.4, ⑪⑫, 9, 3,Ｈハリウッドスタｰ, 80,田中勝, 1.0, 74,  -4,  18,13, 84.3, ⑬⑬
10, 5,Ｈメイプルミルク, 55,松岡正, 1.6, 50,   5, -23, 7, 16.3, ⑫⑫,10, 6,Ｆギンザブルｰスタｰ, 68,吉田豊, 0.9, 68,   0,   8, 4, 11.2, ⑬⑬,10,11,Ｃプレノタｰト, 81,蛯名正, 1.1, 72,  -4,  14,10, 17.7, ⑫⑪,10,14,Ｊケイアイアポロン, 78,内田博, 1.1, 73,  -3,  16, 3,  4.5, ⑫⑫
11,16,Ｅハナレイビｰチ, 56,蛯名正, 1.7, 50,   4, -23, 3,  8.3, ⑮⑮,11,13,Ｏゲマインシャフト, 60,松岡正, 1.4, 63,   1,   1,10, 49.1, ⑪⑪,11, 6,Ｆレッドクロス, 78,石橋脩, 1.1, 73,  -9,* 20,12, 32.0, ⑭⑭,11,16,Ｏユウタｰグロｰバル, 75,江田照, 1.2, 74,  -3,  14,14,146.3, ⑨⑪
12,11,Ｇティアサンシャイン, 56,内田博, 3.0, 39,   9, -43, 5, 10.8, ⑥⑥,12,12,Ｉヤンキｰソヴリン, 66,吉田隼, 1.5, 62,   0,   3, 8, 34.6, ⑭⑮,12, 7,Ｍメイブリｰズ, 73,津村明, 1.3, 69,  -2,   7,13, 34.7, ⑩⑨,12, 7,Ｋマスタｰソムリエ, 78,田辺裕, 1.4, 69,*  3,   3, 9, 24.8, ②②
13, 4,Ｃボンボンショコラ, 57,浜中俊, 3.9, 36,* 15, -60, 2,  7.3, ①①,13, 5,Ｊコスモアリュｰル, 65,柴田大, 1.9, 60,   3,  -5,14,177.9, ⑧⑧,13, 5,Ｎシャドウエミネンス, 68,福永祐, 1.4, 68,   1,   3, 6, 14.1, ⑧⑦,13,12,Ｍロｰレルレガリス, 76,今野忠, 1.8, 68,   0,   5,11, 41.2, ⑧⑦
14,12,Ｍヴァンビｰナ, 44,江田照, 4.2, 34,  10, -56,11, 35.8, ⑤④,14,11,Ｎサングブルｰ, 61,柴田善, 2.1, 56,*  5, -12,15,281.8, ②②,14, 9,Ｇシルクブルックリン, 78,ビュイ, 1.4, 66,   4,  -3,11, 25.5, ③②,14,10,Ｎラパヌイ, 76,浜中俊, 2.3, 63,*  4,  -7, 7, 18.0, ①①
15, 6,Ｐハナマツリ, 33,木幡初, 4.8, 30,   8, -56,15,186.3, ④⑨,15, 7,Ｋフクノカシオペア, 65,的場勇, 2.5, 55,   1,  -8,16,365.1, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,
16,10,Ｏハピネスサウンド, 40,三浦皇, 5.0, 29,   1, -46,16,323.5, ⑯⑯,16, 1,Ｍディアルｰモ, 62,嶋田純, 6.0, 30,*  6, -47,13,146.6, ①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
