13年 1月27日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 1月27日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9, 5,Ｈテルミニスト, 50,山崎亮, 3.2, 44,*  7, -24, 7, 42.1,④③③, 9, 3,Ｍエンデュミオン, 43,西田雄, 2.0, 46,  -3,  -8,15,166.0, ⑫⑫, 9, 7,Ｌエクストラトｰン, 64,水口優, 1.4, 61,   4,  -5,14, 69.1, ⑥⑤, 9,17,Ａインダクティ, 73,丸山元, 0.5, 82,  -9,* 25, 7, 14.2,⑰⑰⑯
10, 6,Ｃスナｰクスクリプト, 54,鮫島良, 4.2, 40,  -3, -13,11, 99.9,⑭⑮⑮,10,15,Ｉパラッパラッパｰ, 47,上村洋, 2.5, 45,*  5, -22, 7,  9.3, ③③,10, 3,Ｊスペクラ, 67,中舘英, 1.5, 59,  -1,   1, 6, 18.0, ⑬⑫,10, 9,Ｇワタシマッテルワ, 71,川須栄, 0.5, 78,  -5,  16, 1,  5.2,⑩⑪⑪
11,13,Ｊアスタｰバリュｰ, 41,古川吉, 4.5, 41,  -2, -17,13,290.5,⑮⑭⑭,11,14,Ｊアラビアンドラゴン, 47,松田大, 2.6, 42,   0, -16,11, 73.8, ⑧⑧,11, 2,Ｇオルレアンノオトメ, 69,田中博, 1.6, 60,   0,  -1,13, 48.8, ⑪⑪,11,10,Ｂセシリア, 73,黛弘人, 0.5, 72,* -1,   5, 5,  8.0,③③④
12, 7,Ｎデルマハンニャ, 31,西村太, 4.6, 38,   2, -23,15,370.9,⑥⑨⑪,12, 5,Ｏロングブレｰヴ, 40,中井裕, 3.0, 41,  -3, -16,10, 55.4, ⑪⑪,12, 6,Ｏヒシタイフｰン, 58,丸山元, 1.6, 60,*  8, -11, 7, 18.2, ①①,12,11,Ｉオｰクヒルパｰク, 70,中舘英, 0.7, 75,  -6,  14, 6,  9.1,⑬⑫⑬
13,15,Ｌアｰスストライカｰ, 36,中井裕, 4.6, 40,  -1, -20, 6, 31.2,⑪⑫⑬,13, 6,Ｐダンシングビｰト, 39,大野拓, 3.0, 39, -11,  -6,14,158.5, ⑯⑯,13, 4,Ｍアラディン, 64,古川吉, 2.5, 55,   5, -14,10, 25.5, ⑤④,13, 2,Ｋヴェルデライト, 68,大野拓, 0.9, 69,  -3,   5,12, 42.0,⑧⑧⑦
14, 9,Ｏジャニスクライ, 23,川島信, 4.9, 38,  -4, -15,14,334.9,⑯⑯⑯,14, 2,Ｌダイヤパッション, 46,的場勇, 3.6, 35, -11, -11,16,187.1, ⑮⑮,14, 9,Ｆアルティメイトラブ, 69,大野拓, 2.6, 52,   4, -15, 5, 10.8, ⑦⑥,14, 8,Ｊロゼシャンパｰニュ, 69,武幸四, 0.9, 75,  -6,  15,10, 20.1,⑭⑮⑭
,,,,,,,,,,,,15, 8,Ｇテイエムデンゲキ, 50,田中健, 3.7, 34,  -6, -18,13,153.3, ⑬⑭,15,15,Ｎキングビｰト, 63,横山和, 2.7, 51,*  6, -18,15, 87.6, ④⑦,15, 3,Ｎルｰナピエｰナ, 66,宮崎北, 1.1, 72,  -6,   9,16,104.2,⑫⑬⑫
,,,,,,,,,,,,16, 1,Ｋチェリｰヒュドラｰ, 47,横山和, 5.0, 25,   4, -41, 9, 51.9, ⑤⑥,,,,,,,,,,,,,16,16,Ｑユリオプスデイジｰ, 59,菱田裕, 1.2, 70,  -7,  10,15, 98.5,⑮⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｈミサソレムニス, 70,鮫島良, 2.0, 64,  -9,   7,14, 56.2,⑯⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:6),,,,,,,,,,,
単勝:130円 複勝:04=110円 03=250円 11=340円 枠連:670円,,,,,,,,,,,,"単勝:360円 複勝:07=150円 11=190円 04=230円 枠連:1,170円",,,,,,,,,,,,"単勝:430円 複勝:13=160円 01=270円 14=180円 枠連:1,880円",,,,,,,,,,,,"単勝:4,440円 複勝:12=1,020円 14=3,120円 06=270円 枠連:2,340円",,,,,,,,,,,
"馬連:670円 ワイド:03-04=320円 04-11=440円 03-11=1,480円",,,,,,,,,,,,"馬連:1,190円 ワイド:07-11=480円 04-07=470円 04-11=800円",,,,,,,,,,,,"馬連:2,490円 ワイド:01-13=1,010円 13-14=360円 01-14=920円",,,,,,,,,,,,"馬連:128,170円 ワイド:12-14=32,720円 06-12=4,090円 06-14=9,560円",,,,,,,,,,,
"馬単:940円 3連複:2,800円 3連単:7,380円",,,,,,,,,,,,"馬単:2,550円 3連複:2,500円 3連単:12,660円",,,,,,,,,,,,"馬単:4,330円 3連複:3,470円 3連単:22,960円",,,,,,,,,,,,"馬単:295,570円 3連複:546,610円 3連単:3,757,910円",,,,,,,,,,,
■ 2R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三河ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｇオレハメジャｰ, 66,西村太,, 71,*  0,   7, 4,  9.6, ②②, 1, 9,Ｋポポルブフ, 50,高倉稜,, 70,* -8,* 12, 3,  5.5,③②②, 1, 6,Ｄサンライズスマｰト, 72,菱田裕,, 74,   4,*  7, 1,  3.9,⑧⑦⑤, 1, 6,Ａコウセイコタロウ, 85,松田大,, 76,   5,* 12, 2,  3.3, ⑨⑨
 2, 8,Ｂストリｰトハンタｰ, 71,菱田裕, 0.4, 68,  -3,   5, 2,  4.3, ⑦⑦, 2,12,Ｆエスタｰブレ, 56,川須栄, 0.2, 71,* -9,* 13, 8, 29.6,⑦⑧⑦, 2,11,Ｋタツグレｰト, 67,丸田恭, 0.2, 69,   5,   4, 2,  4.6,①⑤④, 2,11,Ｅカフェマｰシャル, 81,勝浦正, 0.0, 78,* 10,   7, 7, 15.6, ②②
 3, 3,Ｆロクイチスマイル, 67,大野拓, 0.4, 67,  -5,   7, 5,  9.9, ⑧⑧, 3, 1,Ｑコスモスタｰタｰ, 41,黛弘人, 0.5, 66,* -9,   8,16,185.0,②④④, 3, 3,Ｂビｰビｰアックス, 73,中井裕, 0.2, 72,*  7,   0, 4,  6.6,④③③, 3, 5,Ｄオｰシャンフリｰト, 82,上村洋, 0.0, 77,* 10,   7, 1,  3.2, ①①
 4,11,Ｉタイセイマグナム, 65,中井裕, 0.5, 67,*  0,   2, 3,  6.3, ③③, 4,10,Ｅミッキｰサクセス, 61,菱田裕, 0.5, 67, -11,* 12, 2,  4.4,⑩⑪⑩, 4, 1,Ａマｰリンシチｰ, 74,丸山元, 0.3, 71,   2,*  9, 7, 16.6,⑬⑭⑩, 4, 2,Ｉアマノレインジャｰ, 79,川須栄, 0.2, 76,   7,   8, 4,  8.0, ⑤④
 5,14,Ｃタカノキング, 70,西田雄, 0.5, 66,*  1,   1,11, 40.2, ①①, 5, 5,Ｂロングボンズ, 62,中井裕, 0.5, 66, -11,  11, 4,  9.3,⑨⑩⑨, 5, 9,Ｊスリｰロブロイ, 69,藤懸貴, 0.3, 70,   3,*  8, 3,  4.7,⑭⑬⑫, 5, 3,Ｂノボレインボｰ, 83,丸田恭, 0.3, 74,   7,   7, 9, 32.8, ④③
 6, 2,Ｄレディオブパｰシャ, 69,古川吉, 0.6, 66,  -9,* 10, 1,  3.2, ⑫⑩, 6, 8,Ｃレッドアモｰレ, 61,松田大, 0.7, 66, -13,* 12, 6, 15.3,⑫⑭⑬, 6, 4,Ｅテｰオｰダンシング, 72,荻野琢, 0.3, 69,   4,   5, 9, 24.4,⑤⑧⑦, 6, 1,Ｈオｰスミレジスタ, 79,古川吉, 0.4, 76,   5,   8, 3,  6.0, ⑧⑥
 7,10,Ａキクノフェｰデ, 74,水口優, 0.8, 62,  -2,   1,10, 27.6, ⑤④, 7, 2,Ｉウインデスティニｰ, 54,川島信, 0.8, 63,* -9,   4,10, 37.0,⑥⑦③, 7, 2,Ｇパｰフェクトダイヤ, 71,高倉稜, 0.7, 66,   4,   2, 6, 13.2,③⑩⑥, 7,12,Ｌカシノインカロｰズ, 76,丸山元, 0.4, 75,   2,* 13, 5, 12.8, ⑩⑪
 8, 4,Ｏツキミハナミ, 57,川須栄, 1.0, 62, -11,*  8, 8, 17.2, ⑭⑭, 8, 3,Ａヒカリサスペンス, 70,大野拓, 0.8, 60,*-10,   2, 1,  3.4,⑬③⑤, 8, 7,Ｉグレｰトヴァリュｰ, 70,松田大, 0.9, 64,   3,   3,10, 25.8,⑩⑫⑭, 8, 8,Ｇイチエイクリッパｰ, 79,鮫島良, 0.5, 74,   2,* 13,11, 52.2, ⑪⑩
 9, 1,Ｌカルナヴァレ, 63,横山和, 1.3, 58,  -3,  -3, 9, 23.2, ⑥⑥, 9, 6,Ｊシュペトレｰゼ, 51,丸田恭, 1.1, 61, -13,   9, 5,  9.4,⑱⑱⑰, 9, 8,Ｍヤマニンメダイユ, 62,田中健, 1.0, 65,   3,   2, 8, 22.2,⑥⑪⑬, 9, 7,Ｋアッシュｰル, 77,高倉稜, 0.7, 72,   2,  11,12, 55.7, ⑫⑫
10, 7,Ｅリッカスウィｰプ, 68,中舘英, 1.4, 57, -10,   4,12, 59.1, ⑬⑬,10,11,Ｄサンライズムｰン, 61,藤懸貴, 1.3, 57, -13,   3, 7, 15.7,⑭⑬⑭,10,13,Ｈリッカシャイニｰ, 70,水口優, 1.1, 62,   5,  -4,13,148.1,⑦⑥⑨,10, 9,Ｍモズ, 72,川島信, 1.3, 69,   1,   7, 8, 29.8, ⑬⑬
11,15,Ｈウォｰタｰサウンド, 65,鮫島良, 1.5, 57,  -7,   0,13,147.3, ⑪⑫,11, 4,Ｍジュルヴォアソング, 46,山崎亮, 1.4, 58, -14,   6,15, 55.8,⑮⑰⑱,11,14,Ｆラグナロク, 71,古川吉, 1.8, 62,   4,  -8,12, 63.1,⑪⑨⑪,11, 4,Ｃメトロノｰス, 83,大野拓, 1.4, 67,   6,  -1,10, 37.1, ⑦⑦
12,13,Ｍディアジｰロｰズ, 61,勝浦正, 1.6, 57,   0,  -6, 6, 12.4, ④⑤,12,18,Ｇマイネルカミカゼ, 55,丸山元, 1.4, 55, -12,   1,13, 49.2,⑰⑮⑫,12, 5,Ｃエボニｰナイト, 73,川須栄, 2.0, 58,*  7, -16, 5,  9.9,⑨①①,12,10,Ｆカフェレジェンド, 80,中舘英, 2.0, 61,   7,  -7,13, 94.6, ⑥⑧
13, 6,Ｋリプレイスインディ, 65,丸山元, 1.9, 53,  -6,  -4, 7, 13.4, ⑩⑪,13,14,Ｎファインドラゴン, 44,西村太, 1.6, 55, -13,   1,18,353.7,⑯⑯⑮,13,12,Ｌメジロハクリュウ, 63,黛弘人, 2.2, 56,*  7, -16,11, 41.1,②②②,13,13,Ｊトロワプレジｰル, 79,武幸四, 5.1, 37,   8, -35, 6, 15.0, ③⑤
14, 9,Ｎコホウノカガヤキ, 58,藤懸貴, 2.3, 50,  -4, -10,14,217.8, ⑨⑨,14,17,Ｐゲンキチタチカゼ, 41,的場勇, 1.6, 55, -13,   1, 9, 33.3,⑪⑫⑯,14,10,Ｎグロｰバルチャｰジ, 53,上野翔, 5.3, 39,   6, -41,13,148.1,⑫④⑧,,,,,,,,,,,,
,,,,,,,,,,,,15,13,Ｈティマイドリｰム, 54,中舘英, 1.8, 50, -12,  -5,14, 53.3,⑧⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,15,Ｒルナｰエイジ, 40,田中博, 1.9, 47,* -9, -12,11, 39.2,④⑤⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 7,Ｏクイニｰアマン, 42,水口優, 2.3, 41,* -8, -21,17,214.2,①①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,16,Ｌアンサｰソング, 48,勝浦正, 2.8, 37,*-10, -23,12, 43.8,⑤⑥⑧,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,
"単勝:960円 複勝:05=260円 08=190円 03=270円 枠連:1,360円",,,,,,,,,,,,"単勝:550円 複勝:09=230円 12=680円 01=5,380円 枠連:1,260円",,,,,,,,,,,,単勝:390円 複勝:06=170円 11=160円 03=200円 枠連:600円,,,,,,,,,,,,"単勝:330円 複勝:06=140円 11=260円 05=140円 枠連:1,830円",,,,,,,,,,,
"馬連:2,110円 ワイド:05-08=810円 03-05=1,270円 03-08=830円",,,,,,,,,,,,"馬連:9,950円 ワイド:09-12=2,640円 01-09=15,480円 01-12=53,880円",,,,,,,,,,,,"馬連:1,010円 ワイド:06-11=440円 03-06=600円 03-11=630円",,,,,,,,,,,,"馬連:2,120円 ワイド:06-11=630円 05-06=230円 05-11=820円",,,,,,,,,,,
"馬単:4,480円 3連複:5,610円 3連単:37,250円",,,,,,,,,,,,"馬単:14,080円 3連複:420,320円 3連単:1,694,520円",,,,,,,,,,,,"馬単:1,640円 3連複:2,110円 3連単:8,760円",,,,,,,,,,,,"馬単:3,480円 3連複:2,130円 3連単:14,110円",,,,,,,,,,,
■ 3R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  芝1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  芝1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,知立特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｍデルマイザナミ, 63,中井裕,, 77,*  5,   7, 7, 15.8,④③③, 1,17, ヒシガｰネット,---,丸山元,, 69,* -5,*  8, 5, 14.5, ②②, 1,13,Ｋカリスマテｰラｰ, 63,横山和,, 76,* -4,  11,13, 32.5, ①①, 1, 7,Ｆケルンフォｰティｰ, 77,藤懸貴,, 77,* 14,   6, 5, 19.4,①①①
 2, 5,Ａアランロド, 79,水口優, 0.2, 73,   1,* 12, 4,  6.9,⑬⑬⑫, 2,10, アンスタンフィｰル,---,松田大, 0.2, 68,  -8,*  9, 8, 21.3, ⑤⑤, 2, 4,Ｈアンゲネｰム, 65,川須栄, 0.5, 71, -12,  13, 8, 15.6, ⑧⑤, 2, 4,Ｂゴｰルデンナンバｰ, 85,大野拓, 0.1, 83,  -4,* 37, 3,  4.3,⑨⑩⑪
 3, 4,Ｆクリアザウェイ, 70,丸田恭, 0.2, 70,*  5,   4, 3,  6.1,⑩①①, 3,11, タマモマナムスメ,---,菱田裕, 0.3, 66,* -4,   3, 1,  2.3, ①①, 3,17,Ｅエクセレントピｰク, 67,丸田恭, 0.5, 69, -11,  11, 6, 12.3, ⑦⑧, 3, 6,Ａタマモマｰブル, 85,水口優, 0.3, 80,  -2,* 31, 2,  3.9,⑪⑪⑩
 4, 8,Ｂフｰラブライド, 78,古川吉, 0.5, 73,   2,*  8, 1,  2.4,⑫⑪⑨, 4,16, シンハディｰパ,---,川須栄, 0.4, 67, -13,* 15, 2,  6.6, ⑪⑪, 4, 5,Ｃブラックウィドｰ, 68,荻野琢, 0.6, 67,* -8,   7,12, 25.9, ③③, 4, 2,Ｉメイブリｰズ, 75,丸山元, 0.5, 76,   1,  24, 8, 22.1,⑤⑤⑤
 5, 9,Ｄブルｰメリディアン, 72,大野拓, 1.1, 67,   3,   0, 6, 15.1,⑥⑥⑥, 5,14, ブライトクルｰズ,---,大下智, 0.6, 63, -10,   7,13, 61.3, ⑩⑨, 5,18,Ａニュアｰジゲラン, 72,黛弘人, 0.6, 70, -13,  12, 2,  6.9, ⑨⑩, 5, 5,Ｃレイカｰラ, 81,丸田恭, 0.5, 75,   2,  20, 1,  2.7,②②②
 6, 7,Ｋマコトラピスラズリ, 65,丸山元, 1.1, 67,   2,   3, 8, 22.7,⑦⑨⑩, 6,12, コンチェルティｰノ,---,大野拓, 1.4, 53, -10,  -4, 4, 10.1, ⑨⑧, 6, 2,Ｊヤサカオディｰル, 64,勝浦正, 0.7, 71, -22,* 20, 4,  9.2, ⑱⑱, 6,11,Ｇメロｰト, 77,高倉稜, 0.5, 77,  -1,  26, 9, 25.0,⑩⑦⑦
 7,11,Ｅフェアリｰガｰデン, 70,菱田裕, 1.2, 69,   3,  -1, 5, 12.2,②⑤⑤, 7,18, ブリス,---,田中博, 1.4, 54,* -6,  -8,14, 92.7, ③③, 7, 3,Ｄグリュｰネワルト, 67,菱田裕, 0.8, 66, -14,  10,11, 20.7, ⑩⑨, 7, 9,Ｊゴｰゲッタｰ, 75,松田大, 0.6, 75,   2,  20, 6, 19.5,④④④
 8, 3,Ｃレイテッド, 76,松田大, 1.5, 61,   2,  -2, 2,  5.9,⑤⑦⑦, 8,15, サクラゲルダ,---,的場勇, 1.5, 54, -15,   3,12, 61.2, ⑬⑭, 8, 9,Ｏイッセキニチョウ, 58,古川吉, 0.8, 64,* -5,   2,14, 48.8, ②②, 8,10,Ｋメルシｰサイレンス, 72,菱田裕, 0.8, 73,  -1,  21,11,101.9,⑥⑥⑥
 9, 2,Ｇニシノフェミニン, 70,西村太, 1.6, 63,   1,  -1,13, 87.5,⑨⑫⑪, 9, 2, シゴトガコイビト,---,原田和, 1.6, 53,  -9,  -5,15, 93.2, ⑧⑦, 9,11,Ｇカレンシェリｰメイ, 66,大野拓, 0.8, 67, -11,   9, 1,  3.6, ⑥⑦, 9, 8,Ｈパｰプルタイヨｰ, 75,勝浦正, 0.9, 73,  -2,  23,10, 41.2,⑦⑨⑨
10,12,Ｊピュアダイヤモンド, 65,黛弘人, 1.7, 62,*  5,  -7,11, 56.0,③②②,10, 5, ラフジェントリｰ,---,勝浦正, 1.7, 51, -14,  -2, 3,  6.8, ⑦⑩,10,10,Ｐアルファジョイｰ, 57,西田雄, 0.8, 67, -15,  11,17,107.2, ⑪⑫,10, 3,Ｄナリタスレンダｰ, 80,古川吉, 0.9, 71,  -2,  23, 7, 22.0,⑧⑧⑧
11, 6,Ｌトｰアシシイ, 64,川須栄, 2.1, 61,   2,  -6,12, 81.1,⑪⑩⑬,11, 4, モマ,---,丸田恭, 2.0, 48, -15,  -3, 9, 21.7, ⑭⑬,11, 6,Ｂトップルビｰ, 69,鮫島良, 0.9, 65, -11,   6, 5,  9.8, ⑤⑥,11, 1,Ｅスピｰクソフトリｰ, 77,武幸四, 1.2, 67,   2,  11, 4,  7.9,③③③
12,10,Ｉミラクルフラッグ, 68,田中博, 2.2, 58,   2,  -8,10, 49.1,⑧⑧⑧,12, 8, ビッグガｰネット,---,横山和, 2.0, 49, -25,* 10,17,108.8, ⑱⑱,12,15,Ｎタンゴグラチア, 60,高倉稜, 1.0, 65, -16,  10, 9, 18.0, ⑫⑭,,,,,,,,,,,,
13, 1,Ｈネオザスティング, 68,藤懸貴, 2.3, 58,   4, -11, 9, 29.3,①④④,13,13, トウショウヴァｰス,---,鮫島良, 2.0, 47,  -8, -14, 6, 14.9, ⑥⑥,13, 8,Ｆカノヤミノリ, 67,丸山元, 1.0, 65, -19,  12, 3,  8.7, ⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,14, 3, トｰセンメッツ,---,菅原隆, 2.1, 47, -19,   0, 7, 16.8, ⑯⑯,14, 7, ドクトルコスモ,---,山崎亮, 1.1, 63, -16,   9,18,116.2, ⑮⑬,,,,,,,,,,,,
,,,,,,,,,,,,14, 7, ゴｰイングカリスマ,---,田中健, 2.1, 47, -18,  -1,18,138.9, ⑮⑮,15, 1,Ｉセントアンズ, 64,水口優, 1.2, 61, -15,   6,15, 85.7, ⑭⑪,,,,,,,,,,,,
