13年 8月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 9,Ｋラララ, 25,嘉藤貴, 1.0, 33,  -9, -10,12,173.9, ⑪⑪, 9,17,Ｋダイワフォｰス, 58,大庭和, 0.7, 54,  -2, -15,12, 35.7,⑧⑨⑦, 9,14,Ｊベルストｰリｰ, 67,松岡正, 1.1, 61,  -6,   9,10, 46.7, ⑭⑬, 9, 8,Ｍシベリアンファクト, 75,西村太, 1.7, 72,   2,  12,15,294.7,⑭⑭⑭
10, 8,Ｎトマトリコピン,  7,長岡禎, 1.3, 31,   2, -26, 9, 41.3, ⑤⑤,10,12,Ｎフェｰトグランド, 56,横山典, 0.7, 51,  -2, -17, 5, 13.5,④⑥⑥,10, 7,Ｄサクセスセレｰネ, 71,田辺裕, 1.2, 62,   1,   3, 5, 12.1, ⑥⑥,10,15,Ｇオｰシュペｰル, 81,田辺裕, 1.8, 68,   6,   4, 7, 16.0,⑩⑦⑦
11, 3,Ｈウラウラ, 39,田辺裕, 1.6, 27,   3, -30, 8, 33.3, ④④,11,15,Ｏスイｰトジグ, 48,木幡初, 0.8, 52,*  1, -24,13, 36.6,③②②,11,15,Ｅダイワプロシｰド, 71,大野拓, 1.3, 61,  -7,   9,12, 61.5, ⑮⑮,11, 9,Ｏホワイトフリｰト, 70,蛯名正, 1.9, 69,   3,   7, 9, 20.3,⑨⑫⑪
12,11,Ｌコスモレグノ, 23,高倉稜, 2.4, -4, -32,  -7,14,279.4, ⑭⑭,12, 7,Ｐヤマニングランバル, 45,原田和, 0.8, 54,  -3, -12,18,561.9,⑫⑫⑬,12, 4,Ｇピｰスオブアイ, 70,嶋田純, 1.3, 60,  -2,   4, 8, 19.2, ⑩⑩,12, 2,Ｊディアビリｰヴ, 78,高倉稜, 2.1, 66,   5,   3,13,199.0,⑦⑧⑧
13, 1,Ｊコスモリトライ, 31,大野拓, 2.6, -4, -28, -13,13,231.7, ⑬⑬,13, 8,Ｃティアップビクタｰ, 65,大野拓, 1.0, 52,  -3, -15,14, 39.2,⑬⑬⑭,13, 1,Ａラブリｰスタｰ, 74,戸崎圭, 1.4, 60,  -1,   3, 2,  4.4, ⑨⑨,13,14,Ｋパクサ, 77,武士沢, 2.6, 66,   1,   5,11, 43.0,⑮⑮⑮
,,,,,,,,,,,,14, 9,Ｇスペシャルリッチ, 60,石橋脩, 1.2, 50,  -5, -15, 2,  5.4,⑰⑯⑯,14,12,Ｌミチシルベ, 64,北村宏, 2.1, 54,   1,  -5, 9, 44.6, ⑦⑦,14, 3,Ｈハッピｰマリｰン, 79,柴田大, 2.6, 64,   3,   2, 8, 16.7,⑬⑬⑬
,,,,,,,,,,,,15,14,Ｍレッドレイラ, 57,北村宏, 1.2, 48,  -2, -22, 7, 16.3,⑦⑧⑩,15, 6,Ｍサラファン, 62,西田雄, 2.6, 49,  -1,  -8,13, 66.8, ⑪⑪,15, 7,Ｌコウエイテンプウ, 77,酒井学, 2.7, 64,   4,  -1,14,225.2,⑧⑩⑫
,,,,,,,,,,,,16,13,Ｈノアミラクル, 60,西田雄, 1.3, 47,*  1, -32,15,129.6,①①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,16,Ｑタケデンアルプス, 43,山崎亮, 2.2, 40,*  1, -42,17,438.4,⑤④⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,11,Ｒリズミックスタｰ, 21,武士沢, 6.1,  0, -16, -58,16,378.6,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:370円 複勝:05=160円 06=260円 07=200円 枠連:1,600円",,,,,,,,,,,,"単勝:850円 複勝:02=250円 05=400円 03=190円 枠連:1,570円",,,,,,,,,,,,"単勝:1,330円 複勝:10=490円 09=1,340円 03=510円 枠連:5,160円",,,,,,,,,,,,"単勝:570円 複勝:13=200円 10=280円 04=240円 枠連:1,790円",,,,,,,,,,,
"馬連:1,430円 ワイド:05-06=460円 05-07=450円 06-07=830円",,,,,,,,,,,,"馬連:6,180円 ワイド:02-05=2,060円 02-03=830円 03-05=1,500円",,,,,,,,,,,,"馬連:23,870円 ワイド:09-10=4,160円 03-10=3,850円 03-09=6,670円",,,,,,,,,,,,"馬連:2,710円 ワイド:10-13=900円 04-13=870円 04-10=990円",,,,,,,,,,,
"馬単:2,370円 3連複:2,260円 3連単:11,230円",,,,,,,,,,,,"馬単:10,470円 3連複:9,600円 3連単:66,280円",,,,,,,,,,,,"馬単:41,510円 3連複:103,110円 3連単:540,620円",,,,,,,,,,,,"馬単:4,850円 3連複:6,020円 3連単:33,300円",,,,,,,,,,,
■ 2R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,関屋記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａショウナンダイチ, 66,柴田善,, 64,  -9,*  9, 1,  2.6, ⑫⑫, 1,15, フォｰエバｰモア,---,蛯名正,, 54,*-22,*  6, 2,  7.4, ④④, 1,13,Ｄスギノハルバｰド, 74,内田博,, 72,*  5,   7, 1,  2.0,⑤④③, 1, 1,Ｂレッドスパｰダ, 91,北村宏,, 86,* 21,  -5, 4,  7.8, ②②
 2,15,Ｂロングシャドウ, 63,内田博, 0.0, 67, -13,* 15, 3,  4.4, ⑯⑰, 2, 5, パラドｰロ,---,石橋脩, 0.3, 52, -25,*  6, 9, 24.7, ⑨⑨, 2,15,Ｇファイブタブレット, 70,戸崎圭, 0.2, 71,*  6,   4, 3,  5.6,②①①, 2,16,Ａジャスタウェイ, 95,福永祐, 0.2, 87,  10,* 13, 1,  2.8, ⑯⑮
 3,10,Ｈカフェブリリアント, 57,福永祐, 0.0, 62,* -3,   3, 2,  3.5, ④④, 3,12, ミルキｰスマイル,---,柴田善, 0.4, 46,*-23,  -2, 3, 11.3, ②②, 3, 1,Ａゴｰルデンアタック, 79,田中勝, 0.4, 71,   0,* 14, 6, 17.5,⑭⑮⑮, 3, 3,Ｊレオアクティブ, 82,横山典, 0.2, 85,  15,*  3, 3,  6.3, ⑩⑨
 4,12,Ｊクラウンストラｰダ, 56,酒井学, 0.1, 60,* -1,  -3, 5, 18.2, ②②, 4, 3, コスモラパン,---,柴田大, 0.5, 52, -27,*  8, 5, 16.0, ⑪⑪, 4,12,Ｈサトノレオパｰド, 70,柴田善, 0.5, 69,   3,   7, 2,  4.5,⑬⑩⑩, 4,12,Ｃドナウブルｰ, 87,内田博, 0.2, 87,* 20,  -3, 2,  3.5, ④④
 5, 2,Ｇカネトシエスプリ, 60,嶋田純, 0.2, 60,  -6,   4,10, 54.5, ⑥⑥, 5, 9, セレナビアンカ,---,田中勝, 0.8, 46, -29,*  4, 6, 17.0, ⑫⑫, 5, 4,Ｂダイゴロｰ, 76,山崎亮, 0.5, 69,   3,   5, 5, 16.8,⑦⑦⑥, 5, 8,Ｉワイズリｰ, 82,松山弘, 0.4, 84,  17,  -2, 9, 51.6, ⑧⑧
 6, 9,Ｆカシノサトラップ, 60,西田雄, 0.4, 56,*  0,  -8, 9, 30.4, ①①, 6,10, マイネオｰラム,---,武士沢, 1.0, 40, -25,  -6, 8, 18.5, ⑦⑦, 6, 6,Ｃコパノウィリアム, 75,吉田豊, 0.6, 70,   3,   7, 4,  9.1,⑩⑨⑨, 6, 6,Ｐラインブラッド, 77,柴田大, 0.5, 83,  16,  -5,15,141.9, ⑦⑦
 7, 1,Ｅキッズラルナ, 61,田辺裕, 0.5, 56,  -5,  -1, 4, 15.2, ⑤⑤, 7,17, エスティリリｰ,---,北村宏, 1.0, 39, -25,  -5,12, 35.7, ⑩⑩, 7,11,Ｋアサクサニッポン, 67,大野拓, 0.9, 68,   4,   1, 8, 60.6,⑥⑥⑤, 7, 7,Ｈランリョウオｰ, 83,松岡正, 0.6, 82,  15,  -2, 6, 13.7, ⑪⑪
 8,11,Ｋウチケンジェｰニオ, 55,戸崎圭, 0.5, 57,  -8,   3, 6, 21.9, ⑪⑪, 8, 8, サンタレジｰナ,---,内田博, 1.2, 38, -25,  -8, 7, 17.1, ⑥⑥, 8, 7,Ｎシシリアンルｰジュ, 61,柴田大, 0.9, 66,*  5,   0,15,377.9,①③④, 8,11,Ｍシャイニｰホｰク, 80,蛯名正, 0.6, 81,  15,  -3,13, 87.2, ⑨⑩
 9,13,Ｐエイデンヒｰロｰ, 42,江田照, 0.6, 55,  -6,  -1,16,226.8, ⑧⑧, 9,18, クイｰンズシアタｰ,---,横山典, 1.3, 33,*-24, -12, 1,  2.0, ③③, 9,14,Ｆスリｰプレシャス, 71,杉原誠, 1.2, 67,   0,   7,11,140.3,⑫⑬⑭, 9, 4,Ｆシルクアｰネスト, 84,宮崎北, 0.8, 79,  17,  -9,12, 78.1, ⑥⑥
10, 7,Ｌネオヴィヴィアン, 55,松山弘, 0.8, 54,  -8,  -1,12, 69.0, ⑩⑩,10, 2, ラフェットデメｰル,---,吉田豊, 1.3, 36, -25,  -9,10, 25.6, ⑧⑧,10, 9,Ｌグランデアリュｰル, 65,福永祐, 1.3, 65,   0,   6, 7, 20.3,⑪⑭⑬,10, 5,Ｅフラガラッハ, 86,高倉稜, 0.8, 80,  12,   0, 5, 11.8, ⑭⑬
11, 3,Ｉジｰガｰガｰネット, 57,西村太, 0.9, 53,  -8,  -2,15,171.7, ⑨⑨,11,14, スガノメロディ,---,花田大, 1.3, 33,*-22, -15,18,244.0, ①①,11, 2,Ｅモネロ, 72,松岡正, 1.9, 60,   2,  -3,10, 97.9,⑮⑫⑫,11,13,Ｄミッキｰドリｰム, 86,太宰啓, 0.8, 78,* 19, -14, 7, 29.4, ③③
12,17,Ｃブリｰズギフト, 62,大野拓, 1.1, 51, -14,   3,13, 97.7, ⑰⑯,12, 4, アメノウズメ,---,松山弘, 1.3, 36, -25, -10,16, 98.3, ⑤⑤,12, 5,Ｊチェルカトロｰバ, 67,武士沢, 2.3, 59,   5, -10,12,164.0,④⑤⑦,12, 9,Ｌニシノメイゲツ, 81,田中勝, 0.8, 80,  11,*  3,16,309.3, ⑬⑭
13,14,Ｍダイワフレｰム, 49,北村宏, 1.1, 52, -10,   0,11, 68.1, ⑭⑭,13, 7, ハナズチュｰリップ,---,松岡正, 1.4, 39, -31,  -2, 4, 11.9, ⑮⑮,13,10,Ｉキョウエイヒドラ, 68,江田照, 2.4, 58,   2,  -6, 9, 79.5,⑨⑪⑪,13, 2,Ｏザラストロ, 79,酒井学, 1.0, 77,  12,  -3,10, 57.9, ⑫⑫
14,18,Ｄネオドラゴン, 61,蛯名正, 1.1, 51, -10,  -2, 8, 27.9, ⑮⑮,14, 1, ハシルヨアカルク,---,杉原誠, 1.6, 41, -32,   1,14, 75.3, ⑯⑯,14, 3,Ｍソレイユアルダン, 62,西田雄, 2.6, 56,   3, -12,14,213.3,③⑧⑧,14,18,Ｎカリバｰン, 79,伊藤工, 1.2, 74,  17, -15,17,361.5, ⑤⑤
15, 6,Ｎクリノエルブルｰス, 45,杉原誠, 1.2, 48,  -5, -10, 7, 27.8, ⑦⑦,15,11, トゥｰレドゥｰ,---,江田照, 2.0, 28, -29, -13,11, 35.1, ⑬⑬,15, 8,Ｏネオザタイタン, 60,松山弘, 3.5, 48,*  5, -24,13,199.0,⑧②②,15,10,Ｇムクドク, 83,戸崎圭, 1.4, 71,  10,  -5,11, 67.9, ⑰⑰
16, 4, ハイスタｰジェット,---,宮崎北, 1.3, 48, -11,  -4,17,253.1, ⑬⑬,16,16, ウエスタンアモｰレ,---,高倉稜, 2.1, 32, -33,  -6,13, 42.3, ⑰⑰,,,,,,,,,,,,,16,14,Ｑヤマカツハクリュウ, 77,木幡初, 1.7, 69,   8,  -8,14,127.4, ⑮⑯
17, 5,Ｏアクアライナｰ, 45,松岡正, 1.8, 41,* -3, -20,14,143.2, ③③,17, 6, デルマシズカチャン,---,大野拓, 3.0, 15, -31, -26,17,116.2, ⑭⑭,,,,,,,,,,,,,17,17,Ｋウインドジャズ, 81,石橋脩, 1.9, 67,   8,  -9,18,431.1, ⑱⑱
18, 8, エアブルｰノ,---,高倉稜, 2.1, 40, -21,  -3,18,295.9, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:0),,,,,,,,,,,
単勝:260円 複勝:16=130円 15=140円 10=150円 枠連:590円,,,,,,,,,,,,"単勝:740円 複勝:15=260円 05=720円 12=290円 枠連:7,110円",,,,,,,,,,,,単勝:200円 複勝:13=120円 15=180円 01=320円 枠連:450円,,,,,,,,,,,,"単勝:780円 複勝:01=230円 16=140円 03=200円 枠連:1,090円",,,,,,,,,,,
馬連:570円 ワイド:15-16=250円 10-16=250円 10-15=330円,,,,,,,,,,,,"馬連:9,480円 ワイド:05-15=2,280円 12-15=1,120円 05-12=2,860円",,,,,,,,,,,,馬連:650円 ワイド:13-15=320円 01-13=590円 01-15=910円,,,,,,,,,,,,"馬連:1,220円 ワイド:01-16=510円 01-03=820円 03-16=410円",,,,,,,,,,,
"馬単:1,170円 3連複:740円 3連単:3,690円",,,,,,,,,,,,"馬単:19,000円 3連複:23,090円 3連単:157,630円",,,,,,,,,,,,"馬単:950円 3連複:2,910円 3連単:9,530円",,,,,,,,,,,,"馬単:3,100円 3連複:2,620円 3連単:17,110円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,浦佐特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａエルマンボ, 67,戸崎圭,, 67,*  1,*  5, 1,  1.3,②②②, 1, 9, ルミナスパレｰド,---,福永祐,, 54, -14,*  1, 1,  1.9, ⑦⑥, 1, 3,Ｂロジサンデｰ, 74,内田博,, 87,  18,*  2, 1,  3.8, ⑪⑩, 1, 3,Ｇヨシカワクン, 62,山崎亮,, 66,  -4,*  2, 4,  8.6,   
 2, 6,Ｂヴィルトグラｰフ, 64,木幡初, 0.0, 67,*  2,*  4, 2,  7.9,①①①, 2, 3, ラストシャングリラ,---,大野拓, 0.0, 52,* -7,  -8,12, 80.1, ②②, 2, 6,Ｄユキノユウダン, 71,江田照, 0.0, 86,  19,* -2, 8, 22.8, ⑧⑦, 2,18,Ｅアイティクイｰン, 66,柴田大, 0.3, 65,*  3,  -7, 2,  5.7,   
 3, 3,Ｆウインチェイサｰ, 56,大野拓, 0.8, 63,*  1,  -1, 5, 23.0,⑧④④, 3,16, ファンファｰレ,---,嘉藤貴, 0.1, 51, -10,  -5, 4, 12.0, ④④, 3,12,Ａチャペルプリンセス, 76,嶋田純, 0.5, 80,  16,* -2, 7, 17.2, ⑫⑬, 3,16,Ａシンワクイｰン, 83,嶋田純, 0.3, 61,  -4,* -2, 1,  2.2,   
 4, 9,Ｈサイモンパルフェ, 56,内田博, 1.1, 60,  -1,   0, 6, 31.1,⑥⑦⑥, 4, 7, ダンディｰライアン,---,梶晃啓, 0.2, 51, -13,* -3, 5, 13.4, ⑥⑧, 4,13,Ｍレッドマニッシュ, 65,田中勝, 0.6, 79,  16,* -5, 6, 16.2, ⑩⑪, 4, 1,Ｏナムラビｰム, 49,松山弘, 0.6, 61,*  4, -12,13, 59.1,   
 5,11,Ｃスウィｰトアゲン, 61,嘉藤貴, 1.2, 58,*  1,  -4, 4, 15.8,⑤⑤⑤, 5,17, メドウヒルズ,---,吉田豊, 0.3, 50, -13,  -4, 2,  5.4, ⑧⑦, 5, 5,Ｈモモトンボ, 69,北村宏, 0.7, 77,  18, -10, 5, 10.5, ⑥⑨, 5, 7,Ｋワンツｰステップ, 59,田中勝, 0.6, 56,  -8,* -4, 8, 30.2,   
 6, 2,Ｇアｰリｰボｰイ, 56,西村太, 2.0, 55,  -3,  -5, 7, 39.8,⑩⑨⑦, 6, 6, イトハユリ,---,石橋脩, 0.4, 48, -10,  -9, 8, 25.6, ⑤⑤, 6, 1,Ｇクロスボウ, 69,吉田豊, 1.4, 72,  15, -13, 4,  7.5, ⑯⑮, 6, 5,Ｊトｰセンファｰスト, 59,北村宏, 0.6, 56,  -5,  -5,12, 57.7,   
 7,12,Ｉヒエラポリス, 55,田中勝, 2.1, 51,*  1, -12, 3, 12.9,④③③, 7, 2, カネトシメティス,---,松山弘, 1.6, 33,* -8, -29, 6, 13.6, ①①, 7,15,Ｆシルクエルドｰル, 70,石橋脩, 1.5, 70,* 22, -32,10, 33.7, ⑤④, 7,15,Ｃスタｰゲイジング, 70,西田雄, 0.7, 56,  -1,  -9, 3,  7.4,   
 8,13,Ｄトドロキカポネサン, 60,宮崎北, 2.8, 51,  -3,  -6,10, 89.1,⑫⑫⑩, 8, 5, テイエムペガサス,---,松岡正, 1.6, 34,* -9, -26,10, 54.7, ③③, 8,18,Ｅハギノウィッシュ, 70,蛯名正, 1.5, 70,* 23, -35, 3,  5.6, ②②, 8,12,Ｈタケデンザビエル, 62,上野翔, 1.1, 54,*  4, -19,11, 38.2,   
 9, 7,Ｋワンショット, 45,武士沢, 3.1, 50,  -6,  -6,14,289.5,⑭⑬⑬, 9, 1, ブックマｰクレット,---,武士沢, 2.1, 28, -17, -22,14,114.2, ⑨⑨, 9,11,Ｐカシマシャドウ, 59,二本柳, 2.0, 68,  14, -18,16,232.1, ⑰⑰, 9, 6,Ｂモエレマリｰア, 74,戸崎圭, 1.1, 48,  -5, -12, 5,  8.9,   
10,15,Ｅガイディングライト, 57,蛯名正, 3.3, 47,  -8,  -6, 8, 45.8,⑬⑭⑮,10, 4, サマｰラヴ,---,高倉稜, 2.2, 28, -23, -15,16,168.3, ⑪⑪,10, 7,Ｃトウショウプライド, 72,戸崎圭, 2.0, 65,  19, -32, 2,  4.1, ⑦⑤,10,13,Ｄクレバｰオｰロラ, 67,酒井学, 1.2, 46,  -9, -11,10, 35.0,   
11, 8,Ｊヴァンダリア, 53,柴田大, 3.4, 46,  -9,  -5,12,226.5,⑮⑮⑭,11,15, カンスタントリｰ,---,田辺裕, 2.2, 27, -19, -21, 7, 25.2, ⑩⑩,11, 2,Ｌレアｰレスパｰダ, 66,松山弘, 2.2, 65,  13, -21,14, 58.3, ⑭⑯,11, 4,Ｍシャンパンルｰジュ, 53,太宰啓, 1.3, 45, -13,  -9,15, 90.9,   
12, 1,Ｎトキノアイチヨ, 32,平野優, 3.5, 45,  -3, -18, 9, 72.8,⑦⑧⑨,12,11, アンジュシュエット,---,内田博, 2.6, 27, -32,  -8, 9, 46.8, ⑫⑫,12,17,Ｋキタノイットウセイ, 66,大野拓, 2.3, 63,* 23, -45,15,158.6, ③③,12,11,Ｌレフア, 56,福永祐, 1.4, 44,  -4, -18, 6, 26.5,   
13, 4,Ｍベロセットレコｰド, 38,草野太, 4.1, 41,  -3, -20,15,423.9,⑨⑩⑪,13,12, マサマサ,---,嶋田純, 2.6, 28, -36,  -4,13,105.0, ⑮⑭,13,16,Ｊジョウテンオリｰヴ, 66,田辺裕, 2.6, 62,* 24, -55,12, 40.1, ①①,13, 8,Ｉトルピドトウショウ, 60,宮崎北, 1.8, 40,   0, -26,17,243.1,   
