13年 1月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 1月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2500m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迎春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄシャイニｰプリンス, 48,北村宏,, 63,* -1,*  5, 4, 11.6, ②②, 1,10, タマモアルプス,,西谷誠,,,,, 2,  4.3,①①①, 1,12,Ａファｰマジェンヌ, 73,内田博,, 72,   6,*  8, 2,  3.6,⑪⑦②, 1, 2,Ｃサクセスパシュｰト, 87,内田博,, 83,   6,  14, 2,  3.8,⑤⑤⑤
 2,13,Ｇシュナップス, 46,吉田豊, 0.5, 61,*  0,   2, 6, 18.7, ③③, 2, 1, シグナリオ,,横山義,195.5,,,, 5,  9.9,⑥⑥②, 2, 9,Ｆトｰホウビュｰティ, 70,嶋田純, 0.5, 69,   5,*  6,11, 44.5,⑦⑧⑥, 2, 1,Ｅマイネルメダリスト, 82,松岡正, 0.0, 84,   6,  13, 5, 13.2,②④②
 3, 4,Ｃジョバイロ, 58,大野拓, 0.5, 59,  -4,*  4, 2,  6.2, ⑤⑤, 3, 2, ホウザンドラゴン,,浜野谷,196.8,,,, 3,  6.1,④⑤④, 3, 2,Ｅツｰオブアス, 71,西村太, 0.9, 66,*  7,  -3, 9, 21.4,①①①, 3, 3,Ａケニアブラック, 88,北村宏, 0.0, 83,   5,  16, 6, 15.1,⑥⑥⑥
 4, 7,Ｂメイショウトラクマ, 63,内田博, 1.1, 53,  -4,  -2, 1,  1.6, ⑥⑥, 4, 5, フリｰダムシチｰ,,草野太,197.4,,,, 7, 44.6,⑤③⑤, 4, 5,Ｂニシノキュアノス, 72,大野拓, 1.0, 67,   4,   3, 6, 15.8,⑬⑪⑪, 4, 9,Ｇタイタン, 80,横山典, 0.1, 86,   2,* 25, 7, 22.9,⑪⑪⑩
 5,11,Ａアルマディヴァン, 64,松岡正, 1.2, 52,*  0,  -6, 3,  8.3, ①①, 5,14, テルバイク,,山本康,198.0,,,, 1,  2.0,⑧②③, 5, 4,Ｄマレンカヤ, 71,柴田大, 1.0, 67,   4,*  4, 5, 15.6,⑩⑬⑩, 5, 8,Ｄフェデラルホｰル, 86,吉田隼, 0.2, 82,   4,  15, 1,  2.6,⑧⑦⑦
 6, 5,Ｊティアップサニｰ, 41,江田照, 1.2, 53,  -5,  -1, 7, 33.3, ⑧⑦, 6,11, リバｰオリエンタル,,江田勇,198.2,,,, 9, 47.6,⑩⑧⑧, 6, 1,Ｍピュアダイヤモンド, 63,杉原誠, 1.3, 65,   6,  -4,14, 75.1,③③④, 6,10,Ｂマイネルマｰク, 88,柴田大, 0.4, 79,*  7,   5, 3,  4.4,④③④
 7,10,Ｌフレックスハｰト, 41,田中博, 1.5, 51,  -8,  -1,12,148.8, ⑩⑩, 7, 8, シンボリルルド,,五十嵐,199.1,,,, 4,  9.4,⑫⑩⑨, 7, 7,Ｈクリノソｰニャ, 67,横山和, 1.3, 64,   6,  -4,16,246.4,④④⑤, 7, 4,Ｆサトノシュレン, 80,三浦皇, 0.5, 77,*  7,   2, 4,  8.0,①①①
 8,16,Ｋカカアデンカ, 41,石橋脩, 1.8, 48, -19,*  6, 8, 56.7, ⑯⑯, 8, 7, イクゼギンギラギン,,北沢伸,199.1,,,,10, 49.2,②④⑥, 8,15,Ｌリアライズクレア, 64,マクド, 1.3, 64,   5,  -1, 4, 10.7,⑨⑨⑦, 8, 5,Ｋジャングルハヤテ, 74,西田雄, 0.7, 78,   3,  12,10,151.5,⑩⑨⑨
