13年10月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1900m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■10R  ダ1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平城京ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂウインリバティ, 52,池添謙,, 63,   4,*-13, 1,  2.5, ⑦⑧, 1,13, オンワｰドデュｰク,,難波剛,,,,,10, 46.1,⑨⑧⑦, 1, 2,Ａアサクサショパン, 77,北村友,, 74,   4,*  7, 2,  3.9,⑪⑨⑦, 1, 4,Ａヴァンヌｰヴォｰ, 88,北村友,, 83,  11,*  9, 4,  5.5,⑫⑨⑦
 2, 7,Ａブレイヴリｰ, 56,国分恭, 0.2, 58,*  8, -23, 2,  4.3, ②②, 2, 6, スズカマジェスタ,,北沢伸,211.3,,,, 3,  6.4,⑤④③, 2, 4,Ｋオツウ, 55,池添謙, 0.0, 73,*  6,*  1, 6,  8.9,②①①, 2, 6,Ｉスズカルｰセント, 85,岩田康, 0.2, 82,* 12,   4, 1,  2.9,⑤④②
 3,10,Ｌセフィｰロ, 36,吉田隼, 0.2, 58,*  6, -22, 4,  8.5, ③③, 3, 1, メイショウヨシミツ,,田村太,211.8,,,, 4,  8.9,④②②, 3,12,Ｂナムララオウ, 74,国分恭, 0.9, 66,*  5,  -4, 4,  7.1,⑦⑤⑤, 3, 9,Ｈトｰセンケイトゥｰ, 85,吉田隼, 0.3, 82,   9,* 10,10, 48.6,⑪⑫⑫
 4, 3,Ｈラッキｰハンタｰ, 45,北村友, 0.2, 60,   0,*-11, 8, 29.3, ⑩⑦, 4, 4, テイエムブユウデン,,林満明,212.1,,,,13, 73.7,③⑥⑥, 4,14,Ｄストレｰトラブ, 72,菱田裕, 1.0, 68,   3,*  2,10, 56.3,⑮⑬⑪, 4, 5,Ｄケイト, 86,菱田裕, 0.3, 81,  11,   6, 5, 12.2,④⑥⑥
 5, 8,Ｅモンスタｰバロｰズ, 48,松山弘, 0.4, 57,   5, -22, 6, 14.5, ⑤⑤, 5,12, ビッグウィｰク,,小坂忠,212.1,,,, 1,  2.4,②①①, 5, 5,Ｆダブルイｰグル, 69,和田竜, 1.1, 67,   4,  -3, 3,  5.6,⑬⑧⑥, 5,10,Ｂエｰシンリボルバｰ, 87,池添謙, 0.4, 81,* 12,   3, 2,  4.4,⑥⑤③
 6,12,Ｄダノンサイクロン, 48,小牧太, 0.5, 56,   3, -22, 3,  5.1, ⑥⑥, 6,10, エｰシンイグアス,,黒岩悠,212.1,,,, 8, 18.8,⑦⑤⑤, 6,10,Ｅワンダｰゴヴェルノ, 70,岩崎翼, 1.5, 64,*  6,  -9,11, 60.4,⑥④②, 6, 8,Ｃメタギャラクシｰ, 86,和田竜, 0.7, 80,  11,   2, 7, 17.3,⑦⑦⑧
 7, 9,Ｋパラディドル, 36,内田博, 0.6, 55,  -1,*-16,11, 52.4, ⑪⑨, 7, 8, ハッピｰティア,,鈴木慶,212.3,,,, 6, 14.9,⑥③④, 7, 8,Ｇマイネルボンド, 68,幸英明, 1.5, 64,   4,  -6, 8, 41.8,⑩⑦⑨, 7,12,Ｅグレイレジェンド, 86,熊沢重, 0.8, 84,  10,   4, 6, 15.4,⑩⑪⑨
 8, 4,Ｇスリｰマキシマム, 45,幸英明, 0.6, 55,   5, -25, 7, 26.1, ④④, 8,14, リキサンヒｰロｰ,,大江原,213.4,,,, 5,  9.5,⑩⑪⑨, 8,11,Ｌミスマｰプル, 51,熊沢重, 1.5, 70,   4,  -5,14,399.7,⑫⑩⑩, 8, 3,Ｌアップトゥデイト, 78,秋山真, 0.8, 78,  10,   3, 8, 39.0,⑨⑩⑪
