13年 4月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,橘ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄアンスタンフィｰル, 59,デムｰ,, 55,  -3,*  1, 4,  6.0, ⑤⑤, 1,13, ハｰドダダンダン,,森一馬,,,,, 8, 20.8,②②①, 1, 3,Ｊノボリディアｰナ, 58,幸英明,, 74,*  0,   3, 6, 22.9, ②②, 1, 3,Ｈシャイニｰプリンス, 65,和田竜,, 76,   2,   7, 7, 27.1, ⑥⑥
 2,12,Ｃキャニオンバレｰ, 61,川田将, 0.0, 57,* -1,  -1, 3,  4.7, ③③, 2, 2, ロｰドアリエス,,高田潤,197.3,,,, 1,  2.8,①①②, 2, 1,Ｇトｰセンパワフル, 63,デムｰ, 0.1, 71,  -3,   6, 1,  2.8, ④④, 2, 2,Ｂヒュウマ, 76,岩田康, 0.0, 78,   5,   4, 1,  2.9, ④④
 3,13,Ａグレｰトエンジェル, 62,国分恭, 0.2, 54,  -5,*  2, 5,  6.9, ⑨⑧, 3, 5, アドマイヤサイモン,,西谷誠,198.3,,,, 3,  6.0,⑨③③, 3,10,Ｃダイナミックガイ, 71,国分優, 0.3, 72,  -6,*  9, 4,  6.9, ⑧⑧, 3, 6,Ｄティｰハｰフ, 71,武豊  , 0.0, 78,   3,*  9, 2,  3.1, ⑨⑧
 4, 5,Ｂチェリｰミルズ, 61,松山弘, 0.6, 52,  -2,  -5, 2,  4.4, ④④, 4, 9, ダイヤモンドムｰン,,北沢伸,199.0,,,, 2,  4.7,④⑤④, 4, 2,Ｄレッドジゼル, 70,四位洋, 0.3, 70,  -5,   6, 2,  3.7, ⑦⑦, 4, 8,Ｆツクバリンカｰン, 69,藤田伸, 0.2, 74,   5,   2, 9, 39.8, ⑤⑤
 5, 1,Ｆサダムサロペット, 51,武豊  , 0.8, 51,*  0,  -9, 6,  8.5, ①①, 5, 4, タマモクリエイト,,熊沢重,199.0,,,, 4,  7.5,③④⑤, 5, 9,Ｆトップエトワｰル, 64,和田竜, 0.4, 68,  -3,   3, 8, 42.3, ⑥⑤, 5,10,Ａワキノブレイブ, 76,四位洋, 0.3, 72,  -1,*  8, 4,  7.1, ⑩⑩
 6, 2,Ｋマイネラヴァリｰノ, 42,酒井学, 1.3, 48,  -6,  -4,16,355.8, ⑪⑪, 6,11, アイアンセラヴィ,,田村太,199.2,,,,12, 66.8,⑤⑥⑦, 6, 4,Ｋショウナンアンカｰ, 55,岩田康, 0.5, 69,  -7,*  8, 9, 81.7, ⑩⑩, 6, 4,Ｅハイマウンテン, 70,国分優, 0.5, 72,   3,   1, 8, 39.1, ⑦⑦
 7, 4,Ｉトｰホウシラギク, 45,太宰啓, 1.3, 47, -10,   0,13,117.2, ⑭⑭, 7, 3, オｰブライツ,,植野貴,199.3,,,,11, 60.7,⑦⑦⑥, 7, 7,Ｂタガノラルフ, 74,川田将, 0.6, 68,  -8,*  8, 5,  7.9, ⑫⑫, 7, 5,Ｉエイシンラトゥナ, 61,松山弘, 0.5, 71,* 10,  -9, 6, 16.7, ①①
 8, 3,Ｅシンクスマイル, 58,浜中俊, 1.5, 44, -11,   0, 1,  4.3, ⑯⑯, 8, 1, ツィンクルブｰケ,,難波剛,199.4,,,, 5, 11.1,⑧⑩⑩, 8, 6,Ｈプリフォンテイン, 63,秋山真, 0.8, 63,* -1,  -7,10, 83.9, ③③, 8, 7,Ｇディアマイベイビｰ, 67,川田将, 0.5, 72,* 10,  -9, 3,  6.3, ②②
