13年 5月 4日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月 4日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,緑風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅショウリノウタゲ, 54,三浦皇,, 66,  -5,* 14, 6, 13.7, ⑤⑦, 1, 8, マサデパン,,上野翔,,,,, 5, 12.9,⑦④②, 1, 4,Ｃケイアイチョウサン, 70,戸崎圭,, 76,  -7,* 19, 3,  5.6, ⑦⑧, 1, 8,Ｌコスモロビン, 84,柴山雄,, 89,  10,* 19,14, 52.9,⑬⑫⑮
 2,13,Ａマキノクィｰン, 60,浜中俊, 0.8, 59,  -4,*  5, 1,  2.9, ⑧⑤, 2, 6, ジョｰプラチネラ,,平沢健,201.6,,,, 3,  5.6,⑧⑦⑤, 2, 2,Ａヒュウマ, 78,浜中俊, 0.1, 74,  -6,  14, 1,  2.0, ⑥⑥, 2,14,Ｄホッコｰブレｰヴ, 90,三浦皇, 0.0, 92,   9,* 24, 3,  6.8,⑯⑰⑰
 3, 5,Ｇヤマトダイアンサス, 50,北村宏, 0.8, 58,* -1,   1, 9, 46.1, ①①, 3, 3, ニシノファブレッド,,高野和,202.2,,,, 2,  3.7,⑤⑤⑥, 3, 7,Ｂカケダシ, 72,横山典, 0.2, 69,  -5,  10, 2,  3.5, ④④, 3, 3,Ｎマイネルメダリスト, 81,石橋脩, 0.0, 88,* 13,  12,10, 35.7,③④④
 4,11,Ｈウインコサｰジュ, 50,石橋脩, 1.6, 54,  -6,   3, 8, 31.2, ⑭⑫, 4,13, ペイトリッツデイ,,蓑島靖,202.8,,,, 9, 45.9,⑥②③, 4,10,Ｇオリバｰバロｰズ, 60,江田照, 0.2, 64,*  5,  -8,10,116.6, ①①, 4,13,Ａトウカイオｰロラ, 91,柴田善, 0.1, 90,   9,* 24,15, 53.9,⑱⑱⑱
 5, 9,Ｃプリンセスペガサス, 58,田中勝, 1.8, 51,  -6,   0, 4,  6.9, ⑦⑨, 5, 5, プレミアムウォｰズ,,草野太,203.1,,,,10, 49.0,②①①, 5, 5,Ｄエスユｰハリケｰン, 67,柴田善, 0.3, 67,  -2,   4, 7, 29.9, ②②, 5,10,Ｇヴァｰゲンザイル, 88,吉田豊, 0.1, 89,  12,  17, 8, 17.0,⑪⑪⑪
 6,12,Ｌポロロッカ, 40,中谷雄, 1.8, 52,* -2,  -6,10, 86.3, ②②, 6, 7, リアルクラシック,,鈴木慶,203.7,,,,13,126.0,⑪⑨⑨, 6, 6,Ｉビｰビｰボイジャｰ, 58,北村宏, 0.4, 70,  -9,  14, 8, 38.3, ⑧⑦, 6, 6,Ｃネオブラックダイヤ, 90,北村宏, 0.1, 88,  10,  18, 7, 13.8,⑮⑮⑭
 7, 6,Ｆフレイムミｰティア, 52,田辺裕, 1.9, 51,  -4,  -3, 3,  6.4, ⑥⑥, 7, 1, アンシャンテルｰル,,大江原,204.0,,,,11, 72.5,⑫⑫⑪, 7, 1,Ｈマイネルミラノ, 60,柴田大, 0.4, 71,  -8,  11, 6, 17.8, ⑤⑤, 7, 9,Ｊフェデラルホｰル, 86,江田照, 0.2, 86,* 13,  11, 6, 10.9,⑤⑦⑤
 8, 1,Ｉケイツｰモリガン, 48,柴田大, 2.2, 50,  -6,  -2,13,243.9, ⑨⑩, 8,12, ワイワイガヤガヤ,,山本康,205.3,,,, 6, 14.9,④⑥⑦, 8, 9,Ｅマンセイグレネｰド, 63,三浦皇, 0.5, 71,  -9,  14, 9, 62.6, ⑨⑨, 8,11,Ｋジャングルハヤテ, 85,田辺裕, 0.2, 85,* 13,   8,11, 43.8,④③③
