13年10月27日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月27日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1900m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西陣ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃチョウテッパン, 53,太宰啓,, 59,*  1,  -6, 7, 20.7, ①①, 1,10, シゲルキョクチョウ,,中村将,,,,, 3,  6.8,②②②, 1, 2,Ａシンゼンレンジャｰ, 82,四位洋,, 79,   8,* 10, 2,  2.7,⑨⑧⑦, 1,10,Ｅシゲルソウサイ, 83,幸英明,, 79,   9,* 10, 3,  6.1, ⑪⑪
 2, 7,Ａタガノハウリング, 59,岩崎翼, 0.0, 58,*  1,  -6, 1,  2.1, ②②, 2, 4, エｰシンイグアス,,黒岩悠,213.4,,,, 6, 22.4,③③③, 2, 8,Ｋキングスバｰン, 63,小牧太, 0.2, 77,* 11,   3, 9, 71.2,①①①, 2,16,Ｇドリｰムコンサｰト, 83,和田竜, 0.0, 81,  12,   7, 5,  9.1, ⑦⑩
 3,12,Ｋフジノゴｰルド, 42,和田竜, 0.2, 56, -10,*  6, 8, 28.1, ⑭⑨, 3, 2, ナリタトルネｰド,,熊沢重,213.4,,,, 9, 26.7,①①①, 3, 6,Ｅウォｰシップマｰチ, 74,岡田祥, 0.2, 78,   8,* 11, 3,  5.2,⑩⑨⑧, 3, 8,Ｄマルコフジ, 83,国分恭, 0.2, 75,   5,* 12, 7, 23.9, ⑬⑬
 4, 2,Ｆブラボｰランサｰ, 50,酒井学, 0.6, 53,  -1,  -9, 6, 19.9, ③④, 4,14, サンライズロイヤル,,植野貴,213.6,,,,12, 58.8,⑦④④, 4, 1,Ｃオツウ, 78,秋山真, 0.3, 75,* 11,   3, 1,  2.5,②②②, 4, 7,Ｋクランチタイム, 82,高田潤, 0.3, 78,  14,   2, 6, 18.1, ⑥⑥
 5,11,Ｌマルヨボｰド, 37,藤岡康, 0.6, 54,*  0,  -9, 5, 13.9, ④③, 5, 9, トウショウデザイア,,白浜雄,213.8,,,, 2,  5.7,④⑤⑤, 5, 5,Ｂフミノメモリｰ, 79,幸英明, 1.2, 71,* 11,  -5, 4, 11.6,⑤③④, 5, 6,Ｆグレイスフルリｰプ, 83,小牧太, 0.3, 79,  15,   1, 2,  4.9, ⑤⑤
 6, 5,Ｊスリｰサウス, 43,国分恭, 0.9, 50,  -5,  -5,13,133.2, ⑦⑦, 6, 3, カゼカオル,,北沢伸,214.6,,,, 5, 17.0,⑨⑥⑥, 6,10,Ｈトゥヴァビエン, 72,高田潤, 1.5, 68,   9,  -4, 7, 23.0,④⑥⑥, 6,11,Ｉズンダモチ, 83,藤田伸, 0.4, 75,   7,   8,10, 40.9, ⑫⑫
 7,10,Ｍシゲルサヌキ, 36,幸英明, 1.1, 51,  -9,*  0,10, 74.2, ⑬⑬, 7, 6, エアペイシェンス,,高田潤,214.7,,,, 1,  1.8,⑧⑦⑦, 7, 7,Ｇナムララオウ, 73,国分優, 1.5, 67,  10,  -7, 5, 15.0,⑦⑤⑤, 7, 3,Ｏワンダｰスピンドル, 77,武幸四, 0.5, 74,   2,* 12,12, 52.1, ⑮⑮
 8, 8,Ｄダノンサイクロン, 51,小牧太, 1.3, 47,  -8,  -6, 2,  4.4, ⑧⑧, 8, 5, パリスブルｰ,,草野太,216.0,,,,11, 51.3,⑫⑨⑨, 8, 3,Ｆスｰサンストリｰム, 74,岩崎翼, 1.7, 67,  10,  -8,10,110.4,③④③, 8, 4,Ｐキクノフレヴァン, 72,熊沢重, 0.8, 76,  12,  -1,14,159.4, ⑧⑨
