13年 4月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
10, 6,Ｌハリマヤヨサコイ, 39,熊沢重, 1.5, 45, -21,  -2,16,301.6, ⑪⑫,10, 8, ロｰレルエルヴェル,,草野太,204.4,,,, 2,  3.4,⑩⑨⑨,10,13,Ｋカンタベリｰママ, 54,西田雄, 1.9, 56, -23,  13,16,508.7, ⑮⑭,10, 5,Ｌゴｰルドスマイル, 70,杉原誠, 1.5, 63,*  5, -15,10, 51.5,①①①
11, 3,Ｇデルマスナカケババ, 50,杉原誠, 1.7, 40,* -9, -15, 8, 26.9, ①①,11,11, ノｰブルエｰス,,蓑島靖,205.2,,,,11, 82.7,⑬⑬⑬,11, 2,Ｐアサクサウタヒメ, 38,吉田豊, 2.1, 52, -18,   6,10,113.2, ⑫⑪,11,11,Ｍユメノトキメキ, 69,武士沢, 1.7, 59,*  3, -15,12,101.8,⑤④⑤
12, 4,Ｊイケハｰトジョイ, 42,伴啓太, 2.2, 36, -20,  -9,14,162.0, ⑩⑪,12, 6, ビレッジオブベスト,,平沢健,206.7,,,,10, 81.5,④⑧⑪,12, 5,Ｊケツァｰル, 62,村田一, 2.3, 51,* -7,  -6, 9, 63.9, ④⑥,12, 9,Ｇコスモトゥルｰラヴ, 77,松岡正, 2.1, 55,*  4, -20, 2,  4.3,④③③
13, 5,Ｎロサレヴィガｰタ, 24,武士沢, 2.7, 33, -17, -16,15,196.1, ⑧⑨,13,14, メイショウドレイク,,大江原,207.5,,,,12, 91.1,⑧⑪⑫,13,11,Ｎリバティｰホｰル, 49,上村洋, 2.7, 49, -10,  -6,12,231.3, ⑧⑩,13, 1,Ｊマイヨｰル, 73,丹内祐, 2.1, 56,   1, -16, 9, 41.2,⑦⑦⑧
14,15,Ｉカシノマインド, 44,西田雄, 3.0, 30, -10, -24,12,143.5, ④⑤,,,,,,,,,,,,,14, 6,Ｉスマイルヴィジット, 62,田辺裕, 3.0, 45, -12,  -7, 8, 30.2, ⑪⑬,,,,,,,,,,,,
15, 9, ショウナンハンタｰ,---,北村宏, 3.1, 28, -44,   6, 9, 34.7, ⑯⑯,,,,,,,,,,,,,15,16,Ｍプリンチペッサ, 50,丹内祐, 3.1, 46, -23,   4,11,118.3, ⑯⑯,,,,,,,,,,,,
16,12,Ｍアンプレデクタブル, 38,石橋脩, 4.6, 16,* -9, -39, 4, 11.3, ③⑥,,,,,,,,,,,,,16, 9,Ｏサンマルヴァｰゴ, 40,熊沢重, 4.1, 37,  -8, -20,15,389.5, ⑤⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:不良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:9),,,,,,,,,,,
"単勝:250円 複勝:07=130円 08=620円 10=120円 枠連:6,910円",,,,,,,,,,,,"単勝:1,070円 複勝:03=230円 05=140円 02=210円 枠連:1,390円",,,,,,,,,,,,単勝:480円 複勝:07=150円 03=140円 01=130円 枠連:510円,,,,,,,,,,,,"単勝:990円 複勝:10=340円 08=1,160円 02=290円 枠連:1,800円",,,,,,,,,,,
"馬連:6,490円 ワイド:07-08=1,500円 07-10=200円 08-10=1,940円",,,,,,,,,,,,"馬連:1,470円 ワイド:03-05=680円 02-03=850円 02-05=450円",,,,,,,,,,,,馬連:890円 ワイド:03-07=350円 01-07=300円 01-03=260円,,,,,,,,,,,,"馬連:20,270円 ワイド:08-10=3,850円 02-10=930円 02-08=4,500円",,,,,,,,,,,
"馬単:8,220円 3連複:5,700円 3連単:40,630円",,,,,,,,,,,,"馬単:4,110円 3連複:2,490円 3連単:22,020円",,,,,,,,,,,,"馬単:1,980円 3連複:870円 3連単:5,600円",,,,,,,,,,,,"馬単:34,150円 3連複:42,690円 3連単:297,420円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 8R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春雷ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄカッシｰニ, 57,吉田豊,, 70,   4,* 11, 4, 11.2,⑭⑬⑨, 1, 9,Ａヒカルエリントン, 65,内田博,, 63,   2,*-10, 1,  1.5,④④②, 1,10,Ｃコスモイフリｰト, 73,丹内祐,, 80,  10,* 11, 5, 12.6,⑥⑤⑤, 1, 3,Ｅポアゾンブラック, 82,上村洋,, 78,*  6,   8, 4, 11.1, ②②
 2,15,Ｅヤマニンビルトゥズ, 57,蛯名正, 0.2, 67,*  7,*  2, 3,  9.9,⑧④③, 2,16,Ｄエイトエンダｰ, 58,横山典, 0.0, 62,*  4, -11, 3,  9.9,⑨⑤④, 2, 1,Ｈグレｰトチャｰルズ, 70,畑端省, 0.4, 77,   8,* 12, 2,  4.1,⑪⑨⑦, 2, 5,Ｆアｰスソニック, 82,武士沢, 0.0, 79,   4,  10, 8, 14.7, ④④
 3,14,Ａセプテントリオ, 64,内田博, 0.3, 66,   6,*  3, 1,  1.7,⑥⑥⑦, 3, 4,Ｇモンプレジｰル, 55,柴田善, 0.2, 63,  -2,* -2,10, 65.0,⑪⑪⑧, 3, 5,Ｂカントリｰスノｰ, 73,蛯名正, 0.5, 75,* 11,   6, 4,  7.5,③④④, 3,15,Ｄテイエムオオタカ, 83,松岡正, 0.0, 79,   3,  10, 3,  7.0, ⑤⑤
 4,13,Ｉヒｰロｰゴｰルド, 48,嘉藤貴, 1.2, 62,   4,   0,12,344.0,⑨⑪⑩, 4,14,Ｂコスモブレｰド, 62,松岡正, 0.4, 59,*  4, -18, 2,  6.2,③③①, 4, 4,Ｄタイセイロｰマン, 73,北村宏, 0.9, 72,* 12,   1, 3,  4.8,②②②, 4,10,Ｂセイウンジャガｰズ, 84,北村宏, 0.2, 78,  -3,* 14, 7, 13.8, ⑬⑫
 5, 7,Ｇガウチョ, 54,松岡正, 1.3, 60,*  8,  -8, 2,  6.3,②②②, 5,12,Ｉセデュウシング, 48,北村宏, 0.6, 57,   2, -17, 5, 16.1,⑤⑥⑦, 5, 9,Ａクレバｰカイザｰ, 77,田辺裕, 1.8, 65,* 11,  -6, 1,  2.4,④③③, 5, 4,Ｋクリｰンエコロジｰ, 78,蛯名正, 0.2, 76,   1,  10, 5, 11.3, ⑥⑥
 6,16,Ｃトｰセンワイルド, 61,上村洋, 1.9, 58,   6, -11, 8, 22.3,⑩⑦⑧, 6, 6,Ｅネルトスグアサ, 58,武士沢, 0.8, 57,   0, -14, 9, 34.2,⑩⑨⑤, 6,12,Ｇトキノワイルド, 71,平野優, 2.0, 65,* 12,  -9, 9, 55.9,①①①, 6, 1,Ｈヘニｰハウンド, 79,石橋脩, 0.3, 77,  -6,* 15,10, 15.1, ⑮⑩
 7, 1,Ｂウエスタンサムソン, 61,小島太, 1.9, 56,*  8, -13, 5, 12.2,①①①, 7, 1,Ｃマイネルジェイド, 61,丹内祐, 0.9, 58,  -4,* -5, 4, 14.7,⑮⑭⑫, 7, 2,Ｆリンガスクリフ, 72,柴田善, 2.3, 62,   9,  -6, 8, 25.8,⑧⑦⑥, 7,13,Ｌアフォｰド, 77,村田一, 0.5, 73,   1,   7, 2,  6.5, ⑩⑦
 8,12, ラマンチャ,---,田辺裕, 2.1, 54,   6, -12, 9, 32.3,⑦⑧④, 8, 2,Ｐネオヴァンデロア, 10,蛯名正, 1.0, 54,  -3, -11, 8, 30.3,⑯⑫⑪, 8, 3,Ｋケイツｰクロｰト, 66,村田一, 2.4, 65,   7,  -2,10, 93.1,⑩⑪⑧, 8,14,Ｊニシノビｰクイック, 78,丹内祐, 0.5, 74,  -7,* 14,11, 19.9, ⑯⑭
 9, 4,Ｈブラックフライデｰ, 52,北村宏, 2.6, 53,   3,  -9, 6, 17.7,⑪⑭⑪, 9, 8,Ｈロｰドラファエル, 51,田辺裕, 1.0, 54,   0, -18, 6, 22.0,⑥⑧⑥, 9, 8,Ｊフィｰユブルｰ, 66,武士沢, 2.8, 62,   9, -10, 6, 25.6,⑦⑧⑨, 9, 8,Ｏボストンエンペラｰ, 75,吉田豊, 0.5, 73,   0,   8,12, 25.8, ⑪⑧
10, 3,Ｊロｰドクレセント, 46,石橋脩, 2.6, 51,*  7, -17, 7, 18.3,④⑤⑤,10,13,Ｊテワヒポウナム, 47,嘉藤貴, 1.3, 52,   0, -20,14,401.9,⑦⑩⑩,10, 7, ジプタ,---,吉田豊, 2.9, 60,   8,  -9,12, 93.6,⑨⑩⑪,10,12,Ｐセイクレットレｰヴ, 72,柴田善, 0.6, 72,  -4,  10, 6, 12.6, ⑭⑯
11, 9,Ｆレアンデル, 56,武士沢, 3.0, 51,   4, -15,11, 52.6,⑫⑫⑬,11,10, アｰルジュエリｰ,---,杉原誠, 2.1, 47,  -3, -25,12,308.2,⑫⑬⑬,11, 6,Ｅリンクルリッジ, 72,西田雄, 3.3, 59,   7,  -9,11, 93.2,⑫⑫⑫,11, 6,Ｉアウトクラトｰル, 79,高田潤, 0.6, 71,  -2,   8,15,114.4, ⑫⑮
12,10,Ｍグラマラスグロウ, 38,柴田善, 3.4, 45,*  7, -25,10, 47.0,③③⑥,12,11,Ｋオンライン, 39,熊沢重, 2.2, 44,*  4, -44,13,326.3,②②③,12,11,Ｉキングモンブラン, 68,内田博, 4.2, 52,  11, -22, 7, 25.7,⑤⑥⑩,12, 7,Ｃエｰシンダックマン, 83,杉原誠, 0.8, 70,*  7,  -4,13, 55.3, ①①
13, 5,Ｎゲルダ, 38,村田一, 3.5, 50,   3, -14,15,524.6,⑯⑮⑮,13,17, サイドスティック,---,北村友, 2.9, 39,  -7, -26,11,166.0,⑱⑯⑮,,,,,,,,,,,,,13,16,Ｇニシノステディｰ, 82,内田博, 1.2, 64,   2,  -4, 9, 14.7, ⑧⑨
14,11,Ｌグリｰティングワン, 43,中谷雄, 3.6, 47,   6, -21,16,718.1,⑬⑩⑭,14,15,Ｌアフタｰダｰクネス, 35,岡田祥, 3.6, 34,  -7, -38,18,567.5,⑰⑱⑯,,,,,,,,,,,,,14, 9,Ｎモルトグランデ, 76,田辺裕, 1.3, 62,   1,  -4,16,152.2, ⑨⑬
15, 8,Ｋフェバリットソング, 45,杉原誠, 3.8, 44,   6, -24,13,381.3,⑤⑨⑫,15, 5,Ｍリカｰズココ, 34,菅原隆, 3.6, 35,  -6, -35,16,542.4,⑭⑰⑱,,,,,,,,,,,,,15, 2,Ｍオｰセロワ, 76,北村友, 1.5, 60,*  5, -10,14, 98.1, ③③
,,,,,,,,,,,,16, 7,Ｆヴェイパｰコｰン, 56,村田一, 3.7, 35,  -1, -56, 7, 22.2,⑧⑦⑭,,,,,,,,,,,,,16,11,Ａオリｰビン, 88,横山典, 1.6, 58,   1,  -7, 1,  3.4, ⑦⑪
,,,,,,,,,,,,17, 3,Ｎダムｰルフォンテン, 32,大庭和, 5.1, 11,  -6, -60,15,467.2,⑬⑮⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,18,Ｏリッチエモｰション, 21,西田雄, 5.1,  5,*  4, -85,17,559.3,①①⑨,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:9),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:9),,,,,,,,,,,
"単勝:1,120円 複勝:06=230円 15=210円 14=110円 枠連:3,540円",,,,,,,,,,,,単勝:150円 複勝:09=110円 16=230円 04=600円 枠連:740円,,,,,,,,,,,,"単勝:1,260円 複勝:10=260円 01=190円 05=240円 枠連:480円",,,,,,,,,,,,"単勝:1,110円 複勝:03=420円 05=410円 15=300円 枠連:3,260円",,,,,,,,,,,
"馬連:3,860円 ワイド:06-15=950円 06-14=320円 14-15=280円",,,,,,,,,,,,"馬連:800円 ワイド:09-16=390円 04-09=1,110円 04-16=3,260円",,,,,,,,,,,,"馬連:2,880円 ワイド:01-10=950円 05-10=1,090円 01-05=740円",,,,,,,,,,,,"馬連:6,820円 ワイド:03-05=2,040円 03-15=1,970円 05-15=1,580円",,,,,,,,,,,
"馬単:8,910円 3連複:1,960円 3連単:25,080円",,,,,,,,,,,,"馬単:1,080円 3連複:9,360円 3連単:28,140円",,,,,,,,,,,,"馬単:7,620円 3連複:6,400円 3連単:51,470円",,,,,,,,,,,,"馬単:13,270円 3連複:19,330円 3連単:113,100円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 9R  芝1800m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｲｼﾞｰ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａタマノエスペランサ, 64,中谷雄,, 61,*-20,* 15, 2,  3.2, ②②, 1,10,Ｄツクバロｰレル, 68,横山典,, 76,   5,* 13, 2,  4.7,⑮⑮⑫, 1, 7,Ａブリリアントアスク, 73,武士沢,, 70,  -3,* 18, 3,  6.7,⑬⑬⑨, 1, 3,Ｄケビンドゥ, 79,北村友,, 78,*  5,   8, 6, 16.1, ①①
 2, 8,Ｃエバｰダンシング, 62,蛯名正, 0.7, 56, -22,* 11, 1,  2.3, ⑥④, 2, 6,Ｂリキサンステルス, 71,北村宏, 0.2, 77,   6,* 10, 3,  5.0,⑭⑬⑦, 2, 8,Ｅフロアクラフト, 66,蛯名正, 0.0, 65,   3,   3, 2,  4.6,④③②, 2, 4,Ｊアルベルティ, 76,岡田祥, 0.3, 75,  -4,* 13,11, 33.7, ⑫⑪
 3, 2,Ｅポｰクチョップ, 57,柴田善, 1.0, 52, -28,* 14, 4,  8.7, ⑬⑦, 3, 7,Ｇディアグリスタｰ, 66,熊沢重, 1.2, 73,   9,  -5,10, 57.3,⑪⑥③, 3, 6,Ｊティンホイッスル, 58,大庭和, 0.2, 67,  -2,* 13,13,169.8,⑩⑩⑦, 3, 5,Ｇピグマリオン, 77,田辺裕, 0.3, 75,  -2,  12, 1,  3.2, ⑩⑦
 4,11,Ｄヒラボクロマンス, 59,田辺裕, 1.0, 52,*-20,   6, 5, 14.7, ①①, 4, 3,Ｆヤンキｰソヴリン, 68,田辺裕, 1.5, 67,   6,  -3, 6, 10.0,⑩⑨⑨, 4,11,Ｋクラリティｰエス, 54,吉田豊, 0.3, 66,  -3,* 13, 5,  9.4,⑫⑫⑫, 4,11,Ｉヘアｰオブザドッグ, 76,北村宏, 0.5, 73,  -1,   9, 2,  3.7, ⑨⑧
 5,12,Ｂフライングマオ, 62,北村宏, 1.1, 52, -22,   9, 3,  6.0, ⑨⑧, 5,14,Ａタガノギャラクシｰ, 73,岡田祥, 1.6, 66,* 10, -11, 4,  5.3,④③②, 5, 1,Ｈブルｰバレット, 62,中谷雄, 0.4, 61,*  6,  -6,10, 49.8,①①①, 5,13,Ｃウインクロニクル, 80,石橋脩, 0.5, 73,   1,   8,12, 34.4, ⑦④
 6, 4,Ｏニシノオタフク, 36,村田一, 1.6, 48, -22,   3,13,153.9, ⑤③, 6,11,Ｍクレバｰパルマ, 56,北村友, 1.7, 67,   6,  -3,12, 60.7,⑬⑪⑩, 6, 2,Ｉムｰドティアラ, 59,松岡正, 0.5, 62,   2,   1, 8, 22.5,⑨⑥④, 6, 8,Ｋクラッチヒット, 75,村田一, 0.6, 73,  -7,* 14,10, 32.5, ⑬⑩
 7, 9,Ｆソフトライム, 53,内田博, 1.8, 45,*-20,   0, 6, 15.9, ③⑤, 7,16,Ｋホイットマン, 57,村田一, 1.9, 67,   8,  -8,13, 83.1,⑦⑦⑧, 7,12,Ｆエスタｰブレ, 65,柴田善, 0.6, 62,  -2,   6, 9, 23.7,⑪⑪⑬, 7, 9,Ａロｰブドヴルｰル, 81,松岡正, 0.6, 72,   1,   6, 4,  7.8, ⑥⑥
 8, 7,Ｋバトルタイムレス, 46,丹内祐, 1.8, 47, -22,   1,15,279.6, ⑦⑥, 8, 2,Ｃフリｰクエンシｰ, 69,石橋脩, 2.1, 62,   9, -13, 5,  6.1,⑤④④, 8,10,Ｌアルマシャウラ, 53,横山典, 0.7, 57,*  5,  -7,11, 80.0,②②③, 8, 2,Ｎセイウンオウサム, 72,武士沢, 0.8, 71,  -9,* 13, 7, 19.4, ⑮⑭
 9, 5,Ｎトップギャル, 40,西田雄, 2.1, 43, -31,   7,16,375.5, ⑮⑪, 9, 1,Ｌサンマルスピリット, 57,小島太, 2.6, 61,   6, -12, 9, 46.4,⑫⑩⑪, 9,13,Ｂアドマイヤイチバン, 68,内田博, 0.9, 57,   1,  -4, 4,  7.5,⑧⑦⑧, 9, 6,Ｆキンショｰユウジャ, 78,吉田豊, 1.3, 66,   1,   0, 8, 24.9, ⑤⑤
10, 3,Ｇソデフリン, 51,武士沢, 2.5, 40, -28,   2, 9,107.7, ⑭⑯,10,15,Ｈヴェリｰヌ, 63,松岡正, 3.1, 57,   9, -21, 7, 22.1,⑨⑤⑥,10, 4,Ｄサトノフェアリｰ, 66,村田一, 1.0, 58,   0,  -1, 6, 12.9,⑦⑨⑪,10, 7,Ｅゲンパチメジャｰ, 78,岩部純, 1.3, 66,*  4,  -2, 5, 15.3, ②②
11, 1,Ｍミリオンジス, 43,熊沢重, 2.7, 40, -33,   4,12,151.5, ⑯⑬,11, 4,Ｊハｰトアンドハｰト, 59,吉田豊, 3.2, 57,   5, -13,14, 96.3,⑧⑭⑬,11, 3,Ｃピクシｰホロウ, 66,西田雄, 1.0, 55,   2,  -8, 7, 13.3,③④⑥,11,16,Ｌドクトルジバゴ, 75,横山典, 1.5, 63,  -3,   2,14, 50.9, ⑪⑫
11,13,Ｈチェリｰヘステイア, 49,石橋脩, 2.7, 38, -24,  -3,11,149.5, ⑩⑫,12,12,Ｎマイネオレンジ, 51,丹内祐, 4.4, 51,* 11, -35,11, 58.1,①①①,12, 5,Ｍラッキｰマイラブ, 45,丹内祐, 1.1, 56,   0,  -4,12,135.1,⑤⑧⑩,12, 1,Ｍトｰホウジャパン, 73,上村洋, 1.8, 63,  -8,   5, 9, 26.5, ⑯⑮
13,15,Ｉキャビンクルｰ, 48,吉田豊, 2.7, 38, -25,  -3, 8, 44.3, ⑪⑮,13, 5,Ｉケイジｰタイタン, 61,岩部純, 5.3, 44,   5, -33, 8, 36.1,⑥⑫⑮,13, 9,Ｇアイズオンリｰ, 64,北村宏, 1.4, 51,   3, -15, 1,  2.7,⑥⑤⑤,13,12,Ｈロｰレンルｰナ, 77,蛯名正, 2.2, 59,*  3,  -9, 3,  7.2, ③③
14,16,Ｐサンマルアクトレス, 32,小島太, 3.0, 35,*-21, -10,10,115.3, ④⑨,14, 8,Ｏボブキャット, 49,蛯名正, 6.1, 40,* 10, -48, 1,  4.5,②②⑤,,,,,,,,,,,,,14,14,Ｂノボピュアリティ, 80,大庭和, 2.3, 56,   0,  -7,13, 35.0, ⑧⑬
15,10,Ｊバトルディアｰナｰ, 47,松岡正, 3.1, 34, -21, -10, 7, 39.6, ⑧⑩,15,13,Ｐコスモグランツ, 28,中谷雄, 7.9, 32,   8, -59,15,350.7,③⑧⑭,,,,,,,,,,,,,15,10,Ｐサイカニア, 65,熊沢重, 2.4, 58,  -7,  -2,16,250.6, ⑭⑯
16, 6,Ｌブリス, 45,伴啓太, 3.6, 30, -26, -10,14,163.5, ⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｏトミケンスプリング, 70,杉原誠, 2.5, 55,   2, -11,15,179.4, ④⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
