13年 6月 9日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月 9日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小豆島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄスカイグラフィティ, 62,北村友,, 58,  -2,*  2, 2,  6.8,⑨⑩⑧, 1,14,Ｇラッキｰマンボ, 59,国分優,, 70,*-12,*  8, 7, 17.4, ①①, 1,12,Ａアドマイヤドバイ, 75,池添謙,, 77,   3,   5, 1,  2.2, ⑩⑨, 1,15,Ｅラトルスネｰク, 77,浜中俊,, 83,  -5,* 23, 2,  7.9, ⑮⑮
 2, 2,Ｂワンダｰテルヌｰラ, 63,武豊  , 0.0, 58,   0,  -4, 1,  2.2,③④④, 2, 4,Ｂウエスタンレベッカ, 65,高倉稜, 0.2, 68,*-13,*  8, 4,  7.9, ②③, 2,14,Ｂデウスウルト, 73,秋山真, 0.0, 76,*  5,   2, 2,  4.6, ⑦⑤, 2,13,Ｂハｰキュリｰズ, 82,四位洋, 0.1, 79,   3,  12, 6, 13.6, ⑦⑦
 3, 1,Ｈポロタン, 54,藤田伸, 0.0, 62,  -5,*  8,11, 44.7,⑮⑮⑮, 3,15,Ｆアンジュエ, 59,川田将, 0.3, 68, -14,* 10, 6, 11.3, ⑥⑥, 3,15,Ｃアドマイヤバｰトン, 72,川田将, 0.0, 79,  -1,* 14, 5, 13.5, ⑱⑱, 3, 6,Ｈタマモトッププレイ, 75,池添謙, 0.1, 78,   3,  10, 4, 10.1, ⑤⑤
 4, 5,Ｊアルテミスハｰト, 52,川田将, 0.0, 58,  -1,  -3, 4,  8.3,⑤⑤⑤, 4, 9,Ｃエインセル, 62,松田大, 0.5, 65, -17,* 10, 2,  4.2, ⑩⑩, 4,13,Ｌマイティｰスコｰル, 68,古川吉, 0.2, 76,   2,*  7,16,185.5, ⑮⑯, 4, 5,Ｇメイショウハガクレ, 75,菱田裕, 0.1, 77,*  7,   7, 9, 67.4, ①①
 5,12,Ｎホｰルロッタラヴ, 42,川須栄, 0.1, 58,*  1,  -6, 7, 16.1,④③③, 5,11,Ａチェネレントラ, 66,浜中俊, 0.5, 62,*-13,   2, 1,  3.1, ③②, 5, 9,Ｐチアフルウェルカム, 65,浜中俊, 0.3, 74,   0,*  8,12, 49.9, ⑯⑰, 5, 4,Ａロｰドガルｰダ, 87,松山弘, 0.2, 76,   2,  10, 1,  1.5, ⑥⑥
 6,10,Ａサンレイフロｰラ, 64,花田大, 0.6, 55,  -6,*  3, 5, 12.1,⑯⑯⑭, 6, 8, シャッセロｰル,---,北村友, 0.6, 63, -14,   5,11, 82.3, ⑤⑤, 6,18,Ｄポセイドンバロｰズ, 71,菱田裕, 0.5, 71,   3,  -1, 3,  8.1, ⑬⑩, 6,12,Ｎエイシンキンチェム, 69,和田竜, 0.5, 73,   0,   9,12,149.0, ⑨⑨
 7, 3,Ｆアモｰルミｰオ, 58,高倉稜, 0.9, 51,  -1,  -9,12, 60.4,⑦⑦⑥, 7,12,Ｈグロｰバルハｰト, 57,武豊  , 0.8, 60, -14,   1, 3,  5.3, ④④, 7,16,Ｋジェラルド, 68,川須栄, 0.6, 71,   2,   1, 7, 26.6, ⑫⑭, 7,14,Ｉラインアンジュ, 72,松田大, 0.5, 75,  -4,* 14,10, 87.8, ⑬⑭
 8,11,Ｍハナチャン, 45,秋山真, 1.2, 49,*  1, -16,14,112.2,②②②, 8, 2,Ｋボロンベルラルｰン, 51,幸英明, 0.9, 62, -19,   7,10, 61.2, ⑪⑪, 8, 6,Ｆハギノウィッシュ, 70,武豊  , 0.6, 70,*  4,  -5, 4,  9.2, ④⑥, 8, 1,Ｃニンジャ, 79,高倉稜, 0.5, 76,  -2,  13, 5, 11.2, ⑭⑪
