13年10月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-21,,,,,■ 4R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:4),,,,,,,,,,,
"単勝:22,370円 複勝:07=4,920円 02=440円 09=690円 枠連:14,740円",,,,,,,,,,,,"単勝:1,480円 複勝:01=410円 05=220円 12=1,320円 枠連:1,270円",,,,,,,,,,,,"単勝:1,600円 複勝:06=340円 13=150円 15=160円 枠連:1,230円",,,,,,,,,,,,"単勝:200円 複勝:03=130円 01=400円 09=480円 枠連:2,610円",,,,,,,,,,,
"馬連:82,780円 ワイド:02-07=15,020円 07-09=24,580円 02-09=4,030円",,,,,,,,,,,,"馬連:3,770円 ワイド:01-05=1,640円 01-12=12,880円 05-12=5,720円",,,,,,,,,,,,"馬連:2,780円 ワイド:06-13=900円 06-15=1,050円 13-15=320円",,,,,,,,,,,,"馬連:2,310円 ワイド:01-03=680円 03-09=850円 01-09=2,870円",,,,,,,,,,,
"馬単:159,060円 3連複:392,300円 3連単:2,752,610円",,,,,,,,,,,,"馬単:10,250円 3連複:82,910円 3連単:691,290円",,,,,,,,,,,,"馬単:6,970円 3連複:3,690円 3連単:37,150円",,,,,,,,,,,,"馬単:3,150円 3連複:10,160円 3連単:37,690円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  芝1000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轟ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｅアポロデイライト, 50,横山和,, 60,* 10,  -7, 4, 10.6, ②②, 1, 1,Ｄウイングドウィｰル, 76,丸田恭,, 70,   6,* -3, 1,  3.7, ⑨⑨, 1, 1,Ｈディオジェｰヌ, 69,菱田裕,, 79,  10,*  0, 4, 12.3, ④④, 1, 8,Ｂレオパステル, 79,黛弘人,, 83,   5,   9, 1,  4.0,   
 2,10,Ａマイネパシオｰネ, 60,丹内祐, 0.0, 61,*  9,  -6, 1,  2.1, ③③, 2,15,Ｌタニオブロｰズ, 69,黛弘人, 0.0, 71,* 11, -10,12, 62.1, ②②, 2, 8,Ｄダイアゴナルクロス, 75,丸田恭, 0.1, 75,* 12,  -5, 2,  3.4, ③③, 2,11,Ｄトｰセントレジャｰ, 76,丹内祐, 0.1, 81,*  7,   6,10, 21.9,   
 3,15,Ｂノｰブルサイレンス, 55,菱田裕, 0.2, 58,   7,  -7, 3,  7.7, ⑤⑤, 3,16,Ｈノｰヒッタｰ, 72,勝浦正, 0.0, 72,   8,* -4,10, 19.5, ⑫⑫, 3,12,Ｅアナンジュパス, 73,柴山雄, 0.4, 73,  10,  -7, 3,  8.4, ⑧⑥, 3, 9,Ｉアンヴァルト, 72,菱田裕, 0.1, 82,  -1,  11, 3,  5.7,   
 4, 1,Ｈオフェｰリアシチｰ, 48,丸田恭, 0.3, 58,* 11, -12, 6, 14.1, ①①, 4,18,Ｐサンキストロｰド, 63,村田一, 0.1, 71,*  9,  -9,11, 26.8, ⑦⑦, 4, 2,Ａゴｰルドテｰラｰ, 77,伊藤工, 0.4, 75,   7,*  3, 1,  2.1, ⑪⑪, 4, 3,Ａロｰブドヴルｰル, 80,丸田恭, 0.1, 81,  -5,* 14, 7, 16.7,   
 5,11,Ｄバｰンアウル, 51,川島信, 0.7, 48,   3, -10, 5, 13.0, ⑦⑦, 5, 5,Ｉイエスミｰトゥｰ, 70,鮫島良, 0.2, 70,   5,* -3,15,111.5, ⑮⑮, 5,11,Ｆダイワフェリス, 73,横山和, 0.5, 71,  10,  -9, 7, 17.0, ⑥⑦, 5,14,Ｍニシノモレッタ, 66,村田一, 0.1, 82,  -7,* 15, 6, 14.0,   
 6, 8,Ｆナイトアンドデイ, 49,嘉藤貴, 0.9, 46,   4, -12,10, 34.2, ⑥⑥, 6, 7,Ｊプリフォンテイン, 69,松田大, 0.2, 67,*  9, -12, 9, 15.9, ③③, 6, 3,Ｊアソルｰタ, 66,中舘英, 0.7, 72,   9,  -7,10, 54.1, ⑩⑩, 6, 5,Ｃアンゲネｰム, 77,中舘英, 0.5, 75,   1,   5, 4,  7.3,   
 7, 5,Ｊスｰプリムシチｰ, 45,丸山元, 1.0, 47,   8, -17, 2,  5.3, ④④, 7,13,Ｃミラクルラヴィ, 77,江田照, 0.3, 69,   4,* -1, 4,  8.0, ⑰⑰, 7, 6,Ｂワタシマッテルワ, 77,松田大, 0.8, 69,  11, -13, 6, 16.0, ⑤⑤, 7,12,Ｆオｰラレガｰレ, 75,丸山元, 0.6, 72,*  9,  -2, 8, 17.1,   
 8,13,Ｇエイユｰビリオネア, 48,鮫島良, 1.0, 43, -10,* -1, 9, 27.5, ⑫⑫, 8, 4,Ｂマイネルゴラッソ, 77,伊藤工, 0.3, 67,   8, -10, 5,  9.0, ⑤⑤, 8, 9,Ｉマｰヴェリックス, 68,鮫島良, 1.2, 66,   9, -15, 9, 47.0, ⑨⑨, 8, 4,Ｇオレニホレルナヨ, 75,川島信, 0.6, 73,  -1,   5,11, 25.3,   
 9,14,Ｌミラクルモトヒメ, 43,勝浦正, 1.2, 41, -13,*  1, 7, 17.9, ⑭⑭, 9,17,Ｇレッドルイｰザ, 72,杉原誠, 0.3, 69,   4,* -1, 8, 15.0, ⑯⑯, 9, 4,Ｃタｰフジェニック, 76,杉原誠, 1.4, 64,* 12, -24, 8, 29.6, ①①, 9,10,Ｎエイシンラトゥナ, 65,小林徹, 0.8, 70,  -1,   2, 5, 10.5,   
10, 6,Ｃプルメリアアスク, 53,嶋田純, 1.3, 38,  -7,  -7,12, 83.2, ⑪⑩,10, 9,Ｍマイネルコンキスタ, 69,丹内祐, 0.3, 69,   8,  -9, 7, 13.8, ⑪⑪,10,10,Ｌリメンバｰメジロ, 64,嶋田純, 1.4, 62,   9, -19,11,124.6, ⑦⑧,10,13,Ｈグロｰリｰルピナス, 73,原田和, 0.8, 70,  -9,   7,14,159.5,   
11, 3,Ｐナムラマサシゲ,  6,原田敬, 1.4, 37,  -7,  -9,11, 53.1, ⑩⑪,11, 8,Ｅエクスパｰシヴ, 73,丸山元, 0.4, 65,   8, -12, 6, 12.7, ⑧⑧,11, 5,Ｋディｰプスノｰ, 65,木幡初, 2.7, 54,   4, -22,12,151.1, ⑫⑫,11, 2,Ｋストロングポイント, 71,的場勇, 0.9, 68,  -5,   3,13,128.1,   
12, 4,Ｍゲラｰデ, 41,松田大, 1.7, 35, -14,  -6, 8, 25.4, ⑬⑬,12, 6,Ｎパリソワｰル, 66,柴山雄, 0.6, 65,   7, -11,13, 65.2, ⑩⑩,12, 7,Ｇエｰシンルクソｰル, 72,丸山元, 4.0, 45,* 12, -61, 5, 14.9, ②②,12, 6,Ｊアポロノカンザシ, 71,西田雄, 0.9, 68,   4,  -2, 9, 19.0,   
13,16,Ｏラブストロベリｰ, 29,的場勇, 1.9, 32,  -4, -17,15,179.8, ⑨⑨,13,11,Ａジェネロシティｰ, 80,伴啓太, 0.6, 63,* 12, -22, 2,  6.2, ①①,,,,,,,,,,,,,13, 7,Ｅレモンチャン, 75,江田照, 1.2, 63,  -1,  -4, 2,  4.3,   
14, 7,Ｎラブセレクタｰ, 35,伊藤工, 2.1, 30,  -1, -22,14,145.6, ⑧⑧,14,12,Ｆケルンフォｰティｰ, 72,中舘英, 0.6, 64,*  9, -17, 3,  6.8, ④④,,,,,,,,,,,,,14, 1,Ｌバルスピュｰル, 68,柴山雄, 1.5, 58,  -7,  -4,12, 41.6,   
15, 2,Ｋドｰタン, 43,田中博, 2.9,  4, -23, -12,15,179.8, ⑮⑮,15, 3,Ｑトップエトワｰル, 62,菱田裕, 0.9, 61,   5, -13,18,193.6, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
16, 9,Ｉドリｰムエルダｰ, 46,柴山雄, 2.9,  3, -23, -13,13,100.9, ⑯⑯,16, 2,Ｒツキノウサギ, 61,荻野琢, 1.0, 59,   5, -15,16,126.2, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,14,Ｏホクレア, 64,木幡初, 1.0, 60,   8, -20,17,169.1, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,10,Ｋダノンビｰナス, 69,横山和, 1.5, 55,  -2, -10,14, 65.5, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:4),,,,,,,,,,,
"単勝:1,060円 複勝:12=200円 10=140円 15=210円 枠連:440円",,,,,,,,,,,,"単勝:370円 複勝:01=190円 15=1,350円 16=640円 枠連:1,420円",,,,,,,,,,,,"単勝:1,230円 複勝:01=310円 08=150円 12=210円 枠連:1,700円",,,,,,,,,,,,単勝:400円 複勝:08=160円 11=560円 09=210円 枠連:950円,,,,,,,,,,,
馬連:770円 ワイド:10-12=310円 12-15=840円 10-15=310円,,,,,,,,,,,,"馬連:15,150円 ワイド:01-15=4,360円 01-16=1,300円 15-16=11,340円",,,,,,,,,,,,"馬連:2,140円 ワイド:01-08=800円 01-12=1,300円 08-12=600円",,,,,,,,,,,,"馬連:6,220円 ワイド:08-11=1,720円 08-09=460円 09-11=1,740円",,,,,,,,,,,
"馬単:2,050円 3連複:1,690円 3連単:10,620円",,,,,,,,,,,,"馬単:25,040円 3連複:64,020円 3連単:340,010円",,,,,,,,,,,,"馬単:5,290円 3連複:5,560円 3連単:40,600円",,,,,,,,,,,,"馬単:11,350円 3連複:10,650円 3連単:72,600円",,,,,,,,,,,
■ 3R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尖閣湾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄニュｰスタｰ, 73,横山和,, 69,*  9,  -1, 3,  3.9,①①①, 1, 6,Ｆアテンファｰスト, 70,城戸義,, 71,  -1,* 11, 8, 24.4,④⑤⑤, 1,11,Ａグレｰトチャｰルズ, 78,畑端省,, 70,* -2,  18, 1,  2.3,④③③, 1,11,Ｃシルクキングリｰ, 75,菱田裕,, 75,   7,* -1, 2,  3.7, ⑨⑨
 2, 9,Ｃレッドフォｰチュン, 74,丸山元, 0.1, 69,*  9,   0, 1,  2.9,②②②, 2, 3,Ｅチュウワストライク, 72,荻野琢, 0.0, 68,*  0,   9, 6, 16.2,②②②, 2, 5,Ｄカトラス, 71,伴啓太, 0.2, 68,* -1,  14, 7, 24.1,①①①, 2, 3,Ｈマイネルアルティマ, 67,丹内祐, 0.1, 73,  11, -11, 6,  9.4, ④④
 3, 7,Ａフィアレス, 76,丹内祐, 0.3, 71,   7,   1, 2,  3.2,⑥④④, 3, 5,Ｄメイショウソラｰレ, 74,嶋田純, 0.3, 68,  -2,* 11, 3,  5.2,⑥⑦⑥, 3, 2,Ｇオリオンザスタｰ, 68,杉原誠, 0.4, 69,  -5,* 19, 2,  5.0,⑫⑨⑦, 3,10,Ｉダイナミックウオｰ, 65,西田雄, 0.2, 70,   9, -10, 7, 15.6, ⑦⑥
 4, 1,Ｅコｰラルグリッタ, 71,伴啓太, 0.5, 68,   4,*  5, 5, 13.7,⑧⑦⑥, 4,10,Ｂダｰクルｰラ, 74,原田和, 0.4, 67,  -1,   7,11, 39.7,⑤④④, 4, 1,Ｌメイショウオトコギ, 58,城戸義, 0.4, 67,* -2,  15,11, 75.5,③④④, 4,12,Ｅレッドストラｰダ, 72,黛弘人, 0.3, 68,* 16, -26, 9, 28.3, ①①
 5, 6,Ｂアプレレクｰル, 74,丸田恭, 0.6, 66,   1,* 10, 4,  7.2,⑨⑨⑨, 5,11,Ｃトウカイアストロ, 74,横山和, 0.5, 66,*  1,   4, 4,  5.8,①①①, 5, 8,Ｂバイタルフォルム, 76,勝浦正, 0.5, 65,* -1,  12, 3,  5.9,②②②, 5, 9,Ｂタツストロング, 78,丸田恭, 0.5, 68,   7,  -7, 3,  6.8, ⑪⑪
 6, 2,Ｈシシリアンルｰジュ, 63,西田雄, 0.7, 67,   6,   0, 9, 96.5,③⑤⑤, 6, 2,Ａジャングルクルｰズ, 84,杉原誠, 0.7, 67,  -3,   8, 1,  3.3,⑧⑧⑧, 6,12,Ｉカレングラスジョｰ, 67,丸田恭, 0.6, 65,  -5,* 19, 4,  7.3,⑨⑩⑩, 6, 6,Ａマイネルグラｰド, 79,伊藤工, 0.6, 68,   4,* -4, 5,  9.3, ⑬⑬
 7, 5,Ｆチｰズマヨ, 71,菱田裕, 0.8, 64,*  9,  -6, 6, 15.6,⑦③③, 7, 1,Ｊケッキセヨ, 68,菱田裕, 1.0, 62,  -1,   2, 5, 13.0,③③③, 7,10,Ｆメイショウシャイン, 70,菱田裕, 0.9, 65,  -5,  17, 5,  8.2,⑪⑪⑪, 7, 7,Ｄボｰイフレンド, 75,丸山元, 0.6, 67,* 13, -21, 1,  3.7, ③③
 8, 3,Ｇトｰブプリンセス, 65,城戸義, 1.7, 59,   3,  -5, 8, 89.5,⑤⑧⑧, 8,12,Ｋメイショウビリｰヴ, 67,田中健, 1.1, 65,  -2,   5,10, 37.2,⑨⑨⑨, 8, 7,Ｈラグナロク, 67,丹内祐, 1.1, 65,  -3,  13,12, 89.2,⑦⑦⑧, 8,13,Ｍシセイギンガ, 61,川島信, 0.7, 66,  10, -17,11, 57.5, ⑤⑤
 9, 8,Ｉメイショウポピュラ, 58,松田大, 2.1, 57,   4,  -9, 7, 26.1,④⑥⑦, 9, 8,Ｇデルマカマイタチ, 69,伴啓太, 1.4, 62,  -4,   4, 7, 20.4,⑫⑩⑩, 9, 9,Ｅマックスロノ, 71,西村太, 1.4, 62,  -4,  11,10, 61.5,⑧⑧⑨, 9, 1,Ｆレッドエルザ, 69,松田大, 0.7, 65,* 13, -23, 8, 18.9, ②②
,,,,,,,,,,,,10, 4,Ｉサウスパシフィック, 68,平野優, 1.5, 63,  -2,   0, 2,  3.7,⑦⑥⑦,10, 4,Ｃアサクサベルｰガ, 72,松田大, 1.6, 59,  -2,   7, 6, 18.5,⑥⑥⑤,10, 4,Ｌスズカカイゼル, 61,柴山雄, 0.9, 64,   7, -13,12, 91.7, ⑥⑧
,,,,,,,,,,,,11, 7,Ｈロゼオ, 69,花田大, 1.8, 60,  -5,   4,12,131.2,⑩⑫⑫,11, 3,Ｊダイコウキ, 67,田中健, 2.4, 53,  -3,   0, 8, 25.7,⑤⑤⑥,11, 2,Ｇロｰレルラスタｰ, 68,的場勇, 0.9, 65,   4,  -8, 4,  7.8, ⑫⑫
,,,,,,,,,,,,12, 9,Ｌグロリアｰレ, 60,伊藤工, 1.9, 58,  -4,   2, 9, 36.8,⑪⑪⑪,12, 6,Ｋワンダｰデスタン, 66,鮫島良, 2.4, 57,  -7,   7, 9, 47.6,⑩⑫⑫,12, 8,Ｊエｰシンクｰフラン, 65,勝浦正, 1.0, 64,   8, -18,10, 29.7, ⑧⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｋキョウエイマイン, 62,江田照, 1.3, 61,   6, -17,13,101.4, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:4),,,,,,,,,,,
