13年12月 8日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年12月 8日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,
 9, 8,Ｉケイブロック, 48,西村太, 2.0, 48,  -7,  -8,14,359.8,⑤⑦⑥, 9,10,Ｈクロンドロｰリエ, 63,伴啓太, 0.9, 62, -12,* 13, 9, 21.6, ⑭⑭, 9, 9,Ｉジャングルパサｰ, 71,吉田隼, 0.6, 70,  17,   1, 7, 19.3,⑦⑨⑨, 9, 1,Ｉコスモマイルｰル, 57,丹内祐, 1.3, 61,  -9,   0,10,106.0,④⑦⑦
10,14,Ｈディアルレイル, 51,横山和, 2.1, 48,  -7,  -6,11,126.1,⑬⑫⑫,10,15,Ｍニシノオドリコ, 61,西村太, 0.9, 62, -11,  11,12, 56.3, ⑬⑬,10, 3,Ａトｰセンウィンドウ, 83,丸田恭, 0.7, 69,  16,   4, 8, 22.3,⑪⑪⑪,10, 4,Ａルミニズム, 77,川須栄, 1.4, 56,  -9,  -5, 3,  4.5,②③④
11,15,Ｌカシノバル, 46,西田雄, 2.3, 47,  -6, -10,10,111.6,⑨⑧⑧,11, 6,Ｎホオポノポノ, 61,横山和, 1.3, 58,  -2,   0, 6, 12.2, ⑥⑥,11, 1,Ｌクｰルエレガンス, 69,平野優, 1.0, 67,  17,  -5,16, 53.9,⑨⑧⑧,,,,,,,,,,,,
12,10,Ｊモルフェティｰ, 48,国分優, 2.3, 47,  -9,  -6,13,262.1,⑮⑭⑭,12, 2,Ｐプラティｰヌ, 49,村田一, 1.3, 59, -11,   9,15,108.6, ⑫⑫,12,10,Ｒマイネルバランシン, 61,黛弘人, 1.0, 66,  18,  -8,18,184.7,⑧⑦⑦,,,,,,,,,,,,
13, 4,Ｐゴｰルドバニラ, 26,城戸義, 2.4, 46,  -9,  -7,16,471.2,⑩⑬⑬,13,14,Ｏアナンタン, 53,中舘英, 1.7, 55,  -3,  -2,11, 53.8, ⑧⑩,13,12,Ｐグランプリブラッド, 63,川須栄, 1.2, 66,* 20, -14,10, 23.6,③③④,,,,,,,,,,,,
14,12,Ｎシゲルゴウシュウ, 41,杉原誠, 2.7, 42,* -6, -17,12,220.3,③③③,14,11,Ｋサマニトップレディ, 63,菱田裕, 1.8, 54,*  2,  -8,10, 28.0, ①②,14, 7,Ｎキネオウィン, 67,松山弘, 1.4, 63,  18, -14,14, 28.8,⑤⑥⑥,,,,,,,,,,,,
15, 7,Ｏアテッサ, 38,上村洋, 2.8, 45,  -7, -14,15,431.8,⑯⑨⑨,15, 1,Ｊオリｰブ, 63,上村洋, 2.4, 50, -17,   4,14,103.8, ⑮⑮,15, 6,Ｑリメンバｰメジロ, 63,菱田裕, 1.7, 62,  16,  -8,17,143.3,⑬⑬⑫,,,,,,,,,,,,
16, 2,Ｍジンライムデザイア, 44,藤懸貴, 2.8, 42,* -6, -17, 8, 58.5,②②②,,,,,,,,,,,,,16, 8,Ｈフミノポｰルスタｰ, 72,伴啓太, 1.9, 58,* 21, -28,12, 25.5,①①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｍタｰフデライト, 68,岡田祥, 3.2, 49,* 19, -40,13, 27.0,⑥⑤⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:1),,,,,,,,,,,
単勝:160円 複勝:03=120円 01=120円 11=210円 枠連:310円,,,,,,,,,,,,単勝:400円 複勝:08=180円 12=230円 07=500円 枠連:800円,,,,,,,,,,,,"単勝:1,860円 複勝:14=640円 11=840円 13=240円 枠連:2,260円",,,,,,,,,,,,"単勝:430円 複勝:07=170円 06=300円 09=170円 枠連:2,240円",,,,,,,,,,,
馬連:330円 ワイド:01-03=170円 03-11=460円 01-11=500円,,,,,,,,,,,,"馬連:1,280円 ワイド:08-12=510円 07-08=1,060円 07-12=1,490円",,,,,,,,,,,,"馬連:32,260円 ワイド:11-14=9,540円 13-14=2,180円 11-13=4,810円",,,,,,,,,,,,"馬連:2,620円 ワイド:06-07=840円 07-09=380円 06-09=890円",,,,,,,,,,,
"馬単:470円 3連複:1,200円 3連単:3,320円",,,,,,,,,,,,"馬単:2,620円 3連複:5,880円 3連単:26,800円",,,,,,,,,,,,"馬単:66,680円 3連複:91,340円 3連単:569,450円",,,,,,,,,,,,"馬単:4,810円 3連複:3,840円 3連単:24,000円",,,,,,,,,,,
■ 2R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,尾張ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａキタサンウンゲツ, 63,川須栄,, 56,*  7,  -9, 1,  2.1, ③③, 1, 8, ヤマノウィザｰド,---,松山弘,, 59, -24,* 16, 1,  1.7,⑦⑦⑦, 1,14,Ｑスズノフウジン, 58,中井裕,, 75,   0,  11,14,162.7, ⑤⑥, 1,15,Ｄストレイトガｰル, 83,吉田隼,, 88,  -6,  23, 1,  2.9, ⑦⑦
 2, 1,Ｌプレフェリｰト, 38,中井裕, 0.2, 56,*  8, -12, 5,  9.4, ①①, 2, 7, サウンドシャカラカ,---,川須栄, 0.4, 50, -23,   6, 4, 11.8,④④④, 2, 8,Ｂジョｰアカリン, 75,吉田隼, 0.0, 77,  -2,* 16, 1,  2.0, ⑦⑦, 2, 6,Ｈモグモグパクパク, 82,川須栄, 0.2, 85,  -6,  20, 5,  9.1, ⑥⑥
 3, 9,Ｇデジタルアゲン, 51,西田雄, 0.3, 53,   6, -10,11, 98.5, ④④, 3, 9, タガノグリズリｰ,---,鮫島良, 0.6, 51, -23,   6, 5, 14.1,⑤⑤⑥, 3, 3,Ｎディアプリンセス, 60,川須栄, 0.1, 72,*  6,   4, 9, 27.2, ②②, 3,10,Ｂインプレスウィナｰ, 84,丸田恭, 0.4, 84, -14,* 25, 7, 18.6, ⑮⑮
 4,13,Ｄマルカシグナス, 54,菱田裕, 0.5, 50,  -1,* -2, 4,  8.7, ⑨⑧, 4, 5, ハリウッドセレブ,---,勝浦正, 0.6, 55, -27,* 13, 2,  4.9,⑧⑩⑩, 4, 6,Ｆダイワベスパｰ, 70,丸田恭, 0.1, 75,  -3,* 16, 4,  9.8, ⑧⑧, 4,16,Ｇザラストロ, 82,菱田裕, 0.4, 84, -12,  22,11, 35.3, ⑬⑬
 5, 5,Ｂファイアボｰル, 62,勝浦正, 0.6, 50,*  7, -14, 3,  6.4, ②②, 5, 6, ヒシスカイガイ,---,横山和, 0.8, 47, -26,   7, 8, 59.3,⑨⑨⑧, 5, 1,Ｌカフェブリリアント, 63,中舘英, 0.2, 72,*  3,   7, 3,  7.0, ③③, 5,17,Ｆメイショウデイム, 82,中舘英, 0.5, 82,  -9,  18,12, 36.9, ⑪⑪
 6,10,Ｊニットギブソン, 45,荻野琢, 0.7, 49,   6, -13, 7, 20.9, ⑤⑤, 6, 3, イントゥレジェンド,---,松田大, 0.8, 44,*-22,  -1, 6, 17.3,③②②, 6, 9,Ｉオギノシュタイン, 67,中谷雄, 0.4, 69,*  3,   4,17,237.2, ④④, 6,14,Ｅレオパステル, 82,黛弘人, 0.5, 82,  -9,  19,10, 35.0, ⑩⑩
 7,11,Ｃアンジュシュエット, 56,松田大, 1.1, 44,  -6,* -1, 2,  5.5, ⑫⑫, 7, 2, アルｰシュ,---,菱田裕, 1.0, 44, -23,   0, 3,  6.4,⑥⑥⑤, 7, 2,Ｅベラベラ, 71,藤懸貴, 0.5, 69,   1,   7, 7, 20.3, ⑥⑤, 7,13,Ｑエｰシンヒットマン, 74,村田一, 0.5, 79,* -1,  11,17,121.4, ②②
 8, 3,Ｅトｰホウレオポルド, 53,花田大, 1.2, 44,  -2,  -6,14,235.3, ⑩⑪, 8, 4, サンライズメシア,---,岩崎翼, 1.5, 33,*-22, -13, 7, 22.0,①①①, 8,18,Ａレネットグルｰヴ, 77,松山弘, 0.6, 71,  -7,  15, 2,  6.4, ⑬⑫, 8, 8,Ｍニンジャ, 78,藤岡康, 0.5, 82,  -9,  19, 3,  7.6, ⑨⑨
 9, 7,Ｎエｰティｰヤッホｰ, 33,国分優, 1.4, 42,  -3,  -7,12,125.6, ⑪⑩, 9,10, ボｰントゥラン,---,中谷雄, 1.5, 42, -24,  -1,10,132.7,⑩⑧⑨, 9, 7,Ｍルゴス, 62,杉原誠, 0.7, 71, -10,* 17,10, 29.3, ⑭⑮, 9,11,Ｎラインブラッド, 78,松田大, 0.6, 82, -18,* 26,14, 50.0, ⑱⑱
10,16,Ｋアイファｰデュｰク, 38,村田一, 1.6, 43,  -7,  -2,16,383.4, ⑬⑬,10, 1, オンマイラブ,---,国分優, 1.9, 32, -23, -14, 9, 89.9,②③③,10, 5,Ｒシュンケイリ, 57,国分優, 0.7, 71,  -7,  14,12,119.0, ⑫⑬,10, 3,Ｋビウイッチアス, 79,杉原誠, 0.6, 79,* -2,  11,16, 64.3, ③③
11,15,Ｉシリカサンド, 48,横山和, 1.6, 40, -12,*  1,10, 58.7, ⑮⑭,,,,,,,,,,,,,11,10,Ｃモエレマリｰア, 72,横山和, 0.7, 68,  -4,  10, 8, 27.1, ⑩⑨,11, 4,Ａリトルゲルダ, 85,丸山元, 0.6, 79,  -4,  12, 2,  6.6, ⑤⑤
12,12,Ｆディアブレイズン, 51,吉田隼, 1.6, 43,   5, -19, 6, 18.6, ⑦⑥,,,,,,,,,,,,,12,11,Ｄニｰレンベルギア, 71,伴啓太, 0.8, 71, -14,* 21,11, 32.3, ⑰⑰,12, 2,Ｊレオアクティブ, 81,勝浦正, 0.6, 84, -18,* 27, 4,  8.7, ⑰⑰
13, 8,Ｏクラシックヤンキｰ, 31,丸山元, 2.0, 38,  -1, -16,13,189.4, ⑧⑨,,,,,,,,,,,,,13,17,Ｋクリノトルネｰド, 64,岩崎翼, 0.9, 65,  -3,   6,15,178.4, ⑪⑩,13, 5,Ｉサドンストｰム, 82,国分優, 0.7, 80, -13,  20, 6, 11.3, ⑭⑭
14, 4,Ｈラガｰベルリン, 48,松山弘, 2.8, 33, -13,  -6, 8, 33.7, ⑯⑯,,,,,,,,,,,,,14,13,Ｏミノディエｰル, 60,川島信, 1.2, 64, -10,  10,16,206.6, ⑮⑭,14,12,Ｃレジェトウショウ, 84,熊沢重, 0.7, 80, -16,  22, 9, 25.6, ⑯⑯
15, 2,Ｐフロリディｰタ, 27,杉原誠, 2.8, 32, -10, -11,15,354.9, ⑭⑮,,,,,,,,,,,,,15,12,Ｇエバｰルｰジュ, 68,菱田裕, 1.2, 66, -12,  14,13,123.6, ⑱⑱,15, 1,Ｌザッハトルテ, 79,松山弘, 0.8, 77,  -7,  13, 8, 21.5, ⑧⑧
16,14,Ｍコウユｰユメノホシ, 37,岩崎翼, 5.4, 14,   5, -52, 9, 35.4, ⑥⑦,,,,,,,,,,,,,16, 4,Ｐアイファｰコラソン, 59,鮫島良, 1.6, 57,  -6,   0,18,245.9, ⑨⑪,16, 9,Ｐストｰクアンドレイ, 74,川島信, 0.8, 77, -10,  16,13, 39.6, ⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｊアルレガｰロ, 65,松田大, 1.6, 53,*  8, -19, 6, 18.4, ①①,17, 7,Ｏリュンヌ, 75,岡田祥, 0.9, 74,*  2,   3,15, 60.0, ①①
,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｈヤマニンカヴァリエ, 67,藤岡康, 1.8, 55, -10,   2, 5, 13.6, ⑯⑯,18,18,Ｒビラゴｰティアラ, 73,荻野琢, 1.0, 72,* -2,   6,18,219.3, ④④
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,
"単勝:210円 複勝:06=110円 01=280円 09=1,090円 枠連:610円",,,,,,,,,,,,単勝:170円 複勝:08=110円 07=250円 09=230円 枠連:620円,,,,,,,,,,,,"単勝:16,270円 複勝:14=2,280円 08=130円 03=630円 枠連:1,510円",,,,,,,,,,,,単勝:290円 複勝:15=160円 06=300円 10=510円 枠連:810円,,,,,,,,,,,
"馬連:770円 ワイド:01-06=430円 06-09=1,690円 01-09=8,060円",,,,,,,,,,,,"馬連:760円 ワイド:07-08=350円 08-09=370円 07-09=1,010円",,,,,,,,,,,,"馬連:16,320円 ワイド:08-14=4,970円 03-14=21,400円 03-08=1,300円",,,,,,,,,,,,"馬連:1,810円 ワイド:06-15=810円 10-15=1,240円 06-10=2,700円",,,,,,,,,,,
"馬単:1,080円 3連複:14,770円 3連単:44,670円",,,,,,,,,,,,"馬単:960円 3連複:1,760円 3連単:4,780円",,,,,,,,,,,,"馬単:54,680円 3連複:93,090円 3連単:1,569,930円",,,,,,,,,,,,"馬単:2,850円 3連複:9,750円 3連単:39,630円",,,,,,,,,,,
■ 3R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠州灘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｇスナｰククラウン, 68,菅原隆,, 73,  -5,* 23,12,131.2,⑨⑨⑨, 1, 4,Ｃクロｰチェ, 71,藤岡康,, 69,   1,*  8, 1,  1.4, ⑧⑧, 1, 2,Ｂカｰティスバロｰズ, 78,菱田裕,, 77,*  3,* 18, 1,  2.0,②①①, 1, 9,Ａフロアクラフト, 86,松山弘,, 79,  -7,* 17, 1,  2.1,④⑥⑥
 2, 9,Ｊキングスクルｰザｰ, 65,藤懸貴, 0.2, 70,* -2,  15, 5, 11.6,②②②, 2, 7,Ｇケッキセヨ, 70,菱田裕, 0.1, 68,   2,   6, 8, 50.9, ⑤④, 2, 8,Ａサカジロスイセイ, 79,国分優, 0.7, 73,   1,  15, 4,  7.0,④⑤⑤, 2, 6,Ｂゴットラウディｰ, 80,松田大, 0.0, 77,  -7,  14, 7, 22.1,③④③
 3, 1,Ａブロｰドスタｰ, 77,岩崎翼, 0.2, 70,* -3,  16, 2,  4.7,③③③, 3,11,Ａラガｰライオン, 74,松山弘, 0.1, 68,   2,   6, 2,  7.2, ⑥⑦, 3, 4,Ｆゴダｰル, 74,吉田隼, 1.0, 73,   0,* 16, 5, 10.8,⑥⑦⑥, 3, 7,Ｉシャドウウィザｰド, 70,藤岡康, 0.1, 79,  -8,* 19, 4,  8.8,⑧⑧⑧
 4, 2,Ｄスズカファイタｰ, 71,中井裕, 0.3, 73,  -5,  18, 3,  5.0,⑥⑥⑥, 4, 2,Ｆアスコットシチｰ, 70,中井裕, 0.2, 69,   2,   6, 4, 10.5, ⑦⑥, 4, 3,Ｅサンライズドバイ, 74,松田大, 1.0, 70,*  2,  11, 7, 23.1,⑩②②, 4,11,Ｄビｰムライフル, 76,勝浦正, 0.1, 78,  -7,  14, 2,  4.1,⑤⑦⑦
 5, 6,Ｅゴｰイングベル, 70,城戸義, 0.6, 67,  -4,  15, 4,  6.9,⑦⑦⑦, 5,13,Ｂシンワウォッカ, 71,川島信, 0.5, 65,   1,   4, 3,  9.8, ⑩⑩, 5, 1,Ｄケイアイホクトセイ, 76,勝浦正, 1.2, 69,   1,  11, 3,  5.7,③④④, 5, 1,Ｆポセイドンバロｰズ, 75,菱田裕, 0.1, 75,* -5,  10, 3,  8.4,②②②
 6, 7,Ｍチャンピオンホｰク, 45,伴啓太, 0.6, 66,* -2,  11,10, 75.7,①①①, 6,14,Ｅクレバｰカイオウ, 70,丸山元, 0.6, 65,   0,   5, 7, 39.4, ⑪⑫, 6,11,Ｇファミｰユ, 72,杉原誠, 1.4, 69,   1,  11, 6, 15.9,⑤⑥⑦, 6,10,Ｃアンバサドゥｰル, 77,吉田隼, 0.2, 78,  -9,* 19, 6, 20.7,⑪⑩⑩
 7, 8,Ｃジョナパランセ, 73,横山和, 0.7, 64,* -3,  11, 6, 12.1,⑤⑤④, 7, 8,Ｌウエスタンソｰレ, 63,西村太, 0.7, 63,*  5,  -3, 9, 61.6, ①①, 7, 9,Ｃハンドインハンド, 77,川島信, 1.7, 68,  -1,  11, 2,  5.6,⑨⑧⑧, 7, 4,Ｇコスモグレｰスフル, 72,丹内祐, 0.3, 71,* -4,   4, 5,  9.7,①①①
 8,11,Ｂフォルトファｰレン, 75,菱田裕, 0.8, 67,  -6,  18, 1,  2.6,⑫⑩⑩, 8,15,Ｈハッピｰヤングマン, 69,城戸義, 0.8, 63,  -3,*  6, 6, 36.2, ⑮⑮, 8, 6,Ｋサクセスカｰチス, 58,松山弘, 2.1, 66,  -4,  13, 8, 36.7,⑪⑪⑪, 8, 2,Ｅスリｰロブロイ, 76,川須栄, 0.4, 75,  -6,  12, 8, 33.1,⑥⑤⑤
 9, 5,Ｋヤマニンパンテオン, 64,伊藤工, 0.8, 69,  -9,* 25, 8, 59.6,⑬⑫⑫, 9, 3,Ｉサンデｰコア, 66,竹之下, 0.8, 63,  -1,   4,13,138.1, ⑫⑬, 9, 7,Ｌクリスチャンラヴ, 56,古川吉, 2.3, 66,  -2,   9,10,139.6,⑧⑩⑩, 9,12,Ｈソｰルデスタン, 70,黛弘人, 0.8, 70,  -8,   9, 9, 34.7,⑩⑨⑨
10, 4,Ｌトゥイｰドルダム, 61,原田敬, 0.9, 65,* -3,  11,13,144.1,④④⑤,10,10,Ｍアウルム, 59,伊藤工, 0.8, 61,*  4,  -2,14,177.0, ④⑤,10,12,Ｊテイエムブシドｰ, 59,西田雄, 3.4, 55,*  2,  -9, 9, 77.9,①③③,10, 3,Ｊテンカイチ, 69,村田一, 1.2, 69, -12,  12,10, 73.5,⑫⑫⑪
11,13,Ｈサンレイフロｰラ, 67,杉原誠, 1.0, 67,  -8,  19, 7, 15.1,⑪⑪⑪,11, 1,Ｄエムオｰタイガｰ, 71,杉原誠, 0.9, 61,   3,  -2, 5, 32.5, ③②,11, 5,Ｉコウズシャイン, 61,中谷雄, 4.3, 49,  -2,  -8,12,217.9,⑦⑨⑨,11, 8,Ｋメイショウシレトコ, 63,国分優, 1.3, 62,  -7,  -4,12,104.1,⑦③④
12,10,Ｆシｰユｰアラウンド, 69,西村太, 1.2, 65,  -5,  13,11, 79.4,⑧⑧⑧,12, 5,Ｊミチシルベ, 65,横山和, 1.0, 61,  -1,   3,15,222.5, ⑬⑪,12,10,Ｈメイショウイチフジ, 64,城戸義, 4.4, 49,  -4,  -6,11,178.1,⑫⑫⑫,12, 5, カフェアンジェロ,---,丸山元, 2.3, 57, -15,   2,11,100.5,⑨⑪⑫
13, 3,Ｉコウギョウサンデｰ, 65,小野寺, 3.1, 53, -11,   6, 9, 71.3,⑩⑬⑬,13,16,Ｏヴェリｰバンブｰ, 54,鮫島良, 1.6, 58,  -3,  -2,10, 78.7, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,12,Ｋオンライン, 64,吉田隼, 1.7, 57,  -4,   0,11, 91.0, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 6,Ｎナリタプリムロｰズ, 58,古川吉, 2.3, 52,   1, -11,12,134.6, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 9,Ｐメイショウエイキ, 44,熊沢重, 2.4, 53,*  5, -16,16,444.4, ②③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
