13年 3月16日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月16日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9,14,Ｉカシノコゴロウ, 42,西田雄, 1.4, 44,  -1, -15, 9, 30.8, ⑥⑥, 9, 3,Ｅスズカサファイヤ, 54,川須栄, 0.6, 53, -15,* -2,11, 58.9, ⑫⑫, 9,16,Ｃエｰシングランダム, 73,武豊  , 0.9, 65,   0,   6, 2,  4.3, ⑥⑥, 9, 4,Ｍグッドスタｰ, 63,田中勝, 1.1, 64,* -1,   0,15,115.2,③④③
10, 9,Ｅダンシングポｰン, 52,吉田豊, 1.5, 42,  -4, -12, 8, 28.9, ⑨⑨,10,10,Ｍムラムラ, 43,中井裕, 0.6, 50,* -6, -14, 9, 23.2, ④②,10, 6,Ｌテイクザサン, 62,鮫島良, 1.0, 64,   1,   4, 7, 22.4, ④③,10,14,Ｉマイネルオラシオン, 70,丹内祐, 1.3, 63,  -5,   3, 9, 14.9,⑪⑩⑧
11, 5,Ｌコンクエスト, 24,菱田裕, 1.5, 43,   0, -17,11, 50.4, ③③,11, 9,Ｊチェリッシュハｰト, 50,西田雄, 0.7, 49, -12,  -8,14,109.1, ⑩⑩,11, 5,Ｆベルストｰリｰ, 69,宮崎北, 1.0, 63,  -4,  10, 6, 17.5, ⑬⑬,11,10,Ａホッコｰゼニト, 76,勝浦正, 1.3, 66,  -8,   9, 3,  7.8,⑮⑮⑭
12, 6,Ｆナンプｰ, 49,北村友, 1.6, 42,  -1, -16,14, 85.7, ⑤⑤,12,14, ダブリングキュｰブ,---,古川吉, 1.1, 45, -14, -11,12,101.5, ⑭⑭,12, 4,Ｉトｰアシシイ, 65,柴山雄, 1.5, 61,  -4,   5,15,232.2, ⑫⑪,12, 6,Ｈミヤコライジング, 70,大野拓, 1.3, 59,*  0,  -7,11, 24.7,①①①
13,11, テヅルモヅル,---,柴山雄, 1.7, 43,*  3, -21,12, 52.0, ①①,13, 8,Ｎバシニアティヴ, 37,国分優, 1.1, 45, -12, -13,15,176.6, ③⑨,13,11,Ｏデンコウチャレンジ, 52,古川吉, 1.6, 61,  -4,   6,11, 59.6, ⑭⑮,13, 1,Ｎマイネルドルチェ, 55,津村明, 1.4, 64,  -7,   5,14,112.5,⑥⑫⑪
14,12,Ｊイケハｰトジョイ, 40,津村明, 1.7, 39, -14,  -4,13, 75.1, ⑮⑮,14,13,Ｂレｰリュッケン, 60,吉田隼, 1.2, 42,* -5, -21, 8, 16.6, ①①,14, 1,Ｍジュドポｰム, 62,丸山元, 1.7, 59,  -5,   6, 9, 43.8, ⑮⑭,14, 9,Ｂアップルジャック, 75,丸山元, 1.5, 61, -10,   7, 6,  9.3,⑭⑭⑮
15, 8,Ｈビコｰハエレシス, 43,佐久間, 1.7, 40,  -8, -10,16,281.1, ⑫⑩,15, 6,Ｏリネンクロｰバｰ, 31,柴山雄, 1.2, 42, -10, -17,18,646.4, ⑦⑤,15,13,Ｋニシノカｰリｰ, 63,北村宏, 1.7, 59,*  2,  -3,14,136.3, ③⑤,15, 8,Ｏコスモポｰラベア, 54,バルジ, 1.6, 58,  -4,  -3,16,194.8,⑩⑦⑨
16,15, アマクサハエンカゼ,---,国分優, 2.2, 35, -17,  -7,15,244.7, ⑯⑯,16,11,Ｐフィンガｰクロス, 28,菱田裕, 1.6, 37, -19, -14,17,316.6, ⑬⑯,16, 3,Ｐナｰゴナｰゴサユリ, 49,国分優, 4.0, 43,  -5, -13,16,624.7, ⑯⑯,16, 3,Ｐアカネチャン, 54,荻野要, 1.6, 59,  -4,  -2,13, 72.5,④⑧⑦
,,,,,,,,,,,,17, 4, ヤマニンクレマ,---,田中健, 2.0, 34, -29,  -8,13,106.6, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 1,Ｌマイネピュアハｰト, 44,丹内祐, 2.6, 25, -28, -17,16,252.0, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,190円 複勝:04=530円 13=900円 07=580円 枠連:2,820円",,,,,,,,,,,,単勝:780円 複勝:18=270円 12=300円 02=240円 枠連:850円,,,,,,,,,,,,単勝:210円 複勝:10=120円 09=200円 12=170円 枠連:970円,,,,,,,,,,,,単勝:480円 複勝:11=190円 15=220円 05=330円 枠連:630円,,,,,,,,,,,
"馬連:11,300円 ワイド:04-13=3,180円 04-07=1,400円 07-13=2,450円",,,,,,,,,,,,"馬連:3,500円 ワイド:12-18=1,050円 02-18=1,180円 02-12=1,030円",,,,,,,,,,,,馬連:980円 ワイド:09-10=400円 10-12=320円 09-12=730円,,,,,,,,,,,,"馬連:1,570円 ワイド:11-15=590円 05-11=1,260円 05-15=1,390円",,,,,,,,,,,
"馬単:23,930円 3連複:31,280円 3連単:243,960円",,,,,,,,,,,,"馬単:7,450円 3連複:7,290円 3連単:50,390円",,,,,,,,,,,,"馬単:1,440円 3連複:1,810円 3連単:7,050円",,,,,,,,,,,,"馬単:3,130円 3連複:7,060円 3連単:37,820円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  芝1400m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中日ｽﾎﾟｰﾂ賞ﾌｧﾙｺﾝｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂケイジｰタイタン, 63,岩部純,, 61,* -1,* 10, 1,  1.8,①①①, 1,14,Ｂアウォｰディｰ, 63,武豊  ,, 70,* 11,* -2, 2,  3.6,⑦⑤⑤, 1, 3,Ａワンダｰアシャｰド, 75,藤岡康,, 68,  -5,  13, 1,  1.4,③⑤⑤, 1, 2,Ｇインパルスヒｰロｰ, 70,田中勝,, 76,   0,* 12, 2,  4.9, ⑩⑨
 2,14,Ｋヴィアレｰギア, 44,吉田豊, 0.5, 59,  -4,* 12, 9, 28.7,⑮⑪⑦, 2,15,Ｈエｰシンヴィガｰ, 55,松山弘, 0.4, 65,   9,* -2, 6, 19.0,⑯⑭⑭, 2, 7,Ｇメルシｰラスカル, 69,菱田裕, 0.2, 67,* -3,   8, 8, 35.7,①①①, 2, 8,Ｂカシノピカチュウ, 72,西田雄, 0.1, 74,   2,   8,11, 34.4, ⑧⑦
 3, 4,Ｍウエスタンサムソン, 43,小島太, 0.5, 58,  -2,   8,15,186.7,④④⑤, 3, 8,Ｋマイネルランスタン, 52,津村明, 0.5, 67,  10,* -6, 9, 31.3,⑩⑨⑧, 3, 9,Ｊヤマニンメダイユ, 65,北村友, 0.3, 67,  -6,  13, 7, 18.6,⑥⑩⑩, 3, 9,Ａエｰルブリｰズ, 73,バルジ, 0.1, 74,*  4,   5, 5, 10.8, ⑤④
 4, 9,Ｉイオンドライブ, 50,川須栄, 0.6, 59,* -1,   7,11, 48.2,③③③, 4,17,Ｄラルプデュエズ, 61,バルジ, 0.6, 64,* 13, -15, 3,  4.0,④③③, 4, 6,Ｄレッドオブガバナｰ, 71,田中勝, 0.4, 67,  -9,* 18, 4, 15.7,⑭⑭⑬, 4,13,Ｌモグモグパクパク, 64,北村宏, 0.2, 74,   0,   9, 4,  8.7, ⑨⑩
 5,10,Ｅマルシゲキング, 58,長岡禎, 0.7, 58,  -3,   9, 3, 12.7,⑧⑧⑨, 5,13,Ｅテイエムオｰライト, 58,北村宏, 0.8, 63,* 13, -18, 5, 18.9,①①①, 5,14,Ｂコスモイフリｰト, 73,丹内祐, 0.4, 67,* -4,   8, 2,  6.3,④③③, 5,11,Ｅマンドレイク, 72,松山弘, 0.2, 73,   3,   5,10, 27.5, ⑥⑧
 6, 8,Ｆシャガｰルバロｰズ, 57,松山弘, 0.8, 56,  -2,   6, 2,  4.8,⑤⑤⑥, 6,18,Ａサンマルホｰム, 67,大野拓, 0.9, 63,   8,* -4, 1,  3.1,⑰⑱⑰, 6, 4,Ｋナリタタイフｰン, 64,中井裕, 0.4, 70,  -7,* 15,10, 72.8,⑧⑫⑪, 6,15,Ｈワキノブレイブ, 70,勝浦正, 0.3, 71,*  5,   0, 9, 24.8, ②②
 7, 3,Ｃトウショウアミラル, 59,横山和, 1.0, 56,  -6,* 10, 6, 15.3,⑬⑬⑬, 7, 9,Ｆホットサマｰホット, 57,長岡禎, 1.1, 60,   9, -10,13,100.3,⑫⑬⑬, 7,11,Ｌメイショウカイオウ, 62,武幸四, 0.7, 70,  -6,   9,12,102.8,⑫⑦⑨, 7,16,Ｆティｰハｰフ, 72,武豊  , 0.3, 73,  -3,* 12, 1,  3.6, ⑬⑮
 8,12,Ｌディアストライカｰ, 44,北村宏, 1.1, 53,* -1,   1, 7, 19.4,②②②, 8, 6,Ｎマツカゼグリｰン, 46,菱田裕, 1.1, 59,  10, -13,11, 53.5,⑥⑦⑪, 8,10,Ｆドリｰムリｰグ, 70,大野拓, 0.7, 62,  -5,   6, 5, 16.6,②④④, 8, 7,Ｉダイナミックガイ, 70,国分優, 0.3, 73,  -1,   9, 7, 15.8, ⑪⑪
 9, 1,Ｄレアンデル, 59,宮崎北, 1.1, 53,  -3,   5, 8, 22.1,⑥⑦⑧, 9, 7,Ｊミエノハｰトハｰト, 53,田中勝, 1.2, 60,* 12, -19, 7, 20.9,②④④, 9,12,Ｃチキリリキオｰ, 73,国分優, 0.9, 62,  -5,   6, 6, 18.0,⑬⑥⑥, 9, 1,Ｃディアセルヴィス, 72,吉田豊, 0.5, 70,   2,   3, 6, 13.8, ⑦⑥
10,13,Ｇアルテルフ, 56,津村明, 1.5, 54,  -5,   5,10, 33.5,⑪⑭⑫,10,11,Ｌウインプライズ, 52,丹内祐, 1.2, 60,  10, -14,14,191.8,⑬⑫⑩,10, 2,Ｅマルティニｰク, 71,松田大, 1.1, 59,  -6,   6, 9, 56.2,⑦⑧⑦,10,14,Ｊプレイズエタｰナル, 69,池添謙, 0.7, 68,  -2,   5, 3,  5.0, ⑫⑬
11,15,Ｈカシノハッピｰ, 55,中井裕, 1.7, 54,  -4,   2,14,185.0,⑩⑩⑪,11, 3,Ｃナリタアップスタｰ, 62,中舘英, 1.4, 58,  11, -19, 4, 12.0,⑤⑥⑥,11,13,Ｉデミチンタ, 65,柴山雄, 1.4, 58,* -3,  -2,14,320.7,⑩②②,11, 4,Ｋラインミｰティア, 66,松田大, 0.7, 67,*  4,  -2, 8, 23.1, ③③
12, 6,Ｏプラスティックボム, 36,丸山元, 1.7, 50,  -2,  -2, 4, 12.8,⑦⑥④,12, 4,Ｉトレザイｰル, 53,藤岡康, 1.4, 57,  10, -19,10, 33.8,⑨⑧⑦,12, 8,Ｈパリソワｰル, 67,丸山元, 1.5, 59,  -6,   4, 3, 15.1,⑤⑨⑧,12, 3,Ｄミリオンフレッシュ, 72,上村洋, 0.7, 68,  -4,   7,12, 34.4, ⑯⑯
13, 5,Ａライブリｰゲイト, 64,丹内祐, 2.0, 52,  -4,   0, 5, 14.2,⑨⑨⑩,13, 5,Ｏクリノアンナプルナ, 41,水口優, 1.6, 56,   8, -14,18,496.0,⑭⑮⑮,13, 1,Ｍシムｰン, 51,西田雄, 2.2, 55,  -9,   3,13,114.4,⑪⑬⑫,13,18,Ｎアポロオラクル, 62,吉田隼, 0.8, 66,*  5,  -3,15,148.6, ④⑤
14,16,Ｊブランドハヤテ, 48,田中勝, 2.6, 44,  -5,  -5,12,174.1,⑫⑫⑭,14,12,Ｇワイカプ, 57,柴山雄, 2.1, 52,* 13, -35,15,212.5,③②②,14, 5,Ｎスリｰマンボ, 37,バルジ, 2.2, 54,  -7,  -1,11,101.5,⑨⑪⑭,14,17,Ｍカシノランナウェイ, 63,菱田裕, 0.8, 65,*  8,  -9,16,171.1, ①①
15,11,Ｐオクマンチョウジャ, 35,柴山雄, 3.4, 41,  -6,  -7,13,180.0,⑭⑮⑮,15,10,Ｍインジニアス, 46,横山和, 2.3, 50,   7, -25,17,428.9,⑱⑯⑯,,,,,,,,,,,,,15, 6,Ｏコトブキゴｰルド, 62,丸山元, 1.0, 64,  -3,   3,17,186.8, ⑮⑭
16, 2,Ｎカンタベリｰリュウ, 41,古川吉, 3.6, 43, -11,   0,16,195.8,⑯⑯⑯,16, 2,Ｐトゥイｰドルダム, 39,川須栄, 2.3, 51,   9, -27,12, 60.5,⑪⑪⑫,,,,,,,,,,,,,16,12,Ｐレッドジャイヴ, 62,川須栄, 1.2, 62,  -1,  -2,13, 58.1, ⑭⑫
,,,,,,,,,,,,17, 1,Ｒムテキザセカンド, 34,中井裕, 2.7, 47,  10, -36, 8, 22.9,⑧⑩⑨,,,,,,,,,,,,,17,10,Ｒキャメロンロｰド, 53,北村友, 1.3, 62, -12,* 12,18,221.5, ⑰⑰
,,,,,,,,,,,,18,16,Ｑショウナンアズｰリ, 38,国分優, 3.6, 44,   5, -36,16,217.8,⑮⑰⑱,,,,,,,,,,,,,18, 5,Ｑタニオブロｰズ, 57,鮫島良, 3.2, 42, -24,   3,14, 82.8, ⑱⑱
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,
"単勝:180円 複勝:07=110円 14=620円 04=3,580円 枠連:1,210円",,,,,,,,,,,,"単勝:360円 複勝:14=190円 15=490円 08=1,000円 枠連:1,210円",,,,,,,,,,,,単勝:140円 複勝:03=110円 07=650円 09=330円 枠連:790円,,,,,,,,,,,,"単勝:490円 複勝:02=230円 08=660円 09=350円 枠連:1,800円",,,,,,,,,,,
"馬連:3,590円 ワイド:07-14=1,280円 04-07=5,900円 04-14=35,780円",,,,,,,,,,,,"馬連:3,110円 ワイド:14-15=1,110円 08-14=1,790円 08-15=11,660円",,,,,,,,,,,,"馬連:2,790円 ワイド:03-07=870円 03-09=520円 07-09=6,460円",,,,,,,,,,,,"馬連:8,170円 ワイド:02-08=1,990円 02-09=1,360円 08-09=3,600円",,,,,,,,,,,
"馬単:6,060円 3連複:112,710円 3連単:406,780円",,,,,,,,,,,,"馬単:4,430円 3連複:32,470円 3連単:107,760円",,,,,,,,,,,,"馬単:4,210円 3連複:10,300円 3連単:36,700円",,,,,,,,,,,,"馬単:13,550円 3連複:29,040円 3連単:150,580円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,矢作川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａセトノプロミス, 64,松山弘,, 58,   1,   5, 1,  4.6, ⑤⑤, 1, 8,Ｈラインレグルス, 69,古川吉,, 74,*  5,   6, 3,  6.3,①①①, 1, 5,Ｇヴェルデライト, 71,田中勝,, 67,  -2,*  1,10, 24.1,⑦⑦⑦, 1, 6,Ａネオザウイナｰ, 82,松山弘,, 77,   3,* 15, 1,  2.7, ⑦⑤
 2, 7,Ｅアポロレジｰナ, 58,北村宏, 0.2, 55,*  3,   1, 2,  4.7, ①①, 2,10,Ｂダテノスイミｰ, 73,田中健, 0.2, 75,   0,* 15, 7, 29.6,⑭⑩⑩, 2,15,Ｌソロデビュｰ, 67,西村太, 0.0, 66,  -2,*  0, 8, 17.0,⑧⑧⑨, 2, 2,Ｎタイセイマスタング, 73,水口優, 0.5, 73,   0,* 13,10, 32.0, ⑩⑧
 3,14,Ｄイナセナ, 59,北村友, 0.2, 57,  -6,* 11, 3,  5.8, ⑫⑫, 3,13,Ａリベラルアｰツ, 78,バルジ, 0.3, 72,   3,   8, 1,  2.4,⑤⑤⑤, 3, 3,Ａセミニョン, 76,中井裕, 0.0, 67,  -2,*  2, 2,  6.6,⑫⑩⑧, 3,12,Ｈプリュム, 78,上村洋, 0.5, 74,   4,   9, 5, 13.4, ④③
 4, 9,Ｃダノンチャコ, 59,池添謙, 0.3, 55,*  2,   0, 4,  6.1, ②②, 4, 2,Ｃプレミアクラウン, 72,丸山元, 0.4, 70,*  4,   5, 2,  2.7,④③③, 4, 6,Ｍキワミ, 63,原田敬, 0.1, 64,*  1,  -8,12, 63.4,②②②, 4,11,Ｃカフェラビリンス, 79,中舘英, 0.6, 72,   1,  10, 9, 31.9, ⑨⑪
 5,15,Ｉファインユニバｰス, 50,中井裕, 0.3, 57,*  3,   1, 8, 14.4, ③③, 5, 9,Ｊビコｰクラウン, 67,佐久間, 1.2, 67,   1,   4,12,218.0,⑨⑧⑨, 5,13,Ｃベリｰフィｰルズ, 73,武豊  , 0.2, 66,  -3,*  2, 6, 10.0,⑬⑬⑫, 5, 7,Ｋウォｰタｰサムデイ, 75,菱田裕, 0.6, 73,   2,   9,13, 70.5, ⑤⑥
 6, 1,Ｇカシマトウヨウ, 56,吉田豊, 0.5, 55, -10,* 15,10, 43.5, ⑯⑯, 6, 5,Ｇスリｰロブロイ, 70,国分優, 1.3, 69,  -1,* 10, 4, 14.0,⑫⑭⑭, 6,14,Ｊラクリモｰサ, 69,勝浦正, 0.3, 64,*  0,  -6, 5,  8.5,⑤⑤⑤, 6,13,Ｆアグン, 79,バルジ, 0.6, 72,*  5,   5, 3,  6.3, ①①
 7,12,Ｆゴｰルデンステッキ, 57,城戸義, 0.5, 53,   0,   2, 9, 14.9, ⑥⑦, 7,12,Ｅリｰサムポイント, 72,北村宏, 1.3, 67,  -1,   8, 6, 17.3,⑬⑫⑫, 7, 8,Ｂセプタｰドアイル, 74,大野拓, 0.4, 62,*  0,  -8, 1,  3.1,④④③, 7,16,Ｂクラリスピンク, 80,吉田隼, 0.7, 72,  -5,* 17, 8, 28.1, ⑮⑮
 8,16,Ｊメテオｰラビアンカ, 47,菱田裕, 0.5, 55,  -1,   3,11, 53.7, ⑨⑨, 8, 1,Ｆドンビザッツウェイ, 71,川須栄, 1.5, 64,*  4,  -5, 9, 39.2,②②②, 8, 2,Ｈマイネアルナイル, 71,川須栄, 0.7, 60,  -3,  -5, 4,  8.0,⑪⑪⑪, 8, 8,Ｉベクトル, 76,吉田豊, 0.7, 71,   2,   8,12, 39.7, ⑥⑦
 9, 8,Ｂソンブレロ, 60,鮫島良, 0.6, 54,  -5,   7, 5,  7.9, ⑪⑩, 9, 7,Ｍヤマノトライ, 64,中井裕, 1.7, 66,  -1,   3, 8, 35.6,⑩⑪⑪, 9,10,Ｆアドマイヤエレノア, 71,丸山元, 0.7, 58,*  0, -13, 3,  7.3,③③④, 9,10,Ｌサクラシリアス, 75,勝浦正, 1.0, 69,   0,   9,14, 88.4, ⑬⑭
10, 2,Ｈメイショウゴウワン, 53,大野拓, 0.9, 51,   1,  -2, 6, 12.5, ④④,10, 3,Ｋデンコウチャｰム, 65,小島太, 1.8, 62,   1,  -2,11,163.0,⑦⑦⑧,10, 1,Ｅチャペルプリンセス, 73,柴山雄, 1.3, 54,  -4, -12, 7, 10.7,⑭⑭⑬,10,14,Ｅコパノカｰン, 79,北村宏, 1.3, 66,*  5,   0, 7, 27.6, ②②
11, 5,Ｌキタサンヤマビコ, 45,古川吉, 1.0, 53,  -6,   7,16,288.9, ⑬⑬,11,14,Ｌシゲルゴユウサン, 64,津村明, 2.1, 61,   1,  -4,14,296.3,⑪⑨⑥,11,11,Ｎサンマルダｰム, 58,松田大, 1.3, 54,*  0, -19,14,248.4,⑥⑥⑥,11, 3,Ｍメモリｰパｰミット, 73,古川吉, 1.5, 66,   0,   4, 6, 18.0, ⑪⑨
