13年 6月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八ヶ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅウインイルソｰレ, 41,三浦皇,, 45,* -1, -25, 5, 24.1, ①①, 1,16,Ｄヴェルフェン, 62,内田博,, 66,  -2,   7, 1,  2.3, ⑩⑤, 1,12,Ａデプロマトウショウ, 75,三浦皇,, 77,   4,* 14, 2,  4.5, ⑧⑥, 1, 5,Ｇアｰデント, 77,横山典,, 80,   3,   6, 2,  4.3,④②④
 2, 3,Ａブラックチョコ, 56,嘉藤貴, 0.0, 45,  -7, -14, 3,  6.8, ⑥⑦, 2, 8,Ｅハリマヤヨサコイ, 61,大庭和, 0.2, 64,*  0,   3, 5,  8.3, ②②, 2, 9,Ｇタイキグラミｰ, 71,松岡正, 0.6, 71,   5,   6,10, 22.0, ④④, 2, 2,Ｉエｰブフウジン, 77,田辺裕, 0.2, 80,   1,   6, 6, 14.8,⑦⑤⑧
 3, 8,Ｇエリｰフェアリｰ, 38,松岡正, 0.3, 42, -10,*-13, 9, 34.5, ⑬⑬, 3,14,Ｆロデム, 59,三浦皇, 0.3, 64,  -4,   6, 3,  7.0, ⑥⑧, 3,16,Ｅピオニエトウショウ, 72,内田博, 0.6, 71,*  8,   3, 3,  5.3, ②②, 3, 6,Ｃエパティック, 81,戸崎圭, 0.2, 78,   1,   5, 4,  7.8,⑤⑥⑤
 4, 2,Ｎガラパゴス, 12,柴田善, 0.3, 42, -13,* -9,11, 66.7, ⑭⑭, 4,15,Ａエクセレンテ, 67,横山典, 0.5, 61,*  0,   0, 4,  7.6, ⑨③, 4,15,Ｄラブリｰスタｰ, 73,石橋脩, 0.7, 71,   3,   8, 1,  4.0, ⑨⑧, 4, 7,Ｐアップルジャック, 68,嶋田純, 0.3, 75,*  5,  -4,16,171.9,①①①
 5, 4,Ｉコスモリリパット, 35,柴田大, 0.4, 42, -10, -16, 6, 25.2, ⑪⑪, 5, 7,Ｂアルマライズ, 63,吉田豊, 0.5, 63,  -7,* 10, 2,  6.4, ⑮⑮, 5, 6,Ｉフランスギャル, 69,吉田豊, 0.8, 70,  -2,* 13, 8, 19.0, ⑭⑮, 5,10,Ｆトｰセンマルス, 78,吉田豊, 0.4, 84,  -4,* 15, 5, 13.2,⑮⑮⑮
 6,11,Ｃディアキンカク, 42,戸崎圭, 0.4, 38,* -3, -28, 2,  2.6, ②②, 6,11,Ｇヒメシャラ, 59,武士沢, 1.0, 59,  -7,   4, 8, 28.9, ⑫⑫, 6, 8,Ｆエバｰダンシング, 72,横山典, 1.1, 66,*  6,   0, 5,  9.2, ③③, 6, 8,Ｌポップジェムズ, 76,三浦皇, 0.4, 83,  -3,* 12, 3,  4.9,⑬⑬⑭
 7,10,Ｊアツカマシｰ, 34,武士沢, 0.4, 40,  -8, -17, 7, 25.4, ⑩⑩, 7,12, スキップコｰド,---,戸崎圭, 1.1, 59, -10,*  9,10, 48.2, ⑯⑯, 7, 3,Ｃフェアリｰライン, 73,蛯名正, 1.1, 67,   0,   8, 6, 11.0, ⑬⑬, 7,11,Ａヒカルアカツキ, 86,柴田善, 0.5, 76,   0,   3, 9, 36.0,⑪⑫⑩
 8, 6,Ｂナイルエクスプレス, 48,嶋田純, 0.8, 36,  -8, -23, 4, 15.1, ⑨⑨, 8,10,Ｃトウショウブロンコ, 63,柴田大, 1.3, 55,  -5,   0, 6, 11.3, ⑧⑩, 8,14,Ｂセイユウスマイル, 73,柴田善, 1.3, 64,* 11,  -8, 9, 21.9, ①①, 8,15,Ｋケンブリッジシｰザ, 76,西田雄, 0.5, 72,*  4,  -6,12, 49.6,②③②
 9, 5,Ｄパｰリｰシェル, 42,北村宏, 1.7, 26,  -6, -42, 1,  2.4, ③④, 9, 5,Ｋフレンドリｰゼウス, 49,江田照, 1.5, 55,  -4,  -2,13,194.9, ⑦⑨, 9, 4,Ｈサクセスセレｰネ, 70,田辺裕, 1.4, 65,   2,   3, 4,  7.7, ⑩⑩, 9,14,Ｄダイナミックガイ, 81,内田博, 0.6, 75,   1,  -1, 1,  3.3,⑧⑧⑦
10, 1,Ｈマユラウインド, 35,内田博, 2.5, 21, -10, -45, 8, 26.1, ⑫⑫,10, 9,Ｉコウヨウセレクト, 54,柴田善, 1.5, 53,  -2,  -7, 9, 33.4, ③④,10, 7,Ｌビッグダｰジリン, 65,柴田大, 1.5, 63,   3,  -1,11, 41.5, ⑤⑤,10,16,Ｂナンデヤネン, 84,石橋脩, 0.7, 71,*  4,  -7, 8, 17.1,③④③
11,14,Ｆダイチトゥルｰス, 40,大庭和, 2.6, 20,  -5, -55,10, 46.3, ⑤⑤,11, 2,Ｊトｰホウノブナガ, 51,松岡正, 2.1, 50,  -2, -11,12,119.5, ④⑥,11,13,Ｋルｰナピエｰナ, 67,武士沢, 1.7, 63,  -2,   5,13, 69.0, ⑯⑭,11, 4,Ｍトｰセンインディ, 74,江田照, 0.7, 76,  -1,   5,15,151.3,⑩⑪⑫
12,13,Ｍケイツｰウラノス, 26,江田照, 2.7, 19,  -7, -54,14,228.7, ⑧⑧,12, 1,Ｈサンクンガｰデン, 55,蛯名正, 2.3, 48,  -7,  -7, 7, 15.3, ⑬⑬,12,10,Ｏチュウワダンサｰ, 54,山崎亮, 1.9, 61,   1,  -1,16,487.6, ⑪⑪,12, 1,Ｅシャンギロンゴ, 80,松岡正, 1.3, 67,   0,  -7, 7, 15.4,⑫⑨⑪
13,12,Ｌラララ, 26,田辺裕, 3.2,  3,* -4, -67,13,149.6, ④③,13,13,Ｌカシノマインド, 47,二本柳, 2.9, 43,  -5, -15,16,412.0, ⑭⑪,13, 5,Ｍショウナンアルプ, 56,西村太, 2.8, 54,   2,  -9,14,219.8, ⑦⑨,13,13,Ｏリトルダｰリン, 69,北村宏, 1.3, 65,   3, -13,14, 86.5,⑥⑦⑥
14, 9,Ｋピュアｰストレイン, 30,蛯名正, 4.3,-10,  -5, -79,12, 79.1, ⑦⑥,14, 4,Ｍマキシムリンカｰン, 43,嶋田純, 3.4, 39,  -7, -16,14,274.4, ⑪⑭,14,11,Ｊサクラベリｰ, 67,戸崎圭, 2.8, 54,   3, -11, 7, 17.0, ⑥⑦,14,12,Ｊグランマルシェ, 76,長岡禎, 1.5, 65,  -2,  -7,10, 46.5,⑭⑭⑬
,,,,,,,,,,,,15, 6,Ｎミキノロココ, 43,西田雄, 4.0, 34,  -4, -26,15,358.7, ⑤⑦,15, 2,Ｎラストウィッシュ, 55,北村宏, 2.9, 53,   0,  -7,12, 62.4, ⑫⑫,15, 3,Ｈカルマｰト, 77,武士沢, 1.7, 61,   0, -15,13, 70.9,⑨⑩⑨
,,,,,,,,,,,,16, 3,Ｏホクテンオｰカン,-27,西村太, 4.2, 32,* -1, -32,11, 71.4, ①①,16, 1,Ｐユキノヴィｰナス, 38,西田雄, 4.9, 37,  -4, -21,15,311.1, ⑮⑯,16, 9,Ｎグレｰトマｰシャル, 71,柴田大, 2.3, 61,  -8,  -6,11, 47.5,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
